k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.222852253893112, 0.23220272199638, 0.1007357017362008, 0.121445820564598, 1.7614530375083577, -0.0361466096995855, 1.188348399808241, -0.0860868570764554, 0.4991685912435687, 0.2466035543161927, 0.3724155872619186, -0.2351074833324464, 0.0262979436177908, 0.2875809741343665, 0.0333888401719693, -0.1375056518085594, 1.4786309200637844, -0.1071883564356609, 1.1360787263001206, 0.151297872354253, 0.0654022100802969, -0.166909141678387, 0.2848135953652949, -0.0395541683046373, 0.4390372275965335, 0.0625951061839408, 0.0075650823473346, 0.0789744924770491, 0.1125834056236978, -0.0799549940776271, 0.5820816164174385, 0.1823572282468141, -0.0942120708892704, -0.0321392732654886, 0.3493258870318046, -0.116236106725601, 0.1040793686202558, 0.1219229907410195, 0.1674975586809784, -0.103297142393864, 0.1924837026822838, 0.1665024675510764, 0.3260676072284736, 0.1299123345371539, 0.2970511035760669, -0.0048405988394953, 0.2257868544178803, -0.0334847404002383, 0.0696436117887802, 0.0924606961826411, 0.2451454028557817, 0.0789369532696557, -0.0724848383401553, -0.0552280886434677, 0.3142695415538029, -0.0708182321077371, 0.0204685708769681, -0.0663056108429709, 0.099838916684781, -0.1379418529014547, 0.1386466853459573, 0.1835022047505908, -0.0028442538220747, -0.1744923262666482, 0.2833784996423669, -0.0150739893525658]|27718.7460937500000000|      2.00000000|[47, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | iterate success | actual_k=4
       2|[4.222852253893112, 0.23220272199638, 0.1007357017362008, 0.121445820564598, 1.7614530375083577, -0.0361466096995855, 1.188348399808241, -0.0860868570764554, 0.4991685912435687, 0.2466035543161927, 0.3724155872619186, -0.2351074833324464, 0.0262979436177908, 0.2875809741343665, 0.0333888401719693, -0.1375056518085594, 1.4786309200637844, -0.1071883564356609, 1.1360787263001206, 0.151297872354253, 0.0654022100802969, -0.166909141678387, 0.2848135953652949, -0.0395541683046373, 0.4390372275965335, 0.0625951061839408, 0.0075650823473346, 0.0789744924770491, 0.1125834056236978, -0.0799549940776271, 0.5820816164174385, 0.1823572282468141, -0.0942120708892704, -0.0321392732654886, 0.3493258870318046, -0.116236106725601, 0.1040793686202558, 0.1219229907410195, 0.1674975586809784, -0.103297142393864, 0.1924837026822838, 0.1665024675510764, 0.3260676072284736, 0.1299123345371539, 0.2970511035760669, -0.0048405988394953, 0.2257868544178803, -0.0334847404002383, 0.0696436117887802, 0.0924606961826411, 0.2451454028557817, 0.0789369532696557, -0.0724848383401553, -0.0552280886434677, 0.3142695415538029, -0.0708182321077371, 0.0204685708769681, -0.0663056108429709, 0.099838916684781, -0.1379418529014547, 0.1386466853459573, 0.1835022047505908, -0.0028442538220747, -0.1744923262666482, 0.2833784996423669, -0.0150739893525658]|27718.7460937500000000|      1.00000000|[137, 48, 1, 13]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 67 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 80 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[4.222852253893112, 0.23220272199638, 0.1007357017362008, 0.121445820564598, 1.7614530375083577, -0.0361466096995855, 1.188348399808241, -0.0860868570764554, 0.4991685912435687, 0.2466035543161927, 0.3724155872619186, -0.2351074833324464, 0.0262979436177908, 0.2875809741343665, 0.0333888401719693, -0.1375056518085594, 1.4786309200637844, -0.1071883564356609, 1.1360787263001206, 0.151297872354253, 0.0654022100802969, -0.166909141678387, 0.2848135953652949, -0.0395541683046373, 0.4390372275965335, 0.0625951061839408, 0.0075650823473346, 0.0789744924770491, 0.1125834056236978, -0.0799549940776271, 0.5820816164174385, 0.1823572282468141, -0.0942120708892704, -0.0321392732654886, 0.3493258870318046, -0.116236106725601, 0.1040793686202558, 0.1219229907410195, 0.1674975586809784, -0.103297142393864, 0.1924837026822838, 0.1665024675510764, 0.3260676072284736, 0.1299123345371539, 0.2970511035760669, -0.0048405988394953, 0.2257868544178803, -0.0334847404002383, 0.0696436117887802, 0.0924606961826411, 0.2451454028557817, 0.0789369532696557, -0.0724848383401553, -0.0552280886434677, 0.3142695415538029, -0.0708182321077371, 0.0204685708769681, -0.0663056108429709, 0.099838916684781, -0.1379418529014547, 0.1386466853459573, 0.1835022047505908, -0.0028442538220747, -0.1744923262666482, 0.2833784996423669, -0.0150739893525658]|27718.7460937500000000|      0.50000000|[217, 76, 1, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 36 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[4.222852253893112, 0.23220272199638, 0.1007357017362008, 0.121445820564598, 1.7614530375083577, -0.0361466096995855, 1.188348399808241, -0.0860868570764554, 0.4991685912435687, 0.2466035543161927, 0.3724155872619186, -0.2351074833324464, 0.0262979436177908, 0.2875809741343665, 0.0333888401719693, -0.1375056518085594, 1.4786309200637844, -0.1071883564356609, 1.1360787263001206, 0.151297872354253, 0.0654022100802969, -0.166909141678387, 0.2848135953652949, -0.0395541683046373, 0.4390372275965335, 0.0625951061839408, 0.0075650823473346, 0.0789744924770491, 0.1125834056236978, -0.0799549940776271, 0.5820816164174385, 0.1823572282468141, -0.0942120708892704, -0.0321392732654886, 0.3493258870318046, -0.116236106725601, 0.1040793686202558, 0.1219229907410195, 0.1674975586809784, -0.103297142393864, 0.1924837026822838, 0.1665024675510764, 0.3260676072284736, 0.1299123345371539, 0.2970511035760669, -0.0048405988394953, 0.2257868544178803, -0.0334847404002383, 0.0696436117887802, 0.0924606961826411, 0.2451454028557817, 0.0789369532696557, -0.0724848383401553, -0.0552280886434677, 0.3142695415538029, -0.0708182321077371, 0.0204685708769681, -0.0663056108429709, 0.099838916684781, -0.1379418529014547, 0.1386466853459573, 0.1835022047505908, -0.0028442538220747, -0.1744923262666482, 0.2833784996423669, -0.0150739893525658]|27718.7460937500000000|      0.25000000|[300, 108, 1, 28]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 54 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 74 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[4.230715035495669, 0.1889461265748181, 0.1033646523091954, 0.1512144123352497, 1.798616624794739, -0.0907581542420584, 1.1887053413118847, -0.1009520056837459, 0.4789838001496713, 0.220619373797235, 0.3765537173627257, -0.271154636317561, 0.0961675052024578, 0.2830626578902334, -0.0088605665944335, -0.1508114477542722, 1.4696443791473004, -0.1195927486971713, 1.1791708782460784, 0.1182053214256187, 0.0553928324843234, -0.2065642612708964, 0.2474840735410307, -0.0480852239061645, 0.3959918961266072, 0.086812180798134, -0.0146471059843957, 0.0692090834165263, 0.1186458232978366, -0.1175074523361668, 0.5774089545588342, 0.187174727134058, -0.1417952428435729, -0.0504440263509662, 0.3669070778992133, -0.1330908814668255, 0.1012448150037882, 0.1760091436840086, 0.2345225905368337, -0.0426336720057151, 0.1631302701278372, 0.1718020587624387, 0.3828736900686291, 0.1505466271202814, 0.2591637514519101, 0.004497493742617, 0.2004951348240886, -0.0664274595250904, 0.0872539873322931, 0.1341990236737605, 0.2933179952085249, 0.064557035279164, -0.1015485877724648, -0.0679853842270004, 0.2898799662788925, -0.0381277074969068, 0.0476019379151755, -0.026405480453305, 0.106372306089504, -0.1524007836134897, 0.1471637077382555, 0.2017623857734413, 0.0213706212218083, -0.2123609028561456, 0.2917638986132735, -0.0388404887345184]|16197.2861328125000000|      0.50000000|[334, 120, 1, 31]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | iterate success | actual_k=4
       6|[4.230715035495669, 0.1889461265748181, 0.1033646523091954, 0.1512144123352497, 1.798616624794739, -0.0907581542420584, 1.1887053413118847, -0.1009520056837459, 0.4789838001496713, 0.220619373797235, 0.3765537173627257, -0.271154636317561, 0.0961675052024578, 0.2830626578902334, -0.0088605665944335, -0.1508114477542722, 1.4696443791473004, -0.1195927486971713, 1.1791708782460784, 0.1182053214256187, 0.0553928324843234, -0.2065642612708964, 0.2474840735410307, -0.0480852239061645, 0.3959918961266072, 0.086812180798134, -0.0146471059843957, 0.0692090834165263, 0.1186458232978366, -0.1175074523361668, 0.5774089545588342, 0.187174727134058, -0.1417952428435729, -0.0504440263509662, 0.3669070778992133, -0.1330908814668255, 0.1012448150037882, 0.1760091436840086, 0.2345225905368337, -0.0426336720057151, 0.1631302701278372, 0.1718020587624387, 0.3828736900686291, 0.1505466271202814, 0.2591637514519101, 0.004497493742617, 0.2004951348240886, -0.0664274595250904, 0.0872539873322931, 0.1341990236737605, 0.2933179952085249, 0.064557035279164, -0.1015485877724648, -0.0679853842270004, 0.2898799662788925, -0.0381277074969068, 0.0476019379151755, -0.026405480453305, 0.106372306089504, -0.1524007836134897, 0.1471637077382555, 0.2017623857734413, 0.0213706212218083, -0.2123609028561456, 0.2917638986132735, -0.0388404887345184]|16197.2861328125000000|      0.25000000|[421, 152, 1, 39]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[4.230715035495669, 0.1889461265748181, 0.1033646523091954, 0.1512144123352497, 1.798616624794739, -0.0907581542420584, 1.1887053413118847, -0.1009520056837459, 0.4789838001496713, 0.220619373797235, 0.3765537173627257, -0.271154636317561, 0.0961675052024578, 0.2830626578902334, -0.0088605665944335, -0.1508114477542722, 1.4696443791473004, -0.1195927486971713, 1.1791708782460784, 0.1182053214256187, 0.0553928324843234, -0.2065642612708964, 0.2474840735410307, -0.0480852239061645, 0.3959918961266072, 0.086812180798134, -0.0146471059843957, 0.0692090834165263, 0.1186458232978366, -0.1175074523361668, 0.5774089545588342, 0.187174727134058, -0.1417952428435729, -0.0504440263509662, 0.3669070778992133, -0.1330908814668255, 0.1012448150037882, 0.1760091436840086, 0.2345225905368337, -0.0426336720057151, 0.1631302701278372, 0.1718020587624387, 0.3828736900686291, 0.1505466271202814, 0.2591637514519101, 0.004497493742617, 0.2004951348240886, -0.0664274595250904, 0.0872539873322931, 0.1341990236737605, 0.2933179952085249, 0.064557035279164, -0.1015485877724648, -0.0679853842270004, 0.2898799662788925, -0.0381277074969068, 0.0476019379151755, -0.026405480453305, 0.106372306089504, -0.1524007836134897, 0.1471637077382555, 0.2017623857734413, 0.0213706212218083, -0.2123609028561456, 0.2917638986132735, -0.0388404887345184]|16197.2861328125000000|      0.12500000|[507, 184, 1, 47]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 54 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[4.212972080259803, 0.202938333389954, 0.1045323538242761, 0.1765405637667589, 1.7987750007022634, -0.1047989586114596, 1.1895138645984027, -0.1039455695579847, 0.4969270308960631, 0.2233294469250047, 0.3589701541336469, -0.2617591496107128, 0.08768984349, 0.2761863365223985, -0.0032008420092905, -0.1529263733791383, 1.4874623948852346, -0.1483560291591938, 1.1521187435608642, 0.1452303813764706, 0.0578672997984279, -0.2149589314270631, 0.2508864289640962, -0.0428516058952165, 0.3993535620477252, 0.0745977028262122, 0.0012624188230907, 0.0864460058515651, 0.1053544188786383, -0.1531671069085253, 0.5882906358703757, 0.1988330733738521, -0.1345195817566176, -0.0543527348979991, 0.3793302104309185, -0.1238672670536558, 0.0827346958389443, 0.1855000201784182, 0.2277476752270169, -0.0644239617420506, 0.1413132812775474, 0.1523784558450921, 0.3713116529189925, 0.1235062442209602, 0.2618734764442822, 0.0220060334453673, 0.1923856024278071, -0.0724677816817051, 0.0884432144819021, 0.1338159254892696, 0.3185504044650403, 0.0659999531514069, -0.1252415802632152, -0.0570346853239334, 0.2858227257135754, -0.0500575119683503, 0.0279072749314514, -0.0301177364374183, 0.0980272265462743, -0.1462052185466215, 0.1585186785829828, 0.2193550057057113, 0.0570938356054135, -0.2262996730086825, 0.2931637116377687, -0.0696685391381889]|11273.4541015625000000|      0.25000000|[530, 192, 1, 49]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
       9|[4.212972080259803, 0.202938333389954, 0.1045323538242761, 0.1765405637667589, 1.7987750007022634, -0.1047989586114596, 1.1895138645984027, -0.1039455695579847, 0.4969270308960631, 0.2233294469250047, 0.3589701541336469, -0.2617591496107128, 0.08768984349, 0.2761863365223985, -0.0032008420092905, -0.1529263733791383, 1.4874623948852346, -0.1483560291591938, 1.1521187435608642, 0.1452303813764706, 0.0578672997984279, -0.2149589314270631, 0.2508864289640962, -0.0428516058952165, 0.3993535620477252, 0.0745977028262122, 0.0012624188230907, 0.0864460058515651, 0.1053544188786383, -0.1531671069085253, 0.5882906358703757, 0.1988330733738521, -0.1345195817566176, -0.0543527348979991, 0.3793302104309185, -0.1238672670536558, 0.0827346958389443, 0.1855000201784182, 0.2277476752270169, -0.0644239617420506, 0.1413132812775474, 0.1523784558450921, 0.3713116529189925, 0.1235062442209602, 0.2618734764442822, 0.0220060334453673, 0.1923856024278071, -0.0724677816817051, 0.0884432144819021, 0.1338159254892696, 0.3185504044650403, 0.0659999531514069, -0.1252415802632152, -0.0570346853239334, 0.2858227257135754, -0.0500575119683503, 0.0279072749314514, -0.0301177364374183, 0.0980272265462743, -0.1462052185466215, 0.1585186785829828, 0.2193550057057113, 0.0570938356054135, -0.2262996730086825, 0.2931637116377687, -0.0696685391381889]|11273.4541015625000000|      0.12500000|[617, 224, 1, 57]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[4.1999579202513875, 0.2081807988915437, 0.1083505817850186, 0.1572912298552192, 1.8068840629106537, -0.1237547243004016, 1.1885166841019683, -0.1146597896793183, 0.4688408871707247, 0.2014628415702674, 0.3629385141831625, -0.2876761797208078, 0.1071564927334885, 0.3067044022175219, -0.0121700915279089, -0.169925002627502, 1.4886607659172197, -0.1602553145686318, 1.143508365350174, 0.1355582031383824, 0.0539557793223419, -0.2219380942583595, 0.2559074166966627, -0.0809065977954201, 0.4053088538456061, 0.083349121898819, 0.0092725710608195, 0.0789176265288966, 0.1331306847054174, -0.1357265080478829, 0.5925401323234369, 0.2102287406941682, -0.1331025966676516, -0.0620646422614089, 0.3802530290619961, -0.0997573780357626, 0.0928242921412003, 0.1737614509750497, 0.2310696375611967, -0.0740165863196851, 0.1409134227723444, 0.1399277801288565, 0.341615118732971, 0.125197934444139, 0.2632740263334141, 0.0283890864703089, 0.1856759529201835, -0.0609535204328594, 0.07536866790361, 0.1607996319477373, 0.3241910211853834, 0.0810263212872766, -0.124620513691629, -0.0807451748714359, 0.2428187841351147, -0.04391448630802, 0.0420260788867999, -0.0224214675497988, 0.0825727892598784, -0.1348223978798844, 0.1497483218704584, 0.2101221071212235, 0.0819636378420582, -0.2379243245867239, 0.2903600411135369, -0.0823157225792454]|9144.5908203125000000|      0.25000000|[640, 232, 1, 59]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
