k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[99, 14, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=2
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[198, 28, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[297, 42, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[396, 56, 4, 32]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       5|[1.0215073303351407, 0.0168757580209041, 1.8893050165445304, 0.0108802046769513, 0.0210100847615415, 2.0025461850096002, 0.433258962671744, 0.0323123760712923, 2.1181223743519393, 0.8039247489120402, 0.0161515258382303, 2.157416800432947, 0.2276694604062841, 0.0195313199564203, 2.222211581060974, 2.6920698857027974, 0.0165986885857863, 2.28632836800758, 0.8106253265859129, 0.0197015379094942, 2.391789888282504, 2.26979598133226, 0.0212921120373011, 2.491399719915926, 14.351090873617283, 0.0536182921034197, 2.558270532154899, 12.159845930094571, 0.0508940213698666, 2.7022839633818165, 0.2668060630092274, 0.0191143719405627, 2.947553370544792, 0.2443929698306078, 0.0194120679742734, 2.973991880821269, 1.171710989237928, 0.0166256151615273, 3.1346015840877692, 0.1745759385116402, 0.0151477523086472, 3.227998587923585, 0.1173199457867124, 0.0193939608721083, 3.249431096959086, 3.743186303291642, 0.0282494341056091, 3.383563007263649, 0.8317889870855499, 0.0160476168129529, 3.6638267697746993, 0.158548724260818, 0.0178292777580016, 3.7122986514700607, 0.3930726554997261, 0.0222506462838951, 3.838682927939016, 0.9279037558228198, 0.020492775580619, 3.9631254416949093, 0.2571692442176936, 0.0198508353287392, 4.050699270940804, 2.0780145991788475, 0.0166706868940441, 4.176250849673795, 1.9436705189995647, 0.0194701751637337, 4.422952306937866, 1.487378711040498, 0.0144580031419796, 4.554570252270867, 0.4827542876466037, 0.0262400880345634, 4.609708525779231, 0.4880602017198539, 0.0154134365159586, 4.700808350572285, 0.3341261588546157, 0.0153507832307041, 4.801293058180258, 0.8430027029251957, 0.0183420491305471, 4.9660338009100204, 0.4629213127522398, 0.0107064835505215, 5.394788058224297, 0.4880965663206447, 0.0238209933664998, 5.421812979350433, 0.9854610344259462, 0.0183004543489707, 2.586727556613399, -0.0233051630386907, 0.0253990816671577, 3.866053659988713, 0.2619020340830658, 0.0211902463754011, 5.194028010861472]|2345950.2977664009667933|      0.12500000|[495, 70, 5, 40]                                                           |  | used linear model with 113 points | iterate success | actual_k=2
       6|[1.0215073303351407, 0.0168757580209041, 1.8893050165445304, 0.0108802046769513, 0.0210100847615415, 2.0025461850096002, 0.433258962671744, 0.0323123760712923, 2.1181223743519393, 0.8039247489120402, 0.0161515258382303, 2.157416800432947, 0.2276694604062841, 0.0195313199564203, 2.222211581060974, 2.6920698857027974, 0.0165986885857863, 2.28632836800758, 0.8106253265859129, 0.0197015379094942, 2.391789888282504, 2.26979598133226, 0.0212921120373011, 2.491399719915926, 14.351090873617283, 0.0536182921034197, 2.558270532154899, 12.159845930094571, 0.0508940213698666, 2.7022839633818165, 0.2668060630092274, 0.0191143719405627, 2.947553370544792, 0.2443929698306078, 0.0194120679742734, 2.973991880821269, 1.171710989237928, 0.0166256151615273, 3.1346015840877692, 0.1745759385116402, 0.0151477523086472, 3.227998587923585, 0.1173199457867124, 0.0193939608721083, 3.249431096959086, 3.743186303291642, 0.0282494341056091, 3.383563007263649, 0.8317889870855499, 0.0160476168129529, 3.6638267697746993, 0.158548724260818, 0.0178292777580016, 3.7122986514700607, 0.3930726554997261, 0.0222506462838951, 3.838682927939016, 0.9279037558228198, 0.020492775580619, 3.9631254416949093, 0.2571692442176936, 0.0198508353287392, 4.050699270940804, 2.0780145991788475, 0.0166706868940441, 4.176250849673795, 1.9436705189995647, 0.0194701751637337, 4.422952306937866, 1.487378711040498, 0.0144580031419796, 4.554570252270867, 0.4827542876466037, 0.0262400880345634, 4.609708525779231, 0.4880602017198539, 0.0154134365159586, 4.700808350572285, 0.3341261588546157, 0.0153507832307041, 4.801293058180258, 0.8430027029251957, 0.0183420491305471, 4.9660338009100204, 0.4629213127522398, 0.0107064835505215, 5.394788058224297, 0.4880965663206447, 0.0238209933664998, 5.421812979350433, 0.9854610344259462, 0.0183004543489707, 2.586727556613399, -0.0233051630386907, 0.0253990816671577, 3.866053659988713, 0.2619020340830658, 0.0211902463754011, 5.194028010861472]|2345950.2977664009667933|      0.06250000|[594, 84, 6, 48]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       7|[1.0110723820815963, 0.022475911177417, 1.8838384429072315, 0.0172388610683464, 0.0130438925388129, 1.9984383235424643, 0.4358446116493903, 0.0367520954472809, 2.1225600078252373, 0.8054598040197997, 0.0156680110028749, 2.167717222140092, 0.22947700944322, 0.0205369075371756, 2.2123676893203355, 2.7037816691096426, 0.0240685998161693, 2.2932291536562537, 0.8143565158916538, 0.0177913097437995, 2.3860022258308944, 2.2703950830133657, 0.0309427512226411, 2.490045136754013, 14.358333636594299, 0.0656087309353427, 2.5574026249095745, 12.169422574097657, 0.0631663705622779, 2.7181492724514897, 0.2652258567141154, 0.0175535115467988, 2.944227044564745, 0.2455318744828268, 0.0175375505893589, 2.96571456984723, 1.17340331978188, 0.0246331648135415, 3.137418286892959, 0.1761322557644997, 0.0107946234916306, 3.2166198855630066, 0.1253394969799533, 0.0232887159465822, 3.2501197951634766, 3.7364575464288574, 0.0347360407156224, 3.371144154957022, 0.8386022225662423, 0.0173302902025538, 3.669306721952497, 0.1644309279262412, 0.0205101260867896, 3.719029353494876, 0.3932287405996724, 0.0199483901487594, 3.846199460689006, 0.9297300866184721, 0.0233551801133114, 3.964746126242149, 0.2551959273325566, 0.0104094422347541, 4.044010859190467, 2.0784465128009786, 0.0168696139836342, 4.17759245433688, 1.9372692914399288, 0.0110636120017765, 4.4187756735036805, 1.4710157574978509, 0.0188951669882414, 4.552531873720492, 0.4829248230313514, 0.0178911922016947, 4.608018561789257, 0.4972388068817836, 0.0171791968320243, 4.70001636258568, 0.328792520924034, 0.0114344880935945, 4.7968382899592115, 0.8438830578123343, 0.0327670437906942, 4.967487250924887, 0.4576348852489744, 0.0174115184600543, 5.393822724607334, 0.4880214512783211, 0.0243287442423066, 5.419330630523686, 0.9880664492115413, 0.0158327376591338, 2.5889093126727634, -0.0123926633866518, 0.0332375945492656, 3.8582510893586184, 0.2615377336159743, 0.0171511738858608, 5.186802851954593]|2064682.5486545970197767|      0.12500000|[693, 98, 7, 56]                                                           |  | used linear model with 113 points | iterate success | actual_k=2
       8|[1.0110723820815963, 0.022475911177417, 1.8838384429072315, 0.0172388610683464, 0.0130438925388129, 1.9984383235424643, 0.4358446116493903, 0.0367520954472809, 2.1225600078252373, 0.8054598040197997, 0.0156680110028749, 2.167717222140092, 0.22947700944322, 0.0205369075371756, 2.2123676893203355, 2.7037816691096426, 0.0240685998161693, 2.2932291536562537, 0.8143565158916538, 0.0177913097437995, 2.3860022258308944, 2.2703950830133657, 0.0309427512226411, 2.490045136754013, 14.358333636594299, 0.0656087309353427, 2.5574026249095745, 12.169422574097657, 0.0631663705622779, 2.7181492724514897, 0.2652258567141154, 0.0175535115467988, 2.944227044564745, 0.2455318744828268, 0.0175375505893589, 2.96571456984723, 1.17340331978188, 0.0246331648135415, 3.137418286892959, 0.1761322557644997, 0.0107946234916306, 3.2166198855630066, 0.1253394969799533, 0.0232887159465822, 3.2501197951634766, 3.7364575464288574, 0.0347360407156224, 3.371144154957022, 0.8386022225662423, 0.0173302902025538, 3.669306721952497, 0.1644309279262412, 0.0205101260867896, 3.719029353494876, 0.3932287405996724, 0.0199483901487594, 3.846199460689006, 0.9297300866184721, 0.0233551801133114, 3.964746126242149, 0.2551959273325566, 0.0104094422347541, 4.044010859190467, 2.0784465128009786, 0.0168696139836342, 4.17759245433688, 1.9372692914399288, 0.0110636120017765, 4.4187756735036805, 1.4710157574978509, 0.0188951669882414, 4.552531873720492, 0.4829248230313514, 0.0178911922016947, 4.608018561789257, 0.4972388068817836, 0.0171791968320243, 4.70001636258568, 0.328792520924034, 0.0114344880935945, 4.7968382899592115, 0.8438830578123343, 0.0327670437906942, 4.967487250924887, 0.4576348852489744, 0.0174115184600543, 5.393822724607334, 0.4880214512783211, 0.0243287442423066, 5.419330630523686, 0.9880664492115413, 0.0158327376591338, 2.5889093126727634, -0.0123926633866518, 0.0332375945492656, 3.8582510893586184, 0.2615377336159743, 0.0171511738858608, 5.186802851954593]|2064682.5486545970197767|      0.06250000|[792, 112, 8, 64]                                                          |  | used linear model with 113 points | iterate failure | actual_k=2
       9|[1.012262386143914, 0.0245308191357769, 1.8874447120184623, 0.0213864451048176, 0.0130306287566226, 1.9930674187285373, 0.4380827429761717, 0.0371015031541954, 2.1227398859349424, 0.8013765278345418, 0.0227368449178396, 2.168450945882935, 0.231964021985203, 0.0130289953943179, 2.2141393362785293, 2.7049895592052895, 0.0366194760629197, 2.2876261306482917, 0.8151823982190227, 0.0203494664774382, 2.382578313316145, 2.2637979077766714, 0.0309871289999372, 2.4803853381664274, 14.359946556278318, 0.0873302686142935, 2.5513887655265908, 12.165554413840088, 0.0772739357489519, 2.7315526245349604, 0.2658546671510139, 0.0198375996599572, 2.935249665496115, 0.2447668284203055, 0.0235741179885026, 2.96068320995866, 1.1699123049956044, 0.0239248913071363, 3.1392513477766277, 0.1757128884111313, 0.0221551569843545, 3.2199031868872274, 0.1319568045969793, 0.0269476764119715, 3.2505131662734357, 3.7382848224103165, 0.0503519688662564, 3.37429238053226, 0.8293030767194286, 0.0217832710317765, 3.6766100023177293, 0.167418559097293, 0.0207348110873346, 3.719062513314076, 0.397227708672198, 0.0236450761246943, 3.845168280756019, 0.9324109767199541, 0.0270849750287463, 3.9761326165180746, 0.2466586096375832, 0.0090171241628221, 4.04394626323586, 2.0819844195735606, 0.0271727743562034, 4.181065354640918, 1.9395011889830875, 0.0316395119973555, 4.41691422488334, 1.478538990530755, 0.0161112997185372, 4.5575863936949865, 0.4811286949332917, 0.0112286679071534, 4.602241577373819, 0.4992231824566591, 0.0165816804145014, 4.701375134463238, 0.3339842494086407, 0.0108881547242967, 4.803592569947375, 0.8414602433553201, 0.0206541636437522, 4.958381616834383, 0.4502453296592721, 0.0204518998394779, 5.394891514574067, 0.493574659037916, 0.029886228775214, 5.42147935058688, 0.9877061668512543, 0.0265741528300885, 2.5962420881399995, -0.0060020937763044, 0.0368891745968151, 3.8573706614296737, 0.2614305995391476, 0.0154552925129387, 5.188464550686594]|1717989.9050202604848891|      0.12500000|[891, 126, 9, 72]                                                          |  | used linear model with 113 points | iterate success | actual_k=2
      10|[1.012262386143914, 0.0245308191357769, 1.8874447120184623, 0.0213864451048176, 0.0130306287566226, 1.9930674187285373, 0.4380827429761717, 0.0371015031541954, 2.1227398859349424, 0.8013765278345418, 0.0227368449178396, 2.168450945882935, 0.231964021985203, 0.0130289953943179, 2.2141393362785293, 2.7049895592052895, 0.0366194760629197, 2.2876261306482917, 0.8151823982190227, 0.0203494664774382, 2.382578313316145, 2.2637979077766714, 0.0309871289999372, 2.4803853381664274, 14.359946556278318, 0.0873302686142935, 2.5513887655265908, 12.165554413840088, 0.0772739357489519, 2.7315526245349604, 0.2658546671510139, 0.0198375996599572, 2.935249665496115, 0.2447668284203055, 0.0235741179885026, 2.96068320995866, 1.1699123049956044, 0.0239248913071363, 3.1392513477766277, 0.1757128884111313, 0.0221551569843545, 3.2199031868872274, 0.1319568045969793, 0.0269476764119715, 3.2505131662734357, 3.7382848224103165, 0.0503519688662564, 3.37429238053226, 0.8293030767194286, 0.0217832710317765, 3.6766100023177293, 0.167418559097293, 0.0207348110873346, 3.719062513314076, 0.397227708672198, 0.0236450761246943, 3.845168280756019, 0.9324109767199541, 0.0270849750287463, 3.9761326165180746, 0.2466586096375832, 0.0090171241628221, 4.04394626323586, 2.0819844195735606, 0.0271727743562034, 4.181065354640918, 1.9395011889830875, 0.0316395119973555, 4.41691422488334, 1.478538990530755, 0.0161112997185372, 4.5575863936949865, 0.4811286949332917, 0.0112286679071534, 4.602241577373819, 0.4992231824566591, 0.0165816804145014, 4.701375134463238, 0.3339842494086407, 0.0108881547242967, 4.803592569947375, 0.8414602433553201, 0.0206541636437522, 4.958381616834383, 0.4502453296592721, 0.0204518998394779, 5.394891514574067, 0.493574659037916, 0.029886228775214, 5.42147935058688, 0.9877061668512543, 0.0265741528300885, 2.5962420881399995, -0.0060020937763044, 0.0368891745968151, 3.8573706614296737, 0.2614305995391476, 0.0154552925129387, 5.188464550686594]|1717989.9050202604848891|      0.06250000|[990, 140, 10, 80]                                                         |  | used linear model with 113 points | iterate failure | actual_k=2
      11|[1.012262386143914, 0.0245308191357769, 1.8874447120184623, 0.0213864451048176, 0.0130306287566226, 1.9930674187285373, 0.4380827429761717, 0.0371015031541954, 2.1227398859349424, 0.8013765278345418, 0.0227368449178396, 2.168450945882935, 0.231964021985203, 0.0130289953943179, 2.2141393362785293, 2.7049895592052895, 0.0366194760629197, 2.2876261306482917, 0.8151823982190227, 0.0203494664774382, 2.382578313316145, 2.2637979077766714, 0.0309871289999372, 2.4803853381664274, 14.359946556278318, 0.0873302686142935, 2.5513887655265908, 12.165554413840088, 0.0772739357489519, 2.7315526245349604, 0.2658546671510139, 0.0198375996599572, 2.935249665496115, 0.2447668284203055, 0.0235741179885026, 2.96068320995866, 1.1699123049956044, 0.0239248913071363, 3.1392513477766277, 0.1757128884111313, 0.0221551569843545, 3.2199031868872274, 0.1319568045969793, 0.0269476764119715, 3.2505131662734357, 3.7382848224103165, 0.0503519688662564, 3.37429238053226, 0.8293030767194286, 0.0217832710317765, 3.6766100023177293, 0.167418559097293, 0.0207348110873346, 3.719062513314076, 0.397227708672198, 0.0236450761246943, 3.845168280756019, 0.9324109767199541, 0.0270849750287463, 3.9761326165180746, 0.2466586096375832, 0.0090171241628221, 4.04394626323586, 2.0819844195735606, 0.0271727743562034, 4.181065354640918, 1.9395011889830875, 0.0316395119973555, 4.41691422488334, 1.478538990530755, 0.0161112997185372, 4.5575863936949865, 0.4811286949332917, 0.0112286679071534, 4.602241577373819, 0.4992231824566591, 0.0165816804145014, 4.701375134463238, 0.3339842494086407, 0.0108881547242967, 4.803592569947375, 0.8414602433553201, 0.0206541636437522, 4.958381616834383, 0.4502453296592721, 0.0204518998394779, 5.394891514574067, 0.493574659037916, 0.029886228775214, 5.42147935058688, 0.9877061668512543, 0.0265741528300885, 2.5962420881399995, -0.0060020937763044, 0.0368891745968151, 3.8573706614296737, 0.2614305995391476, 0.0154552925129387, 5.188464550686594]|1717989.9050202604848891|      0.03125000|[1089, 154, 11, 88]                                                        |  | used linear model with 113 points | iterate failure | actual_k=2
