k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[143, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | trying quadratic partial model with 31 points | trying quadratic partial model with 45 points | trying quadratic partial model with 59 points | trying quadratic partial model with 73 points | trying quadratic partial model with 87 points | trying quadratic partial model with 101 points | trying quadratic partial model with 115 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
       2|[0.9131242883969506, 0.8786791029743205, 0.9412865253646271, 0.8954776991670628, 0.9268723211991625, 0.8758557574562069, 0.9465857439556076, 0.901021253605197, 0.8254272520802384, 0.9337924125246417, 1.0309577811752113, 0.6507973568158505, 1.0233456859052663, 1.040303027263621, 1.0596891093005372, 0.975649661365732, 1.0090660801005442, 0.9113811684299192, 0.9585332295675925, 0.968754925534231, 1.0336462911832016, 1.0640623688409376]|  1.3840432167053223|      1.00000000|[187, 0, 0, 13]                                                            |  | trying linear partial model with 17 points | trying quadratic partial model with 31 points | iterate success | actual_k=0
       3|[0.9131242883969506, 0.8786791029743205, 0.9412865253646271, 0.8954776991670628, 0.9268723211991625, 0.8758557574562069, 0.9465857439556076, 0.901021253605197, 0.8254272520802384, 0.9337924125246417, 1.0309577811752113, 0.6507973568158505, 1.0233456859052663, 1.040303027263621, 1.0596891093005372, 0.975649661365732, 1.0090660801005442, 0.9113811684299192, 0.9585332295675925, 0.968754925534231, 1.0336462911832016, 1.0640623688409376]|  1.3840432167053223|      0.50000000|[329, 0, 0, 23]                                                            |  | trying linear partial model with 17 points | trying quadratic partial model with 31 points | trying quadratic partial model with 45 points | trying quadratic partial model with 59 points | trying quadratic partial model with 73 points | trying quadratic partial model with 87 points | trying quadratic partial model with 101 points | trying quadratic partial model with 115 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
       4|[0.890284642034019, 0.8124052613103513, 0.9279937952357104, 0.7874716112674341, 1.1150385612205764, 0.8358843668129041, 0.9839800554707561, 0.7981054215818113, 0.8664833691941982, 0.943469631402757, 1.0896618740831894, 0.3644212147016924, 0.9172978626807442, 1.0139266337266244, 1.1681179137461655, 0.9832245980501004, 0.9821143305718368, 0.7481016957132143, 0.9587997051297802, 0.8110272179861902, 0.8887693530444856, 1.0658224749121663]|  1.3139793872833252|      1.00000000|[387, 0, 0, 27]                                                            |  | trying linear partial model with 17 points | trying quadratic partial model with 31 points | trying quadratic partial model with 45 points | iterate success | actual_k=0
       5|[0.890284642034019, 0.8124052613103513, 0.9279937952357104, 0.7874716112674341, 1.1150385612205764, 0.8358843668129041, 0.9839800554707561, 0.7981054215818113, 0.8664833691941982, 0.943469631402757, 1.0896618740831894, 0.3644212147016924, 0.9172978626807442, 1.0139266337266244, 1.1681179137461655, 0.9832245980501004, 0.9821143305718368, 0.7481016957132143, 0.9587997051297802, 0.8110272179861902, 0.8887693530444856, 1.0658224749121663]|  1.3139793872833252|      0.50000000|[529, 0, 0, 37]                                                            |  | trying linear partial model with 17 points | trying quadratic partial model with 31 points | trying quadratic partial model with 45 points | trying quadratic partial model with 59 points | trying quadratic partial model with 73 points | trying quadratic partial model with 87 points | trying quadratic partial model with 101 points | trying quadratic partial model with 115 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
       6|[0.7589724478861692, 0.7035461626983149, 0.8177113974026615, 0.6751944902559166, 0.9992613813257466, 0.762533283274763, 0.8772901254076652, 0.6897679747497718, 0.7690708530586738, 0.8189892736563054, 1.1017246738118704, 0.0148902344027722, 0.9153907828492962, 1.0117031617106826, 1.124754098135462, 0.957322015161508, 0.9413663690923166, 0.7266304857831276, 0.9219332164433556, 0.7996824427347193, 0.8926384845927998, 1.038476117753522]|  1.1751158237457275|      1.00000000|[587, 0, 0, 41]                                                            |  | trying linear partial model with 17 points | trying quadratic partial model with 31 points | trying quadratic partial model with 45 points | iterate success | actual_k=0
       7|[0.7589724478861692, 0.7035461626983149, 0.8177113974026615, 0.6751944902559166, 0.9992613813257466, 0.762533283274763, 0.8772901254076652, 0.6897679747497718, 0.7690708530586738, 0.8189892736563054, 1.1017246738118704, 0.0148902344027722, 0.9153907828492962, 1.0117031617106826, 1.124754098135462, 0.957322015161508, 0.9413663690923166, 0.7266304857831276, 0.9219332164433556, 0.7996824427347193, 0.8926384845927998, 1.038476117753522]|  1.1751158237457275|      0.50000000|[729, 0, 0, 51]                                                            |  | trying linear partial model with 17 points | trying quadratic partial model with 31 points | trying quadratic partial model with 45 points | trying quadratic partial model with 59 points | trying quadratic partial model with 73 points | trying quadratic partial model with 87 points | trying quadratic partial model with 101 points | trying quadratic partial model with 115 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
       8|[0.6430406842735463, 0.6023989559420289, 0.6928273307173173, 0.5784936355928884, 0.8723677801604071, 0.6661676147964345, 0.758247660743574, 0.5601161497228516, 0.6688786183073694, 0.7062536649080232, 1.1232013329064534, -0.325391319147406, 0.8906608482599747, 0.9989718068415121, 1.1240124911743963, 0.9264681452606945, 0.89813973544942, 0.7000789497157164, 0.9073245429883747, 0.7636026228085963, 0.8858003876842125, 1.0261982263821439]|  1.0482722520828247|      1.00000000|[787, 0, 0, 55]                                                            |  | trying linear partial model with 17 points | trying quadratic partial model with 31 points | trying quadratic partial model with 45 points | iterate success | actual_k=0
       9|[0.6430406842735463, 0.6023989559420289, 0.6928273307173173, 0.5784936355928884, 0.8723677801604071, 0.6661676147964345, 0.758247660743574, 0.5601161497228516, 0.6688786183073694, 0.7062536649080232, 1.1232013329064534, -0.325391319147406, 0.8906608482599747, 0.9989718068415121, 1.1240124911743963, 0.9264681452606945, 0.89813973544942, 0.7000789497157164, 0.9073245429883747, 0.7636026228085963, 0.8858003876842125, 1.0261982263821439]|  1.0482722520828247|      0.50000000|[929, 0, 0, 65]                                                            |  | trying linear partial model with 17 points | trying quadratic partial model with 31 points | trying quadratic partial model with 45 points | trying quadratic partial model with 59 points | trying quadratic partial model with 73 points | trying quadratic partial model with 87 points | trying quadratic partial model with 101 points | trying quadratic partial model with 115 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=0
