k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[76, 24, 1, 8]                                                             |  | used linear model with 100 points | iterate failure | actual_k=4
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[152, 48, 2, 16]                                                           |  | used linear model with 100 points | iterate failure | actual_k=4
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[227, 73, 3, 24]                                                           |  | used linear model with 100 points | iterate failure | actual_k=4
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[302, 98, 4, 32]                                                           |  | used linear model with 100 points | iterate failure | actual_k=4
       5|[1.0236259656852793, 0.0185440105478337, 1.8877533565451148, 0.0143715925590529, 0.022130339707002, 2.0030932680756863, 0.4339760112497049, 0.0316790340514679, 2.116495670829201, 0.8026644719825111, 0.017331619109904, 2.1605270146121223, 0.2274409311121404, 0.0214798776931417, 2.222094601526809, 2.6903294663133073, 0.0125500532053233, 2.2851518085211304, 0.8114219412059909, 0.0205719868905944, 2.389568868664288, 2.271912334994508, 0.0221431219800653, 2.4913172307627547, 14.349411059842316, 0.0467865081494299, 2.5563693811693744, 12.15432550899692, 0.0518552948538976, 2.6987927722155827, 0.2720511840082045, 0.0208667356622354, 2.9477893226996676, 0.2423175787456341, 0.0209686333682208, 2.9730633705416554, 1.1679519475357594, 0.0163341709247035, 3.1326065232608236, 0.1757238924682973, 0.0159973084016831, 3.226987109655243, 0.1151909196197693, 0.0179111762752452, 3.2448962714487743, 3.73870725996724, 0.0288056283506959, 3.386021444892081, 0.832771056959474, 0.019934423913701, 3.6638200795097258, 0.1581618961210184, 0.0156661952845943, 3.7159435919656083, 0.3942653330047455, 0.018108846483088, 3.839225014595418, 0.924132832346318, 0.022983736362906, 3.9649032299022187, 0.2527612841275286, 0.0223822427623652, 4.051779874612715, 2.0816582643864923, 0.0174225471082056, 4.176882600252457, 1.9448128376647942, 0.0206782754442205, 4.419621390580734, 1.4844979019743643, 0.0138161725555357, 4.554410957270288, 0.483120196805778, 0.0280730571089616, 4.6081597261427225, 0.4889626193453805, 0.0135742453273528, 4.7038145003027, 0.3337536651097315, 0.0139495254526431, 4.801963180291118, 0.8429730832235911, 0.0189654670589732, 4.96571908340546, 0.4632811514695925, 0.0098592327293, 5.3969527064520975, 0.4886611943179662, 0.0212922375284448, 5.419265684154821, 0.9870326637000206, 0.016799407255353, 2.5817319138338704, -0.0231433909581659, 0.024868073371405, 3.867969465414131, 0.2605167479784208, 0.0230653280167605, 5.192907742339978]|2472674.3272379413247108|      0.12500000|[377, 123, 5, 40]                                                          |  | used linear model with 100 points | iterate success | actual_k=4
       6|[1.0236259656852793, 0.0185440105478337, 1.8877533565451148, 0.0143715925590529, 0.022130339707002, 2.0030932680756863, 0.4339760112497049, 0.0316790340514679, 2.116495670829201, 0.8026644719825111, 0.017331619109904, 2.1605270146121223, 0.2274409311121404, 0.0214798776931417, 2.222094601526809, 2.6903294663133073, 0.0125500532053233, 2.2851518085211304, 0.8114219412059909, 0.0205719868905944, 2.389568868664288, 2.271912334994508, 0.0221431219800653, 2.4913172307627547, 14.349411059842316, 0.0467865081494299, 2.5563693811693744, 12.15432550899692, 0.0518552948538976, 2.6987927722155827, 0.2720511840082045, 0.0208667356622354, 2.9477893226996676, 0.2423175787456341, 0.0209686333682208, 2.9730633705416554, 1.1679519475357594, 0.0163341709247035, 3.1326065232608236, 0.1757238924682973, 0.0159973084016831, 3.226987109655243, 0.1151909196197693, 0.0179111762752452, 3.2448962714487743, 3.73870725996724, 0.0288056283506959, 3.386021444892081, 0.832771056959474, 0.019934423913701, 3.6638200795097258, 0.1581618961210184, 0.0156661952845943, 3.7159435919656083, 0.3942653330047455, 0.018108846483088, 3.839225014595418, 0.924132832346318, 0.022983736362906, 3.9649032299022187, 0.2527612841275286, 0.0223822427623652, 4.051779874612715, 2.0816582643864923, 0.0174225471082056, 4.176882600252457, 1.9448128376647942, 0.0206782754442205, 4.419621390580734, 1.4844979019743643, 0.0138161725555357, 4.554410957270288, 0.483120196805778, 0.0280730571089616, 4.6081597261427225, 0.4889626193453805, 0.0135742453273528, 4.7038145003027, 0.3337536651097315, 0.0139495254526431, 4.801963180291118, 0.8429730832235911, 0.0189654670589732, 4.96571908340546, 0.4632811514695925, 0.0098592327293, 5.3969527064520975, 0.4886611943179662, 0.0212922375284448, 5.419265684154821, 0.9870326637000206, 0.016799407255353, 2.5817319138338704, -0.0231433909581659, 0.024868073371405, 3.867969465414131, 0.2605167479784208, 0.0230653280167605, 5.192907742339978]|2472674.3272379413247108|      0.06250000|[452, 148, 6, 48]                                                          |  | used linear model with 100 points | iterate failure | actual_k=4
       7|[1.0236259656852793, 0.0185440105478337, 1.8877533565451148, 0.0143715925590529, 0.022130339707002, 2.0030932680756863, 0.4339760112497049, 0.0316790340514679, 2.116495670829201, 0.8026644719825111, 0.017331619109904, 2.1605270146121223, 0.2274409311121404, 0.0214798776931417, 2.222094601526809, 2.6903294663133073, 0.0125500532053233, 2.2851518085211304, 0.8114219412059909, 0.0205719868905944, 2.389568868664288, 2.271912334994508, 0.0221431219800653, 2.4913172307627547, 14.349411059842316, 0.0467865081494299, 2.5563693811693744, 12.15432550899692, 0.0518552948538976, 2.6987927722155827, 0.2720511840082045, 0.0208667356622354, 2.9477893226996676, 0.2423175787456341, 0.0209686333682208, 2.9730633705416554, 1.1679519475357594, 0.0163341709247035, 3.1326065232608236, 0.1757238924682973, 0.0159973084016831, 3.226987109655243, 0.1151909196197693, 0.0179111762752452, 3.2448962714487743, 3.73870725996724, 0.0288056283506959, 3.386021444892081, 0.832771056959474, 0.019934423913701, 3.6638200795097258, 0.1581618961210184, 0.0156661952845943, 3.7159435919656083, 0.3942653330047455, 0.018108846483088, 3.839225014595418, 0.924132832346318, 0.022983736362906, 3.9649032299022187, 0.2527612841275286, 0.0223822427623652, 4.051779874612715, 2.0816582643864923, 0.0174225471082056, 4.176882600252457, 1.9448128376647942, 0.0206782754442205, 4.419621390580734, 1.4844979019743643, 0.0138161725555357, 4.554410957270288, 0.483120196805778, 0.0280730571089616, 4.6081597261427225, 0.4889626193453805, 0.0135742453273528, 4.7038145003027, 0.3337536651097315, 0.0139495254526431, 4.801963180291118, 0.8429730832235911, 0.0189654670589732, 4.96571908340546, 0.4632811514695925, 0.0098592327293, 5.3969527064520975, 0.4886611943179662, 0.0212922375284448, 5.419265684154821, 0.9870326637000206, 0.016799407255353, 2.5817319138338704, -0.0231433909581659, 0.024868073371405, 3.867969465414131, 0.2605167479784208, 0.0230653280167605, 5.192907742339978]|2472674.3272379413247108|      0.03125000|[528, 172, 7, 56]                                                          |  | used linear model with 100 points | iterate failure | actual_k=4
       8|[1.0236904432239111, 0.017510171261955, 1.889873711762069, 0.0151224349034344, 0.0224487919780965, 2.0014698699578477, 0.4327139678725501, 0.03020608531728, 2.110991146415194, 0.8027157551342535, 0.018885258838449, 2.1606636035847124, 0.2295633373719548, 0.0187112135537363, 2.2216176282248163, 2.6899920505414614, 0.0163578005996566, 2.283914430980134, 0.8128650506948059, 0.0194317256112965, 2.386814661414922, 2.270720657011493, 0.0222980785319341, 2.4886540194114346, 14.350965829904323, 0.062586763641353, 2.5546568196887196, 12.151495442896955, 0.0623115290721148, 2.7036334263933695, 0.2707439461616081, 0.0233426407805582, 2.9471750749641235, 0.2385725210585575, 0.0244910095421313, 2.972344824030312, 1.17024557831183, 0.015812799466649, 3.1321870336356286, 0.179060871034022, 0.0107503556980153, 3.2212299877530244, 0.1157049189629928, 0.0162890995334503, 3.2449003707134523, 3.733917747886793, 0.0324281333472902, 3.389493605210075, 0.8316465408512358, 0.0164991113199713, 3.6602178624119093, 0.1578042822429533, 0.0115938720144735, 3.7186128706680766, 0.3901116461171283, 0.0205740461228639, 3.84200254045444, 0.9211099946495536, 0.0209217564155567, 3.9640127966700534, 0.2545423785819509, 0.0168839288848168, 4.049804147118351, 2.080782751636836, 0.0234548628653198, 4.179282710299902, 1.9423940953588443, 0.0181931234636299, 4.418823479388992, 1.4825781292776083, 0.013248673742618, 4.555442108797735, 0.482268662214181, 0.0254456987578047, 4.603170819579562, 0.4905013430224746, 0.0161338590804644, 4.706663042677308, 0.3371461929761597, 0.0120467670663527, 4.799531497122593, 0.8463045956321917, 0.0191739389678041, 4.962829805534668, 0.4654225021297819, 0.0082325760619604, 5.394583939756505, 0.4870565302025058, 0.0228797299017577, 5.4211659557130325, 0.988070461264737, 0.017046569033947, 2.5814593908193455, -0.0255550164052745, 0.0265602549728541, 3.8676451742212032, 0.2587344580355586, 0.0213052522010067, 5.194554804194288]|2147402.5985906296409667|      0.06250000|[604, 196, 8, 64]                                                          |  | used linear model with 100 points | iterate success | actual_k=4
       9|[1.0236904432239111, 0.017510171261955, 1.889873711762069, 0.0151224349034344, 0.0224487919780965, 2.0014698699578477, 0.4327139678725501, 0.03020608531728, 2.110991146415194, 0.8027157551342535, 0.018885258838449, 2.1606636035847124, 0.2295633373719548, 0.0187112135537363, 2.2216176282248163, 2.6899920505414614, 0.0163578005996566, 2.283914430980134, 0.8128650506948059, 0.0194317256112965, 2.386814661414922, 2.270720657011493, 0.0222980785319341, 2.4886540194114346, 14.350965829904323, 0.062586763641353, 2.5546568196887196, 12.151495442896955, 0.0623115290721148, 2.7036334263933695, 0.2707439461616081, 0.0233426407805582, 2.9471750749641235, 0.2385725210585575, 0.0244910095421313, 2.972344824030312, 1.17024557831183, 0.015812799466649, 3.1321870336356286, 0.179060871034022, 0.0107503556980153, 3.2212299877530244, 0.1157049189629928, 0.0162890995334503, 3.2449003707134523, 3.733917747886793, 0.0324281333472902, 3.389493605210075, 0.8316465408512358, 0.0164991113199713, 3.6602178624119093, 0.1578042822429533, 0.0115938720144735, 3.7186128706680766, 0.3901116461171283, 0.0205740461228639, 3.84200254045444, 0.9211099946495536, 0.0209217564155567, 3.9640127966700534, 0.2545423785819509, 0.0168839288848168, 4.049804147118351, 2.080782751636836, 0.0234548628653198, 4.179282710299902, 1.9423940953588443, 0.0181931234636299, 4.418823479388992, 1.4825781292776083, 0.013248673742618, 4.555442108797735, 0.482268662214181, 0.0254456987578047, 4.603170819579562, 0.4905013430224746, 0.0161338590804644, 4.706663042677308, 0.3371461929761597, 0.0120467670663527, 4.799531497122593, 0.8463045956321917, 0.0191739389678041, 4.962829805534668, 0.4654225021297819, 0.0082325760619604, 5.394583939756505, 0.4870565302025058, 0.0228797299017577, 5.4211659557130325, 0.988070461264737, 0.017046569033947, 2.5814593908193455, -0.0255550164052745, 0.0265602549728541, 3.8676451742212032, 0.2587344580355586, 0.0213052522010067, 5.194554804194288]|2147402.5985906296409667|      0.03125000|[680, 220, 9, 72]                                                          |  | used linear model with 100 points | iterate failure | actual_k=4
      10|[1.0203273302982465, 0.0115864647315028, 1.8878732802142526, 0.0167462529541115, 0.0244593521233658, 2.004169210464473, 0.4290732624892165, 0.0302915467247481, 2.1129380830077613, 0.8082615742067653, 0.0228165719592233, 2.163495557564426, 0.2274712118623924, 0.0182436846718605, 2.2220930023227643, 2.690905791239199, 0.0233511013636323, 2.285525288030206, 0.8120890437288492, 0.0187310992690081, 2.3876161845884365, 2.2728367874516104, 0.0275447712236611, 2.481703926195641, 14.346772743937496, 0.0753936800241415, 2.553144413101299, 12.149747809902019, 0.0655923082231359, 2.707693698271929, 0.2703426029601409, 0.021828604089632, 2.9499654937221136, 0.2390069073738652, 0.0227685201995482, 2.9713969508186167, 1.1725518474012109, 0.0158254725555257, 3.1307723761909885, 0.1787065427908754, 0.0083478677784227, 3.219840614482659, 0.1179135250372799, 0.0173278695861858, 3.2442319731634157, 3.7331022707557797, 0.0370525658862453, 3.3930313212943193, 0.8300435059856363, 0.0178721041488997, 3.667227343508664, 0.1624152288532444, 0.0144510076139546, 3.7177081197871495, 0.3878689551071454, 0.0223802424655696, 3.8399139396429915, 0.9270083870960663, 0.0189502028869686, 3.966470366317605, 0.2557130456301073, 0.0188388048277046, 4.052481771902536, 2.0769231616048045, 0.0249555919752001, 4.181023830034962, 1.9398270067224737, 0.019503294962589, 4.423505255645104, 1.479765671371997, 0.0170239921402413, 4.557472138125515, 0.4839669671365681, 0.0228812596324556, 4.605469262324634, 0.490772706316688, 0.0173526836356604, 4.707016893372888, 0.3375606256847485, 0.0126154877012887, 4.796277314011009, 0.8479115080232396, 0.0267035633917565, 4.9614755677172635, 0.4664751727730788, 0.0068785105445666, 5.395429212609328, 0.4841731500083628, 0.0224248827535238, 5.420895120171164, 0.9895636758938846, 0.0214966025800425, 2.5766050633827757, -0.0268606772579104, 0.0269875823321557, 3.8652461109660265, 0.2632324548078241, 0.0226995073213634, 5.191304796793896]|1956905.2422031953465194|      0.06250000|[755, 245, 10, 80]                                                         |  | used linear model with 100 points | iterate success | actual_k=4
      11|[1.021705844275035, 0.0220047317827761, 1.8904278295290666, 0.012537956459051, 0.0198157466947628, 2.0026844152936523, 0.4269548199979689, 0.0344397383534837, 2.108055570957536, 0.8032392934214794, 0.0247511707919293, 2.1691546790850644, 0.2264471813717488, 0.0232448036993709, 2.218854164617949, 2.68678065159509, 0.0147629895472189, 2.2904534340399203, 0.8089941720199267, 0.0231316164557977, 2.384410516722195, 2.2653792540648223, 0.0226300276280314, 2.4799472019443685, 14.34282671515267, 0.0965202025155246, 2.544565719432348, 12.152595733237023, 0.0853215142320349, 2.7254737700534806, 0.266517156501382, 0.0167493822515456, 2.9478577149406213, 0.237717809226658, 0.0150193319754512, 2.966423708486649, 1.1795079237261958, 0.0314186958281646, 3.125922221323102, 0.1739553421070197, 0.007440411983054, 3.2205945608775934, 0.1194143929817403, 0.0130733752339409, 3.241022050208558, 3.737764811584075, 0.0415750688147407, 3.3973745564921987, 0.8318295141496996, 0.018065997782959, 3.660409343181125, 0.1631802092986326, 0.012416426987071, 3.719527086335253, 0.3909396631432008, 0.0199461286253028, 3.839117624303104, 0.9254523486318247, 0.0276303188215381, 3.9731914118789895, 0.2492241462930799, 0.0189336775964905, 4.051985362453048, 2.074009100663105, 0.0275602526375177, 4.181563692006132, 1.9371370965099945, 0.0305037044281305, 4.429814601180681, 1.4804086218874921, 0.0367331138834478, 4.567561928242699, 0.4846939019986735, 0.0181504066419208, 4.600980260822386, 0.4905670653967402, 0.022999372949431, 4.706977087944083, 0.3287095676047656, 0.0175177788214855, 4.792406618708132, 0.8419825917450777, 0.0281344141386697, 4.961459377620115, 0.460423484211634, 0.0130488001065111, 5.394645344725673, 0.4744607071907591, 0.0219369802799347, 5.419193175520001, 0.9839762031133275, 0.0344861901222396, 2.5791230824112685, -0.0227515598786721, 0.0237814405936007, 3.8627746556203144, 0.2628247478221591, 0.0218744583058998, 5.192018766246365]|1692051.8783396501094103|      0.12500000|[830, 270, 11, 88]                                                         |  | used linear model with 100 points | iterate success | actual_k=4
