k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      0.50000000|[9, 0, 0, 3]                                                               |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      0.25000000|[17, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[-4.040463854023764, 0.0216764404074368, 4.026422292236415, 0.0034583085258786, -1.9643315397907286, -0.2864586967505343]|  2.5096268653869629|      0.50000000|[25, 0, 0, 9]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=0
       4|[-4.040463854023764, 0.0216764404074368, 4.026422292236415, 0.0034583085258786, -1.9643315397907286, -0.2864586967505343]|  2.5096268653869629|      0.25000000|[33, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[-4.040463854023764, 0.0216764404074368, 4.026422292236415, 0.0034583085258786, -1.9643315397907286, -0.2864586967505343]|  2.5096268653869629|      0.12500000|[41, 0, 0, 15]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[-4.040463854023764, 0.0216764404074368, 4.026422292236415, 0.0034583085258786, -1.9643315397907286, -0.2864586967505343]|  2.5096268653869629|      0.06250000|[49, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[-4.040767845639656, -0.0270672617659658, 4.040244386738515, 0.0211341859200874, -1.9775501958275563, -0.2572698413082934]|  0.8454532027244568|      0.12500000|[55, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       8|[-4.040767845639656, -0.0270672617659658, 4.040244386738515, 0.0211341859200874, -1.9775501958275563, -0.2572698413082934]|  0.8454532027244568|      0.06250000|[63, 0, 0, 23]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[-4.040767845639656, -0.0270672617659658, 4.040244386738515, 0.0211341859200874, -1.9775501958275563, -0.2572698413082934]|  0.8454532027244568|      0.03125000|[71, 0, 0, 26]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
