k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.50000000|[169, 24, 0, 3]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       2|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.25000000|[337, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[100.01864584271523, 0.0944322620936526, 0.3391414555676704, 0.1614130148056335, 99.9338604232168, -0.0370068561797789, 0.2417686646219728, 0.8816294138320732, 100.0182401906844, 0.0219564965791525, 0.3270545022951008, 0.9483926648569223, 99.97753040872904, 0.0275473875232204, 0.3931253486633918, 0.8419031319047895, 100.00345997894101, 0.043438239320945, 0.4085177612686213, 0.8023112563487477, 99.9742832803629, 0.0810425384948311, 0.44932595120056, 0.8082159366978802, 100.02169858434864, 0.0782103318810601, 0.4905075836395159, 0.7153017787405782, 99.97708345227657, 0.0754113905165032, 0.4684382103179154, 0.6676700766958965, 100.00079467995653, 0.1570719641275295, 0.5160156022227638, 0.5821501181903286, 99.99646044504614, 0.2579696062238874, 0.4793258068308141, 0.5892439286353011, 100.01408086923827, 0.232384166533736, 0.6184982106876002, 0.4465119297265877, 99.97218883505957, 0.3236395082557868, 0.6106829606972987, 0.5090164339604716, 100.00370242252062, 0.3655486878667555, 0.5659605332935913, 0.4957589890698065, 99.99855064614545, 0.3990336850421206, 0.5974116758471634, 0.3794153854558147, 99.99839230058184, 0.4288114442103878, 0.6915697324296874, 0.4129246706976423, 99.98236653461701, 0.4474335091518716, 0.7332079695518406, 0.2745549736252787, 99.9952408609102, 0.4624025630009844, 0.7439425268989656, 0.2831577608609075, 100.02391029883842, 0.4462394695721415, 0.7563625505567593, 0.1961182639408103, 99.9825185949841, 0.4862904183391483, 0.7699352288916779, 0.1256580551586726, 100.00414295838101, 0.5222672835261662, 0.773822056700845, 0.0145562094629203, 300.01283843404536, 299.97330108676584, 300.0334681237563, 300.00233221873356, 300.02090527181383, 300.0064054724608, 300.00401866719943, 299.9760249946793, 299.9944413991254, 299.97569854917265, 299.9831087704586, 300.0218142656484, 299.99920855623725, 299.9812696364341, 299.9797186300778, 300.0145270022524, 300.00779131818996, 299.96175507999203, 300.0191682391759]|823.2697143554687500|      0.50000000|[449, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       4|[100.01864584271523, 0.0944322620936526, 0.3391414555676704, 0.1614130148056335, 99.9338604232168, -0.0370068561797789, 0.2417686646219728, 0.8816294138320732, 100.0182401906844, 0.0219564965791525, 0.3270545022951008, 0.9483926648569223, 99.97753040872904, 0.0275473875232204, 0.3931253486633918, 0.8419031319047895, 100.00345997894101, 0.043438239320945, 0.4085177612686213, 0.8023112563487477, 99.9742832803629, 0.0810425384948311, 0.44932595120056, 0.8082159366978802, 100.02169858434864, 0.0782103318810601, 0.4905075836395159, 0.7153017787405782, 99.97708345227657, 0.0754113905165032, 0.4684382103179154, 0.6676700766958965, 100.00079467995653, 0.1570719641275295, 0.5160156022227638, 0.5821501181903286, 99.99646044504614, 0.2579696062238874, 0.4793258068308141, 0.5892439286353011, 100.01408086923827, 0.232384166533736, 0.6184982106876002, 0.4465119297265877, 99.97218883505957, 0.3236395082557868, 0.6106829606972987, 0.5090164339604716, 100.00370242252062, 0.3655486878667555, 0.5659605332935913, 0.4957589890698065, 99.99855064614545, 0.3990336850421206, 0.5974116758471634, 0.3794153854558147, 99.99839230058184, 0.4288114442103878, 0.6915697324296874, 0.4129246706976423, 99.98236653461701, 0.4474335091518716, 0.7332079695518406, 0.2745549736252787, 99.9952408609102, 0.4624025630009844, 0.7439425268989656, 0.2831577608609075, 100.02391029883842, 0.4462394695721415, 0.7563625505567593, 0.1961182639408103, 99.9825185949841, 0.4862904183391483, 0.7699352288916779, 0.1256580551586726, 100.00414295838101, 0.5222672835261662, 0.773822056700845, 0.0145562094629203, 300.01283843404536, 299.97330108676584, 300.0334681237563, 300.00233221873356, 300.02090527181383, 300.0064054724608, 300.00401866719943, 299.9760249946793, 299.9944413991254, 299.97569854917265, 299.9831087704586, 300.0218142656484, 299.99920855623725, 299.9812696364341, 299.9797186300778, 300.0145270022524, 300.00779131818996, 299.96175507999203, 300.0191682391759]|823.2697143554687500|      0.25000000|[617, 88, 0, 11]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[100.01864584271523, 0.0944322620936526, 0.3391414555676704, 0.1614130148056335, 99.9338604232168, -0.0370068561797789, 0.2417686646219728, 0.8816294138320732, 100.0182401906844, 0.0219564965791525, 0.3270545022951008, 0.9483926648569223, 99.97753040872904, 0.0275473875232204, 0.3931253486633918, 0.8419031319047895, 100.00345997894101, 0.043438239320945, 0.4085177612686213, 0.8023112563487477, 99.9742832803629, 0.0810425384948311, 0.44932595120056, 0.8082159366978802, 100.02169858434864, 0.0782103318810601, 0.4905075836395159, 0.7153017787405782, 99.97708345227657, 0.0754113905165032, 0.4684382103179154, 0.6676700766958965, 100.00079467995653, 0.1570719641275295, 0.5160156022227638, 0.5821501181903286, 99.99646044504614, 0.2579696062238874, 0.4793258068308141, 0.5892439286353011, 100.01408086923827, 0.232384166533736, 0.6184982106876002, 0.4465119297265877, 99.97218883505957, 0.3236395082557868, 0.6106829606972987, 0.5090164339604716, 100.00370242252062, 0.3655486878667555, 0.5659605332935913, 0.4957589890698065, 99.99855064614545, 0.3990336850421206, 0.5974116758471634, 0.3794153854558147, 99.99839230058184, 0.4288114442103878, 0.6915697324296874, 0.4129246706976423, 99.98236653461701, 0.4474335091518716, 0.7332079695518406, 0.2745549736252787, 99.9952408609102, 0.4624025630009844, 0.7439425268989656, 0.2831577608609075, 100.02391029883842, 0.4462394695721415, 0.7563625505567593, 0.1961182639408103, 99.9825185949841, 0.4862904183391483, 0.7699352288916779, 0.1256580551586726, 100.00414295838101, 0.5222672835261662, 0.773822056700845, 0.0145562094629203, 300.01283843404536, 299.97330108676584, 300.0334681237563, 300.00233221873356, 300.02090527181383, 300.0064054724608, 300.00401866719943, 299.9760249946793, 299.9944413991254, 299.97569854917265, 299.9831087704586, 300.0218142656484, 299.99920855623725, 299.9812696364341, 299.9797186300778, 300.0145270022524, 300.00779131818996, 299.96175507999203, 300.0191682391759]|823.2697143554687500|      0.12500000|[786, 112, 1, 15]                                                          |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 114 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[100.01304520400218, 0.1351127039444771, 0.3635784389600255, 0.1515077605862128, 99.91222678241293, -0.0180505480997954, 0.2447183442776956, 0.86433235010194, 100.02037291940651, -0.0003255886776279, 0.3111870623447224, 0.9471501964348645, 99.95889558814858, 0.0135489652239597, 0.4094468670711763, 0.8474875073898499, 100.02659197586891, 0.0467737425874097, 0.4128034605776543, 0.7897396542117019, 99.98861783565027, 0.0732811911565958, 0.43996726371867, 0.7897666137441772, 100.01871776661689, 0.0846170625302084, 0.4863874527651499, 0.7163614128760274, 99.9694229155772, 0.0691144305816539, 0.4700338294471156, 0.6659326288176922, 100.0069567336961, 0.1640079245839746, 0.5090913778354712, 0.5739425620880254, 99.99968085210509, 0.2426601949598927, 0.4792868983242797, 0.5937402656517254, 100.01565482653514, 0.246702041489958, 0.639059500864004, 0.4632739691340499, 99.95881502370929, 0.3032975778597672, 0.6246305337832024, 0.4994898438535375, 99.98891630357824, 0.3684480384613908, 0.5572583182398103, 0.5054219976189557, 99.99381094883672, 0.4090350749765391, 0.6009088422825338, 0.3713448096068515, 100.00295202321334, 0.4169429797323302, 0.6707215177159767, 0.4272456347269841, 99.976236875288, 0.4384609550229037, 0.7329176649447663, 0.290994818010458, 99.97851594398404, 0.4509288264910571, 0.7572965854389219, 0.2648513689021955, 100.02528175917263, 0.4567820484616229, 0.7530945615823688, 0.2029922603913746, 99.99231770190374, 0.4905270594829586, 0.7716852420844676, 0.1435833637105663, 100.00479513496232, 0.5092861012239877, 0.7908371863218465, -0.0090069114189737, 300.0229537307528, 299.97155202329355, 300.0195089721045, 300.00281016056243, 300.02812101729813, 299.99240075091035, 299.9860223863933, 299.95048968030846, 299.9889083880613, 299.9905336692677, 299.9880402661861, 300.0309567603309, 299.9964932617342, 299.9771945094748, 299.98173279586, 300.0126074053175, 300.0257142770405, 299.9632792180175, 300.0093076299143]|616.0787353515625000|      0.25000000|[898, 128, 1, 17]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[100.01304520400218, 0.1351127039444771, 0.3635784389600255, 0.1515077605862128, 99.91222678241293, -0.0180505480997954, 0.2447183442776956, 0.86433235010194, 100.02037291940651, -0.0003255886776279, 0.3111870623447224, 0.9471501964348645, 99.95889558814858, 0.0135489652239597, 0.4094468670711763, 0.8474875073898499, 100.02659197586891, 0.0467737425874097, 0.4128034605776543, 0.7897396542117019, 99.98861783565027, 0.0732811911565958, 0.43996726371867, 0.7897666137441772, 100.01871776661689, 0.0846170625302084, 0.4863874527651499, 0.7163614128760274, 99.9694229155772, 0.0691144305816539, 0.4700338294471156, 0.6659326288176922, 100.0069567336961, 0.1640079245839746, 0.5090913778354712, 0.5739425620880254, 99.99968085210509, 0.2426601949598927, 0.4792868983242797, 0.5937402656517254, 100.01565482653514, 0.246702041489958, 0.639059500864004, 0.4632739691340499, 99.95881502370929, 0.3032975778597672, 0.6246305337832024, 0.4994898438535375, 99.98891630357824, 0.3684480384613908, 0.5572583182398103, 0.5054219976189557, 99.99381094883672, 0.4090350749765391, 0.6009088422825338, 0.3713448096068515, 100.00295202321334, 0.4169429797323302, 0.6707215177159767, 0.4272456347269841, 99.976236875288, 0.4384609550229037, 0.7329176649447663, 0.290994818010458, 99.97851594398404, 0.4509288264910571, 0.7572965854389219, 0.2648513689021955, 100.02528175917263, 0.4567820484616229, 0.7530945615823688, 0.2029922603913746, 99.99231770190374, 0.4905270594829586, 0.7716852420844676, 0.1435833637105663, 100.00479513496232, 0.5092861012239877, 0.7908371863218465, -0.0090069114189737, 300.0229537307528, 299.97155202329355, 300.0195089721045, 300.00281016056243, 300.02812101729813, 299.99240075091035, 299.9860223863933, 299.95048968030846, 299.9889083880613, 299.9905336692677, 299.9880402661861, 300.0309567603309, 299.9964932617342, 299.9771945094748, 299.98173279586, 300.0126074053175, 300.0257142770405, 299.9632792180175, 300.0093076299143]|616.0787353515625000|      0.12500000|[1066, 152, 2, 21]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[100.00939653546762, 0.1783611505476381, 0.3747030642780684, 0.1752887243282085, 99.91446977798617, -0.011461619162975, 0.2325572857476331, 0.8754902509617367, 100.03651979242854, -0.0088124942525824, 0.3119510860274113, 0.9392162350190558, 99.95333343411139, 0.010507784662524, 0.4199287949479048, 0.854488806168709, 100.04715275591802, 0.0439231334390735, 0.41617964683758, 0.7900704658995622, 99.98497702293353, 0.0717177166494795, 0.4483191374948611, 0.7933003881846564, 100.0033307129379, 0.0712103636786636, 0.4641670156346876, 0.708637368340685, 99.96595922023187, 0.0656680848319853, 0.4915300006315295, 0.6677179650281019, 100.0027906244688, 0.1316323900475834, 0.4881699758006686, 0.5526271326870554, 99.97804237923393, 0.2589420210215311, 0.4801896824701808, 0.5995482426267644, 100.02687725285988, 0.2600042672858011, 0.6317506653074136, 0.4764409711569985, 99.96942183097312, 0.288052714049472, 0.62241677794618, 0.4988860382308293, 99.98035698917411, 0.3410029835258062, 0.541687946656074, 0.5169604405186393, 99.98327527566308, 0.4070816077575051, 0.6070714423266953, 0.347803865253159, 100.00920567417053, 0.41658012961061, 0.654797628843191, 0.4080140509588573, 99.97447852549786, 0.4377047037412073, 0.7305115123397218, 0.3011430584651389, 99.97608652908644, 0.4489782391087982, 0.7563785348658496, 0.2667059591353711, 100.06095791296694, 0.4551525437787747, 0.7463378294210126, 0.2079792800907527, 99.99560143483923, 0.4773966808958269, 0.7606537929314409, 0.1477382733427138, 99.99581357026267, 0.5054328689403892, 0.7991631090801319, -0.0136876792245415, 300.02496457281734, 299.9722315297739, 299.9988214307674, 299.99040036828507, 300.04239341374245, 300.0059486356027, 299.9846058277316, 299.9517410762106, 299.98885020994163, 299.994206309472, 299.98973377120535, 300.02966205578065, 299.98551501819503, 299.97071624681723, 299.98336504912515, 300.0309171314431, 300.0330692609263, 299.9777397276302, 300.0241117268823]|542.2520751953125000|      0.25000000|[1179, 168, 2, 23]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[100.00939653546762, 0.1783611505476381, 0.3747030642780684, 0.1752887243282085, 99.91446977798617, -0.011461619162975, 0.2325572857476331, 0.8754902509617367, 100.03651979242854, -0.0088124942525824, 0.3119510860274113, 0.9392162350190558, 99.95333343411139, 0.010507784662524, 0.4199287949479048, 0.854488806168709, 100.04715275591802, 0.0439231334390735, 0.41617964683758, 0.7900704658995622, 99.98497702293353, 0.0717177166494795, 0.4483191374948611, 0.7933003881846564, 100.0033307129379, 0.0712103636786636, 0.4641670156346876, 0.708637368340685, 99.96595922023187, 0.0656680848319853, 0.4915300006315295, 0.6677179650281019, 100.0027906244688, 0.1316323900475834, 0.4881699758006686, 0.5526271326870554, 99.97804237923393, 0.2589420210215311, 0.4801896824701808, 0.5995482426267644, 100.02687725285988, 0.2600042672858011, 0.6317506653074136, 0.4764409711569985, 99.96942183097312, 0.288052714049472, 0.62241677794618, 0.4988860382308293, 99.98035698917411, 0.3410029835258062, 0.541687946656074, 0.5169604405186393, 99.98327527566308, 0.4070816077575051, 0.6070714423266953, 0.347803865253159, 100.00920567417053, 0.41658012961061, 0.654797628843191, 0.4080140509588573, 99.97447852549786, 0.4377047037412073, 0.7305115123397218, 0.3011430584651389, 99.97608652908644, 0.4489782391087982, 0.7563785348658496, 0.2667059591353711, 100.06095791296694, 0.4551525437787747, 0.7463378294210126, 0.2079792800907527, 99.99560143483923, 0.4773966808958269, 0.7606537929314409, 0.1477382733427138, 99.99581357026267, 0.5054328689403892, 0.7991631090801319, -0.0136876792245415, 300.02496457281734, 299.9722315297739, 299.9988214307674, 299.99040036828507, 300.04239341374245, 300.0059486356027, 299.9846058277316, 299.9517410762106, 299.98885020994163, 299.994206309472, 299.98973377120535, 300.02966205578065, 299.98551501819503, 299.97071624681723, 299.98336504912515, 300.0309171314431, 300.0330692609263, 299.9777397276302, 300.0241117268823]|542.2520751953125000|      0.12500000|[1347, 192, 2, 26]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[100.00939653546762, 0.1783611505476381, 0.3747030642780684, 0.1752887243282085, 99.91446977798617, -0.011461619162975, 0.2325572857476331, 0.8754902509617367, 100.03651979242854, -0.0088124942525824, 0.3119510860274113, 0.9392162350190558, 99.95333343411139, 0.010507784662524, 0.4199287949479048, 0.854488806168709, 100.04715275591802, 0.0439231334390735, 0.41617964683758, 0.7900704658995622, 99.98497702293353, 0.0717177166494795, 0.4483191374948611, 0.7933003881846564, 100.0033307129379, 0.0712103636786636, 0.4641670156346876, 0.708637368340685, 99.96595922023187, 0.0656680848319853, 0.4915300006315295, 0.6677179650281019, 100.0027906244688, 0.1316323900475834, 0.4881699758006686, 0.5526271326870554, 99.97804237923393, 0.2589420210215311, 0.4801896824701808, 0.5995482426267644, 100.02687725285988, 0.2600042672858011, 0.6317506653074136, 0.4764409711569985, 99.96942183097312, 0.288052714049472, 0.62241677794618, 0.4988860382308293, 99.98035698917411, 0.3410029835258062, 0.541687946656074, 0.5169604405186393, 99.98327527566308, 0.4070816077575051, 0.6070714423266953, 0.347803865253159, 100.00920567417053, 0.41658012961061, 0.654797628843191, 0.4080140509588573, 99.97447852549786, 0.4377047037412073, 0.7305115123397218, 0.3011430584651389, 99.97608652908644, 0.4489782391087982, 0.7563785348658496, 0.2667059591353711, 100.06095791296694, 0.4551525437787747, 0.7463378294210126, 0.2079792800907527, 99.99560143483923, 0.4773966808958269, 0.7606537929314409, 0.1477382733427138, 99.99581357026267, 0.5054328689403892, 0.7991631090801319, -0.0136876792245415, 300.02496457281734, 299.9722315297739, 299.9988214307674, 299.99040036828507, 300.04239341374245, 300.0059486356027, 299.9846058277316, 299.9517410762106, 299.98885020994163, 299.994206309472, 299.98973377120535, 300.02966205578065, 299.98551501819503, 299.97071624681723, 299.98336504912515, 300.0309171314431, 300.0330692609263, 299.9777397276302, 300.0241117268823]|542.2520751953125000|      0.06250000|[1515, 216, 2, 29]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
