k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[37, 12, 0, 3]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.25000000|[73, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.12500000|[109, 36, 1, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.06250000|[147, 48, 2, 14]                                                           |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.03125000|[184, 60, 3, 18]                                                           |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.01562500|[220, 72, 3, 21]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.00781250|[257, 84, 4, 25]                                                           |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.00390625|[293, 96, 5, 29]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[107.47067905769245, 0.0937773540863336, 0.9090716082626901, 102.40060473449739, 0.1816181554317625, 0.8187103060719121, 97.43864406742448, 0.2843617483142247, 0.7164973911774554, 96.30034252405862, 0.3046773662800381, 0.6952237371690763, 93.9906818812817, 0.3569354399292039, 0.6428384365741054, 89.71981831250085, 0.4665805226289627, 0.5313100045555812, 83.70973893494389, 0.658205382286972, 0.3417075411793226, 78.3104418798942, 0.8760359012090679, 0.1236407365934415, 886.3685558247072, 910.0101113643392, 922.5205393391486, 926.4602728313904, 935.5601357300383, 952.8301822666841, 975.7291968300252]|  0.7229804396629333|      0.00781250|[318, 104, 5, 31]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      10|[107.47067905769245, 0.0937773540863336, 0.9090716082626901, 102.40060473449739, 0.1816181554317625, 0.8187103060719121, 97.43864406742448, 0.2843617483142247, 0.7164973911774554, 96.30034252405862, 0.3046773662800381, 0.6952237371690763, 93.9906818812817, 0.3569354399292039, 0.6428384365741054, 89.71981831250085, 0.4665805226289627, 0.5313100045555812, 83.70973893494389, 0.658205382286972, 0.3417075411793226, 78.3104418798942, 0.8760359012090679, 0.1236407365934415, 886.3685558247072, 910.0101113643392, 922.5205393391486, 926.4602728313904, 935.5601357300383, 952.8301822666841, 975.7291968300252]|  0.7229804396629333|      0.00390625|[355, 116, 7, 36]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[107.47027380125651, 0.0941780406887031, 0.9079997499958923, 102.39981021062006, 0.1826565000290674, 0.8189096276657266, 97.43821299105834, 0.2838752454076115, 0.7161380971319645, 96.30194841336696, 0.304034625926336, 0.6950826875871735, 93.99188789059414, 0.3563407286622352, 0.6437139039969475, 89.72086650123734, 0.4667250745641367, 0.5309530223260737, 83.7089549053473, 0.6586163602726982, 0.3416480834446904, 78.31052005853176, 0.8748880519039456, 0.1240380233829929, 886.3689504854705, 910.0090591884519, 922.5205932198303, 926.4608662027267, 935.5600637027842, 952.8293581145183, 975.7294796278893]|  0.5930426120758057|      0.00781250|[380, 124, 7, 38]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      12|[107.47027380125651, 0.0941780406887031, 0.9079997499958923, 102.39981021062006, 0.1826565000290674, 0.8189096276657266, 97.43821299105834, 0.2838752454076115, 0.7161380971319645, 96.30194841336696, 0.304034625926336, 0.6950826875871735, 93.99188789059414, 0.3563407286622352, 0.6437139039969475, 89.72086650123734, 0.4667250745641367, 0.5309530223260737, 83.7089549053473, 0.6586163602726982, 0.3416480834446904, 78.31052005853176, 0.8748880519039456, 0.1240380233829929, 886.3689504854705, 910.0090591884519, 922.5205932198303, 926.4608662027267, 935.5600637027842, 952.8293581145183, 975.7294796278893]|  0.5930426120758057|      0.00390625|[417, 136, 8, 42]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[107.47027380125651, 0.0941780406887031, 0.9079997499958923, 102.39981021062006, 0.1826565000290674, 0.8189096276657266, 97.43821299105834, 0.2838752454076115, 0.7161380971319645, 96.30194841336696, 0.304034625926336, 0.6950826875871735, 93.99188789059414, 0.3563407286622352, 0.6437139039969475, 89.72086650123734, 0.4667250745641367, 0.5309530223260737, 83.7089549053473, 0.6586163602726982, 0.3416480834446904, 78.31052005853176, 0.8748880519039456, 0.1240380233829929, 886.3689504854705, 910.0090591884519, 922.5205932198303, 926.4608662027267, 935.5600637027842, 952.8293581145183, 975.7294796278893]|  0.5930426120758057|      0.00195312|[454, 148, 9, 46]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
