k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[115, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[229, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[343, 0, 0, 24]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[457, 0, 0, 32]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.5872806340802671, 0.0154594293660338, 1.8901216350115397, 0.6480052328550346, 0.0169312786368596, 2.0051805296569953, 1.285455833962117, 0.0305089179713032, 2.116573411222047, -0.0393449862610555, 0.0275109220865525, 2.16964008705774, 1.2318678366399407, 0.0170912461090146, 2.213415331888086, 0.2126115760006489, 0.0233649499847994, 2.268727920270743, 1.3365578630829626, 0.0211016355688071, 2.3931887341975595, 4.500856714472344, 0.035032055150027, 2.493357045178398, 0.6642899787888484, 0.0259163966854835, 2.556895050463335, 4.3941250121206, 0.0354859053807413, 2.7093319814999366, 0.2272029137281709, 0.0198134390885683, 2.9380186355455185, 0.2375746195119195, 0.0292525187457158, 2.9665701956557395, 0.7209685187103044, 0.0168911405965642, 3.135020010420307, 0.1947096540931489, 0.0143194846028043, 3.2272278442321034, -0.0709239093783198, 0.034012149961114, 3.2529552732135256, 1.3802643632656524, 0.0214566128085256, 3.3764157640184553, 0.2579339752578242, 0.012098645161224, 3.6695215262685155, 0.0651894108745177, 0.0203712872672749, 3.714017748057507, 0.0136494757127653, 0.0254773957669703, 3.83646811083251, 0.4096143288957602, 0.0183674271873139, 3.9598492121447144, 0.264024081603781, 0.0135565551558376, 4.053251871544355, 0.8094463409377513, 0.0168331449864489, 4.171817727615158, 0.9706991896912475, 0.0198584558606056, 4.432661552047126, 0.7456210363068992, 0.0256947929300951, 4.5652990770753625, 0.2141948446498459, 0.013443384162912, 4.597580139682726, 0.5083801318186072, 0.022542395908781, 4.705687838611919, 0.0515010750493521, 0.015474707622968, 4.7980232734754065, 0.3565036588609677, 0.0311369504568985, 4.975447890666855, 0.1650373039807405, 0.0182403182661725, 5.391403186494891, 0.2925888361244882, 0.019710248300042, 5.417621237932338, 0.092850419770856, 0.016842049713282, 2.577156450396806, -0.0029171850178552, 0.0130292817866775, 3.8658481896600576, 0.153511667742288, 0.0265144049727425, 5.191127481721201]|360144.6562500000000000|      0.12500000|[487, 0, 0, 34]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       6|[0.5872806340802671, 0.0154594293660338, 1.8901216350115397, 0.6480052328550346, 0.0169312786368596, 2.0051805296569953, 1.285455833962117, 0.0305089179713032, 2.116573411222047, -0.0393449862610555, 0.0275109220865525, 2.16964008705774, 1.2318678366399407, 0.0170912461090146, 2.213415331888086, 0.2126115760006489, 0.0233649499847994, 2.268727920270743, 1.3365578630829626, 0.0211016355688071, 2.3931887341975595, 4.500856714472344, 0.035032055150027, 2.493357045178398, 0.6642899787888484, 0.0259163966854835, 2.556895050463335, 4.3941250121206, 0.0354859053807413, 2.7093319814999366, 0.2272029137281709, 0.0198134390885683, 2.9380186355455185, 0.2375746195119195, 0.0292525187457158, 2.9665701956557395, 0.7209685187103044, 0.0168911405965642, 3.135020010420307, 0.1947096540931489, 0.0143194846028043, 3.2272278442321034, -0.0709239093783198, 0.034012149961114, 3.2529552732135256, 1.3802643632656524, 0.0214566128085256, 3.3764157640184553, 0.2579339752578242, 0.012098645161224, 3.6695215262685155, 0.0651894108745177, 0.0203712872672749, 3.714017748057507, 0.0136494757127653, 0.0254773957669703, 3.83646811083251, 0.4096143288957602, 0.0183674271873139, 3.9598492121447144, 0.264024081603781, 0.0135565551558376, 4.053251871544355, 0.8094463409377513, 0.0168331449864489, 4.171817727615158, 0.9706991896912475, 0.0198584558606056, 4.432661552047126, 0.7456210363068992, 0.0256947929300951, 4.5652990770753625, 0.2141948446498459, 0.013443384162912, 4.597580139682726, 0.5083801318186072, 0.022542395908781, 4.705687838611919, 0.0515010750493521, 0.015474707622968, 4.7980232734754065, 0.3565036588609677, 0.0311369504568985, 4.975447890666855, 0.1650373039807405, 0.0182403182661725, 5.391403186494891, 0.2925888361244882, 0.019710248300042, 5.417621237932338, 0.092850419770856, 0.016842049713282, 2.577156450396806, -0.0029171850178552, 0.0130292817866775, 3.8658481896600576, 0.153511667742288, 0.0265144049727425, 5.191127481721201]|360144.6562500000000000|      0.06250000|[601, 0, 0, 42]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[0.5917841051518672, 0.0294667722318011, 1.8875681347421474, 0.649615962796196, 0.0217164390681783, 2.0022012171195023, 1.2742842119337245, 0.0325950649826223, 2.117452004256346, -0.0373084573522047, 0.017100373112335, 2.1675670712277726, 1.2290024745071626, 0.0318457639926415, 2.213415407685042, 0.2027507223714191, 0.0252943216156798, 2.2575905110951373, 1.3405703272991474, 0.0309814825647136, 2.3943683760987757, 4.502696439143441, 0.0493755062690693, 2.49708681937366, 0.6660980943214584, 0.0169038763331817, 2.5613173391226605, 4.389217346521474, 0.0466861702975164, 2.7178843079319077, 0.2239724658128689, 0.0228393651132443, 2.941811343329734, 0.2299709361618176, 0.0190113780933962, 2.9760508675626616, 0.7234379907841861, 0.0159179942038414, 3.134407920803655, 0.1961383333000825, 0.0138996834772004, 3.2262012934299062, -0.0696437935470123, 0.0297192133913896, 3.256949110796744, 1.3885022015662916, 0.0342280638619018, 3.371753586520437, 0.2575275006562189, 0.0191297748904273, 3.672936135238199, 0.0750422912379605, 0.0196847880796738, 3.711851496683084, 0.0083890541187156, 0.0322440131756682, 3.830212038839703, 0.3982004712875412, 0.0150457699488438, 3.960977983387393, 0.2601312868395667, 0.0130500369144389, 4.058509642920391, 0.8087565291630477, 0.0112330218386423, 4.1715711390831975, 0.969137421379886, 0.0420417359556624, 4.429857485306458, 0.7509335270497317, 0.0225447251179009, 4.572983894893469, 0.2094836748904285, 0.0206705731198661, 4.595520079265164, 0.5093477096832145, 0.025126779136038, 4.70669760990538, 0.0549943852370052, 0.0056252555421123, 4.796398757602949, 0.3596897791842416, 0.0352849395471536, 4.977758795537773, 0.1598367104898419, 0.028192643827668, 5.3889931677154275, 0.2879252577211288, 0.0186575072592522, 5.421005193690824, 0.0865953072976857, 0.0142722411192891, 2.5724224307127628, -0.0022224749090073, 0.0042873950489046, 3.863218224734418, 0.1518694938147193, 0.0244095424755711, 5.198197388246892]|307967.9687500000000000|      0.12500000|[659, 0, 0, 46]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | iterate success | actual_k=0
       8|[0.5917841051518672, 0.0294667722318011, 1.8875681347421474, 0.649615962796196, 0.0217164390681783, 2.0022012171195023, 1.2742842119337245, 0.0325950649826223, 2.117452004256346, -0.0373084573522047, 0.017100373112335, 2.1675670712277726, 1.2290024745071626, 0.0318457639926415, 2.213415407685042, 0.2027507223714191, 0.0252943216156798, 2.2575905110951373, 1.3405703272991474, 0.0309814825647136, 2.3943683760987757, 4.502696439143441, 0.0493755062690693, 2.49708681937366, 0.6660980943214584, 0.0169038763331817, 2.5613173391226605, 4.389217346521474, 0.0466861702975164, 2.7178843079319077, 0.2239724658128689, 0.0228393651132443, 2.941811343329734, 0.2299709361618176, 0.0190113780933962, 2.9760508675626616, 0.7234379907841861, 0.0159179942038414, 3.134407920803655, 0.1961383333000825, 0.0138996834772004, 3.2262012934299062, -0.0696437935470123, 0.0297192133913896, 3.256949110796744, 1.3885022015662916, 0.0342280638619018, 3.371753586520437, 0.2575275006562189, 0.0191297748904273, 3.672936135238199, 0.0750422912379605, 0.0196847880796738, 3.711851496683084, 0.0083890541187156, 0.0322440131756682, 3.830212038839703, 0.3982004712875412, 0.0150457699488438, 3.960977983387393, 0.2601312868395667, 0.0130500369144389, 4.058509642920391, 0.8087565291630477, 0.0112330218386423, 4.1715711390831975, 0.969137421379886, 0.0420417359556624, 4.429857485306458, 0.7509335270497317, 0.0225447251179009, 4.572983894893469, 0.2094836748904285, 0.0206705731198661, 4.595520079265164, 0.5093477096832145, 0.025126779136038, 4.70669760990538, 0.0549943852370052, 0.0056252555421123, 4.796398757602949, 0.3596897791842416, 0.0352849395471536, 4.977758795537773, 0.1598367104898419, 0.028192643827668, 5.3889931677154275, 0.2879252577211288, 0.0186575072592522, 5.421005193690824, 0.0865953072976857, 0.0142722411192891, 2.5724224307127628, -0.0022224749090073, 0.0042873950489046, 3.863218224734418, 0.1518694938147193, 0.0244095424755711, 5.198197388246892]|307967.9687500000000000|      0.06250000|[773, 0, 0, 54]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.5917841051518672, 0.0294667722318011, 1.8875681347421474, 0.649615962796196, 0.0217164390681783, 2.0022012171195023, 1.2742842119337245, 0.0325950649826223, 2.117452004256346, -0.0373084573522047, 0.017100373112335, 2.1675670712277726, 1.2290024745071626, 0.0318457639926415, 2.213415407685042, 0.2027507223714191, 0.0252943216156798, 2.2575905110951373, 1.3405703272991474, 0.0309814825647136, 2.3943683760987757, 4.502696439143441, 0.0493755062690693, 2.49708681937366, 0.6660980943214584, 0.0169038763331817, 2.5613173391226605, 4.389217346521474, 0.0466861702975164, 2.7178843079319077, 0.2239724658128689, 0.0228393651132443, 2.941811343329734, 0.2299709361618176, 0.0190113780933962, 2.9760508675626616, 0.7234379907841861, 0.0159179942038414, 3.134407920803655, 0.1961383333000825, 0.0138996834772004, 3.2262012934299062, -0.0696437935470123, 0.0297192133913896, 3.256949110796744, 1.3885022015662916, 0.0342280638619018, 3.371753586520437, 0.2575275006562189, 0.0191297748904273, 3.672936135238199, 0.0750422912379605, 0.0196847880796738, 3.711851496683084, 0.0083890541187156, 0.0322440131756682, 3.830212038839703, 0.3982004712875412, 0.0150457699488438, 3.960977983387393, 0.2601312868395667, 0.0130500369144389, 4.058509642920391, 0.8087565291630477, 0.0112330218386423, 4.1715711390831975, 0.969137421379886, 0.0420417359556624, 4.429857485306458, 0.7509335270497317, 0.0225447251179009, 4.572983894893469, 0.2094836748904285, 0.0206705731198661, 4.595520079265164, 0.5093477096832145, 0.025126779136038, 4.70669760990538, 0.0549943852370052, 0.0056252555421123, 4.796398757602949, 0.3596897791842416, 0.0352849395471536, 4.977758795537773, 0.1598367104898419, 0.028192643827668, 5.3889931677154275, 0.2879252577211288, 0.0186575072592522, 5.421005193690824, 0.0865953072976857, 0.0142722411192891, 2.5724224307127628, -0.0022224749090073, 0.0042873950489046, 3.863218224734418, 0.1518694938147193, 0.0244095424755711, 5.198197388246892]|307967.9687500000000000|      0.03125000|[887, 0, 0, 62]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[0.5872045886087494, 0.0320256210245402, 1.886086848654899, 0.6464549773875685, 0.0247990705592439, 2.0008000569994047, 1.2749019269611663, 0.0358598495480674, 2.119529278391371, -0.0340998268325473, 0.0197083847501696, 2.1679306846436517, 1.2298034795032953, 0.0317592750125734, 2.2125398800734115, 0.2009095855706656, 0.0231696783642988, 2.263314342426604, 1.3398345207140878, 0.0309660860281742, 2.392739022970769, 4.5050632440473555, 0.0528523845749334, 2.4919251645972125, 0.6631986687544096, 0.0173662294982303, 2.5622542300361095, 4.385411236270804, 0.0548964334836545, 2.7184404453273316, 0.2192861344704455, 0.0235332108622836, 2.9380188115700863, 0.2323691525665472, 0.0153474981001905, 2.9783366092719983, 0.7268630491040496, 0.0194821852128785, 3.1353406330387057, 0.1986431444880201, 0.0154902460767759, 3.2311618866167886, -0.0686851910860454, 0.0319029756743335, 3.260410301458093, 1.3921758067289605, 0.0335174363035247, 3.3717472248430034, 0.2593648431259491, 0.0207836970631053, 3.6728699606806776, 0.0740978135003556, 0.0193238753614628, 3.711716118301577, 0.0071370414009241, 0.0331779539347952, 3.8271277289269516, 0.399018345827002, 0.0151963735273962, 3.96123640370563, 0.2596336129501203, 0.004804844658931, 4.0594594406323425, 0.803559421520692, 0.0191483362593042, 4.164776811398383, 0.9676016249007541, 0.0394340881061438, 4.427307545515917, 0.7558508743026403, 0.0215705828772718, 4.57493805114977, 0.2102789391593688, 0.0205195543265298, 4.59638562883539, 0.5039013410273799, 0.0223149017858114, 4.7034430758907595, 0.0536912299112141, -0.0008597086316903, 4.800679602765078, 0.3647517536828097, 0.0333918074922088, 4.977229472114404, 0.1638781639659565, 0.0287641157360218, 5.386632445227947, 0.285982295639767, 0.0155712229225412, 5.423788104163531, 0.0845196105344546, 0.0139100806073384, 2.569271809804881, -0.0051358310892762, 0.0031011079305787, 3.863957352026321, 0.1486781703996642, 0.0324121152961403, 5.195550719126217]|292860.9375000000000000|      0.06250000|[917, 0, 0, 64]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
