k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]                     |  7.1860500120595514|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]                     |  7.1860500120595514|      0.50000000|[29, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]                     |  7.1860500120595514|      0.25000000|[57, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[1.0461477704362412, -1.0920051028270732, -0.9692530643559443, -1.086887944097244, -1.0750075783684339, -0.9784011996438853, -1.1070523759450255, -0.8860291526158142, -1.1110642485889306, -0.9769115201126217]|  2.8814935684204102|      0.50000000|[85, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | iterate success | actual_k=2
       4|[1.0461477704362412, -1.0920051028270732, -0.9692530643559443, -1.086887944097244, -1.0750075783684339, -0.9784011996438853, -1.1070523759450255, -0.8860291526158142, -1.1110642485889306, -0.9769115201126217]|  2.8814935684204102|      0.25000000|[113, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[1.0994671017513842, -1.1086780382318766, -1.0116962718962634, -1.2356309095730558, -1.095960780084447, -1.0432351246504221, -1.1464063835124974, -0.9136156256700065, -1.264900377829781, -1.0464484594135501]|  0.4176210165023804|      0.50000000|[141, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       6|[1.0994671017513842, -1.1086780382318766, -1.0116962718962634, -1.2356309095730558, -1.095960780084447, -1.0432351246504221, -1.1464063835124974, -0.9136156256700065, -1.264900377829781, -1.0464484594135501]|  0.4176210165023804|      0.25000000|[169, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[1.0994671017513842, -1.1086780382318766, -1.0116962718962634, -1.2356309095730558, -1.095960780084447, -1.0432351246504221, -1.1464063835124974, -0.9136156256700065, -1.264900377829781, -1.0464484594135501]|  0.4176210165023804|      0.12500000|[197, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[1.0994671017513842, -1.1086780382318766, -1.0116962718962634, -1.2356309095730558, -1.095960780084447, -1.0432351246504221, -1.1464063835124974, -0.9136156256700065, -1.264900377829781, -1.0464484594135501]|  0.4176210165023804|      0.06250000|[225, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[1.0952409468236344, -1.1108554510037094, -1.0195747277750398, -1.2353999148769461, -1.0953669197239506, -1.0531239635420846, -1.2009414377822698, -0.9346994107204147, -1.270926711302238, -1.062833465560364]|  0.1557161360979080|      0.12500000|[253, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      10|[1.0952409468236344, -1.1108554510037094, -1.0195747277750398, -1.2353999148769461, -1.0953669197239506, -1.0531239635420846, -1.2009414377822698, -0.9346994107204147, -1.270926711302238, -1.062833465560364]|  0.1557161360979080|      0.06250000|[281, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[1.0671273464157907, -1.148110524051101, -1.024725274389515, -1.2274379974014384, -1.1223360943164513, -1.067280119170575, -1.21763721492451, -0.9482502736257339, -1.261704443899239, -1.0755949916342156]|  0.0483090206980705|      0.12500000|[309, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      12|[1.0671273464157907, -1.148110524051101, -1.024725274389515, -1.2274379974014384, -1.1223360943164513, -1.067280119170575, -1.21763721492451, -0.9482502736257339, -1.261704443899239, -1.0755949916342156]|  0.0483090206980705|      0.06250000|[337, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[1.0671273464157907, -1.148110524051101, -1.024725274389515, -1.2274379974014384, -1.1223360943164513, -1.067280119170575, -1.21763721492451, -0.9482502736257339, -1.261704443899239, -1.0755949916342156]|  0.0483090206980705|      0.03125000|[365, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[1.0668030964384119, -1.1693274418847945, -1.0402208871752125, -1.2232097055538276, -1.1249099486590213, -1.075219699909912, -1.2257174181006631, -0.9542990923698547, -1.2533557186180413, -1.0703924424363371]|  0.0218386165797710|      0.06250000|[393, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      15|[1.0668030964384119, -1.1693274418847945, -1.0402208871752125, -1.2232097055538276, -1.1249099486590213, -1.075219699909912, -1.2257174181006631, -0.9542990923698547, -1.2533557186180413, -1.0703924424363371]|  0.0218386165797710|      0.03125000|[421, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
