k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[137, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 43 points | trying quadratic partial model with 57 points | trying quadratic partial model with 70 points | trying quadratic partial model with 84 points | trying quadratic partial model with 97 points | trying quadratic partial model with 110 points | trying quadratic partial model with 123 points | exploitation failed, decreasing delta | actual_k=1
       2|[0.8108380822113623, 0.8243810835052885, 0.7848325577494791, 0.9503079792255772, 0.9381058420441156, 0.9067319786010758, 0.9061758436456382, 0.8698945377210427, 0.984614811774625, 0.9564723147384784, 1.0779766668570268, 0.7815304487108929, 1.0229809401244083, 1.050822088197142, 1.0114955427612897, 1.054543461917472, 0.9605794771027772, 1.0063657486874804, 1.0285742475028468, 1.0085292020192325, 0.8618560613628751, 0.8876481919448818]|  1.4043337106704712|      1.00000000|[165, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       3|[0.8108380822113623, 0.8243810835052885, 0.7848325577494791, 0.9503079792255772, 0.9381058420441156, 0.9067319786010758, 0.9061758436456382, 0.8698945377210427, 0.984614811774625, 0.9564723147384784, 1.0779766668570268, 0.7815304487108929, 1.0229809401244083, 1.050822088197142, 1.0114955427612897, 1.054543461917472, 0.9605794771027772, 1.0063657486874804, 1.0285742475028468, 1.0085292020192325, 0.8618560613628751, 0.8876481919448818]|  1.4043337106704712|      0.50000000|[300, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 42 points | trying quadratic partial model with 55 points | trying quadratic partial model with 69 points | trying quadratic partial model with 83 points | trying quadratic partial model with 96 points | trying quadratic partial model with 109 points | trying quadratic partial model with 122 points | exploitation failed, decreasing delta | actual_k=1
       4|[0.6958970406580944, 0.873580494636779, 0.6814658686527385, 0.8703944979952054, 0.7974597061171094, 0.7926051692834057, 0.8511920772724224, 0.7791052713640678, 0.921627851361127, 0.9018409751654287, 1.0456480473166445, 0.401789488336696, 1.0187166419797105, 1.1420969525576803, 0.9934013093883775, 1.0707216720297006, 0.9147799814558054, 0.9894759683961868, 1.0535100362739156, 1.0069211721464988, 0.9291075061328139, 0.9551483833720558]|  1.2767845392227173|      1.00000000|[328, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       5|[0.6958970406580944, 0.873580494636779, 0.6814658686527385, 0.8703944979952054, 0.7974597061171094, 0.7926051692834057, 0.8511920772724224, 0.7791052713640678, 0.921627851361127, 0.9018409751654287, 1.0456480473166445, 0.401789488336696, 1.0187166419797105, 1.1420969525576803, 0.9934013093883775, 1.0707216720297006, 0.9147799814558054, 0.9894759683961868, 1.0535100362739156, 1.0069211721464988, 0.9291075061328139, 0.9551483833720558]|  1.2767845392227173|      0.50000000|[461, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 42 points | trying quadratic partial model with 55 points | trying quadratic partial model with 68 points | trying quadratic partial model with 81 points | trying quadratic partial model with 94 points | trying quadratic partial model with 107 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=1
       6|[0.5934885805692145, 0.7776720041519334, 0.5666274031759895, 0.7389204101466427, 0.6646857285205088, 0.6712007790455836, 0.7551047523925879, 0.6813792788731431, 0.7935122507750242, 0.7934270100239112, 1.0616828707745174, 0.0645370455851365, 1.0064024268557639, 1.1453049007499205, 0.9979128885464665, 1.111495688843784, 0.8605670143399667, 0.9629900298572979, 1.0584251782153409, 1.011047199907361, 0.9050475906666331, 0.9756598884967436]|  1.1411011219024658|      1.00000000|[503, 37, 0, 37]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | iterate success | actual_k=1
       7|[0.5934885805692145, 0.7776720041519334, 0.5666274031759895, 0.7389204101466427, 0.6646857285205088, 0.6712007790455836, 0.7551047523925879, 0.6813792788731431, 0.7935122507750242, 0.7934270100239112, 1.0616828707745174, 0.0645370455851365, 1.0064024268557639, 1.1453049007499205, 0.9979128885464665, 1.111495688843784, 0.8605670143399667, 0.9629900298572979, 1.0584251782153409, 1.011047199907361, 0.9050475906666331, 0.9756598884967436]|  1.1411011219024658|      0.50000000|[636, 47, 0, 47]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 42 points | trying quadratic partial model with 55 points | trying quadratic partial model with 68 points | trying quadratic partial model with 81 points | trying quadratic partial model with 94 points | trying quadratic partial model with 107 points | trying quadratic partial model with 121 points | exploitation failed, decreasing delta | actual_k=1
       8|[0.4955750210692148, 0.6059173980117505, 0.469699031814873, 0.6539076324379991, 0.4647030258815777, 0.5437279403549327, 0.6297296441890397, 0.5758292316638862, 0.6759861560655653, 0.6839680969731678, 1.07782584067214, -0.2042431250081757, 0.9934139499430936, 1.085744318922445, 1.0312019936056547, 1.0852269678551283, 0.803867872316707, 0.9502300574530254, 1.021210349116533, 1.0275930258978732, 0.8652257252473706, 1.0031442140723466]|  1.0217115879058838|      1.00000000|[664, 49, 0, 49]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       9|[0.4955750210692148, 0.6059173980117505, 0.469699031814873, 0.6539076324379991, 0.4647030258815777, 0.5437279403549327, 0.6297296441890397, 0.5758292316638862, 0.6759861560655653, 0.6839680969731678, 1.07782584067214, -0.2042431250081757, 0.9934139499430936, 1.085744318922445, 1.0312019936056547, 1.0852269678551283, 0.803867872316707, 0.9502300574530254, 1.021210349116533, 1.0275930258978732, 0.8652257252473706, 1.0031442140723466]|  1.0217115879058838|      0.50000000|[798, 59, 0, 59]                                                           |  | trying linear partial model with 16 points | trying quadratic partial model with 29 points | trying quadratic partial model with 42 points | trying quadratic partial model with 55 points | trying quadratic partial model with 69 points | trying quadratic partial model with 82 points | trying quadratic partial model with 95 points | trying quadratic partial model with 109 points | trying quadratic partial model with 122 points | exploitation failed, decreasing delta | actual_k=1
