k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[113, 16, 1, 3]                                                            |  | used linear model with 129 points | iterate failure | actual_k=8
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[226, 32, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=8
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[339, 48, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=8
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[452, 64, 4, 12]                                                           |  | used linear model with 129 points | iterate failure | actual_k=8
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[565, 80, 5, 15]                                                           |  | used linear model with 129 points | iterate failure | actual_k=8
       6|[0.6018333826138241, 0.0194118260825938, 1.8878464644429191, 0.6522178049268523, 0.0196282040556318, 2.0034383124547257, 1.2931618378313725, 0.0213642955848156, 2.1164544518285497, -0.0204123892853835, 0.0208509436313072, 2.1634666430101976, 1.2290585497623587, 0.0173518155643325, 2.222524681161412, 0.2197447795993731, 0.020151109686034, 2.2767964179233715, 1.3317061403143848, 0.0225193226791583, 2.387114736211865, 4.507937688292968, 0.0385127955788081, 2.4911250535374307, 0.6588610197194427, 0.0188781544933243, 2.5625173733809494, 4.390070713940544, 0.0293325937424203, 2.7043427752948714, 0.2331929645723802, 0.0163551780055639, 2.9422244492192506, 0.235959142824207, 0.0196473286408653, 2.9645991704822556, 0.7113992527970145, 0.0190570211691535, 3.132047338753577, 0.2038688647832834, 0.0211425189545082, 3.2272186688126268, -0.0661945105157284, 0.0235089137384738, 3.2563962881032578, 1.3785905738391209, 0.0227951969715723, 3.383254031171076, 0.2413870271351315, 0.0215285842900104, 3.6701760764657068, 0.0577748178212878, 0.0202383879150687, 3.720213503551109, 0.0216897062964841, 0.0225715288810628, 3.8307842101630536, 0.4105360228615493, 0.0184755959960786, 3.958811256686756, 0.2624372796034933, 0.0168125131529636, 4.051123780445361, 0.8176359151672431, 0.0176856765193948, 4.172782610393525, 0.9663549212702877, 0.0178597131534683, 4.4316579906630915, 0.7439703899259553, 0.0239729079870076, 4.5569473827218365, 0.2125959937429102, 0.0232406426849776, 4.601255473247967, 0.5026180740003542, 0.0226449869234667, 4.703208448256527, 0.0482508215235821, 0.0220398919256735, 4.803430568547637, 0.3693013389869525, 0.0221394251714905, 4.962248875123315, 0.1663149898056192, 0.0199635196723015, 5.394874494667544, 0.2887541323828269, 0.0182293633769185, 5.416137440126274, 0.0977836166864804, 0.0186004569684526, 2.586680871068271, 0.0051401637795444, 0.0200578717213174, 3.860060428705218, 0.1587965810408781, 0.0161485443434969, 5.2005080351390145]|367807.7941802220884711|      0.06250000|[678, 96, 6, 18]                                                           |  | used linear model with 129 points | iterate success | actual_k=8
       7|[0.6018333826138241, 0.0194118260825938, 1.8878464644429191, 0.6522178049268523, 0.0196282040556318, 2.0034383124547257, 1.2931618378313725, 0.0213642955848156, 2.1164544518285497, -0.0204123892853835, 0.0208509436313072, 2.1634666430101976, 1.2290585497623587, 0.0173518155643325, 2.222524681161412, 0.2197447795993731, 0.020151109686034, 2.2767964179233715, 1.3317061403143848, 0.0225193226791583, 2.387114736211865, 4.507937688292968, 0.0385127955788081, 2.4911250535374307, 0.6588610197194427, 0.0188781544933243, 2.5625173733809494, 4.390070713940544, 0.0293325937424203, 2.7043427752948714, 0.2331929645723802, 0.0163551780055639, 2.9422244492192506, 0.235959142824207, 0.0196473286408653, 2.9645991704822556, 0.7113992527970145, 0.0190570211691535, 3.132047338753577, 0.2038688647832834, 0.0211425189545082, 3.2272186688126268, -0.0661945105157284, 0.0235089137384738, 3.2563962881032578, 1.3785905738391209, 0.0227951969715723, 3.383254031171076, 0.2413870271351315, 0.0215285842900104, 3.6701760764657068, 0.0577748178212878, 0.0202383879150687, 3.720213503551109, 0.0216897062964841, 0.0225715288810628, 3.8307842101630536, 0.4105360228615493, 0.0184755959960786, 3.958811256686756, 0.2624372796034933, 0.0168125131529636, 4.051123780445361, 0.8176359151672431, 0.0176856765193948, 4.172782610393525, 0.9663549212702877, 0.0178597131534683, 4.4316579906630915, 0.7439703899259553, 0.0239729079870076, 4.5569473827218365, 0.2125959937429102, 0.0232406426849776, 4.601255473247967, 0.5026180740003542, 0.0226449869234667, 4.703208448256527, 0.0482508215235821, 0.0220398919256735, 4.803430568547637, 0.3693013389869525, 0.0221394251714905, 4.962248875123315, 0.1663149898056192, 0.0199635196723015, 5.394874494667544, 0.2887541323828269, 0.0182293633769185, 5.416137440126274, 0.0977836166864804, 0.0186004569684526, 2.586680871068271, 0.0051401637795444, 0.0200578717213174, 3.860060428705218, 0.1587965810408781, 0.0161485443434969, 5.2005080351390145]|367807.7941802220884711|      0.03125000|[791, 112, 7, 21]                                                          |  | used linear model with 129 points | iterate failure | actual_k=8
       8|[0.6014673311205981, 0.0217980873968549, 1.8855323353784255, 0.6488154106701505, 0.0234711725832621, 2.001102739900161, 1.2936049580374016, 0.0219102341575139, 2.1147036074616476, -0.0192695611049507, 0.020402770199092, 2.1630608751910736, 1.2236233289515877, 0.0208517827719223, 2.2213720831987205, 0.2196155633304811, 0.0201289589832473, 2.280090502565195, 1.3340866823698523, 0.020005198849262, 2.383409914403635, 4.512278568209584, 0.0474223670221553, 2.4900105671762467, 0.6629975687916341, 0.0214573577117581, 2.5638035903154552, 4.389941829922051, 0.0458412125517161, 2.703332189598864, 0.2318342997174638, 0.0172101958774974, 2.9410418864272447, 0.238671617636672, 0.0155078608244961, 2.9669592212069293, 0.7096142379861565, 0.0169924778436986, 3.129994273390828, 0.2088912811564826, 0.0182668229447695, 3.2244687105419487, -0.06678761958837, 0.0202953392495642, 3.252663887576321, 1.3766391084261376, 0.0238033104206421, 3.3797527111932233, 0.245460439708129, 0.0214525628245865, 3.6709739607585914, 0.0554933174316603, 0.0242717441276619, 3.720403176850866, 0.0219356304761508, 0.0200694739866509, 3.8288264063372033, 0.4094555029603196, 0.0218515721022111, 3.9566151340483042, 0.2578422818432328, 0.0197228200696807, 4.049777640753382, 0.8164621902027358, 0.021788202910957, 4.172379479132827, 0.9687707468851928, 0.0201721986250102, 4.428701259270709, 0.7426746200622589, 0.0263871609956957, 4.560382190346405, 0.2130405075806613, 0.0234998339333396, 4.603686462838002, 0.500614139484755, 0.022867095750806, 4.703636082362802, 0.0426822280652231, 0.0228974206743586, 4.806435913916057, 0.3686611057378621, 0.0221194303965461, 4.964924724395168, 0.1662875745199684, 0.0223094713141389, 5.3939797327182815, 0.2893065639657647, 0.0135047259365821, 5.419665873039496, 0.0991527957950586, 0.0162908196818304, 2.5907660063947455, 0.0034391925011189, 0.0239069485156593, 3.858292098429377, 0.1549358251449602, 0.0143447682877001, 5.198661151991787]|319447.5351825769175775|      0.06250000|[904, 128, 8, 24]                                                          |  | used linear model with 129 points | iterate success | actual_k=8
       9|[0.6014673311205981, 0.0217980873968549, 1.8855323353784255, 0.6488154106701505, 0.0234711725832621, 2.001102739900161, 1.2936049580374016, 0.0219102341575139, 2.1147036074616476, -0.0192695611049507, 0.020402770199092, 2.1630608751910736, 1.2236233289515877, 0.0208517827719223, 2.2213720831987205, 0.2196155633304811, 0.0201289589832473, 2.280090502565195, 1.3340866823698523, 0.020005198849262, 2.383409914403635, 4.512278568209584, 0.0474223670221553, 2.4900105671762467, 0.6629975687916341, 0.0214573577117581, 2.5638035903154552, 4.389941829922051, 0.0458412125517161, 2.703332189598864, 0.2318342997174638, 0.0172101958774974, 2.9410418864272447, 0.238671617636672, 0.0155078608244961, 2.9669592212069293, 0.7096142379861565, 0.0169924778436986, 3.129994273390828, 0.2088912811564826, 0.0182668229447695, 3.2244687105419487, -0.06678761958837, 0.0202953392495642, 3.252663887576321, 1.3766391084261376, 0.0238033104206421, 3.3797527111932233, 0.245460439708129, 0.0214525628245865, 3.6709739607585914, 0.0554933174316603, 0.0242717441276619, 3.720403176850866, 0.0219356304761508, 0.0200694739866509, 3.8288264063372033, 0.4094555029603196, 0.0218515721022111, 3.9566151340483042, 0.2578422818432328, 0.0197228200696807, 4.049777640753382, 0.8164621902027358, 0.021788202910957, 4.172379479132827, 0.9687707468851928, 0.0201721986250102, 4.428701259270709, 0.7426746200622589, 0.0263871609956957, 4.560382190346405, 0.2130405075806613, 0.0234998339333396, 4.603686462838002, 0.500614139484755, 0.022867095750806, 4.703636082362802, 0.0426822280652231, 0.0228974206743586, 4.806435913916057, 0.3686611057378621, 0.0221194303965461, 4.964924724395168, 0.1662875745199684, 0.0223094713141389, 5.3939797327182815, 0.2893065639657647, 0.0135047259365821, 5.419665873039496, 0.0991527957950586, 0.0162908196818304, 2.5907660063947455, 0.0034391925011189, 0.0239069485156593, 3.858292098429377, 0.1549358251449602, 0.0143447682877001, 5.198661151991787]|319447.5351825769175775|      0.03125000|[1017, 144, 9, 27]                                                         |  | used linear model with 129 points | iterate failure | actual_k=8
      10|[0.6014726150000321, 0.0249880480866826, 1.8858421719608014, 0.6501599859425404, 0.0258471929719799, 1.9969348863151064, 1.2896444561581708, 0.0297908050016421, 2.112167797982121, -0.01596434515697, 0.019675442094564, 2.1639238829033425, 1.2246274743244259, 0.0242121211926668, 2.224807369187441, 0.2184849181367006, 0.0188054621813099, 2.2769591422712536, 1.329238999054625, 0.0260448584748492, 2.3798776675292648, 4.515442162233106, 0.0512141157982206, 2.4909334155091183, 0.6576721268829863, 0.0262583303691894, 2.5651700436901463, 4.397109194746968, 0.0568815621922054, 2.7037395199148153, 0.2326512641572583, 0.0138249259594881, 2.941806590151584, 0.2365792160528177, 0.020529499132489, 2.9695853450548735, 0.7100439026201472, 0.0173351058472608, 3.1224175425004708, 0.2077152574253468, 0.0179274176796411, 3.223575791834026, -0.0661844402782526, 0.0239199064048211, 3.2500181189374877, 1.3741712530707013, 0.0248521296861623, 3.3833097372770133, 0.2471475542713321, 0.0202360872032907, 3.6725546574797736, 0.0510408536007522, 0.0226522386530428, 3.722341967885081, 0.0227042831517601, 0.0208660195637663, 3.8279818010268736, 0.4096000934998869, 0.0252259477762537, 3.9590075165420786, 0.2631561507562795, 0.0179401083141705, 4.049498741106326, 0.8160484570118909, 0.0263516481077634, 4.17148156695079, 0.9708987902020757, 0.0258366049304941, 4.43204146717309, 0.7376016797098901, 0.02157430846704, 4.559657240173709, 0.2124349939648509, 0.0254218819780858, 4.600612146742998, 0.5005113408827208, 0.0238335951250091, 4.7060916449694945, 0.0498681043222651, 0.0245440871449159, 4.806905423912446, 0.3725647982264953, 0.0212528112094225, 4.964397429659207, 0.1669647748984035, 0.0181597868334063, 5.393394281157531, 0.2884420581960443, 0.0135135758933192, 5.421661528611358, 0.09788236450745, 0.0150462008790049, 2.589714901516301, 0.0037147234869307, 0.0215190756854453, 3.860864545755379, 0.1555784218301308, 0.014253160658251, 5.199305067222621]|297097.0339738748734817|      0.06250000|[1130, 160, 10, 30]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
      11|[0.6014726150000321, 0.0249880480866826, 1.8858421719608014, 0.6501599859425404, 0.0258471929719799, 1.9969348863151064, 1.2896444561581708, 0.0297908050016421, 2.112167797982121, -0.01596434515697, 0.019675442094564, 2.1639238829033425, 1.2246274743244259, 0.0242121211926668, 2.224807369187441, 0.2184849181367006, 0.0188054621813099, 2.2769591422712536, 1.329238999054625, 0.0260448584748492, 2.3798776675292648, 4.515442162233106, 0.0512141157982206, 2.4909334155091183, 0.6576721268829863, 0.0262583303691894, 2.5651700436901463, 4.397109194746968, 0.0568815621922054, 2.7037395199148153, 0.2326512641572583, 0.0138249259594881, 2.941806590151584, 0.2365792160528177, 0.020529499132489, 2.9695853450548735, 0.7100439026201472, 0.0173351058472608, 3.1224175425004708, 0.2077152574253468, 0.0179274176796411, 3.223575791834026, -0.0661844402782526, 0.0239199064048211, 3.2500181189374877, 1.3741712530707013, 0.0248521296861623, 3.3833097372770133, 0.2471475542713321, 0.0202360872032907, 3.6725546574797736, 0.0510408536007522, 0.0226522386530428, 3.722341967885081, 0.0227042831517601, 0.0208660195637663, 3.8279818010268736, 0.4096000934998869, 0.0252259477762537, 3.9590075165420786, 0.2631561507562795, 0.0179401083141705, 4.049498741106326, 0.8160484570118909, 0.0263516481077634, 4.17148156695079, 0.9708987902020757, 0.0258366049304941, 4.43204146717309, 0.7376016797098901, 0.02157430846704, 4.559657240173709, 0.2124349939648509, 0.0254218819780858, 4.600612146742998, 0.5005113408827208, 0.0238335951250091, 4.7060916449694945, 0.0498681043222651, 0.0245440871449159, 4.806905423912446, 0.3725647982264953, 0.0212528112094225, 4.964397429659207, 0.1669647748984035, 0.0181597868334063, 5.393394281157531, 0.2884420581960443, 0.0135135758933192, 5.421661528611358, 0.09788236450745, 0.0150462008790049, 2.589714901516301, 0.0037147234869307, 0.0215190756854453, 3.860864545755379, 0.1555784218301308, 0.014253160658251, 5.199305067222621]|297097.0339738748734817|      0.03125000|[1243, 176, 11, 33]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
