k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0478956075980624, -0.0272086628914679, 0.0017327808735456, -0.0102634295842731, 0.0468470800180619, 0.0319608221160409, 0.0473502771316253, 0.0559111606352503, 0.1079625579482657, 0.0980674486757754, 0.1370797284116704, 0.128365538463823, 0.1656022404417271, 0.1575930908820388, 0.1876690972808534, 0.1728794005757923, 0.1934919913748457, 0.220488808743823, 0.2151338481796964, 0.2423722277653397, 0.2252863208915877, 0.2340532451271833, 0.2911402965463744, 0.3029603816917234, 0.2945267235637423, 0.3334703414589748, 0.3074459084657338, 0.2823659981255736, 0.3157396037524396, 0.3460538987309909, 0.3457344887243824, 0.3725782706396829, 0.3424203277031339, 0.3310487541686856, 0.3826031128373915, 0.3843322008872944, 0.3901107153770313, 0.4361223759241191, 0.4039410640601749, 0.4147081696600975, 0.4643851676981628, 0.4629909265527278, 0.4393659341371126, 0.4578197592844869, 0.4818918947335629, 0.4804672136631239, 0.4845687508716053, 0.5115078685333339, 0.4931819764923963, 0.5026746432838426, 0.5525523675871583, 0.5426705289630376, 0.5575234993707161, 0.5911937793977007, 0.5625879637507001, 0.5665676336460239, 0.5714595535846859, 0.6101345590672791, 0.6403471801137681, 0.6177789275980768, 0.6360756162687122, 0.6586312236141901, 0.6417955643613764, 0.6668138060197821, 0.6941660715063315, 0.7081824359696361, 0.7243377981821854, 0.683017145311814, 0.7154742135904747, 0.7595513643986141, 0.7853563423503274, 0.7688839263314197, 0.7882101774434394, 0.7865784279567247, 0.837226674152008, 0.8532248768012021, 0.8683792002790534, 0.8706025459978547, 0.8871992728376913, 0.9096326234721378, 0.9074383232373519, 0.9272485088807416, 0.9820177058262536, 0.9563101293163371, 0.9948239770706377, 1.0059816860247284, 1.0363097725339825, 1.053267453107538, 1.0830127758111217, 1.123749067561308, 1.1039739373151127, 1.154426275683086, 1.1795379732033138, 1.1886734088514417, 1.166963883651698, 1.2145054172507475, 1.2205368403539616, 1.2409959617557602, 1.2585622955769402, 1.2700992936277329]|-153.0278718403792197|      2.00000000|[4828, 323, 1, 82]                                                         |  | used quadratic model with 5151 points | iterate success | actual_k=4
       2|[-0.2777132322445721, -0.1453424662242183, -0.1215941446326768, -0.1656732844310349, 0.0122001911241205, -0.1462630287787983, -0.0906428537611184, -0.0398802761539378, 0.0275958957018044, -0.0636610277043341, 0.0485964720638424, 0.0745523587714522, 0.1925933661351962, 0.1995652074253806, 0.076411557095026, 0.1461085977947269, 0.2220132401580568, 0.2635359482483978, 0.2357432901915824, 0.3280142072155859, 0.1964572114806445, 0.258641379945016, 0.3369928086107486, 0.310064078696574, 0.2257605512167788, 0.355449216989149, 0.3123679687969383, 0.3407537049217892, 0.3349698462865268, 0.3598454402574278, 0.41255705433194, 0.3642863856481884, 0.42604121844516, 0.3921462401062723, 0.3899374743829216, 0.4840146317604551, 0.4354758947696944, 0.5404988090378062, 0.5789583032087338, 0.4549011647474575, 0.5545624027711935, 0.5537432575322526, 0.4636413921593189, 0.5833073710150156, 0.533372214915235, 0.5684575079858701, 0.556433519132679, 0.586639555548826, 0.592572070564269, 0.6291729768833038, 0.665413766914966, 0.6575936485937341, 0.6996900071465257, 0.7339877547950531, 0.671491452334271, 0.6958086322434393, 0.6792163749984406, 0.7500288954520624, 0.7966158935312859, 0.7739229983081742, 0.7501719965355751, 0.7983816412380461, 0.7480615089911788, 0.6760940762264569, 0.8585796427583683, 0.9590627915672016, 0.8941198351417098, 0.9056319678374999, 0.9808782124251074, 0.9399768292241979, 0.9112242942611287, 0.9609425964836127, 0.977660436089071, 0.9157337689343822, 1.0790527759865223, 1.1162779723401268, 1.0807917453855627, 1.0382695249831146, 1.0940227742246609, 1.1876077534219904, 1.1299375510208716, 1.1555980773099883, 1.280469194778096, 1.2848410781431088, 1.273454275490837, 1.182397191955877, 1.290698115200223, 1.3204830596600265, 1.4247988005241, 1.4911066934831385, 1.4775748565613782, 1.5346774945856256, 1.5436330880458513, 1.655919822903563, 1.4764615552420057, 1.6906579222123066, 1.6382978344651749, 1.7409798716470684, 1.730247372335953, 1.8028495438854606]|-451.6818147976027831|      4.00000000|[9658, 644, 2, 164]                                                        |  | used quadratic model with 5151 points | iterate success | actual_k=4
       3|[-1.084058645674192, -0.6502056115520791, -0.6181516933099327, -0.3113689871043955, -0.2358956657125258, -0.3756011591902084, -0.5136409062419198, -0.0511684162294674, -0.2413975060096622, -0.3884962924294629, 0.0456814829049908, -0.0213749144436657, 0.1863373614666896, 0.1470665994061167, 0.0790310159581157, 0.072812387957549, 0.0265879032783556, 0.151822015301611, 0.329151633842961, 0.4471054818163486, 0.4366363374303259, 0.2538026541550896, 0.5551133400424604, 0.3639419336467264, 0.2957600542191409, 0.4664043180742314, 0.4096362505433033, 0.727775971412632, 0.6125585861157813, 0.5500973977302379, 0.6182092714529814, 1.0068141749664914, 0.6898336757009074, 0.8028297921851988, 0.8128902254148564, 0.614543794959476, 1.0083141064064398, 1.0298527562565178, 1.0413049989388208, 0.792346963319313, 0.6491757448750367, 0.6387937328087648, 1.0240436326176328, 0.8276737391220227, 1.0045923023810928, 1.1289793794112026, 1.1202389837747497, 1.058584022473552, 1.2987361505485633, 0.7804227849040403, 0.9442193715256807, 1.0181825215253766, 0.9957096123753504, 1.2636603793323062, 0.933033547293632, 0.8640179649027808, 1.0831565419200806, 1.063594572552112, 1.3547034574670298, 1.1430146731059792, 1.092324638406486, 1.3482297119143052, 1.4146490888093717, 1.0020934189264754, 1.170175368138687, 1.16246704285515, 0.8318263727033156, 1.5231973195361204, 1.7043484519266865, 1.450028734944592, 1.1293675660715978, 1.5801868799029104, 1.319133161364681, 1.4133304917661704, 1.4675903996821493, 1.5006626194035912, 1.5204058939596055, 1.3635617686828805, 1.5596117371151768, 1.7908364965678705, 1.7807901651290057, 1.680249801930743, 1.3943791791837086, 1.8527072895869314, 1.67934259271118, 1.7928043343844036, 1.828244775655723, 1.73475905388405, 1.8324309803358558, 1.9844417248202961, 1.819644618231138, 1.9646288555515068, 2.0078647893529045, 2.222487377121139, 1.664891559337797, 2.3609983532927896, 2.396695259853392, 1.983469352538046, 1.9788565391996638, 1.7771029187688272]|-1063.1795132014663068|      8.00000000|[14487, 966, 3, 246]                                                       |  | used quadratic model with 5151 points | iterate success | actual_k=4
       4|[-1.2468176047693105, -2.0419287363956995, -1.6436408877483453, -0.7211191989668879, -0.4958466168589751, -1.2024728636295579, -1.7836803472338925, 0.0378252813022898, -0.6046397246506108, -0.8147085349205665, 0.6472455375831663, 0.1794918397937108, 0.4701582716349172, -0.1211385098126885, -0.0356747809904809, 0.049654298163303, -0.209784148379526, 0.307912224229937, 1.5882259350471684, 1.2028883848657728, 1.5268583012008976, 0.3710311660547778, 2.062466064834198, -0.081883506712141, 0.8958628028784338, 1.209659405778966, 1.5116934427272526, 1.3611154840602528, 1.8657311110254104, 1.3241430066414839, 1.8389393010120796, 2.0029440030797203, 1.8158982156196246, 1.0147649060499666, 1.7722161654088744, 0.9026685657612372, 2.2080210961749005, 2.1918025155068417, 2.391130330057094, 1.4090139422326777, 1.588529175400587, 1.7417352952390264, 2.8738137265372794, 1.82895715265207, 1.6176040527341402, 1.3742840884098875, 1.1028982968047467, 2.267270971317357, 1.1991246779577653, 1.3775616006796794, 1.1330965881643666, 2.735428663586892, 1.5803736837202087, 2.3395965706581423, 2.3887681368350133, 1.7930518746580422, 2.3915452906733226, 1.5485852911605151, 2.565844811361055, 1.4501417639693883, 1.953139631762095, 1.8906570378941232, 1.6775109330597862, 0.569190965698501, 1.16425356431334, 1.577164498834456, 1.4093906966028709, 1.2557060244491456, 2.1318832420995895, 1.1586352830240545, 1.3806630913419147, 1.8061153868367044, 1.8196459783997407, 1.7778978594081192, 2.1178569404426457, 0.9146972033824152, 3.0801144199625106, 1.889058980048425, 2.0167264758023014, 1.7764898540247416, 1.3373906420956894, 1.5079779766755486, 3.091144684115047, 2.2389110592021457, 2.073049115447348, 2.8188933547270514, 1.8115210974809033, 1.6875622034121305, 1.5462142764778029, 1.5424038062984575, 2.136722467881393, 1.1486979650400762, 1.0951913773961572, 1.434222023570012, 2.873497520565823, 1.696164351469496, 1.208447557522212, 2.374746731055593, 1.670408622865285, 1.0292468283381142]|-1180.5964204292788509|     16.00000000|[19315, 1289, 4, 328]                                                      |  | used quadratic model with 5151 points | iterate success | actual_k=4
       5|[-1.2468176047693105, -2.0419287363956995, -1.6436408877483453, -0.7211191989668879, -0.4958466168589751, -1.2024728636295579, -1.7836803472338925, 0.0378252813022898, -0.6046397246506108, -0.8147085349205665, 0.6472455375831663, 0.1794918397937108, 0.4701582716349172, -0.1211385098126885, -0.0356747809904809, 0.049654298163303, -0.209784148379526, 0.307912224229937, 1.5882259350471684, 1.2028883848657728, 1.5268583012008976, 0.3710311660547778, 2.062466064834198, -0.081883506712141, 0.8958628028784338, 1.209659405778966, 1.5116934427272526, 1.3611154840602528, 1.8657311110254104, 1.3241430066414839, 1.8389393010120796, 2.0029440030797203, 1.8158982156196246, 1.0147649060499666, 1.7722161654088744, 0.9026685657612372, 2.2080210961749005, 2.1918025155068417, 2.391130330057094, 1.4090139422326777, 1.588529175400587, 1.7417352952390264, 2.8738137265372794, 1.82895715265207, 1.6176040527341402, 1.3742840884098875, 1.1028982968047467, 2.267270971317357, 1.1991246779577653, 1.3775616006796794, 1.1330965881643666, 2.735428663586892, 1.5803736837202087, 2.3395965706581423, 2.3887681368350133, 1.7930518746580422, 2.3915452906733226, 1.5485852911605151, 2.565844811361055, 1.4501417639693883, 1.953139631762095, 1.8906570378941232, 1.6775109330597862, 0.569190965698501, 1.16425356431334, 1.577164498834456, 1.4093906966028709, 1.2557060244491456, 2.1318832420995895, 1.1586352830240545, 1.3806630913419147, 1.8061153868367044, 1.8196459783997407, 1.7778978594081192, 2.1178569404426457, 0.9146972033824152, 3.0801144199625106, 1.889058980048425, 2.0167264758023014, 1.7764898540247416, 1.3373906420956894, 1.5079779766755486, 3.091144684115047, 2.2389110592021457, 2.073049115447348, 2.8188933547270514, 1.8115210974809033, 1.6875622034121305, 1.5462142764778029, 1.5424038062984575, 2.136722467881393, 1.1486979650400762, 1.0951913773961572, 1.434222023570012, 2.873497520565823, 1.696164351469496, 1.208447557522212, 2.374746731055593, 1.670408622865285, 1.0292468283381142]|-1180.5964204292788509|      8.00000000|[24146, 1609, 5, 410]                                                      |  | used quadratic model with 5151 points | iterate failure | actual_k=4
       6|[-2.062152386729737, -0.8490913865162233, -1.1349927783000675, -1.9309989492881248, -1.1116631596643503, -1.7198521277781875, -1.13857286326866, 0.1884098883437939, -1.4582835753195287, -1.8342992720611009, 2.2580616457657037, 1.5875525981842902, 1.8617405200302315, -0.1788508952918113, -1.3127178542546638, -0.7309983321446164, -1.2394876759741713, 1.0754704127623171, 2.202876518224548, 1.733735729678714, 1.972500068495793, 1.6439662665336134, 2.5604434143459116, -0.2360543636667763, 2.014628822365695, 1.5040453211714024, 1.1359689784290234, 1.331798474020567, 0.9648787699901736, 1.6656708048091344, 1.584188320241009, 1.3349605735998868, 0.995844753381963, 2.2699659892290045, 1.3150438957756077, 1.5904676207240245, 0.9306266409415969, 1.8297639514215152, 0.9638133636808301, 1.9703471965691646, 2.383130138371804, 1.3246669257992072, 2.0519796508603894, 1.9951105313753112, 1.921267685719459, 1.0790618884482668, 1.2601790687759116, 1.5798723538910842, 1.9478338586455801, 2.1396117249382423, 1.4983808510333039, 1.978192958810891, 2.4340874387692133, 1.6513272429612815, 1.472101187846336, 1.4936605501279803, -0.0749811092179011, 0.5547984735034241, 1.5199437806511873, 2.34586946359771, 1.987374842491383, 1.7615379087416572, 1.91232753520805, 1.7924533859677256, 0.698341472170606, 2.0389861812236085, 2.207475628522172, 0.9450868778177712, 1.2240749999059855, 1.7900172043755003, 1.0810381071293207, 1.6338808914057905, 1.7870174539709518, 1.9213387611550088, 1.390670054539716, 1.2344548521211256, 3.0807126223891004, 1.5709826202611752, 1.0631454801389921, 1.4079719262875967, 1.8764423201914944, 0.8084479211603433, 3.2270148761080986, 0.0049638884754293, 1.7315750213683756, 1.9034103802148572, 1.0228353500945562, 1.4034259755728005, 1.2062154843698332, 0.9534350111461789, 2.210068049059021, 2.4175279776944976, 1.868271716361512, 1.429854151655772, 2.4180520324787595, 1.8384570713060038, 2.0827873799449494, 0.9492402385338086, 1.4293431577043554, 1.0756331384626856]|-1424.8135577783812096|     16.00000000|[28974, 1932, 6, 492]                                                      |  | used quadratic model with 5151 points | iterate success | actual_k=4
       7|[-2.062152386729737, -0.8490913865162233, -1.1349927783000675, -1.9309989492881248, -1.1116631596643503, -1.7198521277781875, -1.13857286326866, 0.1884098883437939, -1.4582835753195287, -1.8342992720611009, 2.2580616457657037, 1.5875525981842902, 1.8617405200302315, -0.1788508952918113, -1.3127178542546638, -0.7309983321446164, -1.2394876759741713, 1.0754704127623171, 2.202876518224548, 1.733735729678714, 1.972500068495793, 1.6439662665336134, 2.5604434143459116, -0.2360543636667763, 2.014628822365695, 1.5040453211714024, 1.1359689784290234, 1.331798474020567, 0.9648787699901736, 1.6656708048091344, 1.584188320241009, 1.3349605735998868, 0.995844753381963, 2.2699659892290045, 1.3150438957756077, 1.5904676207240245, 0.9306266409415969, 1.8297639514215152, 0.9638133636808301, 1.9703471965691646, 2.383130138371804, 1.3246669257992072, 2.0519796508603894, 1.9951105313753112, 1.921267685719459, 1.0790618884482668, 1.2601790687759116, 1.5798723538910842, 1.9478338586455801, 2.1396117249382423, 1.4983808510333039, 1.978192958810891, 2.4340874387692133, 1.6513272429612815, 1.472101187846336, 1.4936605501279803, -0.0749811092179011, 0.5547984735034241, 1.5199437806511873, 2.34586946359771, 1.987374842491383, 1.7615379087416572, 1.91232753520805, 1.7924533859677256, 0.698341472170606, 2.0389861812236085, 2.207475628522172, 0.9450868778177712, 1.2240749999059855, 1.7900172043755003, 1.0810381071293207, 1.6338808914057905, 1.7870174539709518, 1.9213387611550088, 1.390670054539716, 1.2344548521211256, 3.0807126223891004, 1.5709826202611752, 1.0631454801389921, 1.4079719262875967, 1.8764423201914944, 0.8084479211603433, 3.2270148761080986, 0.0049638884754293, 1.7315750213683756, 1.9034103802148572, 1.0228353500945562, 1.4034259755728005, 1.2062154843698332, 0.9534350111461789, 2.210068049059021, 2.4175279776944976, 1.868271716361512, 1.429854151655772, 2.4180520324787595, 1.8384570713060038, 2.0827873799449494, 0.9492402385338086, 1.4293431577043554, 1.0756331384626856]|-1424.8135577783812096|      8.00000000|[33801, 2256, 7, 574]                                                      |  | used quadratic model with 5151 points | iterate failure | actual_k=4
       8|[-2.062152386729737, -0.8490913865162233, -1.1349927783000675, -1.9309989492881248, -1.1116631596643503, -1.7198521277781875, -1.13857286326866, 0.1884098883437939, -1.4582835753195287, -1.8342992720611009, 2.2580616457657037, 1.5875525981842902, 1.8617405200302315, -0.1788508952918113, -1.3127178542546638, -0.7309983321446164, -1.2394876759741713, 1.0754704127623171, 2.202876518224548, 1.733735729678714, 1.972500068495793, 1.6439662665336134, 2.5604434143459116, -0.2360543636667763, 2.014628822365695, 1.5040453211714024, 1.1359689784290234, 1.331798474020567, 0.9648787699901736, 1.6656708048091344, 1.584188320241009, 1.3349605735998868, 0.995844753381963, 2.2699659892290045, 1.3150438957756077, 1.5904676207240245, 0.9306266409415969, 1.8297639514215152, 0.9638133636808301, 1.9703471965691646, 2.383130138371804, 1.3246669257992072, 2.0519796508603894, 1.9951105313753112, 1.921267685719459, 1.0790618884482668, 1.2601790687759116, 1.5798723538910842, 1.9478338586455801, 2.1396117249382423, 1.4983808510333039, 1.978192958810891, 2.4340874387692133, 1.6513272429612815, 1.472101187846336, 1.4936605501279803, -0.0749811092179011, 0.5547984735034241, 1.5199437806511873, 2.34586946359771, 1.987374842491383, 1.7615379087416572, 1.91232753520805, 1.7924533859677256, 0.698341472170606, 2.0389861812236085, 2.207475628522172, 0.9450868778177712, 1.2240749999059855, 1.7900172043755003, 1.0810381071293207, 1.6338808914057905, 1.7870174539709518, 1.9213387611550088, 1.390670054539716, 1.2344548521211256, 3.0807126223891004, 1.5709826202611752, 1.0631454801389921, 1.4079719262875967, 1.8764423201914944, 0.8084479211603433, 3.2270148761080986, 0.0049638884754293, 1.7315750213683756, 1.9034103802148572, 1.0228353500945562, 1.4034259755728005, 1.2062154843698332, 0.9534350111461789, 2.210068049059021, 2.4175279776944976, 1.868271716361512, 1.429854151655772, 2.4180520324787595, 1.8384570713060038, 2.0827873799449494, 0.9492402385338086, 1.4293431577043554, 1.0756331384626856]|-1424.8135577783812096|      4.00000000|[38632, 2576, 8, 656]                                                      |  | used quadratic model with 5151 points | iterate failure | actual_k=4
       9|[-2.062152386729737, -0.8490913865162233, -1.1349927783000675, -1.9309989492881248, -1.1116631596643503, -1.7198521277781875, -1.13857286326866, 0.1884098883437939, -1.4582835753195287, -1.8342992720611009, 2.2580616457657037, 1.5875525981842902, 1.8617405200302315, -0.1788508952918113, -1.3127178542546638, -0.7309983321446164, -1.2394876759741713, 1.0754704127623171, 2.202876518224548, 1.733735729678714, 1.972500068495793, 1.6439662665336134, 2.5604434143459116, -0.2360543636667763, 2.014628822365695, 1.5040453211714024, 1.1359689784290234, 1.331798474020567, 0.9648787699901736, 1.6656708048091344, 1.584188320241009, 1.3349605735998868, 0.995844753381963, 2.2699659892290045, 1.3150438957756077, 1.5904676207240245, 0.9306266409415969, 1.8297639514215152, 0.9638133636808301, 1.9703471965691646, 2.383130138371804, 1.3246669257992072, 2.0519796508603894, 1.9951105313753112, 1.921267685719459, 1.0790618884482668, 1.2601790687759116, 1.5798723538910842, 1.9478338586455801, 2.1396117249382423, 1.4983808510333039, 1.978192958810891, 2.4340874387692133, 1.6513272429612815, 1.472101187846336, 1.4936605501279803, -0.0749811092179011, 0.5547984735034241, 1.5199437806511873, 2.34586946359771, 1.987374842491383, 1.7615379087416572, 1.91232753520805, 1.7924533859677256, 0.698341472170606, 2.0389861812236085, 2.207475628522172, 0.9450868778177712, 1.2240749999059855, 1.7900172043755003, 1.0810381071293207, 1.6338808914057905, 1.7870174539709518, 1.9213387611550088, 1.390670054539716, 1.2344548521211256, 3.0807126223891004, 1.5709826202611752, 1.0631454801389921, 1.4079719262875967, 1.8764423201914944, 0.8084479211603433, 3.2270148761080986, 0.0049638884754293, 1.7315750213683756, 1.9034103802148572, 1.0228353500945562, 1.4034259755728005, 1.2062154843698332, 0.9534350111461789, 2.210068049059021, 2.4175279776944976, 1.868271716361512, 1.429854151655772, 2.4180520324787595, 1.8384570713060038, 2.0827873799449494, 0.9492402385338086, 1.4293431577043554, 1.0756331384626856]|-1424.8135577783812096|      2.00000000|[43461, 2898, 9, 738]                                                      |  | used quadratic model with 5151 points | iterate failure | actual_k=4
      10|[-2.0757439202918633, -1.0775823763819843, -1.1114163159029349, -2.160361330794588, -0.9499693125835468, -1.998533061618923, -1.016804434108538, 0.562230108980217, -1.468770269825519, -1.922631365323508, 2.0651824677398043, 1.5653070076244437, 1.9345318184427063, -0.5938220750298474, -1.2134985911850673, -1.0751095968943523, -1.1331846290919454, 1.032393966394891, 2.133465440448296, 1.798128563652875, 2.044692104219279, 1.6814033102724804, 2.064152139303425, -0.6712960005702777, 2.126603390738972, 1.3556246602698703, 1.0177308871502542, 1.1418777854804678, 1.105365987838692, 1.5969271707508232, 1.4614872218896242, 1.1232718448293464, 1.118627812957465, 1.9874021767601548, 1.0950859141351783, 1.5202300758416873, 1.1089034810605667, 1.9243283093804915, 1.0181629507269125, 2.062012701440005, 2.116040390512185, 0.9645907306817222, 2.0982778521043493, 2.078180025071484, 2.056392239207227, 1.031259442999286, 1.1310254891179765, 1.377142497614793, 2.0611756364769027, 2.173778434896829, 1.283077135467312, 2.0631045046308185, 2.0560061431440415, 1.6174973414084124, 1.2872449632239251, 1.3041535535686963, -0.18562396083305, 1.1773337819907814, 1.2445537833824594, 2.114709487141331, 2.0553043287245782, 1.7532379862539795, 2.034401217114915, 1.8128262877553516, 1.259239350070311, 2.0815931751689116, 2.0902317159194306, 1.0591898205250774, 1.0655673725717152, 1.8743319376645877, 0.9741235230116382, 1.5325354607929558, 1.8897936204897683, 1.9738057039577588, 1.1255151492483975, 1.0314343616898853, 3.0015242838703937, 1.4803744179297034, 0.9250409795642573, 1.2035524956135808, 2.0091021789067574, 1.1971601851810707, 3.4290639225016473, -0.0122203857415618, 1.8501988255568458, 1.9791133196206008, 0.9537478493531413, 1.2172037445810542, 1.083104787983677, 1.120789726113607, 2.0491774455078056, 1.9386054618748998, 1.9482353760195226, 1.329298869672344, 2.0726652016942575, 1.8897311642271444, 2.0662866479634303, 1.0520147738689902, 1.321327723463588, 0.9977448950633083]|-1715.7525296336145857|      4.00000000|[48291, 3219, 10, 820]                                                     |  | used quadratic model with 5151 points | iterate success | actual_k=4
      11|[-2.0757439202918633, -1.0775823763819843, -1.1114163159029349, -2.160361330794588, -0.9499693125835468, -1.998533061618923, -1.016804434108538, 0.562230108980217, -1.468770269825519, -1.922631365323508, 2.0651824677398043, 1.5653070076244437, 1.9345318184427063, -0.5938220750298474, -1.2134985911850673, -1.0751095968943523, -1.1331846290919454, 1.032393966394891, 2.133465440448296, 1.798128563652875, 2.044692104219279, 1.6814033102724804, 2.064152139303425, -0.6712960005702777, 2.126603390738972, 1.3556246602698703, 1.0177308871502542, 1.1418777854804678, 1.105365987838692, 1.5969271707508232, 1.4614872218896242, 1.1232718448293464, 1.118627812957465, 1.9874021767601548, 1.0950859141351783, 1.5202300758416873, 1.1089034810605667, 1.9243283093804915, 1.0181629507269125, 2.062012701440005, 2.116040390512185, 0.9645907306817222, 2.0982778521043493, 2.078180025071484, 2.056392239207227, 1.031259442999286, 1.1310254891179765, 1.377142497614793, 2.0611756364769027, 2.173778434896829, 1.283077135467312, 2.0631045046308185, 2.0560061431440415, 1.6174973414084124, 1.2872449632239251, 1.3041535535686963, -0.18562396083305, 1.1773337819907814, 1.2445537833824594, 2.114709487141331, 2.0553043287245782, 1.7532379862539795, 2.034401217114915, 1.8128262877553516, 1.259239350070311, 2.0815931751689116, 2.0902317159194306, 1.0591898205250774, 1.0655673725717152, 1.8743319376645877, 0.9741235230116382, 1.5325354607929558, 1.8897936204897683, 1.9738057039577588, 1.1255151492483975, 1.0314343616898853, 3.0015242838703937, 1.4803744179297034, 0.9250409795642573, 1.2035524956135808, 2.0091021789067574, 1.1971601851810707, 3.4290639225016473, -0.0122203857415618, 1.8501988255568458, 1.9791133196206008, 0.9537478493531413, 1.2172037445810542, 1.083104787983677, 1.120789726113607, 2.0491774455078056, 1.9386054618748998, 1.9482353760195226, 1.329298869672344, 2.0726652016942575, 1.8897311642271444, 2.0662866479634303, 1.0520147738689902, 1.321327723463588, 0.9977448950633083]|-1715.7525296336145857|      2.00000000|[53120, 3541, 11, 902]                                                     |  | used quadratic model with 5151 points | iterate failure | actual_k=4
