k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[141, 48, 0, 3]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[282, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[422, 144, 0, 9]                                                           |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[561, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 94 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[701, 240, 0, 15]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 96 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       6|[1.0224785777512133, 0.0199197198652774, 0.0124656548680082, 0.019561307690093, 0.4253364766020181, 0.0129380780546776, 0.7991535382126876, 0.0145504684867202, 0.219861633213188, 0.0193532981676769, 2.6922514169383325, 0.0177906156905796, 0.8057724919151366, 0.0228793340699774, 2.271496421063756, 0.0182626044680844, 14.356804677643995, 0.0384420008458771, 12.156765027358455, 0.0281743657488318, 0.2778788320776926, 0.0230092197369826, 0.2449423544889955, 0.0230890429057663, 1.1667903559847348, 0.0221774078335977, 0.1816199602723337, 0.0164929505861209, 0.1122158002836939, 0.0181957086906017, 3.7461327831083087, 0.022817999397136, 0.8315462503277076, 0.0188324302447317, 0.1512245467603893, 0.0192646721528207, 0.3842917373333197, 0.020323376835922, 0.923314107369493, 0.0168669378219431, 0.2589234213569326, 0.023732762743034, 2.0758189651121044, 0.0168258220650643, 1.9441226182665157, 0.0204467728620618, 1.4852174378809846, 0.0198401710478634, 0.484310033140029, 0.0207209413683887, 0.4929337271037477, 0.0186751700849226, 0.3291521610952621, 0.0202148544947435, 0.8365523003414371, 0.021815723857157, 0.4556743367030072, 0.0210786948756537, 0.4898031903710158, 0.0269128196578175, 0.9860754937467455, 0.0141613419130919, -0.0215841459280348, 0.0269416196630679, 0.2644687522952275, 0.0215735465647945]|2484030.2500000000000000|      0.06250000|[796, 272, 0, 17]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       7|[1.0224785777512133, 0.0199197198652774, 0.0124656548680082, 0.019561307690093, 0.4253364766020181, 0.0129380780546776, 0.7991535382126876, 0.0145504684867202, 0.219861633213188, 0.0193532981676769, 2.6922514169383325, 0.0177906156905796, 0.8057724919151366, 0.0228793340699774, 2.271496421063756, 0.0182626044680844, 14.356804677643995, 0.0384420008458771, 12.156765027358455, 0.0281743657488318, 0.2778788320776926, 0.0230092197369826, 0.2449423544889955, 0.0230890429057663, 1.1667903559847348, 0.0221774078335977, 0.1816199602723337, 0.0164929505861209, 0.1122158002836939, 0.0181957086906017, 3.7461327831083087, 0.022817999397136, 0.8315462503277076, 0.0188324302447317, 0.1512245467603893, 0.0192646721528207, 0.3842917373333197, 0.020323376835922, 0.923314107369493, 0.0168669378219431, 0.2589234213569326, 0.023732762743034, 2.0758189651121044, 0.0168258220650643, 1.9441226182665157, 0.0204467728620618, 1.4852174378809846, 0.0198401710478634, 0.484310033140029, 0.0207209413683887, 0.4929337271037477, 0.0186751700849226, 0.3291521610952621, 0.0202148544947435, 0.8365523003414371, 0.021815723857157, 0.4556743367030072, 0.0210786948756537, 0.4898031903710158, 0.0269128196578175, 0.9860754937467455, 0.0141613419130919, -0.0215841459280348, 0.0269416196630679, 0.2644687522952275, 0.0215735465647945]|2484030.2500000000000000|      0.03125000|[936, 320, 0, 20]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       8|[1.020724997868306, 0.0205647391140035, 0.0137157550693445, 0.0187076850692409, 0.422424426309106, 0.0137598841102531, 0.7979059923806279, 0.0133935928324512, 0.2196202442693283, 0.0251777600880089, 2.6915894394918056, 0.0199331075039736, 0.80481686911294, 0.0215943744419686, 2.2725936826617885, 0.0243122481492982, 14.360109743874297, 0.0530270065423021, 12.153723785755826, 0.0463250391013771, 0.277006413294776, 0.0253649261443759, 0.2445392040390625, 0.0259101128078151, 1.1687803241080372, 0.0224815279582766, 0.1825697061392868, 0.0124601378725267, 0.1176421761412811, 0.0198395896285644, 3.7475793347866477, 0.0281881419405099, 0.8335842033068835, 0.0188977172990475, 0.1528297688850128, 0.0138357060427767, 0.3875330940939469, 0.0217747845520108, 0.923624371804478, 0.0179616399899615, 0.256650303116869, 0.0248370095332961, 2.071039696695686, 0.0187497497429737, 1.9431339395316745, 0.0180394824983244, 1.48505597728561, 0.0154389604417893, 0.4866174486220401, 0.0200014318544705, 0.4961691525969792, 0.0212357710171849, 0.3307706577914595, 0.0231587863632081, 0.8364060577152271, 0.0182808345662089, 0.4532740255705867, 0.0175434442138396, 0.4848924089656851, 0.0282763219706579, 0.9831435055477641, 0.0159233956798257, -0.0223390167399917, 0.0276812309825839, 0.2627305925190043, 0.0230981338967275]|1984862.2500000000000000|      0.06250000|[1030, 352, 0, 22]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
       9|[1.020724997868306, 0.0205647391140035, 0.0137157550693445, 0.0187076850692409, 0.422424426309106, 0.0137598841102531, 0.7979059923806279, 0.0133935928324512, 0.2196202442693283, 0.0251777600880089, 2.6915894394918056, 0.0199331075039736, 0.80481686911294, 0.0215943744419686, 2.2725936826617885, 0.0243122481492982, 14.360109743874297, 0.0530270065423021, 12.153723785755826, 0.0463250391013771, 0.277006413294776, 0.0253649261443759, 0.2445392040390625, 0.0259101128078151, 1.1687803241080372, 0.0224815279582766, 0.1825697061392868, 0.0124601378725267, 0.1176421761412811, 0.0198395896285644, 3.7475793347866477, 0.0281881419405099, 0.8335842033068835, 0.0188977172990475, 0.1528297688850128, 0.0138357060427767, 0.3875330940939469, 0.0217747845520108, 0.923624371804478, 0.0179616399899615, 0.256650303116869, 0.0248370095332961, 2.071039696695686, 0.0187497497429737, 1.9431339395316745, 0.0180394824983244, 1.48505597728561, 0.0154389604417893, 0.4866174486220401, 0.0200014318544705, 0.4961691525969792, 0.0212357710171849, 0.3307706577914595, 0.0231587863632081, 0.8364060577152271, 0.0182808345662089, 0.4532740255705867, 0.0175434442138396, 0.4848924089656851, 0.0282763219706579, 0.9831435055477641, 0.0159233956798257, -0.0223390167399917, 0.0276812309825839, 0.2627305925190043, 0.0230981338967275]|1984862.2500000000000000|      0.03125000|[1169, 400, 0, 25]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      10|[1.01977338023519, 0.0194913732435935, 0.0167815428128946, 0.0208600550054303, 0.4241255460739636, 0.0133693123669068, 0.8001801866161791, 0.013624101006128, 0.2251608734632872, 0.0229424350105782, 2.6978781255924336, 0.0262978236997471, 0.8064979280100543, 0.0252827624346949, 2.272579528409109, 0.0291680954313875, 14.364111488615631, 0.0643671636853986, 12.152858375678708, 0.0640041436532305, 0.2809253166054724, 0.0266455538529113, 0.2455432290761389, 0.0248125122000369, 1.1641246119531221, 0.0212494705624624, 0.181132702100697, 0.009503768604139, 0.1183369976256003, 0.0199957442925185, 3.749015788432924, 0.0331187968233524, 0.8344952150398618, 0.0197378025834848, 0.155577805115712, 0.0168823393986362, 0.3875516814943816, 0.0214626205850934, 0.9221392116208974, 0.020373457676358, 0.2559620922761529, 0.0236188412567886, 2.0763054531142617, 0.0207830270190683, 1.9422916059735684, 0.0226339741777947, 1.4875368313380095, 0.0108468327274114, 0.4862205852485735, 0.0208744667124772, 0.4952395358799122, 0.0195985358208186, 0.3330323586135289, 0.0257490279898256, 0.8371673528491673, 0.0189212204816851, 0.459993181494978, 0.0227816160616126, 0.4837548820211455, 0.0273062376476459, 0.9828716121567347, 0.0114664604312559, -0.0228110522718945, 0.0275038340019285, 0.2567955228836785, 0.0218539972559354]|1776217.8750000000000000|      0.06250000|[1262, 432, 0, 27]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
