k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|1687370.1489277461078018|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8861967588809899, 1.2137200431349344, -1.0613608732534519, 0.9100924094529818, -0.8280893009283103, 1.122240463571844, -1.0959222806983995, 0.9701000053764886, -0.9137251972868062, 1.1045878207006972, -1.223765223395272, 0.709010381226252, -0.7770473759508312, 1.1767626871992714, -1.2629337356534382, 0.9061570354059125, -0.8720011641277264, 1.0812750378338403, -1.2852639025980765, 0.7799595590211817, -0.9045454931378429, 1.1412256402363683, -1.2151955586585728, 0.5904742277955062, -0.971746737938939, 1.1880805369264842, -1.106048541509339, 0.6882156621890108, -0.8175766670877489, 1.1665879800920824, -1.373641874648085, 0.7097321927091977, -0.8696806779565847, 1.3305816913801698, -1.1477035239489917, 0.9177462887894701, -0.7636708006715217, 1.108925532552803, -1.1944053705725832, 0.7348731688367753, -0.7228617163570709, 1.2542615362656155, -1.0853308420140442, 0.6978434294085115, -0.762087291705525, 0.9850600872447962, -1.083413767590093, 0.7015395654539983, -0.8699207999887858, 1.2269952084674756, -1.1271544203797292, 0.5974904803538663, -0.9290957848302775, 1.2329361739951332, -1.0959936739849436, 0.8989389239514161, -0.8276467611416881, 1.1203365372229372, -1.1961834788032015, 0.4994355847146972, -0.7600239684943804, 1.2218356556681056, -1.0903445269450458, 0.8150057179636646, -0.6508452265941398, 1.0785675080694714, -1.1934935164111633, 0.9262741056766065, -0.8917420453213704, 1.2029351922344034, -1.2263550843399882, 0.7030698520189744, -0.696920317005627, 1.2179227609756444, -1.2796642114339105, 0.7735061841550698, -0.9177736910898302, 1.0640912962037352, -1.2947073984159632, 0.7897231231466316, -0.8049838197464191, 1.1914149515494787, -1.420738158309199, 0.684856958692537, -0.8754049566625364, 1.0430041130600844, -1.1774317796963065, 0.6782085994997069, -0.71160525132688, 1.1096063353293928, -1.137272083803131, 0.7305543587894986, -0.9409282013289163, 1.1199079754142958, -1.3057221913263164, 0.6300820449510405, -0.797210213126543, 1.2022921062824703, -1.143456296875826, 0.8169963669466014]|1577862.0000000000000000|      2.00000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[-0.9621586438055667, 1.3000677890752508, -1.2292094382065568, 0.6868375871885192, -1.2652160976315632, 0.8507851597742724, -0.9253709376539292, 0.5312263903495091, -1.0606779907485975, 1.06798323798425, -1.3563872179510803, 0.7458796302177103, -0.7123977607657865, 1.0630247540187152, -0.9361292325442037, 0.8810102204594573, -0.8988110591592866, 0.8707901667033684, -1.0646340004495698, 0.8221032542729549, -1.3768865048893981, 0.9409787036093066, -1.289137852391875, 0.5971886592348011, -1.0823475952274704, 1.020757498396145, -0.6677261809084405, 0.7433559917958973, -0.7305914916545326, 0.9574794894923049, -1.0959258690980394, 0.628270602740664, -0.7446762966009813, 0.8755731434872156, -1.139860316480246, 1.0921470924511907, -0.7223706917042657, 1.2531324097170593, -1.4226591951915915, 0.857410471825905, -0.5196052508421392, 1.6019650803852972, -1.0594615700905372, 0.5426407570252552, -0.9329352211169484, 1.1188622276327527, -1.2392709020328545, 0.3745810869758606, -0.9228224095776698, 0.7394109493297651, -1.2826415221052223, 0.765856653057296, -0.8501582860945072, 0.9248038130592273, -0.9665939075933199, 1.0355953795335477, -0.8413534020046671, 1.26398740393686, -1.1493467623860283, 0.4913701559690281, -0.5892959314178007, 0.9722530963096233, -1.1793649841190177, 0.8370567230960952, -0.6141339779707939, 1.1647037849157214, -1.3712412898663384, 0.8401675276210356, -0.7644066782863552, 1.1601249605113053, -1.1040165339340813, 0.596983042883625, -0.6556803154222233, 1.5537746140442414, -1.3372459160169714, 0.4479995173648397, -0.6159935297271336, 0.8031338518642919, -1.3243906279393745, 0.7510881752049496, -0.9349874253325008, 1.0858725130571072, -1.252937455184883, 0.5457545245402736, -0.8407914679869839, 1.0011505036592037, -1.1003778131347854, 0.6796477888637352, -0.6449452979396507, 1.1260489779261333, -1.4286262667452583, 0.7101823647527408, -1.3369874542936866, 0.9571850689355572, -0.9493047619888964, 0.8370278341020859, -1.0419477291570236, 0.862540878359466, -1.3059646244268792, 1.0491057553464858]|1434861.8750000000000000|      4.00000000|[54, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[-0.3022316870489767, 1.4465563951560851, -1.057573130726059, 0.3260899568089765, -0.9869712651581407, 1.276636481674729, -0.480063510396964, 0.3558853198202056, -0.5782740799282613, 1.4796343935539598, -0.931178786937131, 0.6516082682300932, -1.2969615717544336, 1.2303480247002199, -0.1584149491391534, 0.9140681248812543, -1.0238723261438696, 1.304327607811955, -0.6330353466649157, 0.7720371897108974, -1.510583363571847, 0.1428267221887832, -1.4227518455030044, 0.7751177044398392, -1.4302797243578627, 0.2920043946904241, -0.0823232377986123, 1.1650996159324543, -1.7703641438218827, 0.6829542734304479, -0.7864087249845108, 0.2818868962884039, -0.5107264777320971, 0.4916901953958113, -1.1403710617436467, 0.6227683514971326, -0.7117503908113609, 1.597743057442235, -2.02665776585512, 0.2246851215052885, 0.0792803051123127, 1.0054384130773342, -1.0834911934742721, 0.3398848253369398, -0.6595007981092742, 1.1222316433787272, -0.487979538407231, 0.5353662801677126, -1.0709127148037039, 0.8725832924815542, -1.011937856500798, 0.2860249819434813, -1.5257046357566169, 0.4016966331657499, -0.2991812518816028, 1.2719035199394908, -0.8618302774675267, 1.0273675977465693, -1.610500911904031, 0.0627325331221661, -0.4395003965431354, 1.2983985737183605, -2.0407430498779338, 0.7741706678796684, -0.3977782486057766, 0.7091566659431521, -1.1945939388705222, 0.5687089085446733, -0.8326332333326579, 0.8857594265450377, -0.3656541436491263, 0.744805872376306, -0.5952395956486815, 1.3000257669170527, -1.7972783231872014, 0.7344579235361861, -1.028134221651765, 0.3930713569289561, -1.694068192861551, 0.1390170159654655, -0.9481205816034215, 1.1978006401528498, -1.5755795588244528, 0.3550200521452949, -0.964878870785794, 0.6667222317416892, -1.1827969272431829, 0.9497338223058792, -0.8733392808869533, 0.9523305967472508, -0.8981561735411291, 0.241732355788265, -0.558292420455618, 1.1201369063858269, -0.8611202287719314, 0.7247728852843903, -1.0473157471606298, 0.8429319154032223, -0.8237595257255881, 0.9499797896847787]|1262627.8750000000000000|      8.00000000|[81, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | iterate success | actual_k=2
       4|[-0.3022316870489767, 1.4465563951560851, -1.057573130726059, 0.3260899568089765, -0.9869712651581407, 1.276636481674729, -0.480063510396964, 0.3558853198202056, -0.5782740799282613, 1.4796343935539598, -0.931178786937131, 0.6516082682300932, -1.2969615717544336, 1.2303480247002199, -0.1584149491391534, 0.9140681248812543, -1.0238723261438696, 1.304327607811955, -0.6330353466649157, 0.7720371897108974, -1.510583363571847, 0.1428267221887832, -1.4227518455030044, 0.7751177044398392, -1.4302797243578627, 0.2920043946904241, -0.0823232377986123, 1.1650996159324543, -1.7703641438218827, 0.6829542734304479, -0.7864087249845108, 0.2818868962884039, -0.5107264777320971, 0.4916901953958113, -1.1403710617436467, 0.6227683514971326, -0.7117503908113609, 1.597743057442235, -2.02665776585512, 0.2246851215052885, 0.0792803051123127, 1.0054384130773342, -1.0834911934742721, 0.3398848253369398, -0.6595007981092742, 1.1222316433787272, -0.487979538407231, 0.5353662801677126, -1.0709127148037039, 0.8725832924815542, -1.011937856500798, 0.2860249819434813, -1.5257046357566169, 0.4016966331657499, -0.2991812518816028, 1.2719035199394908, -0.8618302774675267, 1.0273675977465693, -1.610500911904031, 0.0627325331221661, -0.4395003965431354, 1.2983985737183605, -2.0407430498779338, 0.7741706678796684, -0.3977782486057766, 0.7091566659431521, -1.1945939388705222, 0.5687089085446733, -0.8326332333326579, 0.8857594265450377, -0.3656541436491263, 0.744805872376306, -0.5952395956486815, 1.3000257669170527, -1.7972783231872014, 0.7344579235361861, -1.028134221651765, 0.3930713569289561, -1.694068192861551, 0.1390170159654655, -0.9481205816034215, 1.1978006401528498, -1.5755795588244528, 0.3550200521452949, -0.964878870785794, 0.6667222317416892, -1.1827969272431829, 0.9497338223058792, -0.8733392808869533, 0.9523305967472508, -0.8981561735411291, 0.241732355788265, -0.558292420455618, 1.1201369063858269, -0.8611202287719314, 0.7247728852843903, -1.0473157471606298, 0.8429319154032223, -0.8237595257255881, 0.9499797896847787]|1262627.8750000000000000|      4.00000000|[194, 30, 0, 15]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[-0.4322394550185562, 1.447380883596294, -1.0248140753459176, 0.4996193646067048, -0.8685424525893904, 1.3515116087541703, -1.158438909111363, 0.2110063128891003, -1.0850237664691051, 1.4023872287133516, -0.9425761497290273, 0.6453030368070034, -1.2353952127544536, 0.7036451190485413, -0.1491404244850651, 0.4271815165800393, -0.5831643093035962, 1.6615802057560551, -0.2736858713565382, 0.2319798771145072, -1.4037947789694527, 0.3408246881646992, -1.3763543858196654, 1.306751237124754, -1.1363699967019665, -0.2807336574109833, -0.3950717925166125, 1.034000354435795, -1.6959591034881676, 0.1328475710537611, -1.1111783850992718, -0.3631933574403542, -0.1691876521733563, 0.1211793672346519, -1.627516430466009, 0.8385793874192811, -1.2332950377451484, 1.5279049486348124, -1.4072244253185988, -7.97499816121e-05, 0.5764720217316813, 0.840435362166789, -1.4179679702946215, -0.760228473572129, -1.2967369927181713, 1.099096032586598, -0.2044345787038733, 0.0531282552479638, 0.1209418776199296, 0.7886002543256064, -1.5149949116229067, 0.0932592893727993, -1.267821378821753, -0.2232830218263203, -0.5432701703878432, 1.3393435744106077, -1.0378870595378578, 1.1292650094115926, -1.7511300962406666, -0.1681708853728437, -0.7384311340611918, 0.8897009433963413, -1.5936340993051705, 0.4248562882828057, -0.7411777762239469, 1.077525567615224, -0.3779021982915111, 0.3855506849812018, -0.6016196307128018, 0.6609468795063665, -1.056975428084212, 0.9079505987383819, -0.6439834691506752, 1.2897597715905764, -2.172398393541602, 0.63326899805437, -0.9645151739070503, 0.2744770333617018, -1.8848109483794846, 0.4094364062281842, -0.9111628284662047, 0.7717136933922462, -0.8916891731216088, 0.1138930272005252, -0.6136360193143496, 0.7159929377783448, -1.109857038877318, 0.3294618380033991, -1.496895919799659, 0.7834139938517257, -0.8452970309869127, 0.0395137648435052, -1.222724261016106, 0.8365150048640866, -0.5766788194064884, -0.1501211751609544, -0.8254841733155209, 0.8589514174158068, -1.3384025943829068, 0.2261955453778499]|995944.1250000000000000|      8.00000000|[233, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | iterate success | actual_k=2
       6|[-0.4322394550185562, 1.447380883596294, -1.0248140753459176, 0.4996193646067048, -0.8685424525893904, 1.3515116087541703, -1.158438909111363, 0.2110063128891003, -1.0850237664691051, 1.4023872287133516, -0.9425761497290273, 0.6453030368070034, -1.2353952127544536, 0.7036451190485413, -0.1491404244850651, 0.4271815165800393, -0.5831643093035962, 1.6615802057560551, -0.2736858713565382, 0.2319798771145072, -1.4037947789694527, 0.3408246881646992, -1.3763543858196654, 1.306751237124754, -1.1363699967019665, -0.2807336574109833, -0.3950717925166125, 1.034000354435795, -1.6959591034881676, 0.1328475710537611, -1.1111783850992718, -0.3631933574403542, -0.1691876521733563, 0.1211793672346519, -1.627516430466009, 0.8385793874192811, -1.2332950377451484, 1.5279049486348124, -1.4072244253185988, -7.97499816121e-05, 0.5764720217316813, 0.840435362166789, -1.4179679702946215, -0.760228473572129, -1.2967369927181713, 1.099096032586598, -0.2044345787038733, 0.0531282552479638, 0.1209418776199296, 0.7886002543256064, -1.5149949116229067, 0.0932592893727993, -1.267821378821753, -0.2232830218263203, -0.5432701703878432, 1.3393435744106077, -1.0378870595378578, 1.1292650094115926, -1.7511300962406666, -0.1681708853728437, -0.7384311340611918, 0.8897009433963413, -1.5936340993051705, 0.4248562882828057, -0.7411777762239469, 1.077525567615224, -0.3779021982915111, 0.3855506849812018, -0.6016196307128018, 0.6609468795063665, -1.056975428084212, 0.9079505987383819, -0.6439834691506752, 1.2897597715905764, -2.172398393541602, 0.63326899805437, -0.9645151739070503, 0.2744770333617018, -1.8848109483794846, 0.4094364062281842, -0.9111628284662047, 0.7717136933922462, -0.8916891731216088, 0.1138930272005252, -0.6136360193143496, 0.7159929377783448, -1.109857038877318, 0.3294618380033991, -1.496895919799659, 0.7834139938517257, -0.8452970309869127, 0.0395137648435052, -1.222724261016106, 0.8365150048640866, -0.5766788194064884, -0.1501211751609544, -0.8254841733155209, 0.8589514174158068, -1.3384025943829068, 0.2261955453778499]|995944.1250000000000000|      4.00000000|[345, 54, 0, 27]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[0.3209330838829388, 0.9931439604201953, -1.272143877156331, 0.2410217361867337, -0.2619216854381294, 0.9245336186642539, -1.1755853874856323, -0.5746507520770342, -1.0478125657077306, 1.5080873712201497, -0.6329506353665532, -0.0216686163206369, -1.2107294706020801, 0.3032080790712758, -0.1915156431817366, 0.3801005742523098, -0.7493153138180755, 2.1839885803766492, 0.0498418366453873, 0.3652039832991725, -1.047719446352706, -0.7664663062121764, -1.2614415916641344, 1.3696522776991706, -0.7321167724629531, -0.1879327618359233, -0.5141946785953568, 0.6702864691340988, -2.5754423125034402, -0.1483079556933583, -1.105576048145427, -0.0947547596996718, -0.6066692063630836, 0.2291286933137527, -1.6918911584774432, 1.1694066383814725, -1.022191678178078, 2.224320239480804, -0.8606201930350527, 0.0995699534735443, 0.5145444445842957, 1.863874975240895, -1.0230850929727018, -0.0695535672005196, -1.9112955441151285, 1.0671749629316716, -0.2086516129340893, -0.2705479998471854, -0.1497323736980741, 0.7241037069874482, -1.4293792834621875, 0.0979265186975924, -1.3422183637437224, -0.0377206011807395, -0.4456868046511795, 0.9342626445585488, -0.9279878021569175, 0.628043884363797, -1.5493035340551413, -0.7532721383773083, -1.155496707218946, 0.6865548022087845, -1.3903002050887003, -0.0128423862646912, -0.2173185977562037, 1.0428480552972736, -0.1479161183019421, 0.2037964899865494, -0.4328266906005195, 0.4883195512920851, -1.2726016542664818, 0.9580516357504409, -0.2024106630311536, 0.8230488109469019, -1.7530874130753769, 0.5039299316559187, -1.116610898520383, 0.6448883126150203, -1.4427347616358634, -0.1156994903013168, -1.1656664953703109, 0.6997209939829717, -0.8080330312057762, 0.3970738750387168, -0.5971681209874047, 0.6943204665776043, -1.1654205691700064, 0.5439688072042214, -1.4492760088828653, -0.0788672510727622, -1.1858672186684278, -0.4015259150012485, -1.7908929336428914, -0.1640526462672096, -1.233941210604219, -0.7089405895502637, -0.6471948474790417, 0.484174029981376, -0.951179168272281, -0.0919350081934718]|841233.3750000000000000|      8.00000000|[383, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | iterate success | actual_k=2
       8|[0.3209330838829388, 0.9931439604201953, -1.272143877156331, 0.2410217361867337, -0.2619216854381294, 0.9245336186642539, -1.1755853874856323, -0.5746507520770342, -1.0478125657077306, 1.5080873712201497, -0.6329506353665532, -0.0216686163206369, -1.2107294706020801, 0.3032080790712758, -0.1915156431817366, 0.3801005742523098, -0.7493153138180755, 2.1839885803766492, 0.0498418366453873, 0.3652039832991725, -1.047719446352706, -0.7664663062121764, -1.2614415916641344, 1.3696522776991706, -0.7321167724629531, -0.1879327618359233, -0.5141946785953568, 0.6702864691340988, -2.5754423125034402, -0.1483079556933583, -1.105576048145427, -0.0947547596996718, -0.6066692063630836, 0.2291286933137527, -1.6918911584774432, 1.1694066383814725, -1.022191678178078, 2.224320239480804, -0.8606201930350527, 0.0995699534735443, 0.5145444445842957, 1.863874975240895, -1.0230850929727018, -0.0695535672005196, -1.9112955441151285, 1.0671749629316716, -0.2086516129340893, -0.2705479998471854, -0.1497323736980741, 0.7241037069874482, -1.4293792834621875, 0.0979265186975924, -1.3422183637437224, -0.0377206011807395, -0.4456868046511795, 0.9342626445585488, -0.9279878021569175, 0.628043884363797, -1.5493035340551413, -0.7532721383773083, -1.155496707218946, 0.6865548022087845, -1.3903002050887003, -0.0128423862646912, -0.2173185977562037, 1.0428480552972736, -0.1479161183019421, 0.2037964899865494, -0.4328266906005195, 0.4883195512920851, -1.2726016542664818, 0.9580516357504409, -0.2024106630311536, 0.8230488109469019, -1.7530874130753769, 0.5039299316559187, -1.116610898520383, 0.6448883126150203, -1.4427347616358634, -0.1156994903013168, -1.1656664953703109, 0.6997209939829717, -0.8080330312057762, 0.3970738750387168, -0.5971681209874047, 0.6943204665776043, -1.1654205691700064, 0.5439688072042214, -1.4492760088828653, -0.0788672510727622, -1.1858672186684278, -0.4015259150012485, -1.7908929336428914, -0.1640526462672096, -1.233941210604219, -0.7089405895502637, -0.6471948474790417, 0.484174029981376, -0.951179168272281, -0.0919350081934718]|841233.3750000000000000|      4.00000000|[496, 78, 0, 39]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[-0.2440549877487123, 0.4222932656966762, -0.6476953970510413, 0.3266457169644595, -0.473598460039072, 1.4274686273067363, -0.7922775562852759, -0.3353656907252622, -1.1827191152543544, 1.9117443096964748, -0.4047679979744732, 0.0644609460395234, -1.453058733670171, 0.7951810796578984, -0.0940981017962993, 0.4415107972864116, -0.2870647323783228, 1.9124312601030342, 0.0764534632580263, 0.0254681448613132, -1.0457145910364196, -0.6083659244086121, -0.9808613234023269, 0.6160486071536674, -0.9028797195390911, -0.9744675843996032, 0.0828416176031448, 1.3061694515402495, -2.534390449422704, -0.5210127743290461, -0.8575191914097121, -0.0762801310583472, -0.0683515499198913, -0.0549634592006272, -1.6261168501200336, 1.0047934597334622, -1.339777960449945, 2.5230371672693117, -0.9177993847715459, -0.7433515507685293, 0.3961051715369305, 2.649341865221745, -0.9688335589302647, -0.2400865775529705, -1.2332217542893646, 0.6193007852862127, -0.7420637037033809, -0.5813320567369127, 0.2282327631247943, 0.5712433618010957, -0.7608914360346762, -0.0745768149466303, -1.7275410682304067, 0.499752246289525, -0.2356123927240278, 1.177481868341426, -0.960520569781933, 1.0272526554188695, -1.5667629445728999, -0.7984784868479164, -0.3218808098324648, 0.5770989312137613, -1.28563388710278, -0.5217104977915599, -0.2107927886104321, 1.3336780329058802, -0.1508590730817189, 0.7241986762055652, -0.5418802367571139, 0.0187329794880833, -0.904568075912905, 0.9247055702449447, -0.1388232599756207, 0.1137616847903504, -1.8069584981296176, 0.4057899918642105, -0.9619101549641991, 0.3146610964468572, -1.8486929760900546, 0.3909365130059668, -1.4204392826166703, -0.1730755269983203, 0.0037782628252518, -0.0093519148802573, -0.4741943054461364, 0.0296907017667977, -0.5314483560375091, 0.4286445206674763, -1.295635138912972, -0.6563958571501661, -1.0362032774495047, -0.9247039110868583, -1.762383578169748, 0.0858831683091916, -0.7179373781506835, -1.2523084525606918, -0.9142505662587901, 0.9265536633595528, -1.0452055611148297, -0.0143605203693014]|810191.0625000000000000|      8.00000000|[534, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | iterate success | actual_k=2
      10|[-0.2440549877487123, 0.4222932656966762, -0.6476953970510413, 0.3266457169644595, -0.473598460039072, 1.4274686273067363, -0.7922775562852759, -0.3353656907252622, -1.1827191152543544, 1.9117443096964748, -0.4047679979744732, 0.0644609460395234, -1.453058733670171, 0.7951810796578984, -0.0940981017962993, 0.4415107972864116, -0.2870647323783228, 1.9124312601030342, 0.0764534632580263, 0.0254681448613132, -1.0457145910364196, -0.6083659244086121, -0.9808613234023269, 0.6160486071536674, -0.9028797195390911, -0.9744675843996032, 0.0828416176031448, 1.3061694515402495, -2.534390449422704, -0.5210127743290461, -0.8575191914097121, -0.0762801310583472, -0.0683515499198913, -0.0549634592006272, -1.6261168501200336, 1.0047934597334622, -1.339777960449945, 2.5230371672693117, -0.9177993847715459, -0.7433515507685293, 0.3961051715369305, 2.649341865221745, -0.9688335589302647, -0.2400865775529705, -1.2332217542893646, 0.6193007852862127, -0.7420637037033809, -0.5813320567369127, 0.2282327631247943, 0.5712433618010957, -0.7608914360346762, -0.0745768149466303, -1.7275410682304067, 0.499752246289525, -0.2356123927240278, 1.177481868341426, -0.960520569781933, 1.0272526554188695, -1.5667629445728999, -0.7984784868479164, -0.3218808098324648, 0.5770989312137613, -1.28563388710278, -0.5217104977915599, -0.2107927886104321, 1.3336780329058802, -0.1508590730817189, 0.7241986762055652, -0.5418802367571139, 0.0187329794880833, -0.904568075912905, 0.9247055702449447, -0.1388232599756207, 0.1137616847903504, -1.8069584981296176, 0.4057899918642105, -0.9619101549641991, 0.3146610964468572, -1.8486929760900546, 0.3909365130059668, -1.4204392826166703, -0.1730755269983203, 0.0037782628252518, -0.0093519148802573, -0.4741943054461364, 0.0296907017667977, -0.5314483560375091, 0.4286445206674763, -1.295635138912972, -0.6563958571501661, -1.0362032774495047, -0.9247039110868583, -1.762383578169748, 0.0858831683091916, -0.7179373781506835, -1.2523084525606918, -0.9142505662587901, 0.9265536633595528, -1.0452055611148297, -0.0143605203693014]|810191.0625000000000000|      4.00000000|[657, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 112 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
