k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[37, 12, 0, 3]                                                             |  | trying linear partial model with 13 points | trying linear partial model with 25 points | exploitation failed, decreasing delta | actual_k=4
       2|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.25000000|[73, 24, 1, 7]                                                             |  | trying linear partial model with 13 points | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=4
       3|[0.9466247350512522, 0.9653091312511988, 0.9458789445706011, 0.9314788294792495, 0.987053383466528, 1.0025104198822992, 0.9550024591243611, 0.9480696379377955, 0.9617217093229796, 0.982951071239006, 1.0114233082790771, 0.9113542377990491, 1.0909924591602267, 0.9520934057596497, 1.0508747197931234, 1.0157306220158757, 0.9604084604346366, 0.9887121364644295, 1.0692005914863663, 0.9114417885206878, 0.9458322998059706, 0.9257518547088733]|  1.4816420078277588|      0.50000000|[98, 32, 1, 9]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       4|[0.8413893044300736, 0.8725648781727122, 0.9186714148804361, 0.7768592583151396, 0.9175522908018875, 0.9090198334110356, 0.8423513800069726, 0.9081640183732914, 0.8175541674458874, 0.9566699805693124, 0.9971066934818253, 0.6323743666695054, 0.9812918684907853, 0.8364708479203694, 0.9510486991647522, 0.9154511441122002, 0.8439698762602206, 0.9079861434999702, 1.1391461284982973, 0.9193680022847138, 1.0292147169870356, 0.8956394525718128]|  1.3573469063730392|      1.00000000|[134, 44, 2, 13]                                                           |  | trying linear partial model with 13 points | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
       5|[0.8413893044300736, 0.8725648781727122, 0.9186714148804361, 0.7768592583151396, 0.9175522908018875, 0.9090198334110356, 0.8423513800069726, 0.9081640183732914, 0.8175541674458874, 0.9566699805693124, 0.9971066934818253, 0.6323743666695054, 0.9812918684907853, 0.8364708479203694, 0.9510486991647522, 0.9154511441122002, 0.8439698762602206, 0.9079861434999702, 1.1391461284982973, 0.9193680022847138, 1.0292147169870356, 0.8956394525718128]|  1.3573469063730392|      0.50000000|[171, 56, 2, 16]                                                           |  | trying linear partial model with 13 points | trying linear partial model with 25 points | exploitation failed, decreasing delta | actual_k=4
       6|[0.8451766026499459, 0.7132819334928142, 0.8034453402226029, 0.7659925739849465, 0.7793993627082814, 0.8452886364728083, 0.7456431403340658, 0.8413112367000568, 0.6627464013487993, 0.8374184087327861, 1.0862008063934965, 0.3266336690098888, 0.9887515813764549, 0.8457620027431965, 0.8762388045571066, 1.024528510474342, 0.8273198208983541, 0.9547884094172545, 1.05465315419716, 0.8339659000426399, 1.0240305038435833, 0.8864320952753029]|  1.2337577342987061|      1.00000000|[208, 68, 3, 20]                                                           |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | trying linear partial model with 26 points | iterate success | actual_k=4
       7|[0.8451766026499459, 0.7132819334928142, 0.8034453402226029, 0.7659925739849465, 0.7793993627082814, 0.8452886364728083, 0.7456431403340658, 0.8413112367000568, 0.6627464013487993, 0.8374184087327861, 1.0862008063934965, 0.3266336690098888, 0.9887515813764549, 0.8457620027431965, 0.8762388045571066, 1.024528510474342, 0.8273198208983541, 0.9547884094172545, 1.05465315419716, 0.8339659000426399, 1.0240305038435833, 0.8864320952753029]|  1.2337577342987061|      0.50000000|[244, 80, 3, 23]                                                           |  | trying linear partial model with 13 points | trying linear partial model with 25 points | exploitation failed, decreasing delta | actual_k=4
       8|[0.8604204461864385, 0.6332681432149584, 0.7579774033350292, 0.5806056675898481, 0.6494551082864374, 0.7103632818364122, 0.6249687460740238, 0.7018413445240652, 0.5910308384868309, 0.7645770209245224, 1.1152717187459107, -0.0026645202769093, 0.9930920946825292, 0.9105778204190871, 0.9024287281141828, 0.9798808385455888, 0.7495677573075981, 0.9519353647348152, 1.0573704359883713, 0.785504052688215, 1.0696101464532586, 0.8598306678184394]|  1.1126190107042699|      1.00000000|[280, 92, 4, 27]                                                           |  | trying linear partial model with 13 points | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
       9|[0.8604204461864385, 0.6332681432149584, 0.7579774033350292, 0.5806056675898481, 0.6494551082864374, 0.7103632818364122, 0.6249687460740238, 0.7018413445240652, 0.5910308384868309, 0.7645770209245224, 1.1152717187459107, -0.0026645202769093, 0.9930920946825292, 0.9105778204190871, 0.9024287281141828, 0.9798808385455888, 0.7495677573075981, 0.9519353647348152, 1.0573704359883713, 0.785504052688215, 1.0696101464532586, 0.8598306678184394]|  1.1126190107042699|      0.50000000|[318, 104, 5, 31]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=4
