k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[49, 16, 1, 5]                                                             |  | used linear model with 65 points | iterate failure | actual_k=4
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.25000000|[98, 32, 2, 10]                                                            |  | used linear model with 65 points | iterate failure | actual_k=4
       3|[0.0536404302321709, 0.0408825768902909, 0.0516486198806413, 0.0052273618473953, -0.0055437778296477, 0.0155588081448787, -0.0100536296359047, -0.058719001541488, 0.0155573356507284, 0.0210671510645903, 0.0365089072658101, 0.00245331372616, 0.0144488104894694, 0.0077451415443628, -0.0083076876541049, -0.0116028729972979, 0.0090214312786134, -0.0011797078240184, -0.0121158326809084, 0.008983406284578, 0.0398258876978701, -0.0099718280804636, 0.0005537854658763, -0.0919125684297375, 0.0261810059840476, 0.0447597204456675, -0.0364277532048269, -0.0263893504364321, 0.0187247318808426, 0.0155823975245448, 0.046611907868785, -0.019898980557873, -0.0385161969346816, 0.0103436013410738, 0.0316387517342038, -0.0243035663978618, -0.0134697167925169, -0.0005137247765174, -0.0230615178197253, 0.0670852082278026, 0.0268920171770153, -0.0033124805397772, -0.0291900051889038, 0.0157373900137707, 0.0337165262710102, -0.0505682154232185, -0.0430519051552951, 0.0322930538987989, -0.0075035339347338, 0.0063423744726227, -0.0203884790996329, 0.0611444229785129, 0.0573749746716268, 0.0019793229924353, -0.0740051548239821, -0.0153502807350105, 0.0232328254967063]|84209.2158305435150396|      0.50000000|[147, 48, 3, 15]                                                           |  | used linear model with 65 points | iterate success | actual_k=4
       4|[0.0536404302321709, 0.0408825768902909, 0.0516486198806413, 0.0052273618473953, -0.0055437778296477, 0.0155588081448787, -0.0100536296359047, -0.058719001541488, 0.0155573356507284, 0.0210671510645903, 0.0365089072658101, 0.00245331372616, 0.0144488104894694, 0.0077451415443628, -0.0083076876541049, -0.0116028729972979, 0.0090214312786134, -0.0011797078240184, -0.0121158326809084, 0.008983406284578, 0.0398258876978701, -0.0099718280804636, 0.0005537854658763, -0.0919125684297375, 0.0261810059840476, 0.0447597204456675, -0.0364277532048269, -0.0263893504364321, 0.0187247318808426, 0.0155823975245448, 0.046611907868785, -0.019898980557873, -0.0385161969346816, 0.0103436013410738, 0.0316387517342038, -0.0243035663978618, -0.0134697167925169, -0.0005137247765174, -0.0230615178197253, 0.0670852082278026, 0.0268920171770153, -0.0033124805397772, -0.0291900051889038, 0.0157373900137707, 0.0337165262710102, -0.0505682154232185, -0.0430519051552951, 0.0322930538987989, -0.0075035339347338, 0.0063423744726227, -0.0203884790996329, 0.0611444229785129, 0.0573749746716268, 0.0019793229924353, -0.0740051548239821, -0.0153502807350105, 0.0232328254967063]|84209.2158305435150396|      0.25000000|[196, 64, 4, 20]                                                           |  | used linear model with 65 points | iterate failure | actual_k=4
       5|[0.0536404302321709, 0.0408825768902909, 0.0516486198806413, 0.0052273618473953, -0.0055437778296477, 0.0155588081448787, -0.0100536296359047, -0.058719001541488, 0.0155573356507284, 0.0210671510645903, 0.0365089072658101, 0.00245331372616, 0.0144488104894694, 0.0077451415443628, -0.0083076876541049, -0.0116028729972979, 0.0090214312786134, -0.0011797078240184, -0.0121158326809084, 0.008983406284578, 0.0398258876978701, -0.0099718280804636, 0.0005537854658763, -0.0919125684297375, 0.0261810059840476, 0.0447597204456675, -0.0364277532048269, -0.0263893504364321, 0.0187247318808426, 0.0155823975245448, 0.046611907868785, -0.019898980557873, -0.0385161969346816, 0.0103436013410738, 0.0316387517342038, -0.0243035663978618, -0.0134697167925169, -0.0005137247765174, -0.0230615178197253, 0.0670852082278026, 0.0268920171770153, -0.0033124805397772, -0.0291900051889038, 0.0157373900137707, 0.0337165262710102, -0.0505682154232185, -0.0430519051552951, 0.0322930538987989, -0.0075035339347338, 0.0063423744726227, -0.0203884790996329, 0.0611444229785129, 0.0573749746716268, 0.0019793229924353, -0.0740051548239821, -0.0153502807350105, 0.0232328254967063]|84209.2158305435150396|      0.12500000|[245, 80, 5, 25]                                                           |  | used linear model with 65 points | iterate failure | actual_k=4
       6|[0.0531123917536008, 0.0403163290627745, 0.058056975580994, -0.0034221512206113, -0.0168138955366365, 0.037977557079275, -0.0193777313623192, -0.0543265424782849, 0.0167158953100798, 0.0406282141161758, 0.0447699541189813, -0.0020633169537197, 0.0435826033970529, 0.0017287357210928, -0.0298685842139151, 0.0035865381436995, -0.010551812086388, -0.0198957004202348, -0.0154254016560952, 0.0321024342386652, 0.0415603440803823, -0.0171816998000725, -0.0005208949466099, -0.0903180801546225, -0.0059501384943919, 0.0416076241375147, -0.0214410903007621, -0.0194963429420558, 0.0233064673683943, 0.0112478467351706, 0.0555255680856508, -0.0104835150142889, -0.0349628655038458, -0.0193329535483317, 0.0527200172619935, -0.0166488879578342, 0.0101887526972672, -0.0024305188257363, -0.0267217272077791, 0.097344536276689, 0.035092979481866, -0.0453027890358389, 0.0077915061248564, 0.0258691597897621, 0.0246487715063767, -0.0592930030862947, -0.038963423030891, 0.006212627506989, 0.0115634660571348, 0.0047509878318881, -0.0256212156332451, 0.0505407427721878, 0.0920515637007678, 0.0348134944996699, -0.0742989987246197, -0.0174908904265269, 0.0183592811515512]|61382.2099866735807154|      0.25000000|[294, 96, 6, 30]                                                           |  | used linear model with 65 points | iterate success | actual_k=4
       7|[0.0531123917536008, 0.0403163290627745, 0.058056975580994, -0.0034221512206113, -0.0168138955366365, 0.037977557079275, -0.0193777313623192, -0.0543265424782849, 0.0167158953100798, 0.0406282141161758, 0.0447699541189813, -0.0020633169537197, 0.0435826033970529, 0.0017287357210928, -0.0298685842139151, 0.0035865381436995, -0.010551812086388, -0.0198957004202348, -0.0154254016560952, 0.0321024342386652, 0.0415603440803823, -0.0171816998000725, -0.0005208949466099, -0.0903180801546225, -0.0059501384943919, 0.0416076241375147, -0.0214410903007621, -0.0194963429420558, 0.0233064673683943, 0.0112478467351706, 0.0555255680856508, -0.0104835150142889, -0.0349628655038458, -0.0193329535483317, 0.0527200172619935, -0.0166488879578342, 0.0101887526972672, -0.0024305188257363, -0.0267217272077791, 0.097344536276689, 0.035092979481866, -0.0453027890358389, 0.0077915061248564, 0.0258691597897621, 0.0246487715063767, -0.0592930030862947, -0.038963423030891, 0.006212627506989, 0.0115634660571348, 0.0047509878318881, -0.0256212156332451, 0.0505407427721878, 0.0920515637007678, 0.0348134944996699, -0.0742989987246197, -0.0174908904265269, 0.0183592811515512]|61382.2099866735807154|      0.12500000|[343, 112, 7, 35]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
       8|[0.0674575203147043, 0.0414056744786896, 0.0303757797791466, -0.0232619485917475, -0.0485870606813047, 0.0380161209238314, -0.0036440873203169, -0.0641033153738592, -0.0189608167568132, 0.0418862275112228, 0.0295905294873047, -0.012249885835903, 0.0362225716763589, 0.0024280588561312, -0.0233375595234581, -0.0120442807761842, 0.0026257496641749, -0.0170891510415078, -0.0089320252592377, 0.0662108538341342, 0.0453795842720368, -0.0412675536536107, 0.0124149859648627, -0.0684453057778166, -0.0140191570240963, 0.0247079794001172, -0.0240215590633291, -0.0053610728603312, 0.0195447123729716, 0.0056358548469841, 0.072938330538966, -0.0144611900229854, -0.0426813032513762, -0.0427911762757893, 0.0900774082795072, -0.0103092900132023, -0.0027489218976622, 0.0133956024787674, -0.015615554418916, 0.1092925023597354, 0.0481544830223661, -0.0561083642821518, 0.0264980301923122, 0.0324823273762623, 0.0271040076936878, -0.0569690368010684, -0.0189394756584644, -0.0061702011553004, 0.0301087453668626, 0.0138456118244847, -0.0263932750736783, 0.0619131628183976, 0.0785473121440129, 0.0117806701139438, -0.0335022693892195, -0.0094348058908108, -0.0023972540315575]|40651.2600034243223490|      0.25000000|[392, 128, 8, 40]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
       9|[0.0674575203147043, 0.0414056744786896, 0.0303757797791466, -0.0232619485917475, -0.0485870606813047, 0.0380161209238314, -0.0036440873203169, -0.0641033153738592, -0.0189608167568132, 0.0418862275112228, 0.0295905294873047, -0.012249885835903, 0.0362225716763589, 0.0024280588561312, -0.0233375595234581, -0.0120442807761842, 0.0026257496641749, -0.0170891510415078, -0.0089320252592377, 0.0662108538341342, 0.0453795842720368, -0.0412675536536107, 0.0124149859648627, -0.0684453057778166, -0.0140191570240963, 0.0247079794001172, -0.0240215590633291, -0.0053610728603312, 0.0195447123729716, 0.0056358548469841, 0.072938330538966, -0.0144611900229854, -0.0426813032513762, -0.0427911762757893, 0.0900774082795072, -0.0103092900132023, -0.0027489218976622, 0.0133956024787674, -0.015615554418916, 0.1092925023597354, 0.0481544830223661, -0.0561083642821518, 0.0264980301923122, 0.0324823273762623, 0.0271040076936878, -0.0569690368010684, -0.0189394756584644, -0.0061702011553004, 0.0301087453668626, 0.0138456118244847, -0.0263932750736783, 0.0619131628183976, 0.0785473121440129, 0.0117806701139438, -0.0335022693892195, -0.0094348058908108, -0.0023972540315575]|40651.2600034243223490|      0.12500000|[441, 144, 9, 45]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      10|[0.0674575203147043, 0.0414056744786896, 0.0303757797791466, -0.0232619485917475, -0.0485870606813047, 0.0380161209238314, -0.0036440873203169, -0.0641033153738592, -0.0189608167568132, 0.0418862275112228, 0.0295905294873047, -0.012249885835903, 0.0362225716763589, 0.0024280588561312, -0.0233375595234581, -0.0120442807761842, 0.0026257496641749, -0.0170891510415078, -0.0089320252592377, 0.0662108538341342, 0.0453795842720368, -0.0412675536536107, 0.0124149859648627, -0.0684453057778166, -0.0140191570240963, 0.0247079794001172, -0.0240215590633291, -0.0053610728603312, 0.0195447123729716, 0.0056358548469841, 0.072938330538966, -0.0144611900229854, -0.0426813032513762, -0.0427911762757893, 0.0900774082795072, -0.0103092900132023, -0.0027489218976622, 0.0133956024787674, -0.015615554418916, 0.1092925023597354, 0.0481544830223661, -0.0561083642821518, 0.0264980301923122, 0.0324823273762623, 0.0271040076936878, -0.0569690368010684, -0.0189394756584644, -0.0061702011553004, 0.0301087453668626, 0.0138456118244847, -0.0263932750736783, 0.0619131628183976, 0.0785473121440129, 0.0117806701139438, -0.0335022693892195, -0.0094348058908108, -0.0023972540315575]|40651.2600034243223490|      0.06250000|[490, 160, 10, 50]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      11|[0.0626638659969908, 0.0473114138076779, 0.0423649376288369, -0.0096387968552848, -0.0395439442762259, 0.0287638626950119, 0.0012778832019359, -0.0657650686449506, -0.0022371039684403, 0.0332772739195784, 0.0243843022371316, -0.0075059300503374, 0.0333780283455475, 0.0034932478010829, -0.0171531590071199, -0.01904919357446, 0.0056688079641674, -0.0160169851555487, -0.0179597609057352, 0.0759675845628478, 0.0360007240346791, -0.0630515136900206, 0.0241812057456566, -0.0529369098177002, -0.0097747514739746, 0.0292624479784878, -0.0250170360589164, -0.0023189288148857, 0.0196734072610776, -0.0101684623431617, 0.0766775906080162, -0.0116974373796991, -0.0455661412000498, -0.038853720389184, 0.0898798673463687, -0.0142732497086458, 0.0024093758749709, 0.0206833170046495, -0.0269281706986196, 0.1193212579965145, 0.0564580052164761, -0.0576436493393738, 0.0162944600952326, 0.036945277049297, 0.0343260868594617, -0.0455094128876413, -0.0239049717116598, -0.0032804796005212, 0.0236661545795436, 0.0214255163599049, -0.0402688426287065, 0.0746315549364141, 0.0883669428782112, 0.0166948888056243, -0.0301681471892043, -0.0038802680257277, -0.0029443233470324]|30582.6523165635735495|      0.12500000|[539, 176, 11, 55]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
