k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[57, 8, 1, 5]                                                              |  | used linear model with 65 points | iterate failure | actual_k=2
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.25000000|[114, 16, 2, 10]                                                           |  | used linear model with 65 points | iterate failure | actual_k=2
       3|[0.0458257107380023, 0.0114475765876732, 0.0019125544849354, 0.0399672492755892, -0.0228264361150473, -0.0301885772937244, 0.0059617227423685, 0.0255162031987776, -0.0164000350875388, 0.0134676803954272, -0.013986771950981, -0.0145535725100874, -0.0027471908549706, -0.043586154033892, 0.0547458563573173, 0.0003826707361693, 0.0059249779306989, -0.0314160025846507, -0.0354285439711649, -0.058913658649906, 0.0269428942219626, -0.029888115898632, -0.0196693681046872, -0.0410163525232048, 0.0119047325001996, 0.0031968335977318, -0.0380507436431157, 0.001656471646335, 0.0124619682099789, -0.0089201754286616, 0.0903616013354986, -0.0351070176462809, 0.0025951202488113, -0.0071955726355795, 0.0738842738522005, 0.0160767139001864, 0.0082475829203022, -0.0317563221979749, -0.0005325247528716, 0.0639549445987377, -0.0164598885067756, -0.0270565823056629, -0.0270105422995676, 0.0346244214602607, -0.0117473646028979, -0.0131279389757677, -0.0579068979011803, -0.0248150277590522, 0.0555786274699388, 0.0159564941648685, -0.062445152372917, -0.006038714694088, 0.0502539406460587, -0.0084691613381042, 0.0138859333972784, -0.0188584548673314, -0.0391945133643912]|67565.6434574750746833|      0.50000000|[171, 24, 3, 15]                                                           |  | used linear model with 65 points | iterate success | actual_k=2
       4|[0.0458257107380023, 0.0114475765876732, 0.0019125544849354, 0.0399672492755892, -0.0228264361150473, -0.0301885772937244, 0.0059617227423685, 0.0255162031987776, -0.0164000350875388, 0.0134676803954272, -0.013986771950981, -0.0145535725100874, -0.0027471908549706, -0.043586154033892, 0.0547458563573173, 0.0003826707361693, 0.0059249779306989, -0.0314160025846507, -0.0354285439711649, -0.058913658649906, 0.0269428942219626, -0.029888115898632, -0.0196693681046872, -0.0410163525232048, 0.0119047325001996, 0.0031968335977318, -0.0380507436431157, 0.001656471646335, 0.0124619682099789, -0.0089201754286616, 0.0903616013354986, -0.0351070176462809, 0.0025951202488113, -0.0071955726355795, 0.0738842738522005, 0.0160767139001864, 0.0082475829203022, -0.0317563221979749, -0.0005325247528716, 0.0639549445987377, -0.0164598885067756, -0.0270565823056629, -0.0270105422995676, 0.0346244214602607, -0.0117473646028979, -0.0131279389757677, -0.0579068979011803, -0.0248150277590522, 0.0555786274699388, 0.0159564941648685, -0.062445152372917, -0.006038714694088, 0.0502539406460587, -0.0084691613381042, 0.0138859333972784, -0.0188584548673314, -0.0391945133643912]|67565.6434574750746833|      0.25000000|[228, 32, 4, 20]                                                           |  | used linear model with 65 points | iterate failure | actual_k=2
       5|[0.0047682686511889, 0.0499730780414058, 0.0199229792059693, 0.0436435618735745, -0.0130776291034613, -0.0137403006616999, -0.0176551495802585, -0.0075980673285714, -0.0349139746587662, 0.0031045177744773, 0.0254957735012134, -0.0399897072927439, 0.0038156675852563, 0.0250166877689787, 0.0710937067341645, -0.0737764819445196, 0.0450242831917077, 0.0100007801799716, -0.0759209458879864, -0.0660112553033994, -0.0275379861437348, 0.0014367442298741, 0.0133344280230974, -0.0393677272700362, -0.0406644169565409, -0.0457384581179666, -0.0364861271238942, -0.0229152279874277, -0.0083196583239278, -0.0262676686897653, 0.1124016163014439, -0.0119144561360697, 0.031753897006646, 0.013230613777601, 0.0858468132899346, 0.0459115588388465, 0.0274721144577665, -0.0206618018763627, 0.0033876951938935, 0.1262867398740205, 0.028214434782774, -0.0683860026325768, -0.0609122473446382, 0.0715634887251951, -0.0544574572486631, 0.023056083712472, -0.0692698975957811, 0.0181095659483534, 0.0558508267219063, 0.0283200236323366, -0.0991742716108742, -0.0255485146224739, 0.0838779724991929, 0.045073532677483, -0.0238714992538741, 0.0021228619461639, -0.0624545383707676]|38015.4236294117072248|      0.50000000|[285, 40, 5, 25]                                                           |  | used linear model with 65 points | iterate success | actual_k=2
       6|[0.0047682686511889, 0.0499730780414058, 0.0199229792059693, 0.0436435618735745, -0.0130776291034613, -0.0137403006616999, -0.0176551495802585, -0.0075980673285714, -0.0349139746587662, 0.0031045177744773, 0.0254957735012134, -0.0399897072927439, 0.0038156675852563, 0.0250166877689787, 0.0710937067341645, -0.0737764819445196, 0.0450242831917077, 0.0100007801799716, -0.0759209458879864, -0.0660112553033994, -0.0275379861437348, 0.0014367442298741, 0.0133344280230974, -0.0393677272700362, -0.0406644169565409, -0.0457384581179666, -0.0364861271238942, -0.0229152279874277, -0.0083196583239278, -0.0262676686897653, 0.1124016163014439, -0.0119144561360697, 0.031753897006646, 0.013230613777601, 0.0858468132899346, 0.0459115588388465, 0.0274721144577665, -0.0206618018763627, 0.0033876951938935, 0.1262867398740205, 0.028214434782774, -0.0683860026325768, -0.0609122473446382, 0.0715634887251951, -0.0544574572486631, 0.023056083712472, -0.0692698975957811, 0.0181095659483534, 0.0558508267219063, 0.0283200236323366, -0.0991742716108742, -0.0255485146224739, 0.0838779724991929, 0.045073532677483, -0.0238714992538741, 0.0021228619461639, -0.0624545383707676]|38015.4236294117072248|      0.25000000|[342, 48, 6, 30]                                                           |  | used linear model with 65 points | iterate failure | actual_k=2
       7|[0.0047682686511889, 0.0499730780414058, 0.0199229792059693, 0.0436435618735745, -0.0130776291034613, -0.0137403006616999, -0.0176551495802585, -0.0075980673285714, -0.0349139746587662, 0.0031045177744773, 0.0254957735012134, -0.0399897072927439, 0.0038156675852563, 0.0250166877689787, 0.0710937067341645, -0.0737764819445196, 0.0450242831917077, 0.0100007801799716, -0.0759209458879864, -0.0660112553033994, -0.0275379861437348, 0.0014367442298741, 0.0133344280230974, -0.0393677272700362, -0.0406644169565409, -0.0457384581179666, -0.0364861271238942, -0.0229152279874277, -0.0083196583239278, -0.0262676686897653, 0.1124016163014439, -0.0119144561360697, 0.031753897006646, 0.013230613777601, 0.0858468132899346, 0.0459115588388465, 0.0274721144577665, -0.0206618018763627, 0.0033876951938935, 0.1262867398740205, 0.028214434782774, -0.0683860026325768, -0.0609122473446382, 0.0715634887251951, -0.0544574572486631, 0.023056083712472, -0.0692698975957811, 0.0181095659483534, 0.0558508267219063, 0.0283200236323366, -0.0991742716108742, -0.0255485146224739, 0.0838779724991929, 0.045073532677483, -0.0238714992538741, 0.0021228619461639, -0.0624545383707676]|38015.4236294117072248|      0.12500000|[399, 56, 7, 35]                                                           |  | used linear model with 65 points | iterate failure | actual_k=2
       8|[0.0250548909357784, 0.0410345533212439, -0.0097360687492749, -0.0081379104303968, -0.0261388188735657, -0.0105334976387383, -0.0204485555153195, -0.0437441931796788, -0.0420631657898679, -0.0089248485919883, -0.0009278239435604, -0.040402150592019, 0.0076049001968928, 0.0099118011104816, 0.0637814680552358, -0.0656687256729927, 0.0155345270960443, -0.0034510816147724, -0.0833092739365031, -0.0682399065007343, -0.0197556952522066, -0.0174088959733634, -0.0079814678356918, -0.0335589725364437, -0.0628294242204951, -0.0540146530767527, -0.0225381565399359, -0.0277363732930217, -0.0029212528353011, -0.0294893343938167, 0.1408344120118818, -0.0180103128429943, 0.0388977238891196, 0.0055337114690093, 0.0965431885897765, 0.0519568978156383, 0.0425381930021415, -0.0046689210372357, 0.0120291692095734, 0.1313995047534991, 0.0132841916245755, -0.0735600010371872, -0.0474593588012321, 0.0737478555632144, -0.0444639398788743, 0.0360025478226902, -0.0893098389530437, 0.0488841792859432, 0.0738371853079748, 0.0175060526596399, -0.0974170826536283, -0.010697783662456, 0.1073318691377765, 0.0654412090763501, -0.0112242916866197, 0.0154368767236937, -0.0456571998528494]|17393.0974649121162656|      0.25000000|[456, 64, 8, 40]                                                           |  | used linear model with 65 points | iterate success | actual_k=2
       9|[0.0250548909357784, 0.0410345533212439, -0.0097360687492749, -0.0081379104303968, -0.0261388188735657, -0.0105334976387383, -0.0204485555153195, -0.0437441931796788, -0.0420631657898679, -0.0089248485919883, -0.0009278239435604, -0.040402150592019, 0.0076049001968928, 0.0099118011104816, 0.0637814680552358, -0.0656687256729927, 0.0155345270960443, -0.0034510816147724, -0.0833092739365031, -0.0682399065007343, -0.0197556952522066, -0.0174088959733634, -0.0079814678356918, -0.0335589725364437, -0.0628294242204951, -0.0540146530767527, -0.0225381565399359, -0.0277363732930217, -0.0029212528353011, -0.0294893343938167, 0.1408344120118818, -0.0180103128429943, 0.0388977238891196, 0.0055337114690093, 0.0965431885897765, 0.0519568978156383, 0.0425381930021415, -0.0046689210372357, 0.0120291692095734, 0.1313995047534991, 0.0132841916245755, -0.0735600010371872, -0.0474593588012321, 0.0737478555632144, -0.0444639398788743, 0.0360025478226902, -0.0893098389530437, 0.0488841792859432, 0.0738371853079748, 0.0175060526596399, -0.0974170826536283, -0.010697783662456, 0.1073318691377765, 0.0654412090763501, -0.0112242916866197, 0.0154368767236937, -0.0456571998528494]|17393.0974649121162656|      0.12500000|[513, 72, 9, 45]                                                           |  | used linear model with 65 points | iterate failure | actual_k=2
      10|[0.0467076411128964, 0.0696073856414328, 0.0150907700287326, 0.0095260589771625, 0.0066287782461565, -0.0121772846545634, -0.0386587939675725, -0.0108887473420491, -0.0306617950775798, 0.0084009568835422, 0.0224834096030108, -0.0297453506172678, -0.0009526452983328, 0.0135518186322328, 0.0576008188754493, -0.0833262685128484, 0.0270117913546484, -0.0092961515928526, -0.0871081877080985, -0.0788870384896583, -0.0168640770945542, 0.0005375597463714, -0.0116900440389741, -0.0445829633830725, -0.0870810068150556, -0.0299910039427998, -0.0341025200568382, -0.0229110899983381, -0.0085382553196036, -0.0517346678133555, 0.1515772836584188, -0.0077544654806825, 0.0253214158061617, 0.0144324608783493, 0.0890808363418191, 0.0308426833712732, 0.0601125345003004, -0.0225556556327193, 0.0126579571437849, 0.1514497454901694, 0.0160384223856573, -0.0910552537218323, -0.0253849279643858, 0.0870558483877835, -0.0366965128346059, 0.025966587626167, -0.0835303255075475, 0.0442787090775199, 0.1081117728813351, 0.0394367246673629, -0.0925678350217149, -0.0282182716317424, 0.1324016839357164, 0.0845965957877788, 0.0018284258223887, 0.0159177238138166, -0.0250483037791745]|9246.7734011384145560|      0.25000000|[570, 80, 10, 50]                                                          |  | used linear model with 65 points | iterate success | actual_k=2
      11|[0.0467076411128964, 0.0696073856414328, 0.0150907700287326, 0.0095260589771625, 0.0066287782461565, -0.0121772846545634, -0.0386587939675725, -0.0108887473420491, -0.0306617950775798, 0.0084009568835422, 0.0224834096030108, -0.0297453506172678, -0.0009526452983328, 0.0135518186322328, 0.0576008188754493, -0.0833262685128484, 0.0270117913546484, -0.0092961515928526, -0.0871081877080985, -0.0788870384896583, -0.0168640770945542, 0.0005375597463714, -0.0116900440389741, -0.0445829633830725, -0.0870810068150556, -0.0299910039427998, -0.0341025200568382, -0.0229110899983381, -0.0085382553196036, -0.0517346678133555, 0.1515772836584188, -0.0077544654806825, 0.0253214158061617, 0.0144324608783493, 0.0890808363418191, 0.0308426833712732, 0.0601125345003004, -0.0225556556327193, 0.0126579571437849, 0.1514497454901694, 0.0160384223856573, -0.0910552537218323, -0.0253849279643858, 0.0870558483877835, -0.0366965128346059, 0.025966587626167, -0.0835303255075475, 0.0442787090775199, 0.1081117728813351, 0.0394367246673629, -0.0925678350217149, -0.0282182716317424, 0.1324016839357164, 0.0845965957877788, 0.0018284258223887, 0.0159177238138166, -0.0250483037791745]|9246.7734011384145560|      0.12500000|[627, 88, 11, 55]                                                          |  | used linear model with 65 points | iterate failure | actual_k=2
