k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[200.0, 400.0, 250.0]                                                           |4515242499193466.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[199.93594786542013, 399.46875874076835, 250.8447958620553]                     |3886330954121216.0000000000000000|      2.00000000|[5, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[199.6174229023625, 398.3664952169441, 252.4829524394177]                       |2891501906427904.0000000000000000|      4.00000000|[10, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[199.31816410522396, 396.3744961532395, 255.93872788098435]                     |1615795016695808.0000000000000000|      8.00000000|[15, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[198.91607331303214, 391.41672482737846, 262.20441431387457]                    |528235175608320.0000000000000000|     16.00000000|[20, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[204.36194051949437, 381.4254024144726, 273.4523477601102]                      |78894623358976.0000000000000000|     32.00000000|[24, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[201.88918246209056, 361.60695511080496, 298.4546399362546]                     |1891135389696.0000000000000000|     64.00000000|[28, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[201.88918246209056, 361.60695511080496, 298.4546399362546]                     |1891135389696.0000000000000000|     32.00000000|[33, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[201.88918246209056, 361.60695511080496, 298.4546399362546]                     |1891135389696.0000000000000000|     16.00000000|[38, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[205.83301246184774, 352.23543071411984, 310.8086164383915]                     |381047308288.0000000000000000|     32.00000000|[42, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[218.49981194997548, 339.815603264084, 337.4413045648068]                       |24278773760.0000000000000000|     64.00000000|[47, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[218.49981194997548, 339.815603264084, 337.4413045648068]                       |24278773760.0000000000000000|     32.00000000|[52, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[218.49981194997548, 339.815603264084, 337.4413045648068]                       |24278773760.0000000000000000|     16.00000000|[57, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[216.16109670630922, 327.91227492487707, 347.8740024641076]                     |4404161536.0000000000000000|     32.00000000|[62, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[212.26653055758442, 319.4961062481682, 378.50079562497234]                     |1528209024.0000000000000000|     64.00000000|[67, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[212.26653055758442, 319.4961062481682, 378.50079562497234]                     |1528209024.0000000000000000|     32.00000000|[72, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
