k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]                                                  |564.8131740000001173|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0035270533577437, 0.0485400033069547, 1.0907216473601764, 0.3336344981598914, 0.8009143817052509, 0.2888579992579501]|471.4987409034022221|      2.00000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
       2|[0.0035270533577437, 0.0485400033069547, 1.0907216473601764, 0.3336344981598914, 0.8009143817052509, 0.2888579992579501]|471.4987409034022221|      1.00000000|[32, 2, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       3|[0.3559293315389455, 0.6702893190584335, 0.6958428281578799, 0.4205276094650445, 0.5668252972960568, -0.2316830928844882]|448.7214177278909801|      2.00000000|[48, 3, 3, 6]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
       4|[0.3559293315389455, 0.6702893190584335, 0.6958428281578799, 0.4205276094650445, 0.5668252972960568, -0.2316830928844882]|448.7214177278909801|      1.00000000|[64, 4, 4, 8]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       5|[0.5981266892341546, 1.091636882083041, 1.1774011945293195, 1.001866796332744, 0.58580786164703, 0.2083085239663523]|391.5983708377283392|      2.00000000|[80, 5, 5, 10]                                                             |  | used linear model with 17 points | iterate success | actual_k=1
       6|[0.5981266892341546, 1.091636882083041, 1.1774011945293195, 1.001866796332744, 0.58580786164703, 0.2083085239663523]|391.5983708377283392|      1.00000000|[96, 6, 6, 12]                                                             |  | used linear model with 17 points | iterate failure | actual_k=1
       7|[0.7804585729902083, 1.2204746802856001, 1.5388722853082293, 0.8013491774876501, 0.771203941373767, -0.6547763702393345]|224.5123033166606774|      2.00000000|[112, 7, 7, 14]                                                            |  | used linear model with 17 points | iterate success | actual_k=1
       8|[0.7804585729902083, 1.2204746802856001, 1.5388722853082293, 0.8013491774876501, 0.771203941373767, -0.6547763702393345]|224.5123033166606774|      1.00000000|[128, 8, 8, 16]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
       9|[0.7804585729902083, 1.2204746802856001, 1.5388722853082293, 0.8013491774876501, 0.771203941373767, -0.6547763702393345]|224.5123033166606774|      0.50000000|[144, 9, 9, 18]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
      10|[0.7571343220885091, 1.362674322441472, 1.8056736457484384, 1.1087947941665315, 0.992023290615776, -0.533251545848808]|140.1918402336138456|      1.00000000|[160, 10, 10, 20]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      11|[0.7571343220885091, 1.362674322441472, 1.8056736457484384, 1.1087947941665315, 0.992023290615776, -0.533251545848808]|140.1918402336138456|      0.50000000|[176, 11, 11, 22]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      12|[0.7571343220885091, 1.362674322441472, 1.8056736457484384, 1.1087947941665315, 0.992023290615776, -0.533251545848808]|140.1918402336138456|      0.25000000|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[0.7812717489061092, 1.2612654191858748, 1.8627070269621506, 1.1288104902057516, 0.7730573098804139, -0.5274134308174033]|129.4165654186948586|      0.50000000|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      14|[0.7812717489061092, 1.2612654191858748, 1.8627070269621506, 1.1288104902057516, 0.7730573098804139, -0.5274134308174033]|129.4165654186948586|      0.25000000|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      15|[0.7141709006735788, 1.3165459619899447, 1.8673942255309932, 1.3087724753425882, 0.8939382077200775, -0.4384130916808337]|118.7503514188519347|      0.50000000|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      16|[0.7141709006735788, 1.3165459619899447, 1.8673942255309932, 1.3087724753425882, 0.8939382077200775, -0.4384130916808337]|118.7503514188519347|      0.25000000|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      17|[0.7437242807469138, 1.2374239104781668, 1.986072331646688, 1.2825461364090263, 0.6924852371895256, -0.4351442034663118]|112.7966952447842317|      0.50000000|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      18|[0.7437242807469138, 1.2374239104781668, 1.986072331646688, 1.2825461364090263, 0.6924852371895256, -0.4351442034663118]|112.7966952447842317|      0.25000000|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      19|[0.6454841133110805, 1.2865457185293379, 1.9255528630055205, 1.4427016890565638, 0.7992593091284071, -0.3365399038181398]|107.6046419811686263|      0.50000000|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      20|[0.6454841133110805, 1.2865457185293379, 1.9255528630055205, 1.4427016890565638, 0.7992593091284071, -0.3365399038181398]|107.6046419811686263|      0.25000000|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      21|[0.6454841133110805, 1.2865457185293379, 1.9255528630055205, 1.4427016890565638, 0.7992593091284071, -0.3365399038181398]|107.6046419811686263|      0.12500000|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      22|[0.6828324433917399, 1.2597166404071276, 1.9868691731054575, 1.4238818996330171, 0.7074663138795365, -0.3676923430857311]| 95.2001756443105762|      0.25000000|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      23|[0.6098579474665844, 1.132118756253117, 2.017646267306193, 1.5645249379923063, 0.579759367820549, -0.3055896453520367]| 93.4277811444499235|      0.50000000|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      24|[0.6098579474665844, 1.132118756253117, 2.017646267306193, 1.5645249379923063, 0.579759367820549, -0.3055896453520367]| 93.4277811444499235|      0.25000000|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      25|[0.6098579474665844, 1.132118756253117, 2.017646267306193, 1.5645249379923063, 0.579759367820549, -0.3055896453520367]| 93.4277811444499235|      0.12500000|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      26|[0.6251889835297693, 1.1779098278238442, 2.09352322289927, 1.6193597375049618, 0.6238992968410505, -0.3563896073208417]| 82.6126917870714266|      0.25000000|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      27|[0.6251889835297693, 1.1779098278238442, 2.09352322289927, 1.6193597375049618, 0.6238992968410505, -0.3563896073208417]| 82.6126917870714266|      0.12500000|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      28|[0.6038586420710846, 1.1547519095916048, 2.104427291366511, 1.7035998499809888, 0.5784690383844331, -0.283214996191996]| 80.9365268241885332|      0.25000000|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      29|[0.6038586420710846, 1.1547519095916048, 2.104427291366511, 1.7035998499809888, 0.5784690383844331, -0.283214996191996]| 80.9365268241885332|      0.12500000|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      30|[0.6400783124764985, 1.1592553119038485, 2.199371431538273, 1.7090850536106985, 0.5509360408136151, -0.3502247841060621]| 79.2822262779951075|      0.25000000|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
