k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[84, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 70 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[166, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 70 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[248, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[329, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[409, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.6881869153112121, 0.0157231185190103, 0.6566096345949368, 0.0186006733192983, 0.6188562513450109, 0.011221613630124, 1.3241727184130119, 0.0195114055483151, 0.0063127856006357, 0.0202541559501298, 1.2522671413658089, 0.0201017707545268, 0.2306429713481229, 0.0144464698349504, 1.2280353370901942, 0.0207681809970231, 4.590523874397266, 0.0311052993936252, 4.451012061494789, 0.0294662141570754, 0.0838509755423951, 0.0152820193023884, 0.2471195261550144, 0.0204105696754087, 0.7192012287219496, 0.0207725397815562, 0.2049534958966402, 0.0194640069401322, -0.0643769471465017, 0.0208693789114387, 1.403790187337356, 0.0238872546274626, 0.2411653446234368, 0.0190418039250007, 0.0605588599975651, 0.0245122318573038, 0.0248106126261755, 0.0193790768032834, 0.4201560777689817, 0.0288653321519717, 0.2690426858069251, 0.0196719935986494, 0.8357246217342446, 0.0223836823744791, 1.0308352611702234, 0.016620234741214, 0.7958959421135464, 0.0184728033161341, 0.2422281026047822, 0.0242934343207663, 0.5143921273851896, 0.016264544307603, 0.2703307954206364, 0.0165110192484581, 0.3875618834357716, 0.0246650360125337, 0.1660926023656954, 0.0180762658140963, 0.2965113059214612, 0.0222774434512012, 0.1846679941624822, 0.0205821477573834, 0.0090799797290698, 0.0253669125092866, 0.1680185602648831, 0.0216984269447313]|387290.1562500000000000|      0.06250000|[437, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       7|[0.6881869153112121, 0.0157231185190103, 0.6566096345949368, 0.0186006733192983, 0.6188562513450109, 0.011221613630124, 1.3241727184130119, 0.0195114055483151, 0.0063127856006357, 0.0202541559501298, 1.2522671413658089, 0.0201017707545268, 0.2306429713481229, 0.0144464698349504, 1.2280353370901942, 0.0207681809970231, 4.590523874397266, 0.0311052993936252, 4.451012061494789, 0.0294662141570754, 0.0838509755423951, 0.0152820193023884, 0.2471195261550144, 0.0204105696754087, 0.7192012287219496, 0.0207725397815562, 0.2049534958966402, 0.0194640069401322, -0.0643769471465017, 0.0208693789114387, 1.403790187337356, 0.0238872546274626, 0.2411653446234368, 0.0190418039250007, 0.0605588599975651, 0.0245122318573038, 0.0248106126261755, 0.0193790768032834, 0.4201560777689817, 0.0288653321519717, 0.2690426858069251, 0.0196719935986494, 0.8357246217342446, 0.0223836823744791, 1.0308352611702234, 0.016620234741214, 0.7958959421135464, 0.0184728033161341, 0.2422281026047822, 0.0242934343207663, 0.5143921273851896, 0.016264544307603, 0.2703307954206364, 0.0165110192484581, 0.3875618834357716, 0.0246650360125337, 0.1660926023656954, 0.0180762658140963, 0.2965113059214612, 0.0222774434512012, 0.1846679941624822, 0.0205821477573834, 0.0090799797290698, 0.0253669125092866, 0.1680185602648831, 0.0216984269447313]|387290.1562500000000000|      0.03125000|[518, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.681164373783764, 0.0175634290947018, 0.6549900174784994, 0.0179921095812701, 0.6205727884874226, 0.0189937748445267, 1.3249483205964128, 0.0236813471502187, 0.0021702459213091, 0.016544325230251, 1.2545748411594242, 0.0243280429154442, 0.2303813072203376, 0.0209047601541182, 1.2321676515464055, 0.0230989155936578, 4.5938959174947405, 0.0387791245163987, 4.443849913985927, 0.0367773227416179, 0.0839521064271542, 0.0096822219944241, 0.2474760860963774, 0.0166392638444762, 0.7207870564549673, 0.0163064170048097, 0.2061933128717773, 0.0186961491934281, -0.0660385611156559, 0.0185493306025469, 1.4046770434954066, 0.0217519517814469, 0.2391881124261044, 0.0177843953577419, 0.0605874232739829, 0.0242719113294422, 0.0275697170955589, 0.0242166672813922, 0.4208036356003008, 0.0279850862386067, 0.2721238566844555, 0.0221654738755456, 0.8282143324315661, 0.0223823294679143, 1.0328664535364733, 0.0227017229799495, 0.7921056722534551, 0.0266526875997458, 0.2405295149890883, 0.0233376772594935, 0.5182542564973932, 0.0168961139957226, 0.2760585285895047, 0.0211358356990962, 0.3842793178691443, 0.0237723339309879, 0.1634792729657153, 0.0224128069810739, 0.2970248981956146, 0.0237421836957802, 0.1773093254175596, 0.0251944553466577, 0.0135225521536838, 0.0272321951128669, 0.163930920161818, 0.0203605720259025]|342661.5312500000000000|      0.06250000|[546, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       9|[0.681164373783764, 0.0175634290947018, 0.6549900174784994, 0.0179921095812701, 0.6205727884874226, 0.0189937748445267, 1.3249483205964128, 0.0236813471502187, 0.0021702459213091, 0.016544325230251, 1.2545748411594242, 0.0243280429154442, 0.2303813072203376, 0.0209047601541182, 1.2321676515464055, 0.0230989155936578, 4.5938959174947405, 0.0387791245163987, 4.443849913985927, 0.0367773227416179, 0.0839521064271542, 0.0096822219944241, 0.2474760860963774, 0.0166392638444762, 0.7207870564549673, 0.0163064170048097, 0.2061933128717773, 0.0186961491934281, -0.0660385611156559, 0.0185493306025469, 1.4046770434954066, 0.0217519517814469, 0.2391881124261044, 0.0177843953577419, 0.0605874232739829, 0.0242719113294422, 0.0275697170955589, 0.0242166672813922, 0.4208036356003008, 0.0279850862386067, 0.2721238566844555, 0.0221654738755456, 0.8282143324315661, 0.0223823294679143, 1.0328664535364733, 0.0227017229799495, 0.7921056722534551, 0.0266526875997458, 0.2405295149890883, 0.0233376772594935, 0.5182542564973932, 0.0168961139957226, 0.2760585285895047, 0.0211358356990962, 0.3842793178691443, 0.0237723339309879, 0.1634792729657153, 0.0224128069810739, 0.2970248981956146, 0.0237421836957802, 0.1773093254175596, 0.0251944553466577, 0.0135225521536838, 0.0272321951128669, 0.163930920161818, 0.0203605720259025]|342661.5312500000000000|      0.03125000|[627, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.6827489791670583, 0.0191886264941852, 0.6586095112924975, 0.0161946956785328, 0.6181894829880096, 0.0178322631127675, 1.3241380473857645, 0.0226451989385636, -0.0023829468287275, 0.0210506568097825, 1.261135276625533, 0.0297537205839701, 0.2302571237892325, 0.0204798605532031, 1.229054019431985, 0.0276909782135021, 4.590751250285261, 0.0477252487823943, 4.443140742306491, 0.0491382971164213, 0.0849503957498666, 0.0112200829429563, 0.2435437428060202, 0.0217973919184615, 0.7162717059660042, 0.0192617423112063, 0.2027276973740061, 0.024263790044993, -0.068605965406171, 0.0192807701605749, 1.3975068990541195, 0.0265697174588175, 0.2429461133297066, 0.0142842517080153, 0.0549891922481304, 0.0218577958388953, 0.0250666573249928, 0.0212931668224665, 0.4222431487898908, 0.0323338981123355, 0.2773505402872335, 0.0185845492434068, 0.8320180905293009, 0.0187770701185103, 1.0324155733566946, 0.0265851899145911, 0.7953534035595269, 0.029180495736836, 0.2421443040891518, 0.0226373733270854, 0.5201993074469969, 0.0140686932878238, 0.2759786498776555, 0.0224237772784481, 0.3850908229657599, 0.0263967135774, 0.1641916452002429, 0.018869909607263, 0.2968607677509242, 0.0267094051407016, 0.1818017319184249, 0.023319076809301, 0.0079760745697553, 0.0255599637402479, 0.1571006333607984, 0.0235604281757885]|307791.1250000000000000|      0.06250000|[655, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
