k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.801744187901116, 0.0232270384580933, 0.029029919826023, 0.0507153254954401, 0.4609353357679297, 0.1021352311187981, 0.9194048371643977, -0.0422018706732135, 0.0378886530026554, -0.1307196115362589, 2.7150523777528996, 0.1059839491793381, 1.0472371087897179, 0.0534854221790719, 2.390578965429351, 0.0461716536816789, 14.412040202313836, 0.0772384698551214, 12.189178841694604, -0.0803659496253069, 0.2237428205683629, 0.0955276061541936, 0.3208967239546722, 0.3161352980048137, 1.2937078784947074, 0.1278928925187016, 0.3196775560219793, -0.0340129662889543, 0.1769979701721401, -0.1539250406000922, 3.7930051715857593, -0.0842735360296021, 0.6303691393128527, -0.0317549813001826, 0.1729291869846832, -0.043915241820549, 0.2406405031965924, -0.2591339111999818, 0.9963902566553728, -0.1252926177648533, 0.3692979665800556, 0.0631223136265873, 2.1440974218825444, -0.0400481330215521, 2.259920352755861, 0.106085098254125, 1.5872187450471857, 0.0107483873090614, 0.8322527879893049, 0.1734934018224782, 0.5179310467608019, -0.060909683819991, 0.2348468539314723, -0.0800719430140079, 0.8240681137166128, -0.0391734512176323, 0.4527241115134015, -0.0028898122456495, 0.4320163800153131, -0.009988191791357, 1.0610521161775406, 0.1043904215079995, 0.1148506938743992, 0.1808583434929811, 0.3203492065213327, 0.1361783519537061]|901386.1250000000000000|      2.00000000|[29, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[0.801744187901116, 0.0232270384580933, 0.029029919826023, 0.0507153254954401, 0.4609353357679297, 0.1021352311187981, 0.9194048371643977, -0.0422018706732135, 0.0378886530026554, -0.1307196115362589, 2.7150523777528996, 0.1059839491793381, 1.0472371087897179, 0.0534854221790719, 2.390578965429351, 0.0461716536816789, 14.412040202313836, 0.0772384698551214, 12.189178841694604, -0.0803659496253069, 0.2237428205683629, 0.0955276061541936, 0.3208967239546722, 0.3161352980048137, 1.2937078784947074, 0.1278928925187016, 0.3196775560219793, -0.0340129662889543, 0.1769979701721401, -0.1539250406000922, 3.7930051715857593, -0.0842735360296021, 0.6303691393128527, -0.0317549813001826, 0.1729291869846832, -0.043915241820549, 0.2406405031965924, -0.2591339111999818, 0.9963902566553728, -0.1252926177648533, 0.3692979665800556, 0.0631223136265873, 2.1440974218825444, -0.0400481330215521, 2.259920352755861, 0.106085098254125, 1.5872187450471857, 0.0107483873090614, 0.8322527879893049, 0.1734934018224782, 0.5179310467608019, -0.060909683819991, 0.2348468539314723, -0.0800719430140079, 0.8240681137166128, -0.0391734512176323, 0.4527241115134015, -0.0028898122456495, 0.4320163800153131, -0.009988191791357, 1.0610521161775406, 0.1043904215079995, 0.1148506938743992, 0.1808583434929811, 0.3203492065213327, 0.1361783519537061]|901386.1250000000000000|      1.00000000|[113, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[0.801744187901116, 0.0232270384580933, 0.029029919826023, 0.0507153254954401, 0.4609353357679297, 0.1021352311187981, 0.9194048371643977, -0.0422018706732135, 0.0378886530026554, -0.1307196115362589, 2.7150523777528996, 0.1059839491793381, 1.0472371087897179, 0.0534854221790719, 2.390578965429351, 0.0461716536816789, 14.412040202313836, 0.0772384698551214, 12.189178841694604, -0.0803659496253069, 0.2237428205683629, 0.0955276061541936, 0.3208967239546722, 0.3161352980048137, 1.2937078784947074, 0.1278928925187016, 0.3196775560219793, -0.0340129662889543, 0.1769979701721401, -0.1539250406000922, 3.7930051715857593, -0.0842735360296021, 0.6303691393128527, -0.0317549813001826, 0.1729291869846832, -0.043915241820549, 0.2406405031965924, -0.2591339111999818, 0.9963902566553728, -0.1252926177648533, 0.3692979665800556, 0.0631223136265873, 2.1440974218825444, -0.0400481330215521, 2.259920352755861, 0.106085098254125, 1.5872187450471857, 0.0107483873090614, 0.8322527879893049, 0.1734934018224782, 0.5179310467608019, -0.060909683819991, 0.2348468539314723, -0.0800719430140079, 0.8240681137166128, -0.0391734512176323, 0.4527241115134015, -0.0028898122456495, 0.4320163800153131, -0.009988191791357, 1.0610521161775406, 0.1043904215079995, 0.1148506938743992, 0.1808583434929811, 0.3203492065213327, 0.1361783519537061]|901386.1250000000000000|      0.50000000|[197, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[0.801744187901116, 0.0232270384580933, 0.029029919826023, 0.0507153254954401, 0.4609353357679297, 0.1021352311187981, 0.9194048371643977, -0.0422018706732135, 0.0378886530026554, -0.1307196115362589, 2.7150523777528996, 0.1059839491793381, 1.0472371087897179, 0.0534854221790719, 2.390578965429351, 0.0461716536816789, 14.412040202313836, 0.0772384698551214, 12.189178841694604, -0.0803659496253069, 0.2237428205683629, 0.0955276061541936, 0.3208967239546722, 0.3161352980048137, 1.2937078784947074, 0.1278928925187016, 0.3196775560219793, -0.0340129662889543, 0.1769979701721401, -0.1539250406000922, 3.7930051715857593, -0.0842735360296021, 0.6303691393128527, -0.0317549813001826, 0.1729291869846832, -0.043915241820549, 0.2406405031965924, -0.2591339111999818, 0.9963902566553728, -0.1252926177648533, 0.3692979665800556, 0.0631223136265873, 2.1440974218825444, -0.0400481330215521, 2.259920352755861, 0.106085098254125, 1.5872187450471857, 0.0107483873090614, 0.8322527879893049, 0.1734934018224782, 0.5179310467608019, -0.060909683819991, 0.2348468539314723, -0.0800719430140079, 0.8240681137166128, -0.0391734512176323, 0.4527241115134015, -0.0028898122456495, 0.4320163800153131, -0.009988191791357, 1.0610521161775406, 0.1043904215079995, 0.1148506938743992, 0.1808583434929811, 0.3203492065213327, 0.1361783519537061]|901386.1250000000000000|      0.25000000|[281, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.801744187901116, 0.0232270384580933, 0.029029919826023, 0.0507153254954401, 0.4609353357679297, 0.1021352311187981, 0.9194048371643977, -0.0422018706732135, 0.0378886530026554, -0.1307196115362589, 2.7150523777528996, 0.1059839491793381, 1.0472371087897179, 0.0534854221790719, 2.390578965429351, 0.0461716536816789, 14.412040202313836, 0.0772384698551214, 12.189178841694604, -0.0803659496253069, 0.2237428205683629, 0.0955276061541936, 0.3208967239546722, 0.3161352980048137, 1.2937078784947074, 0.1278928925187016, 0.3196775560219793, -0.0340129662889543, 0.1769979701721401, -0.1539250406000922, 3.7930051715857593, -0.0842735360296021, 0.6303691393128527, -0.0317549813001826, 0.1729291869846832, -0.043915241820549, 0.2406405031965924, -0.2591339111999818, 0.9963902566553728, -0.1252926177648533, 0.3692979665800556, 0.0631223136265873, 2.1440974218825444, -0.0400481330215521, 2.259920352755861, 0.106085098254125, 1.5872187450471857, 0.0107483873090614, 0.8322527879893049, 0.1734934018224782, 0.5179310467608019, -0.060909683819991, 0.2348468539314723, -0.0800719430140079, 0.8240681137166128, -0.0391734512176323, 0.4527241115134015, -0.0028898122456495, 0.4320163800153131, -0.009988191791357, 1.0610521161775406, 0.1043904215079995, 0.1148506938743992, 0.1808583434929811, 0.3203492065213327, 0.1361783519537061]|901386.1250000000000000|      0.12500000|[365, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[0.8153445340899623, 0.0304060631808288, 0.0472032501635202, 0.0544766322212371, 0.4281977854931708, 0.1171481514702238, 0.9186230500139517, -0.046591755820978, 0.0560978497505309, -0.131052946546382, 2.723434393293448, 0.1354935074681075, 1.0437964366182926, 0.0676322522206133, 2.3741272217814324, 0.0792123470202147, 14.418934074920136, 0.0958972664956969, 12.204934315317189, -0.0867959839542258, 0.2277620669894596, 0.0970914471406089, 0.3157666377449151, 0.310928764442062, 1.254409843375495, 0.1365920559853051, 0.3402725798693468, -0.0299657172802189, 0.1756892044679625, -0.1501162982707937, 3.7993424721017193, -0.0911683260130314, 0.6220601479313868, -0.0236145358346083, 0.1768886112407907, -0.0388034021045521, 0.2344504905809647, -0.2591637865585571, 0.988365731932133, -0.1016326896934029, 0.378319105906876, 0.068114503770836, 2.1543528009368242, -0.025408220625062, 2.2661019932159725, 0.0941071159551837, 1.6143704423565828, 0.0316147756609103, 0.8474084506720619, 0.1572571552968008, 0.5238639223654252, -0.0625567808434895, 0.2006715843259782, -0.0646052964217732, 0.8254322816722607, -0.0258025420635495, 0.460457421514751, 0.0084171422308419, 0.4592969475755254, -0.0035663056279089, 1.0696332735463887, 0.1308409324172396, 0.1508909220541938, 0.1770873962003345, 0.315381538169076, 0.1478100303184958]|722189.3750000000000000|      0.25000000|[393, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       7|[0.8153445340899623, 0.0304060631808288, 0.0472032501635202, 0.0544766322212371, 0.4281977854931708, 0.1171481514702238, 0.9186230500139517, -0.046591755820978, 0.0560978497505309, -0.131052946546382, 2.723434393293448, 0.1354935074681075, 1.0437964366182926, 0.0676322522206133, 2.3741272217814324, 0.0792123470202147, 14.418934074920136, 0.0958972664956969, 12.204934315317189, -0.0867959839542258, 0.2277620669894596, 0.0970914471406089, 0.3157666377449151, 0.310928764442062, 1.254409843375495, 0.1365920559853051, 0.3402725798693468, -0.0299657172802189, 0.1756892044679625, -0.1501162982707937, 3.7993424721017193, -0.0911683260130314, 0.6220601479313868, -0.0236145358346083, 0.1768886112407907, -0.0388034021045521, 0.2344504905809647, -0.2591637865585571, 0.988365731932133, -0.1016326896934029, 0.378319105906876, 0.068114503770836, 2.1543528009368242, -0.025408220625062, 2.2661019932159725, 0.0941071159551837, 1.6143704423565828, 0.0316147756609103, 0.8474084506720619, 0.1572571552968008, 0.5238639223654252, -0.0625567808434895, 0.2006715843259782, -0.0646052964217732, 0.8254322816722607, -0.0258025420635495, 0.460457421514751, 0.0084171422308419, 0.4592969475755254, -0.0035663056279089, 1.0696332735463887, 0.1308409324172396, 0.1508909220541938, 0.1770873962003345, 0.315381538169076, 0.1478100303184958]|722189.3750000000000000|      0.12500000|[477, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[0.8153445340899623, 0.0304060631808288, 0.0472032501635202, 0.0544766322212371, 0.4281977854931708, 0.1171481514702238, 0.9186230500139517, -0.046591755820978, 0.0560978497505309, -0.131052946546382, 2.723434393293448, 0.1354935074681075, 1.0437964366182926, 0.0676322522206133, 2.3741272217814324, 0.0792123470202147, 14.418934074920136, 0.0958972664956969, 12.204934315317189, -0.0867959839542258, 0.2277620669894596, 0.0970914471406089, 0.3157666377449151, 0.310928764442062, 1.254409843375495, 0.1365920559853051, 0.3402725798693468, -0.0299657172802189, 0.1756892044679625, -0.1501162982707937, 3.7993424721017193, -0.0911683260130314, 0.6220601479313868, -0.0236145358346083, 0.1768886112407907, -0.0388034021045521, 0.2344504905809647, -0.2591637865585571, 0.988365731932133, -0.1016326896934029, 0.378319105906876, 0.068114503770836, 2.1543528009368242, -0.025408220625062, 2.2661019932159725, 0.0941071159551837, 1.6143704423565828, 0.0316147756609103, 0.8474084506720619, 0.1572571552968008, 0.5238639223654252, -0.0625567808434895, 0.2006715843259782, -0.0646052964217732, 0.8254322816722607, -0.0258025420635495, 0.460457421514751, 0.0084171422308419, 0.4592969475755254, -0.0035663056279089, 1.0696332735463887, 0.1308409324172396, 0.1508909220541938, 0.1770873962003345, 0.315381538169076, 0.1478100303184958]|722189.3750000000000000|      0.06250000|[562, 80, 1, 41]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[0.8153445340899623, 0.0304060631808288, 0.0472032501635202, 0.0544766322212371, 0.4281977854931708, 0.1171481514702238, 0.9186230500139517, -0.046591755820978, 0.0560978497505309, -0.131052946546382, 2.723434393293448, 0.1354935074681075, 1.0437964366182926, 0.0676322522206133, 2.3741272217814324, 0.0792123470202147, 14.418934074920136, 0.0958972664956969, 12.204934315317189, -0.0867959839542258, 0.2277620669894596, 0.0970914471406089, 0.3157666377449151, 0.310928764442062, 1.254409843375495, 0.1365920559853051, 0.3402725798693468, -0.0299657172802189, 0.1756892044679625, -0.1501162982707937, 3.7993424721017193, -0.0911683260130314, 0.6220601479313868, -0.0236145358346083, 0.1768886112407907, -0.0388034021045521, 0.2344504905809647, -0.2591637865585571, 0.988365731932133, -0.1016326896934029, 0.378319105906876, 0.068114503770836, 2.1543528009368242, -0.025408220625062, 2.2661019932159725, 0.0941071159551837, 1.6143704423565828, 0.0316147756609103, 0.8474084506720619, 0.1572571552968008, 0.5238639223654252, -0.0625567808434895, 0.2006715843259782, -0.0646052964217732, 0.8254322816722607, -0.0258025420635495, 0.460457421514751, 0.0084171422308419, 0.4592969475755254, -0.0035663056279089, 1.0696332735463887, 0.1308409324172396, 0.1508909220541938, 0.1770873962003345, 0.315381538169076, 0.1478100303184958]|722189.3750000000000000|      0.03125000|[646, 92, 1, 47]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[0.8153445340899623, 0.0304060631808288, 0.0472032501635202, 0.0544766322212371, 0.4281977854931708, 0.1171481514702238, 0.9186230500139517, -0.046591755820978, 0.0560978497505309, -0.131052946546382, 2.723434393293448, 0.1354935074681075, 1.0437964366182926, 0.0676322522206133, 2.3741272217814324, 0.0792123470202147, 14.418934074920136, 0.0958972664956969, 12.204934315317189, -0.0867959839542258, 0.2277620669894596, 0.0970914471406089, 0.3157666377449151, 0.310928764442062, 1.254409843375495, 0.1365920559853051, 0.3402725798693468, -0.0299657172802189, 0.1756892044679625, -0.1501162982707937, 3.7993424721017193, -0.0911683260130314, 0.6220601479313868, -0.0236145358346083, 0.1768886112407907, -0.0388034021045521, 0.2344504905809647, -0.2591637865585571, 0.988365731932133, -0.1016326896934029, 0.378319105906876, 0.068114503770836, 2.1543528009368242, -0.025408220625062, 2.2661019932159725, 0.0941071159551837, 1.6143704423565828, 0.0316147756609103, 0.8474084506720619, 0.1572571552968008, 0.5238639223654252, -0.0625567808434895, 0.2006715843259782, -0.0646052964217732, 0.8254322816722607, -0.0258025420635495, 0.460457421514751, 0.0084171422308419, 0.4592969475755254, -0.0035663056279089, 1.0696332735463887, 0.1308409324172396, 0.1508909220541938, 0.1770873962003345, 0.315381538169076, 0.1478100303184958]|722189.3750000000000000|      0.01562500|[730, 104, 1, 53]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
