k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|8633.4943309079972096|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8036111724837914, -0.8447851756608578, -0.9729218727596932, -1.127083876970699, -0.9685648433299296, -0.810906607680223, -0.6450943640240252, -1.0163408955037885, -0.8135051337949046, -1.0660782787495908, -0.9522166254663943, -0.9279747297605303, -0.9541191167747559, -1.0229075832904977, -0.8446784892655859, -0.8186326997560054, -0.9385993786795848, -1.10105870373615, -0.9449562472621474, -0.8794690480626892, -0.79257929702834, -1.084747269989974, -0.7006155588002241, -1.123768209299493, -0.8314274442945527, -0.9308809083073941, -1.0506627299989537, -0.8038737497654802, -1.1234985966421245, -1.1369953295452033, -0.9524615427926362, -0.921002342558201, -0.9864199778495655, -0.6740919308281743, -1.1542500949845118, -1.025771940443795, -0.9391111662179744, -1.118595962130634, -0.8735887174372717, -0.8811940780755898, -1.0001839996694624, -0.8440494949561197, -1.0277473611264027, -1.0948060302317466, -1.063076300058605, -0.8466553638690631, -0.7082566442701188, -0.9338234407567534, -0.8754517356396497, -0.9502415265281776]|7032.2275390625000000|      2.00000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[-0.8436824016866795, -0.1716078081116847, -0.2448578681096457, -1.0851715166262756, -0.8021672888165833, -0.7220693779902768, -0.2994150254513031, -0.8460797763695931, -1.0019701744642087, -1.0390884814039254, -1.146113180726251, -0.7506288358362908, -0.7380324359784688, -0.9473774123171292, -0.6470658090142002, -0.8968201016885029, -0.5634545547221255, -0.7642210190362715, -0.7775531938065539, -0.9280053036174023, -0.9518414188063375, -1.096553255818749, -0.6483196509614282, -0.9476712324668071, -0.1484230612454379, -0.2376851004832767, -0.9504374789958008, -0.8627083761117097, -1.1906037038488768, -0.7880131699505235, -0.9474765024821667, -0.9745754677597365, -1.2729248151065364, -0.900729881828899, -0.8968639689668412, -1.0467111747766602, -1.0109988374005177, -0.7816665418482349, -0.5586555785034155, -0.4347250816743698, -1.0792668979799322, -0.6608476626477708, -0.9527326575537917, -0.7796195914270007, -0.9324506832087037, -0.4326589654816196, -0.626442560338726, -0.4490968904875502, -0.8564251032966245, -0.9687132076470901]|4895.3945312500000000|      4.00000000|[53, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[-0.0406755320388928, 0.9187797758618046, -0.4824185311233783, -1.3691279236020624, -0.0459896311875788, -0.4747279841702774, 0.3805939580320934, -1.002115062669688, -0.9077138213937145, -1.2337424107466881, -0.1507036522738318, -0.476371249630911, 0.216956350389604, -0.5095828342633093, -0.3932239111853004, 0.0854312466935203, -0.5523211869800495, -1.0064665992553479, -1.3627057656975052, -0.0174509716849707, -0.5408111226128822, -0.4344441156538125, -0.7150161357214134, -0.5737282913284738, -0.0248634917273862, -0.0501738699851197, -0.7381218103962668, -0.2011567828812754, -1.693810341439816, -0.4834172005972051, -1.0700647163880634, -0.3495636226767048, 0.1880682155065976, 0.1045853257434711, -1.134063016841064, -0.6913476830715768, -0.3317888533640196, -1.1571781138788717, -0.9358755206095354, -0.2557246174782386, -0.9567310467513547, -1.258014680977588, -1.1675708275096865, -0.6486500095553903, -0.9564703641333322, -0.6155142692242203, -0.6269875098040326, 0.7459357808786634, -0.5206846431292538, -0.4369500717406991]|2978.5664062500000000|      8.00000000|[93, 14, 0, 7]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | iterate success | actual_k=2
       4|[-0.0406755320388928, 0.9187797758618046, -0.4824185311233783, -1.3691279236020624, -0.0459896311875788, -0.4747279841702774, 0.3805939580320934, -1.002115062669688, -0.9077138213937145, -1.2337424107466881, -0.1507036522738318, -0.476371249630911, 0.216956350389604, -0.5095828342633093, -0.3932239111853004, 0.0854312466935203, -0.5523211869800495, -1.0064665992553479, -1.3627057656975052, -0.0174509716849707, -0.5408111226128822, -0.4344441156538125, -0.7150161357214134, -0.5737282913284738, -0.0248634917273862, -0.0501738699851197, -0.7381218103962668, -0.2011567828812754, -1.693810341439816, -0.4834172005972051, -1.0700647163880634, -0.3495636226767048, 0.1880682155065976, 0.1045853257434711, -1.134063016841064, -0.6913476830715768, -0.3317888533640196, -1.1571781138788717, -0.9358755206095354, -0.2557246174782386, -0.9567310467513547, -1.258014680977588, -1.1675708275096865, -0.6486500095553903, -0.9564703641333322, -0.6155142692242203, -0.6269875098040326, 0.7459357808786634, -0.5206846431292538, -0.4369500717406991]|2978.5664062500000000|      4.00000000|[169, 26, 0, 13]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[-0.0406755320388928, 0.9187797758618046, -0.4824185311233783, -1.3691279236020624, -0.0459896311875788, -0.4747279841702774, 0.3805939580320934, -1.002115062669688, -0.9077138213937145, -1.2337424107466881, -0.1507036522738318, -0.476371249630911, 0.216956350389604, -0.5095828342633093, -0.3932239111853004, 0.0854312466935203, -0.5523211869800495, -1.0064665992553479, -1.3627057656975052, -0.0174509716849707, -0.5408111226128822, -0.4344441156538125, -0.7150161357214134, -0.5737282913284738, -0.0248634917273862, -0.0501738699851197, -0.7381218103962668, -0.2011567828812754, -1.693810341439816, -0.4834172005972051, -1.0700647163880634, -0.3495636226767048, 0.1880682155065976, 0.1045853257434711, -1.134063016841064, -0.6913476830715768, -0.3317888533640196, -1.1571781138788717, -0.9358755206095354, -0.2557246174782386, -0.9567310467513547, -1.258014680977588, -1.1675708275096865, -0.6486500095553903, -0.9564703641333322, -0.6155142692242203, -0.6269875098040326, 0.7459357808786634, -0.5206846431292538, -0.4369500717406991]|2978.5664062500000000|      2.00000000|[233, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[-0.6296243316697007, 1.1460810552770042, -0.0452889439034511, -1.0875407203038636, 0.4555049318830762, -0.2199045845508925, 0.3558444117989258, -0.6990586322267625, -0.2598413098826532, -0.8947236665829366, -0.2713018685398279, -0.3656921352225884, 0.1105559680748564, -0.2075066416111436, -0.6028308565653997, 0.2951546670849825, -0.4746093407349229, -0.6468708910837391, -1.441451102693122, 0.1981108548570504, -0.6703711954521516, -0.3788297314630122, -0.5404638444843906, -0.1883113847826204, 0.3621651245248492, -0.2218672734640756, -0.8997595752835469, -0.2384645528635314, -1.6145899618891577, -0.6990652520681147, -0.7882915091424781, -0.1073087679244557, 0.0636263269209939, 0.6900660154743806, -1.0881097345088784, -0.9869440333190168, -0.4110972442791643, -1.220687830670525, -0.8052104718748242, -0.180300544282376, -0.8599217042022835, -1.4263756789297095, -0.648190922421233, -0.1689119643809987, -0.7659837523598353, -0.5299996098271065, -0.4998057768499954, 0.6740342406922251, -0.9271160190577856, -0.8072147314279523]|2563.3537597656250000|      4.00000000|[259, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       7|[-0.6296243316697007, 1.1460810552770042, -0.0452889439034511, -1.0875407203038636, 0.4555049318830762, -0.2199045845508925, 0.3558444117989258, -0.6990586322267625, -0.2598413098826532, -0.8947236665829366, -0.2713018685398279, -0.3656921352225884, 0.1105559680748564, -0.2075066416111436, -0.6028308565653997, 0.2951546670849825, -0.4746093407349229, -0.6468708910837391, -1.441451102693122, 0.1981108548570504, -0.6703711954521516, -0.3788297314630122, -0.5404638444843906, -0.1883113847826204, 0.3621651245248492, -0.2218672734640756, -0.8997595752835469, -0.2384645528635314, -1.6145899618891577, -0.6990652520681147, -0.7882915091424781, -0.1073087679244557, 0.0636263269209939, 0.6900660154743806, -1.0881097345088784, -0.9869440333190168, -0.4110972442791643, -1.220687830670525, -0.8052104718748242, -0.180300544282376, -0.8599217042022835, -1.4263756789297095, -0.648190922421233, -0.1689119643809987, -0.7659837523598353, -0.5299996098271065, -0.4998057768499954, 0.6740342406922251, -0.9271160190577856, -0.8072147314279523]|2563.3537597656250000|      2.00000000|[323, 50, 0, 25]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[-0.4163239437192275, 1.383683539770756, 0.0663502929759794, -0.9726552880793277, 0.582281952640789, -0.5597776053474426, 0.3951141484510832, -0.5595479607763941, -0.1506917929559038, -0.4478570967902179, -0.101686439937783, 0.4832356759165546, 0.4697254468988684, -0.4053401011618538, -0.8723980177652727, 0.8564496907801611, -0.4988670555390842, -0.567526241951542, -1.378929816212137, -0.0569752633950673, -0.3014431535283794, -0.951459196701544, -0.6319300990104737, -0.3989747496583346, 0.4211242022919687, -0.1480686494816232, -0.5800988704418746, -0.2782008594062946, -1.8102391927354802, -0.9518249767011666, -0.8592355993742397, -0.1842566863801188, 0.3871544114198334, 0.9576225535192531, -1.1299709635871222, -1.0836030694877714, -0.6609211253187444, -0.809261403095678, -0.276049544491943, -0.0089605439067005, -0.6293488847743723, -1.2093622688664734, -0.9001246953963098, 0.13530313766006, -0.6814922945630886, -0.3040124694353089, -0.168256662562858, 1.0437574908365321, -0.9422339094069165, -0.4994455892522973]|2275.8662109375000000|      4.00000000|[349, 54, 0, 27]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       9|[-0.7928483160507396, -0.1791705747219379, -0.1728652831449159, -0.479290859681832, 0.6730989368345819, -0.2159750095764861, 0.2209759139047111, -0.3268211431789337, -0.2042689692922257, -0.0416445463468035, -0.3682864335279852, 0.1799434633594661, -0.4557432121378368, 0.6837934423166248, -1.530150063108238, 0.6124588696782169, -0.0892648266541857, 0.3727867475754721, -1.0174832716028983, -0.8666930017384301, 0.3366654664297614, -0.6628934655092122, -1.2539632414529294, -1.4249220855174074, -0.1491104783323962, 0.2430811317786996, 0.33563737774425, -0.3457131565020806, -1.3685788511304162, -0.4092274546373067, 0.2389607321412973, -0.0012519777394363, 0.4696210550998367, 0.9329706299475866, -1.0389784048325532, -0.6186856587442714, 0.3476504300342094, -0.6014049995371087, -0.5231503961774153, -0.0850587619801835, -1.283120193815288, -0.6448317626712788, -0.7004414478626458, 0.1788568860323632, -0.6266823760292959, -0.1845596171590376, -0.3189822523446783, 0.6723253435782233, -1.6680619902142841, 0.1072454865709299]|1606.3942871093750000|      8.00000000|[401, 62, 0, 31]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | iterate success | actual_k=2
      10|[-0.7928483160507396, -0.1791705747219379, -0.1728652831449159, -0.479290859681832, 0.6730989368345819, -0.2159750095764861, 0.2209759139047111, -0.3268211431789337, -0.2042689692922257, -0.0416445463468035, -0.3682864335279852, 0.1799434633594661, -0.4557432121378368, 0.6837934423166248, -1.530150063108238, 0.6124588696782169, -0.0892648266541857, 0.3727867475754721, -1.0174832716028983, -0.8666930017384301, 0.3366654664297614, -0.6628934655092122, -1.2539632414529294, -1.4249220855174074, -0.1491104783323962, 0.2430811317786996, 0.33563737774425, -0.3457131565020806, -1.3685788511304162, -0.4092274546373067, 0.2389607321412973, -0.0012519777394363, 0.4696210550998367, 0.9329706299475866, -1.0389784048325532, -0.6186856587442714, 0.3476504300342094, -0.6014049995371087, -0.5231503961774153, -0.0850587619801835, -1.283120193815288, -0.6448317626712788, -0.7004414478626458, 0.1788568860323632, -0.6266823760292959, -0.1845596171590376, -0.3189822523446783, 0.6723253435782233, -1.6680619902142841, 0.1072454865709299]|1606.3942871093750000|      4.00000000|[476, 74, 0, 37]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
