k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9798729319046003, 0.9988965084301786, 0.9337702332517673, 0.893847388795443, 0.9570148008602607, 0.9239691307255766, 1.007590592354979, 0.9026845363305354, 1.00901938745486, 0.8862309899640394, 1.034101148679567, 1.0374306716590354, 1.9195571765223733, 0.8807834889760222, 0.8820624877191668, 1.138588334691018, 0.9799742143186216, 0.885700019047784, 1.0235261042595132, 0.9595162652249892, 0.9614636291752379, 0.9112036808069446, 0.9258467770669611, 1.018959252619791, 0.8344885915091116]|  4.8354869802521625|      2.00000000|[61, 4, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=4
       2|[0.9798729319046003, 0.9988965084301786, 0.9337702332517673, 0.893847388795443, 0.9570148008602607, 0.9239691307255766, 1.007590592354979, 0.9026845363305354, 1.00901938745486, 0.8862309899640394, 1.034101148679567, 1.0374306716590354, 1.9195571765223733, 0.8807834889760222, 0.8820624877191668, 1.138588334691018, 0.9799742143186216, 0.885700019047784, 1.0235261042595132, 0.9595162652249892, 0.9614636291752379, 0.9112036808069446, 0.9258467770669611, 1.018959252619791, 0.8344885915091116]|  4.8354869802521625|      1.00000000|[122, 8, 2, 4]                                                             |  | used linear model with 65 points | iterate failure | actual_k=4
       3|[0.9798729319046003, 0.9988965084301786, 0.9337702332517673, 0.893847388795443, 0.9570148008602607, 0.9239691307255766, 1.007590592354979, 0.9026845363305354, 1.00901938745486, 0.8862309899640394, 1.034101148679567, 1.0374306716590354, 1.9195571765223733, 0.8807834889760222, 0.8820624877191668, 1.138588334691018, 0.9799742143186216, 0.885700019047784, 1.0235261042595132, 0.9595162652249892, 0.9614636291752379, 0.9112036808069446, 0.9258467770669611, 1.018959252619791, 0.8344885915091116]|  4.8354869802521625|      0.50000000|[183, 12, 3, 6]                                                            |  | used linear model with 65 points | iterate failure | actual_k=4
       4|[0.9798729319046003, 0.9988965084301786, 0.9337702332517673, 0.893847388795443, 0.9570148008602607, 0.9239691307255766, 1.007590592354979, 0.9026845363305354, 1.00901938745486, 0.8862309899640394, 1.034101148679567, 1.0374306716590354, 1.9195571765223733, 0.8807834889760222, 0.8820624877191668, 1.138588334691018, 0.9799742143186216, 0.885700019047784, 1.0235261042595132, 0.9595162652249892, 0.9614636291752379, 0.9112036808069446, 0.9258467770669611, 1.018959252619791, 0.8344885915091116]|  4.8354869802521625|      0.25000000|[244, 16, 4, 8]                                                            |  | used linear model with 65 points | iterate failure | actual_k=4
       5|[0.9474544258854541, 0.9546961588667162, 0.9390127632202226, 0.894022250900768, 0.9507158830051722, 0.9258558139522973, 0.98908963009265, 0.9157729948774777, 1.0117039151318634, 0.8955588949169275, 1.054492498599457, 0.8613684490874404, 1.8801715614458359, 0.9382633242798872, 0.92117117939507, 1.142429531292993, 0.97579823942686, 0.8951932138355989, 1.0230534931544628, 0.9402530129547254, 0.9443856363133671, 0.9399656691600536, 0.918680079160012, 0.9306555803532781, 0.7269849760350942]|  3.5302987680900682|      0.50000000|[305, 20, 5, 10]                                                           |  | used linear model with 65 points | iterate success | actual_k=4
       6|[0.9474544258854541, 0.9546961588667162, 0.9390127632202226, 0.894022250900768, 0.9507158830051722, 0.9258558139522973, 0.98908963009265, 0.9157729948774777, 1.0117039151318634, 0.8955588949169275, 1.054492498599457, 0.8613684490874404, 1.8801715614458359, 0.9382633242798872, 0.92117117939507, 1.142429531292993, 0.97579823942686, 0.8951932138355989, 1.0230534931544628, 0.9402530129547254, 0.9443856363133671, 0.9399656691600536, 0.918680079160012, 0.9306555803532781, 0.7269849760350942]|  3.5302987680900682|      0.25000000|[366, 24, 6, 12]                                                           |  | used linear model with 65 points | iterate failure | actual_k=4
       7|[0.9066792379011728, 0.8388012063911804, 0.9209352699610632, 0.8805675195772064, 0.9394897302991796, 1.0063255847535908, 1.0136736074719024, 0.9363699206749729, 0.9733837185472114, 0.9064443851773325, 1.0747222938542387, 0.7627414818060091, 1.9679854424105927, 0.9176869480384756, 1.000308870877893, 1.0885294228360756, 0.9557198660009019, 0.8997222020306197, 1.0543925078523237, 0.9298447087811469, 0.9566648903818121, 0.8825735217033946, 0.8718118104609931, 0.8857268094601308, 0.6943077673392108]|  3.0533613889993227|      0.50000000|[427, 28, 7, 14]                                                           |  | used linear model with 65 points | iterate success | actual_k=4
       8|[0.9066792379011728, 0.8388012063911804, 0.9209352699610632, 0.8805675195772064, 0.9394897302991796, 1.0063255847535908, 1.0136736074719024, 0.9363699206749729, 0.9733837185472114, 0.9064443851773325, 1.0747222938542387, 0.7627414818060091, 1.9679854424105927, 0.9176869480384756, 1.000308870877893, 1.0885294228360756, 0.9557198660009019, 0.8997222020306197, 1.0543925078523237, 0.9298447087811469, 0.9566648903818121, 0.8825735217033946, 0.8718118104609931, 0.8857268094601308, 0.6943077673392108]|  3.0533613889993227|      0.25000000|[488, 32, 8, 16]                                                           |  | used linear model with 65 points | iterate failure | actual_k=4
       9|[0.9463524021384545, 0.8362486435753019, 0.9372261689033409, 0.9374066652005328, 0.8891582663514771, 0.9872344815793558, 1.0563729606577419, 0.8989645308150882, 0.943213739720655, 0.8524555506792225, 1.1537367234216782, 0.7088028159032687, 1.848028443628219, 0.9116937712361218, 1.0574105030334617, 1.064636457777222, 1.016159595247111, 0.9476514785863657, 1.0373959283086078, 0.9541537864940457, 1.0048690042696111, 0.907501821510607, 0.9129804630608058, 0.8760490934961933, 0.602085197634377]|  2.7414672298787508|      0.50000000|[549, 36, 9, 18]                                                           |  | used linear model with 65 points | iterate success | actual_k=4
      10|[0.9463524021384545, 0.8362486435753019, 0.9372261689033409, 0.9374066652005328, 0.8891582663514771, 0.9872344815793558, 1.0563729606577419, 0.8989645308150882, 0.943213739720655, 0.8524555506792225, 1.1537367234216782, 0.7088028159032687, 1.848028443628219, 0.9116937712361218, 1.0574105030334617, 1.064636457777222, 1.016159595247111, 0.9476514785863657, 1.0373959283086078, 0.9541537864940457, 1.0048690042696111, 0.907501821510607, 0.9129804630608058, 0.8760490934961933, 0.602085197634377]|  2.7414672298787508|      0.25000000|[610, 40, 10, 20]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      11|[0.9463524021384545, 0.8362486435753019, 0.9372261689033409, 0.9374066652005328, 0.8891582663514771, 0.9872344815793558, 1.0563729606577419, 0.8989645308150882, 0.943213739720655, 0.8524555506792225, 1.1537367234216782, 0.7088028159032687, 1.848028443628219, 0.9116937712361218, 1.0574105030334617, 1.064636457777222, 1.016159595247111, 0.9476514785863657, 1.0373959283086078, 0.9541537864940457, 1.0048690042696111, 0.907501821510607, 0.9129804630608058, 0.8760490934961933, 0.602085197634377]|  2.7414672298787508|      0.12500000|[671, 44, 11, 22]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
