k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]                     |  7.1860500120595514|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.7703469018031377, -1.5421049167009426, -0.9485470504910646, -1.2559131576562677, -1.06015071705621, -1.3597872745152102, -1.0088436728365768, -0.9635516904544646, -1.6050649677744881, -0.7090232538653547]|  4.1253170967102051|      2.00000000|[13, 0, 0, 5]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | iterate success | actual_k=0
       2|[0.7703469018031377, -1.5421049167009426, -0.9485470504910646, -1.2559131576562677, -1.06015071705621, -1.3597872745152102, -1.0088436728365768, -0.9635516904544646, -1.6050649677744881, -0.7090232538653547]|  4.1253170967102051|      1.00000000|[25, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.7703469018031377, -1.5421049167009426, -0.9485470504910646, -1.2559131576562677, -1.06015071705621, -1.3597872745152102, -1.0088436728365768, -0.9635516904544646, -1.6050649677744881, -0.7090232538653547]|  4.1253170967102051|      0.50000000|[37, 0, 0, 15]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.7703469018031377, -1.5421049167009426, -0.9485470504910646, -1.2559131576562677, -1.06015071705621, -1.3597872745152102, -1.0088436728365768, -0.9635516904544646, -1.6050649677744881, -0.7090232538653547]|  4.1253170967102051|      0.25000000|[49, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.7517382283515089, -1.5203153543638077, -1.0784630270746218, -1.3108564642672145, -0.997580173132315, -1.2986377007449281, -1.0973229606637553, -1.0311629520086625, -1.4630507391116863, -0.7485169595316788]|  2.3393416404724121|      0.50000000|[55, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       6|[0.7517382283515089, -1.5203153543638077, -1.0784630270746218, -1.3108564642672145, -0.997580173132315, -1.2986377007449281, -1.0973229606637553, -1.0311629520086625, -1.4630507391116863, -0.7485169595316788]|  2.3393416404724121|      0.25000000|[67, 0, 0, 27]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[0.7974790172322337, -1.4021979307614136, -1.0791426677293774, -1.2701081599012698, -0.7998034636284879, -1.288969792705245, -1.1202567230523737, -0.9830453115291103, -1.4821289122398125, -0.6997231944234857]|  1.1150176525115967|      0.50000000|[75, 0, 0, 30]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=0
       8|[0.7974790172322337, -1.4021979307614136, -1.0791426677293774, -1.2701081599012698, -0.7998034636284879, -1.288969792705245, -1.1202567230523737, -0.9830453115291103, -1.4821289122398125, -0.6997231944234857]|  1.1150176525115967|      0.25000000|[87, 0, 0, 35]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.7974790172322337, -1.4021979307614136, -1.0791426677293774, -1.2701081599012698, -0.7998034636284879, -1.288969792705245, -1.1202567230523737, -0.9830453115291103, -1.4821289122398125, -0.6997231944234857]|  1.1150176525115967|      0.12500000|[99, 0, 0, 40]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
