k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[35, 12, 0, 3]                                                             |  | trying linear partial model with 13 points | trying linear partial model with 24 points | exploitation failed, decreasing delta | actual_k=4
       2|[0.9211603455741606, 0.8965809567620119, 0.8907929167838633, 0.8500995433428323, 0.9059286656375377, 0.8315953386371429, 0.8027225678942985, 0.974095880491552, 0.8904436113213522, 0.8733398183235211, 1.1352833832052713, 0.7574155934238056, 0.9731866669232517, 0.9764690563797676, 0.9363003097784445, 1.0101446651327717, 0.9186528739637196, 1.0210219550293327, 1.0129447049071678, 1.0454588990364195, 1.0385379780687454, 0.9779189028209236]|  1.3906238079071045|      1.00000000|[58, 20, 0, 5]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       3|[0.9211603455741606, 0.8965809567620119, 0.8907929167838633, 0.8500995433428323, 0.9059286656375377, 0.8315953386371429, 0.8027225678942985, 0.974095880491552, 0.8904436113213522, 0.8733398183235211, 1.1352833832052713, 0.7574155934238056, 0.9731866669232517, 0.9764690563797676, 0.9363003097784445, 1.0101446651327717, 0.9186528739637196, 1.0210219550293327, 1.0129447049071678, 1.0454588990364195, 1.0385379780687454, 0.9779189028209236]|  1.3906238079071045|      0.50000000|[91, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | trying linear partial model with 23 points | exploitation failed, decreasing delta | actual_k=4
       4|[0.8407443392432471, 0.8592964513371032, 0.8723031133230873, 0.7744972385460994, 0.7962491306341279, 0.6700889948718335, 0.6878346537322086, 0.7582360001101479, 0.8611780166012777, 0.8864759341714477, 1.2439676803599122, 0.4405504576253935, 0.9042661225209095, 1.0048035012562682, 0.912430494879791, 0.8964656300980941, 0.8896477315953467, 1.0278835561708408, 0.9543470808505635, 1.0311672174455822, 1.0442178428611615, 1.0143600745286183]|  1.2677878141403198|      1.00000000|[114, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       5|[0.8407443392432471, 0.8592964513371032, 0.8723031133230873, 0.7744972385460994, 0.7962491306341279, 0.6700889948718335, 0.6878346537322086, 0.7582360001101479, 0.8611780166012777, 0.8864759341714477, 1.2439676803599122, 0.4405504576253935, 0.9042661225209095, 1.0048035012562682, 0.912430494879791, 0.8964656300980941, 0.8896477315953467, 1.0278835561708408, 0.9543470808505635, 1.0311672174455822, 1.0442178428611615, 1.0143600745286183]|  1.2677878141403198|      0.50000000|[148, 52, 0, 13]                                                           |  | trying linear partial model with 13 points | trying linear partial model with 24 points | exploitation failed, decreasing delta | actual_k=4
       6|[0.8639698284343181, 0.7713938240911038, 0.7623782275159828, 0.5620794547224486, 0.843572847288136, 0.7154842294230841, 0.7021159939330075, 0.6192321695364434, 0.6497158315316858, 0.9060531086715657, 1.2717051656189795, 0.2895812036349815, 0.8224237170712906, 0.8892284059659779, 0.8667138047734884, 1.0201311772457011, 1.0151195389208327, 1.0521804559930648, 0.8661310475467494, 0.8812774007103108, 0.9627537381610117, 1.051563783718348]|  1.2000514268875122|      1.00000000|[181, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | trying linear partial model with 24 points | iterate success | actual_k=4
       7|[0.8639698284343181, 0.7713938240911038, 0.7623782275159828, 0.5620794547224486, 0.843572847288136, 0.7154842294230841, 0.7021159939330075, 0.6192321695364434, 0.6497158315316858, 0.9060531086715657, 1.2717051656189795, 0.2895812036349815, 0.8224237170712906, 0.8892284059659779, 0.8667138047734884, 1.0201311772457011, 1.0151195389208327, 1.0521804559930648, 0.8661310475467494, 0.8812774007103108, 0.9627537381610117, 1.051563783718348]|  1.2000514268875122|      0.50000000|[217, 76, 0, 19]                                                           |  | trying linear partial model with 13 points | trying linear partial model with 25 points | exploitation failed, decreasing delta | actual_k=4
       8|[0.8134019864456747, 0.6927216310743031, 0.627010026037198, 0.4360783099085265, 0.6039165849285005, 0.611829269261987, 0.6523204138031663, 0.5337480759539434, 0.4840792914886791, 0.8630721910048748, 1.2807642973582263, 0.0339777046065403, 0.7542789563259243, 0.8233735688564584, 0.7926299500364814, 1.002998990188735, 0.966882506351204, 1.0026341841311193, 0.7587223650055369, 0.824451423171277, 0.9558114237933876, 1.057035758157333]|  1.0842099189758301|      1.00000000|[250, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | trying linear partial model with 23 points | iterate success | actual_k=4
       9|[0.8134019864456747, 0.6927216310743031, 0.627010026037198, 0.4360783099085265, 0.6039165849285005, 0.611829269261987, 0.6523204138031663, 0.5337480759539434, 0.4840792914886791, 0.8630721910048748, 1.2807642973582263, 0.0339777046065403, 0.7542789563259243, 0.8233735688564584, 0.7926299500364814, 1.002998990188735, 0.966882506351204, 1.0026341841311193, 0.7587223650055369, 0.824451423171277, 0.9558114237933876, 1.057035758157333]|  1.0842099189758301|      0.50000000|[282, 100, 0, 25]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 23 points | exploitation failed, decreasing delta | actual_k=4
      10|[0.8134019864456747, 0.6927216310743031, 0.627010026037198, 0.4360783099085265, 0.6039165849285005, 0.611829269261987, 0.6523204138031663, 0.5337480759539434, 0.4840792914886791, 0.8630721910048748, 1.2807642973582263, 0.0339777046065403, 0.7542789563259243, 0.8233735688564584, 0.7926299500364814, 1.002998990188735, 0.966882506351204, 1.0026341841311193, 0.7587223650055369, 0.824451423171277, 0.9558114237933876, 1.057035758157333]|  1.0842099189758301|      0.25000000|[314, 112, 0, 28]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 23 points | exploitation failed, decreasing delta | actual_k=4
      11|[0.7945355513621136, 0.6661320618947288, 0.5554965723698655, 0.3590184413045698, 0.5465133437515423, 0.5966982473113228, 0.6083404271089474, 0.4657633557308132, 0.4365369340901961, 0.844848645702505, 1.3015000438997568, -0.1224873802573782, 0.7216189625063469, 0.8365360742758958, 0.8164123686380941, 0.9335464916014136, 1.0254005232953893, 1.022601013877452, 0.7681788746232555, 0.8325960257540836, 0.9163746910363209, 1.0317866388132488]|  1.0343242883682251|      0.50000000|[337, 120, 0, 30]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      12|[0.6166439027325425, 0.6546231818673075, 0.4137046842921061, 0.226733414077887, 0.4812997893553225, 0.4255052472519436, 0.6114178835172316, 0.3393066716582778, 0.3380780208500095, 0.763240832467182, 1.2035154348555752, -0.3778511540518525, 0.7476613905743563, 0.8305146130361266, 0.8498993703398493, 0.954704089651353, 0.9581451672438795, 1.1128790800703472, 0.8235129413608512, 0.9125212190566986, 0.7959721662174416, 1.0003537548311165]|  0.9434736967086792|      1.00000000|[371, 132, 0, 33]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 23 points | iterate success | actual_k=4
      13|[0.6166439027325425, 0.6546231818673075, 0.4137046842921061, 0.226733414077887, 0.4812997893553225, 0.4255052472519436, 0.6114178835172316, 0.3393066716582778, 0.3380780208500095, 0.763240832467182, 1.2035154348555752, -0.3778511540518525, 0.7476613905743563, 0.8305146130361266, 0.8498993703398493, 0.954704089651353, 0.9581451672438795, 1.1128790800703472, 0.8235129413608512, 0.9125212190566986, 0.7959721662174416, 1.0003537548311165]|  0.9434736967086792|      0.50000000|[403, 144, 0, 36]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 23 points | exploitation failed, decreasing delta | actual_k=4
      14|[0.6166439027325425, 0.6546231818673075, 0.4137046842921061, 0.226733414077887, 0.4812997893553225, 0.4255052472519436, 0.6114178835172316, 0.3393066716582778, 0.3380780208500095, 0.763240832467182, 1.2035154348555752, -0.3778511540518525, 0.7476613905743563, 0.8305146130361266, 0.8498993703398493, 0.954704089651353, 0.9581451672438795, 1.1128790800703472, 0.8235129413608512, 0.9125212190566986, 0.7959721662174416, 1.0003537548311165]|  0.9434736967086792|      0.25000000|[436, 156, 0, 39]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[0.5727935817205638, 0.5896363059605084, 0.3922795162770255, 0.1578011636888746, 0.4144420679514043, 0.4071170038992909, 0.6034794659184155, 0.2651156623968736, 0.2470099567911108, 0.7332206699160336, 1.2351613459905821, -0.4878223707664906, 0.7082685053294593, 0.8365934377530018, 0.7789414376055731, 0.9546778813313725, 0.8902569795541442, 1.102219989263665, 0.789202438072864, 0.9149790215193003, 0.7414117612524851, 1.0548673225954954]|  0.9015898108482361|      0.50000000|[458, 164, 0, 41]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      16|[0.5727935817205638, 0.5896363059605084, 0.3922795162770255, 0.1578011636888746, 0.4144420679514043, 0.4071170038992909, 0.6034794659184155, 0.2651156623968736, 0.2470099567911108, 0.7332206699160336, 1.2351613459905821, -0.4878223707664906, 0.7082685053294593, 0.8365934377530018, 0.7789414376055731, 0.9546778813313725, 0.8902569795541442, 1.102219989263665, 0.789202438072864, 0.9149790215193003, 0.7414117612524851, 1.0548673225954954]|  0.9015898108482361|      0.25000000|[491, 176, 0, 44]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 23 points | exploitation failed, decreasing delta | actual_k=4
      17|[0.48498172073431, 0.6104839450977135, 0.3024335930965624, 0.1407762823114282, 0.4194486574335872, 0.330891608097965, 0.5457678084295605, 0.1605316427154346, 0.2119287301396822, 0.6508435910037319, 1.2367576517128622, -0.5899753866166101, 0.6999423619835896, 0.8461773412873039, 0.7892675878619689, 0.9108223182389495, 0.8543875819029941, 1.0609797596351593, 0.7687330079502745, 0.8965109952793329, 0.7379444280591417, 1.0163517316943327]|  0.8603183031082153|      0.50000000|[514, 184, 0, 46]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      18|[0.3909076667561041, 0.4916640994269169, 0.1164583622598098, -0.0631261233707379, 0.3862272482834888, 0.2570625605287755, 0.5001289577738064, 0.1526150495261767, 0.1189992276711062, 0.4638917278391855, 1.2428045302145674, -0.7787174841815444, 0.7359693176946742, 0.8558594917552733, 0.8292890464574921, 0.7540847792333256, 0.7720807997359392, 1.054395150168551, 0.6323044880352006, 0.8409893584335832, 0.6824435416021886, 0.9549646642182061]|  0.7862105369567871|      1.00000000|[547, 196, 0, 49]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 24 points | iterate success | actual_k=4
      19|[0.3909076667561041, 0.4916640994269169, 0.1164583622598098, -0.0631261233707379, 0.3862272482834888, 0.2570625605287755, 0.5001289577738064, 0.1526150495261767, 0.1189992276711062, 0.4638917278391855, 1.2428045302145674, -0.7787174841815444, 0.7359693176946742, 0.8558594917552733, 0.8292890464574921, 0.7540847792333256, 0.7720807997359392, 1.054395150168551, 0.6323044880352006, 0.8409893584335832, 0.6824435416021886, 0.9549646642182061]|  0.7862105369567871|      0.50000000|[581, 208, 0, 52]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 23 points | exploitation failed, decreasing delta | actual_k=4
      20|[0.3909076667561041, 0.4916640994269169, 0.1164583622598098, -0.0631261233707379, 0.3862272482834888, 0.2570625605287755, 0.5001289577738064, 0.1526150495261767, 0.1189992276711062, 0.4638917278391855, 1.2428045302145674, -0.7787174841815444, 0.7359693176946742, 0.8558594917552733, 0.8292890464574921, 0.7540847792333256, 0.7720807997359392, 1.054395150168551, 0.6323044880352006, 0.8409893584335832, 0.6824435416021886, 0.9549646642182061]|  0.7862105369567871|      0.25000000|[614, 220, 0, 55]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 24 points | exploitation failed, decreasing delta | actual_k=4
      21|[0.3108206655210632, 0.4193930558431331, 0.0503139964424238, -0.0945681468609999, 0.3242912557968793, 0.2065077674272971, 0.4316682570135262, 0.1080799303668892, 0.0790714932859942, 0.3896051696578085, 1.2257185368073602, -0.9274906219602022, 0.7233150878424369, 0.8555482857644895, 0.8039023122664268, 0.7209195912872204, 0.7597450670983855, 1.0423385137795558, 0.6388059861757449, 0.8273314072449536, 0.6641053920112306, 0.9434831354606187]|  0.7432534098625183|      0.50000000|[648, 232, 0, 58]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 24 points | iterate success | actual_k=4
