k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[33, 0, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=0
       2|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.25000000|[66, 0, 2, 6]                                                              |  | used linear model with 33 points | iterate failure | actual_k=0
       3|[100.00647684696933, 0.0608212233516378, 0.2640386591636933, 0.93119832497912, 100.01000325019582, 0.0982622323967075, 0.2466746293410007, 0.7953166563458177, 99.96173841155965, -0.0417152022214891, 0.2374790377475455, 0.8413402626122166, 100.00401553378875, 0.1230963226657716, 0.345774387351131, 0.597669815172131, 99.93325126404176, 0.1967818943292517, 0.5011942024572141, 0.2854406690572002, 99.9559801666593, 0.5888328473042549, 0.6054796131800838, 0.0303667804716739, 300.0032814815199, 299.9885663226311, 300.03178580180685, 299.9623029287033, 300.05171518199035]|476.9652039171446631|      0.50000000|[99, 0, 3, 9]                                                              |  | used linear model with 33 points | iterate success | actual_k=0
       4|[100.00647684696933, 0.0608212233516378, 0.2640386591636933, 0.93119832497912, 100.01000325019582, 0.0982622323967075, 0.2466746293410007, 0.7953166563458177, 99.96173841155965, -0.0417152022214891, 0.2374790377475455, 0.8413402626122166, 100.00401553378875, 0.1230963226657716, 0.345774387351131, 0.597669815172131, 99.93325126404176, 0.1967818943292517, 0.5011942024572141, 0.2854406690572002, 99.9559801666593, 0.5888328473042549, 0.6054796131800838, 0.0303667804716739, 300.0032814815199, 299.9885663226311, 300.03178580180685, 299.9623029287033, 300.05171518199035]|476.9652039171446631|      0.25000000|[132, 0, 4, 12]                                                            |  | used linear model with 33 points | iterate failure | actual_k=0
       5|[99.95806651742937, 0.180012673636631, 0.2782090622598641, 0.8879431657385511, 100.03286552412615, 0.1361148446700849, 0.2593377218834216, 0.7836558058518768, 99.93929815543646, 0.1084771474901605, 0.2215851091722416, 0.8242335966187441, 99.96753350342529, 0.1741249859457217, 0.306892777104176, 0.6195939529563756, 99.94070224670608, 0.1979067343618559, 0.5376290387624557, 0.2519895042632646, 99.92788097367989, 0.5739866015416428, 0.5679219330308249, 0.0863438652203541, 300.03994142624634, 299.99807624819806, 300.0686977463074, 299.9912015341582, 300.0316387527042]|163.6022340665663535|      0.50000000|[165, 0, 5, 15]                                                            |  | used linear model with 33 points | iterate success | actual_k=0
       6|[99.95806651742937, 0.180012673636631, 0.2782090622598641, 0.8879431657385511, 100.03286552412615, 0.1361148446700849, 0.2593377218834216, 0.7836558058518768, 99.93929815543646, 0.1084771474901605, 0.2215851091722416, 0.8242335966187441, 99.96753350342529, 0.1741249859457217, 0.306892777104176, 0.6195939529563756, 99.94070224670608, 0.1979067343618559, 0.5376290387624557, 0.2519895042632646, 99.92788097367989, 0.5739866015416428, 0.5679219330308249, 0.0863438652203541, 300.03994142624634, 299.99807624819806, 300.0686977463074, 299.9912015341582, 300.0316387527042]|163.6022340665663535|      0.25000000|[198, 0, 6, 18]                                                            |  | used linear model with 33 points | iterate failure | actual_k=0
       7|[99.95806651742937, 0.180012673636631, 0.2782090622598641, 0.8879431657385511, 100.03286552412615, 0.1361148446700849, 0.2593377218834216, 0.7836558058518768, 99.93929815543646, 0.1084771474901605, 0.2215851091722416, 0.8242335966187441, 99.96753350342529, 0.1741249859457217, 0.306892777104176, 0.6195939529563756, 99.94070224670608, 0.1979067343618559, 0.5376290387624557, 0.2519895042632646, 99.92788097367989, 0.5739866015416428, 0.5679219330308249, 0.0863438652203541, 300.03994142624634, 299.99807624819806, 300.0686977463074, 299.9912015341582, 300.0316387527042]|163.6022340665663535|      0.12500000|[231, 0, 7, 21]                                                            |  | used linear model with 33 points | iterate failure | actual_k=0
       8|[99.95806651742937, 0.180012673636631, 0.2782090622598641, 0.8879431657385511, 100.03286552412615, 0.1361148446700849, 0.2593377218834216, 0.7836558058518768, 99.93929815543646, 0.1084771474901605, 0.2215851091722416, 0.8242335966187441, 99.96753350342529, 0.1741249859457217, 0.306892777104176, 0.6195939529563756, 99.94070224670608, 0.1979067343618559, 0.5376290387624557, 0.2519895042632646, 99.92788097367989, 0.5739866015416428, 0.5679219330308249, 0.0863438652203541, 300.03994142624634, 299.99807624819806, 300.0686977463074, 299.9912015341582, 300.0316387527042]|163.6022340665663535|      0.06250000|[264, 0, 8, 24]                                                            |  | used linear model with 33 points | iterate failure | actual_k=0
       9|[99.97007123956732, 0.1911846954222499, 0.2952763978618104, 0.9019498782075146, 100.03338916718586, 0.1508272096638051, 0.2588449542545506, 0.7816010578457003, 99.94643594959184, 0.12697809856475, 0.2376778250535241, 0.8307543551154241, 99.9753726526014, 0.1758563406822757, 0.291359742763846, 0.5980774518738381, 99.94589100410202, 0.2161456211662031, 0.5375454922494968, 0.2383941911009292, 99.9302841441002, 0.574442088830595, 0.5656722783040434, 0.0750341602226466, 300.0347744471308, 299.9779828620024, 300.0620241510805, 299.98359019546695, 300.0158606017069]|135.6790242779428581|      0.12500000|[297, 0, 9, 27]                                                            |  | used linear model with 33 points | iterate success | actual_k=0
      10|[99.97007123956732, 0.1911846954222499, 0.2952763978618104, 0.9019498782075146, 100.03338916718586, 0.1508272096638051, 0.2588449542545506, 0.7816010578457003, 99.94643594959184, 0.12697809856475, 0.2376778250535241, 0.8307543551154241, 99.9753726526014, 0.1758563406822757, 0.291359742763846, 0.5980774518738381, 99.94589100410202, 0.2161456211662031, 0.5375454922494968, 0.2383941911009292, 99.9302841441002, 0.574442088830595, 0.5656722783040434, 0.0750341602226466, 300.0347744471308, 299.9779828620024, 300.0620241510805, 299.98359019546695, 300.0158606017069]|135.6790242779428581|      0.06250000|[330, 0, 10, 30]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      11|[99.97203751301903, 0.2096909890406378, 0.3123670997914139, 0.9191822184874698, 100.03528812832968, 0.159550451022261, 0.241699578209397, 0.7959406275809046, 99.96076102350263, 0.122788255199723, 0.2378134170346569, 0.818897798111745, 99.96337782281044, 0.1805677097007049, 0.2630342208136656, 0.6005572735590698, 99.95090896428182, 0.2008740160023208, 0.5351848143916731, 0.2160974166605368, 99.91804689511238, 0.5770223163179317, 0.5629760275829241, 0.0700525972984716, 300.03349139880623, 299.9752258701834, 300.0710779062795, 299.98599975385383, 300.01321249005275]|113.4728325560047608|      0.12500000|[363, 0, 11, 33]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
