k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |999998000003.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.9999958056612144, 0.9971036816509622]                                        |999995998208.0000000000000000|      2.00000000|[5, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[3.999950309478918, 0.9836135867927883]                                         |999992000512.0000000000000000|      4.00000000|[10, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[7.999944865497303, 0.990212967315124]                                          |999984005120.0000000000000000|      8.00000000|[15, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[15.999941471032908, 0.9828433391833575]                                        |999968014336.0000000000000000|     16.00000000|[20, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[31.999941056673492, 0.97920197938446]                                          |999936032768.0000000000000000|     32.00000000|[24, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[63.99709110441971, 1.406272022837054]                                          |999872004096.0000000000000000|     64.00000000|[28, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[126.90086721760954, 13.200972133551579]                                        |999748993024.0000000000000000|    128.00000000|[33, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[126.90086721760954, 13.200972133551579]                                        |999748993024.0000000000000000|     64.00000000|[38, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[189.82685723308367, 24.87657835217891]                                         |999642693632.0000000000000000|    128.00000000|[42, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[189.82685723308367, 24.87657835217891]                                         |999642693632.0000000000000000|     64.00000000|[47, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
