k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0986597645743754, -0.1029589978680992, 1.789278014956253, 0.0932600444958896, -0.2021017386792449, 2.2177533319391367, 0.450559427147514, 0.0759968970465565, 2.009593738416369, 0.6873545181899653, 0.2004900915987025, 2.271275405877928, 0.1244357281184143, 0.057687642617074, 2.195316916783723, 2.7161080263236212, 0.0104932363722123, 2.1598133150416974, 0.8550298062799264, 0.0030425747868114, 2.366937744199478, 2.295371103053548, -0.1457578790714913, 2.7169459805495175, 14.345916142024429, 0.331224668625787, 2.6090721243499875, 12.149560095063713, 0.1915073442306669, 2.6023748381548097, 0.145601881669596, -0.0044746925212958, 2.9060510511855306, 0.1535237167240882, 0.0974651400701511, 2.9678997008581933, 1.006091232535362, 0.0411806011699139, 2.998882260848305, 0.20837180945802, 0.031358464969857, 3.228082551856525, 0.1544797808566626, -0.0840539526094396, 3.285930726662584, 3.8389306680279724, 0.1251216895169247, 3.357351506681713, 0.651334196885052, -0.029378919262971, 3.71409114464224, 0.076072180424227, -0.0545345324113101, 3.8496890680029816, 0.3858784994296863, -0.0313669656652035, 3.8790436038608833, 0.798832950057517, 0.1205942606291999, 3.9484110132928327, 0.3913602552000953, -0.0147469990194738, 4.011857152323001, 2.1099649274959713, 0.0133123468682319, 4.267523739983745, 1.9358063929410052, -0.0875194297905164, 4.570790230873945, 1.4692241406282933, 0.209483287293706, 4.494711643602999, 0.5684674935008053, -0.0739227463180023, 4.591117314400169, 0.3102400088650837, -0.1724968714050333, 4.723040939129353, 0.1425726336439323, 0.0143021824705353, 4.789676924164294, 0.7491386542005116, 0.1012079718294096, 4.834970943335885, 0.4736974958906024, 0.0553113002043162, 5.3203422304693815, 0.6063827933506829, -0.0065385356184746, 5.344225534180215, 0.9739088510424276, 0.2152992440728282, 2.6246663032219226, -0.0496792310323834, -0.0027400226177425, 3.9064963636886563, 0.2815302425018432, 0.0061846201441818, 5.2951041322181345]|813121.6192963565699756|      2.00000000|[4418, 632, 1, 80]                                                         |  | used quadratic model with 5050 points | iterate success | actual_k=8
       2|[1.0986597645743754, -0.1029589978680992, 1.789278014956253, 0.0932600444958896, -0.2021017386792449, 2.2177533319391367, 0.450559427147514, 0.0759968970465565, 2.009593738416369, 0.6873545181899653, 0.2004900915987025, 2.271275405877928, 0.1244357281184143, 0.057687642617074, 2.195316916783723, 2.7161080263236212, 0.0104932363722123, 2.1598133150416974, 0.8550298062799264, 0.0030425747868114, 2.366937744199478, 2.295371103053548, -0.1457578790714913, 2.7169459805495175, 14.345916142024429, 0.331224668625787, 2.6090721243499875, 12.149560095063713, 0.1915073442306669, 2.6023748381548097, 0.145601881669596, -0.0044746925212958, 2.9060510511855306, 0.1535237167240882, 0.0974651400701511, 2.9678997008581933, 1.006091232535362, 0.0411806011699139, 2.998882260848305, 0.20837180945802, 0.031358464969857, 3.228082551856525, 0.1544797808566626, -0.0840539526094396, 3.285930726662584, 3.8389306680279724, 0.1251216895169247, 3.357351506681713, 0.651334196885052, -0.029378919262971, 3.71409114464224, 0.076072180424227, -0.0545345324113101, 3.8496890680029816, 0.3858784994296863, -0.0313669656652035, 3.8790436038608833, 0.798832950057517, 0.1205942606291999, 3.9484110132928327, 0.3913602552000953, -0.0147469990194738, 4.011857152323001, 2.1099649274959713, 0.0133123468682319, 4.267523739983745, 1.9358063929410052, -0.0875194297905164, 4.570790230873945, 1.4692241406282933, 0.209483287293706, 4.494711643602999, 0.5684674935008053, -0.0739227463180023, 4.591117314400169, 0.3102400088650837, -0.1724968714050333, 4.723040939129353, 0.1425726336439323, 0.0143021824705353, 4.789676924164294, 0.7491386542005116, 0.1012079718294096, 4.834970943335885, 0.4736974958906024, 0.0553113002043162, 5.3203422304693815, 0.6063827933506829, -0.0065385356184746, 5.344225534180215, 0.9739088510424276, 0.2152992440728282, 2.6246663032219226, -0.0496792310323834, -0.0027400226177425, 3.9064963636886563, 0.2815302425018432, 0.0061846201441818, 5.2951041322181345]|813121.6192963565699756|      1.00000000|[8837, 1263, 2, 160]                                                       |  | used quadratic model with 5050 points | iterate failure | actual_k=8
       3|[1.0986597645743754, -0.1029589978680992, 1.789278014956253, 0.0932600444958896, -0.2021017386792449, 2.2177533319391367, 0.450559427147514, 0.0759968970465565, 2.009593738416369, 0.6873545181899653, 0.2004900915987025, 2.271275405877928, 0.1244357281184143, 0.057687642617074, 2.195316916783723, 2.7161080263236212, 0.0104932363722123, 2.1598133150416974, 0.8550298062799264, 0.0030425747868114, 2.366937744199478, 2.295371103053548, -0.1457578790714913, 2.7169459805495175, 14.345916142024429, 0.331224668625787, 2.6090721243499875, 12.149560095063713, 0.1915073442306669, 2.6023748381548097, 0.145601881669596, -0.0044746925212958, 2.9060510511855306, 0.1535237167240882, 0.0974651400701511, 2.9678997008581933, 1.006091232535362, 0.0411806011699139, 2.998882260848305, 0.20837180945802, 0.031358464969857, 3.228082551856525, 0.1544797808566626, -0.0840539526094396, 3.285930726662584, 3.8389306680279724, 0.1251216895169247, 3.357351506681713, 0.651334196885052, -0.029378919262971, 3.71409114464224, 0.076072180424227, -0.0545345324113101, 3.8496890680029816, 0.3858784994296863, -0.0313669656652035, 3.8790436038608833, 0.798832950057517, 0.1205942606291999, 3.9484110132928327, 0.3913602552000953, -0.0147469990194738, 4.011857152323001, 2.1099649274959713, 0.0133123468682319, 4.267523739983745, 1.9358063929410052, -0.0875194297905164, 4.570790230873945, 1.4692241406282933, 0.209483287293706, 4.494711643602999, 0.5684674935008053, -0.0739227463180023, 4.591117314400169, 0.3102400088650837, -0.1724968714050333, 4.723040939129353, 0.1425726336439323, 0.0143021824705353, 4.789676924164294, 0.7491386542005116, 0.1012079718294096, 4.834970943335885, 0.4736974958906024, 0.0553113002043162, 5.3203422304693815, 0.6063827933506829, -0.0065385356184746, 5.344225534180215, 0.9739088510424276, 0.2152992440728282, 2.6246663032219226, -0.0496792310323834, -0.0027400226177425, 3.9064963636886563, 0.2815302425018432, 0.0061846201441818, 5.2951041322181345]|813121.6192963565699756|      0.50000000|[13256, 1894, 3, 240]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=8
       4|[1.0247378625590418, -0.1412552755831512, 1.778834938491119, 0.059879384836631, -0.2597825637320042, 2.233427652951386, 0.4150821882474903, 0.0430777130981814, 2.0050585523726907, 0.7657960900789623, 0.2158976891015253, 2.260088480427296, 0.0833354289191971, 0.0263922209474885, 2.152105494127738, 2.7211752321715936, -0.0545473232368323, 2.156369458218559, 0.8450254320057982, -0.0531733798833503, 2.399857868394622, 2.2732412673194453, -0.1106295708243838, 2.643836272169434, 14.380111160297187, 0.4279885473601356, 2.6084978969361976, 12.071353777000066, 0.2452835558178003, 2.6383680969709027, 0.1243775913952822, -0.0890085064796109, 2.9302187041267946, 0.0708720181976955, 0.1450982140613594, 2.9277025352729518, 1.0350873012214716, 0.0326283926987446, 3.019532199670772, 0.2162551236934818, 0.0373167850479391, 3.2415616144660535, 0.1827445957210925, -0.0974403947039603, 3.3909906755027794, 3.758123906229354, 0.274329388035628, 3.4143099719378105, 0.673898902030555, -0.0758748440539774, 3.7258477739298415, 0.0628624494411078, -0.0849154816669514, 3.917993022823366, 0.4171719645624308, -0.0346203632835397, 3.8383355232796235, 0.7730480622452397, 0.0878607009202473, 3.933164753568144, 0.3728722347138702, 0.0212776065805168, 4.067875547301583, 2.15825635787522, 0.1049998927414453, 4.258708739239789, 1.9373966904879318, -0.1922084801333145, 4.527759673837195, 1.5043776774019018, 0.3058779750945395, 4.4682149510390445, 0.5684157722161547, -0.0223781222666673, 4.622087957649168, 0.3430782005038124, -0.2452935733057497, 4.7425260417272, 0.1489459373249196, 0.0425609438137388, 4.736961729330069, 0.6919063415117478, 0.0906249366458592, 4.799542263217418, 0.5085095514420799, 0.0948731452018534, 5.329268703374984, 0.6236199989974166, -0.0646924824929194, 5.397660774686135, 1.073359541017422, 0.2049201029063593, 2.6947313836551934, -0.1174777901380555, 0.01548255560399, 4.027053998988036, 0.2692547726909799, 0.0264272481350529, 5.3844964411337894]|321726.5593950379407033|      1.00000000|[17674, 2526, 4, 320]                                                      |  | used quadratic model with 5050 points | iterate success | actual_k=8
       5|[1.0247378625590418, -0.1412552755831512, 1.778834938491119, 0.059879384836631, -0.2597825637320042, 2.233427652951386, 0.4150821882474903, 0.0430777130981814, 2.0050585523726907, 0.7657960900789623, 0.2158976891015253, 2.260088480427296, 0.0833354289191971, 0.0263922209474885, 2.152105494127738, 2.7211752321715936, -0.0545473232368323, 2.156369458218559, 0.8450254320057982, -0.0531733798833503, 2.399857868394622, 2.2732412673194453, -0.1106295708243838, 2.643836272169434, 14.380111160297187, 0.4279885473601356, 2.6084978969361976, 12.071353777000066, 0.2452835558178003, 2.6383680969709027, 0.1243775913952822, -0.0890085064796109, 2.9302187041267946, 0.0708720181976955, 0.1450982140613594, 2.9277025352729518, 1.0350873012214716, 0.0326283926987446, 3.019532199670772, 0.2162551236934818, 0.0373167850479391, 3.2415616144660535, 0.1827445957210925, -0.0974403947039603, 3.3909906755027794, 3.758123906229354, 0.274329388035628, 3.4143099719378105, 0.673898902030555, -0.0758748440539774, 3.7258477739298415, 0.0628624494411078, -0.0849154816669514, 3.917993022823366, 0.4171719645624308, -0.0346203632835397, 3.8383355232796235, 0.7730480622452397, 0.0878607009202473, 3.933164753568144, 0.3728722347138702, 0.0212776065805168, 4.067875547301583, 2.15825635787522, 0.1049998927414453, 4.258708739239789, 1.9373966904879318, -0.1922084801333145, 4.527759673837195, 1.5043776774019018, 0.3058779750945395, 4.4682149510390445, 0.5684157722161547, -0.0223781222666673, 4.622087957649168, 0.3430782005038124, -0.2452935733057497, 4.7425260417272, 0.1489459373249196, 0.0425609438137388, 4.736961729330069, 0.6919063415117478, 0.0906249366458592, 4.799542263217418, 0.5085095514420799, 0.0948731452018534, 5.329268703374984, 0.6236199989974166, -0.0646924824929194, 5.397660774686135, 1.073359541017422, 0.2049201029063593, 2.6947313836551934, -0.1174777901380555, 0.01548255560399, 4.027053998988036, 0.2692547726909799, 0.0264272481350529, 5.3844964411337894]|321726.5593950379407033|      0.50000000|[22093, 3157, 5, 400]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=8
       6|[1.0247378625590418, -0.1412552755831512, 1.778834938491119, 0.059879384836631, -0.2597825637320042, 2.233427652951386, 0.4150821882474903, 0.0430777130981814, 2.0050585523726907, 0.7657960900789623, 0.2158976891015253, 2.260088480427296, 0.0833354289191971, 0.0263922209474885, 2.152105494127738, 2.7211752321715936, -0.0545473232368323, 2.156369458218559, 0.8450254320057982, -0.0531733798833503, 2.399857868394622, 2.2732412673194453, -0.1106295708243838, 2.643836272169434, 14.380111160297187, 0.4279885473601356, 2.6084978969361976, 12.071353777000066, 0.2452835558178003, 2.6383680969709027, 0.1243775913952822, -0.0890085064796109, 2.9302187041267946, 0.0708720181976955, 0.1450982140613594, 2.9277025352729518, 1.0350873012214716, 0.0326283926987446, 3.019532199670772, 0.2162551236934818, 0.0373167850479391, 3.2415616144660535, 0.1827445957210925, -0.0974403947039603, 3.3909906755027794, 3.758123906229354, 0.274329388035628, 3.4143099719378105, 0.673898902030555, -0.0758748440539774, 3.7258477739298415, 0.0628624494411078, -0.0849154816669514, 3.917993022823366, 0.4171719645624308, -0.0346203632835397, 3.8383355232796235, 0.7730480622452397, 0.0878607009202473, 3.933164753568144, 0.3728722347138702, 0.0212776065805168, 4.067875547301583, 2.15825635787522, 0.1049998927414453, 4.258708739239789, 1.9373966904879318, -0.1922084801333145, 4.527759673837195, 1.5043776774019018, 0.3058779750945395, 4.4682149510390445, 0.5684157722161547, -0.0223781222666673, 4.622087957649168, 0.3430782005038124, -0.2452935733057497, 4.7425260417272, 0.1489459373249196, 0.0425609438137388, 4.736961729330069, 0.6919063415117478, 0.0906249366458592, 4.799542263217418, 0.5085095514420799, 0.0948731452018534, 5.329268703374984, 0.6236199989974166, -0.0646924824929194, 5.397660774686135, 1.073359541017422, 0.2049201029063593, 2.6947313836551934, -0.1174777901380555, 0.01548255560399, 4.027053998988036, 0.2692547726909799, 0.0264272481350529, 5.3844964411337894]|321726.5593950379407033|      0.25000000|[26513, 3787, 6, 480]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=8
       7|[1.0247378625590418, -0.1412552755831512, 1.778834938491119, 0.059879384836631, -0.2597825637320042, 2.233427652951386, 0.4150821882474903, 0.0430777130981814, 2.0050585523726907, 0.7657960900789623, 0.2158976891015253, 2.260088480427296, 0.0833354289191971, 0.0263922209474885, 2.152105494127738, 2.7211752321715936, -0.0545473232368323, 2.156369458218559, 0.8450254320057982, -0.0531733798833503, 2.399857868394622, 2.2732412673194453, -0.1106295708243838, 2.643836272169434, 14.380111160297187, 0.4279885473601356, 2.6084978969361976, 12.071353777000066, 0.2452835558178003, 2.6383680969709027, 0.1243775913952822, -0.0890085064796109, 2.9302187041267946, 0.0708720181976955, 0.1450982140613594, 2.9277025352729518, 1.0350873012214716, 0.0326283926987446, 3.019532199670772, 0.2162551236934818, 0.0373167850479391, 3.2415616144660535, 0.1827445957210925, -0.0974403947039603, 3.3909906755027794, 3.758123906229354, 0.274329388035628, 3.4143099719378105, 0.673898902030555, -0.0758748440539774, 3.7258477739298415, 0.0628624494411078, -0.0849154816669514, 3.917993022823366, 0.4171719645624308, -0.0346203632835397, 3.8383355232796235, 0.7730480622452397, 0.0878607009202473, 3.933164753568144, 0.3728722347138702, 0.0212776065805168, 4.067875547301583, 2.15825635787522, 0.1049998927414453, 4.258708739239789, 1.9373966904879318, -0.1922084801333145, 4.527759673837195, 1.5043776774019018, 0.3058779750945395, 4.4682149510390445, 0.5684157722161547, -0.0223781222666673, 4.622087957649168, 0.3430782005038124, -0.2452935733057497, 4.7425260417272, 0.1489459373249196, 0.0425609438137388, 4.736961729330069, 0.6919063415117478, 0.0906249366458592, 4.799542263217418, 0.5085095514420799, 0.0948731452018534, 5.329268703374984, 0.6236199989974166, -0.0646924824929194, 5.397660774686135, 1.073359541017422, 0.2049201029063593, 2.6947313836551934, -0.1174777901380555, 0.01548255560399, 4.027053998988036, 0.2692547726909799, 0.0264272481350529, 5.3844964411337894]|321726.5593950379407033|      0.12500000|[30933, 4417, 7, 560]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=8
       8|[1.0132313418721306, -0.1520896320250804, 1.7850035283581431, 0.0651749949669585, -0.2571490014339605, 2.2342801406787607, 0.4028472993137105, 0.042505978081382, 1.9944093935371494, 0.7689390735912393, 0.2142780400947876, 2.2599773312839257, 0.0680237289276934, 0.0324375676977863, 2.1487190117960426, 2.7359508959146557, -0.0743138003326385, 2.1482971471673777, 0.8414994101172752, -0.049609480116748, 2.3930430229250055, 2.2860954186497713, -0.1088619408575742, 2.63833520057661, 14.37671916102465, 0.4358158571342962, 2.5972859044148597, 12.060200926261576, 0.282311649069693, 2.6195156437916016, 0.1323675289632769, -0.0784206324681194, 2.938431377288067, 0.0651343032449575, 0.1621318160211789, 2.9172431763750564, 1.0461420704176425, 0.0691876202146761, 3.033427777013729, 0.2355877737453801, 0.0327864937369292, 3.258118535435915, 0.1680524434360038, -0.094631068281858, 3.3996716182809803, 3.747249078978763, 0.2764438374108455, 3.4109737221573395, 0.6484784860533597, -0.0884792870304238, 3.7324589441665172, 0.0747155314362455, -0.0896387152167253, 3.9295611033163125, 0.4273767949490542, -0.0413002967699589, 3.8469170644733004, 0.7792785618423589, 0.0935563009407072, 3.935733593330918, 0.3538181055055983, 0.043216572382877, 4.072089257313862, 2.152455116146961, 0.1106959007253488, 4.264212384073871, 1.9392782587988004, -0.1960789331392506, 4.523186812660103, 1.4883268801889151, 0.3100489526195918, 4.471367731585911, 0.5740649166647153, -0.0828084235138652, 4.626985753034413, 0.331225024975651, -0.2435960277698375, 4.723748928385266, 0.1467352525354721, 0.0277384196008593, 4.739265544609426, 0.6876015827113157, 0.0911669450297656, 4.788583009907559, 0.5013923718300941, 0.0868245458619016, 5.330906164163217, 0.6113625026910576, -0.0538238564676304, 5.395185747137902, 1.0692343868589176, 0.2134392570266344, 2.6945222769833235, -0.1060935592608273, 0.0242594020904291, 4.029546589509281, 0.2871268862539693, 0.0244479506514281, 5.385320535625759]|282945.5975353255053051|      0.25000000|[35354, 5046, 8, 640]                                                      |  | used quadratic model with 5050 points | iterate success | actual_k=8
       9|[1.0218023009794348, -0.1325832903498621, 1.7923146786887894, 0.0601863441238596, -0.2445783371023437, 2.2276728739627885, 0.3919529853640164, 0.0507876354037699, 2.0070090417440696, 0.7365857671646533, 0.2032730237486993, 2.2284037416370754, 0.0617195807893845, 0.0288126318954648, 2.1529016275775263, 2.743764411721151, -0.1858974789742903, 2.1653889678192826, 0.8313165625571954, -0.1226497225257018, 2.3901070839059577, 2.26749781516133, -0.0734444642352533, 2.6189327291927627, 14.36568793395077, 0.5294615560009805, 2.55837417946362, 12.056998000083617, 0.3996497370473531, 2.577595437822838, 0.1396216958975682, -0.0978899740054358, 2.934376451730458, 0.0510761566555912, 0.1592775605484132, 2.908954708537049, 1.0192550179721156, 0.0811841327375307, 3.0340632087514336, 0.238162855665884, 0.0214863708213993, 3.2587741717634975, 0.1772627922814773, -0.0741083805012261, 3.405112172929529, 3.754238018740337, 0.2620425346576553, 3.4175884863212005, 0.6535715099577973, -0.1180241789608585, 3.7318560448113267, 0.0737888850505317, -0.1070229691211348, 3.9281104916396195, 0.4093295880831957, -0.0825030238209104, 3.8459163468094575, 0.7708112836015191, 0.0985306941844488, 3.928343988784511, 0.3506466579033486, 0.0409840304124029, 4.055290358905055, 2.1609612369330713, 0.1078622452096135, 4.285451925747135, 1.9306455127396105, -0.2256062739953266, 4.508650833171902, 1.4770046330389162, 0.3134800145336081, 4.468419639014749, 0.5640200795353308, -0.0925426394328289, 4.635134587987525, 0.3452579714876417, -0.2590900916127965, 4.722894316399276, 0.1417871941828922, 0.0246790624728212, 4.763247428106082, 0.6967191054337039, 0.1105441225118529, 4.796118955616498, 0.5070418259153829, 0.0875860236444006, 5.341659906471397, 0.6238335173647941, -0.0750739476417812, 5.361557385752242, 1.0684353773878723, 0.2070909898329494, 2.6958244243703287, -0.1123652919922886, 0.0364356092593995, 4.017996464711215, 0.2792389125037, 0.0527808320378865, 5.38396545094593]|209520.5672650501073804|      0.50000000|[39772, 5678, 9, 720]                                                      |  | used quadratic model with 5050 points | iterate success | actual_k=8
      10|[1.0218023009794348, -0.1325832903498621, 1.7923146786887894, 0.0601863441238596, -0.2445783371023437, 2.2276728739627885, 0.3919529853640164, 0.0507876354037699, 2.0070090417440696, 0.7365857671646533, 0.2032730237486993, 2.2284037416370754, 0.0617195807893845, 0.0288126318954648, 2.1529016275775263, 2.743764411721151, -0.1858974789742903, 2.1653889678192826, 0.8313165625571954, -0.1226497225257018, 2.3901070839059577, 2.26749781516133, -0.0734444642352533, 2.6189327291927627, 14.36568793395077, 0.5294615560009805, 2.55837417946362, 12.056998000083617, 0.3996497370473531, 2.577595437822838, 0.1396216958975682, -0.0978899740054358, 2.934376451730458, 0.0510761566555912, 0.1592775605484132, 2.908954708537049, 1.0192550179721156, 0.0811841327375307, 3.0340632087514336, 0.238162855665884, 0.0214863708213993, 3.2587741717634975, 0.1772627922814773, -0.0741083805012261, 3.405112172929529, 3.754238018740337, 0.2620425346576553, 3.4175884863212005, 0.6535715099577973, -0.1180241789608585, 3.7318560448113267, 0.0737888850505317, -0.1070229691211348, 3.9281104916396195, 0.4093295880831957, -0.0825030238209104, 3.8459163468094575, 0.7708112836015191, 0.0985306941844488, 3.928343988784511, 0.3506466579033486, 0.0409840304124029, 4.055290358905055, 2.1609612369330713, 0.1078622452096135, 4.285451925747135, 1.9306455127396105, -0.2256062739953266, 4.508650833171902, 1.4770046330389162, 0.3134800145336081, 4.468419639014749, 0.5640200795353308, -0.0925426394328289, 4.635134587987525, 0.3452579714876417, -0.2590900916127965, 4.722894316399276, 0.1417871941828922, 0.0246790624728212, 4.763247428106082, 0.6967191054337039, 0.1105441225118529, 4.796118955616498, 0.5070418259153829, 0.0875860236444006, 5.341659906471397, 0.6238335173647941, -0.0750739476417812, 5.361557385752242, 1.0684353773878723, 0.2070909898329494, 2.6958244243703287, -0.1123652919922886, 0.0364356092593995, 4.017996464711215, 0.2792389125037, 0.0527808320378865, 5.38396545094593]|209520.5672650501073804|      0.25000000|[44192, 6308, 10, 800]                                                     |  | used quadratic model with 5050 points | iterate failure | actual_k=8
      11|[1.0098053389719783, -0.1420441480971225, 1.82270865696541, 0.0800274172479869, -0.2449253808211636, 2.2457452788007455, 0.379000796067009, 0.0789183289248161, 1.99612546337633, 0.7263308248185518, 0.2122717838281023, 2.222101097432358, 0.0541682098087458, 0.0336931771755958, 2.1461186775627605, 2.740038456728715, -0.1834339402328407, 2.1955691871335548, 0.8368257085596095, -0.1014232095917586, 2.386710893873349, 2.2916116662466757, -0.2020181350237158, 2.62347068763939, 14.374928079570974, 0.6159720832202911, 2.4879060220149696, 12.036712771302339, 0.4827100673687178, 2.5209212758818316, 0.1594061503804642, -0.0916874300608499, 2.9454266807632945, 0.0336275514609481, 0.1527249043843664, 2.9010525627528794, 1.002781588922663, 0.1143431370459025, 3.042801196123525, 0.1934392438041243, -0.0007773902929166, 3.250837089303263, 0.1858175543499427, -0.0643812596179056, 3.4222953122450206, 3.7481449855667694, 0.2836595068088379, 3.4416858393986964, 0.674648139334423, -0.1423373156843965, 3.723044739424722, 0.0958293104499535, -0.1058671735278534, 3.9221977421389163, 0.4115408400709518, -0.0873658856311408, 3.835473945613211, 0.7573975369649899, 0.0848686041416101, 3.9197274284464823, 0.3541782262139629, 0.0537719758225821, 4.048147863762577, 2.158588046336599, 0.1520354123642941, 4.308150496660573, 1.9214835203483431, -0.2276182983474334, 4.475021789237891, 1.4757021549445648, 0.3087232449496571, 4.475739910960451, 0.5744450100632208, -0.1094925555030005, 4.621809763818951, 0.35353830304497, -0.2473281543270852, 4.713898244591895, 0.1401491909653835, 0.0367213068634997, 4.7631458947540795, 0.7011558545781655, 0.1108991780087473, 4.7881572158284635, 0.4899549513429913, 0.0939189321834995, 5.356001632094351, 0.6238141175139608, -0.098559569744233, 5.354268621023352, 1.0739700421626637, 0.2314224054435813, 2.685572248143064, -0.1350262342831995, 0.0680151401836493, 4.020874567510826, 0.2942781874758196, 0.0633190523552509, 5.378170971329901]|165450.9475302772189025|      0.50000000|[48612, 6938, 11, 880]                                                     |  | used quadratic model with 5050 points | iterate success | actual_k=8
