k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0499372380121595, -0.0066909069962023, 0.3183280730910291, -0.142948516878411, 0.115868877684001, 0.0085386360451665, 0.012686044280085, 0.3138969116410278, -0.0457043270708294, 0.0885769848848044, 0.1649176100546911, 0.0729558825175946, 0.0502457496453763, 0.1668213182301793, 0.1923212980083173, 0.1893822780666714, 0.2348372789831477, 0.1548378838472344, 0.0314755974233941, 0.1347199261816843, 0.343272539816016, 0.2662339728040227, 0.2243984691645573, 0.0646128877649466, 0.3133577573152881, 0.3210717551109943, 0.2889493573114775, 0.2177357898135004, 0.4117307782011832, 0.2678928476075228, 0.3403100460920211, 0.4302844972734976, 0.4311943970646799, 0.3254640975059435, 0.4599749062654298, 0.3526911547038248, 0.3387242748649728, 0.3677506924764407, 0.4755993116586075, 0.3059716660115086, 0.4981120100589355, 0.4813252928607398, 0.5723351956625332, 0.4618703011582688, 0.3782879093787055, 0.5155195490026074, 0.4563824689293741, 0.3482194456116477, 0.5396682973153909, 0.5398432463225559, 0.3481061181045685, 0.4904839689093805, 0.4597100046442867, 0.4992061747673516, 0.5504996144991823, 0.4717257707314585, 0.5985136354822189, 0.5203322210675715, 0.5840260034149954, 0.5900949745475682, 0.6581841891251409, 0.6174598139882497, 0.7066537175891773, 0.7804828582143702, 0.6370550919386947, 0.6958618990425356, 0.8300443705787507, 0.7617338027144204, 0.6407370950971256, 0.7144798117838466, 0.900636658641016, 0.6017286154355305, 0.6180590229340672, 0.5819239058565111, 0.8919248656145196, 0.934272346658755, 0.9136218872007099, 0.7894787459067144, 0.8199651086923876, 0.8120212929532135, 0.8628255029521891, 0.7969094771079988, 0.7909849950203282, 0.9063526353709027, 1.0077089486454243, 0.8621430697960768, 0.9942750341059179, 0.9395954781497972, 0.9446180988331982, 0.9415957658404919, 0.7830683595210066, 1.0330609915571791, 1.0999560625764275, 1.1055999847234688, 1.04444309824687, 1.2082355363849424, 1.1612877016616714, 0.9362918498402736, 1.015785023775637, 1.1720672184333536]|-100.3754017746869778|      2.00000000|[129, 0, 1, 3]                                                             |  | used linear model with 129 points | iterate success | actual_k=0
       2|[0.1697758299341275, -0.1972931135018528, 0.4006763740554521, -0.3270459818542795, -0.0458381782671025, -0.2650769924540212, -0.1594088855385268, 0.3899323820037572, 0.0881585622146788, 0.1307329098254648, -0.3781266679811741, 0.2701212332771186, 0.3357319678580586, 0.2257518211447347, 0.2250070691055074, -0.070050338675506, 0.3871477699095985, 0.137724430817615, -0.1889809151070649, -0.0321509621901887, 0.1525106881375826, 0.2276708648720178, 0.3899890475627896, -0.1641314675347986, 0.3192922076304147, 0.3730901606169238, 0.3289019022830599, 0.4247204351346255, 0.584959860231884, 0.5625522183819522, 0.8295790560865122, 0.2672199090063575, 0.1491730861589687, 0.2724571128109923, 0.2855899634474205, 0.6716461584552291, 0.0703293403055242, 0.3689023589033848, 0.2970117564181198, 0.2679941142809466, 1.0164623581338104, 0.5330318769135418, 0.8532973190533658, 0.5977780109968976, 0.678794760949063, 0.437512096018471, 0.4239175125998696, 0.0912142969055142, 0.6834274422559441, 0.533698928412696, 0.5377934863619223, 0.5453636881982674, 0.7191223206286459, 0.5609104082046841, 0.8328817092292415, 0.5146110401125328, 0.4917650725425184, 0.5924132450408157, 0.8069686678952965, 0.8395263517155603, 0.6642001962964307, 0.598004466736212, 0.7832967858503048, 1.0294039274386049, 1.0349076284692564, 0.5239691655481654, 0.6390684914600203, 1.018113948530737, 0.6428201242544046, 0.8287973907648858, 0.92354237601017, 0.7557922770241448, 0.5642639683155407, 0.4672321369021234, 0.6025570090611556, 1.140911639087052, 1.3168076568844138, 1.102009599196552, 0.8877933232796884, 0.8220099035836107, 0.9791972055069276, 0.7290742150247054, 0.7408642098232867, 1.1012382117523603, 0.9380138228232064, 0.6425996799387006, 1.0660740824277481, 1.2013334217317693, 0.9084117232729235, 0.7678245618027238, 0.8858377113369801, 1.352989057279479, 1.3578423324228144, 1.2879546136755462, 0.8884058339604776, 1.2469182068170557, 1.415484232197393, 1.035311151603218, 0.8792423163264366, 1.370688404264877]|-211.8516671752470018|      4.00000000|[258, 0, 2, 6]                                                             |  | used linear model with 129 points | iterate success | actual_k=0
       3|[0.1697758299341275, -0.1972931135018528, 0.4006763740554521, -0.3270459818542795, -0.0458381782671025, -0.2650769924540212, -0.1594088855385268, 0.3899323820037572, 0.0881585622146788, 0.1307329098254648, -0.3781266679811741, 0.2701212332771186, 0.3357319678580586, 0.2257518211447347, 0.2250070691055074, -0.070050338675506, 0.3871477699095985, 0.137724430817615, -0.1889809151070649, -0.0321509621901887, 0.1525106881375826, 0.2276708648720178, 0.3899890475627896, -0.1641314675347986, 0.3192922076304147, 0.3730901606169238, 0.3289019022830599, 0.4247204351346255, 0.584959860231884, 0.5625522183819522, 0.8295790560865122, 0.2672199090063575, 0.1491730861589687, 0.2724571128109923, 0.2855899634474205, 0.6716461584552291, 0.0703293403055242, 0.3689023589033848, 0.2970117564181198, 0.2679941142809466, 1.0164623581338104, 0.5330318769135418, 0.8532973190533658, 0.5977780109968976, 0.678794760949063, 0.437512096018471, 0.4239175125998696, 0.0912142969055142, 0.6834274422559441, 0.533698928412696, 0.5377934863619223, 0.5453636881982674, 0.7191223206286459, 0.5609104082046841, 0.8328817092292415, 0.5146110401125328, 0.4917650725425184, 0.5924132450408157, 0.8069686678952965, 0.8395263517155603, 0.6642001962964307, 0.598004466736212, 0.7832967858503048, 1.0294039274386049, 1.0349076284692564, 0.5239691655481654, 0.6390684914600203, 1.018113948530737, 0.6428201242544046, 0.8287973907648858, 0.92354237601017, 0.7557922770241448, 0.5642639683155407, 0.4672321369021234, 0.6025570090611556, 1.140911639087052, 1.3168076568844138, 1.102009599196552, 0.8877933232796884, 0.8220099035836107, 0.9791972055069276, 0.7290742150247054, 0.7408642098232867, 1.1012382117523603, 0.9380138228232064, 0.6425996799387006, 1.0660740824277481, 1.2013334217317693, 0.9084117232729235, 0.7678245618027238, 0.8858377113369801, 1.352989057279479, 1.3578423324228144, 1.2879546136755462, 0.8884058339604776, 1.2469182068170557, 1.415484232197393, 1.035311151603218, 0.8792423163264366, 1.370688404264877]|-211.8516671752470018|      2.00000000|[387, 0, 3, 9]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       4|[0.1096625060961472, -0.4314982793477149, 0.5401795245874033, -0.3088883093270628, -0.0973053426271863, -0.4027612561457123, -0.3371731529066312, 0.1029025548500411, 0.0423082171374518, 0.0055805904613078, -0.628568259730724, 0.0401818230224863, 0.381459923492607, 0.2663019072751918, -0.0436536686166504, -0.2305973223790604, 0.3313973618382308, 0.1037565639177025, -0.6381499360292295, -0.0080551324350487, 0.0482428603641594, 0.0101521246272719, 0.298048653854965, -0.593097057958813, 0.5552168650782199, 0.497051229724566, 0.1096987509598335, 0.394380046850521, 0.6871110811264667, 0.4611314234819359, 0.9910630643551239, 0.4195878501120904, 0.3513791236605514, 0.634535739928986, 0.1258402429498434, 0.7575207840858997, 0.0799453426902459, 0.3531211332177092, 0.2899259296009318, 0.4175670512392587, 0.8766447940524537, 0.3018877009835589, 0.9067291713364124, 0.1669682913800358, 0.9635819945837801, 0.3603313130648695, 0.5505536709798218, 0.3353811163244584, 0.6821074153187753, 0.4783214476527858, 0.4444202695545629, 0.7540490655690615, 0.8315309550727408, 0.573323643165291, 0.8220079446867078, 0.3218101694542338, 0.5609552709585535, 0.7592923766015092, 1.0373298079394195, 1.0780820027819915, 0.6225202587578313, 0.3653700686028982, 0.6333801920015018, 1.4478364545320717, 1.0581725374640931, 0.3520931845892329, 0.3432273158032529, 1.3215405837027834, 0.8482167613906819, 0.9454302400886359, 1.1323944546804305, 0.5801659374489774, 0.6291660554839863, 0.5121117116937481, 0.9541587997535296, 1.176487831138048, 1.1666894893786202, 1.16539958907336, 0.6304817310872199, 1.0981275495731544, 0.8523115921603385, 0.8707091013710253, 1.0633538117838188, 1.3150445428749535, 0.9417235380253648, 0.3463509303395609, 1.347944672540283, 1.4122955449788224, 0.9689803998496823, 0.7554075974486316, 0.9410721839691449, 1.6424683491135246, 1.7372431622378064, 1.3629819604413969, 1.0996426460099753, 1.6744721242721121, 1.5210522832743971, 1.157367309128972, 1.3436062127933002, 1.4307981486474497]|-410.1396040704242409|      4.00000000|[516, 0, 4, 12]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       5|[0.1096625060961472, -0.4314982793477149, 0.5401795245874033, -0.3088883093270628, -0.0973053426271863, -0.4027612561457123, -0.3371731529066312, 0.1029025548500411, 0.0423082171374518, 0.0055805904613078, -0.628568259730724, 0.0401818230224863, 0.381459923492607, 0.2663019072751918, -0.0436536686166504, -0.2305973223790604, 0.3313973618382308, 0.1037565639177025, -0.6381499360292295, -0.0080551324350487, 0.0482428603641594, 0.0101521246272719, 0.298048653854965, -0.593097057958813, 0.5552168650782199, 0.497051229724566, 0.1096987509598335, 0.394380046850521, 0.6871110811264667, 0.4611314234819359, 0.9910630643551239, 0.4195878501120904, 0.3513791236605514, 0.634535739928986, 0.1258402429498434, 0.7575207840858997, 0.0799453426902459, 0.3531211332177092, 0.2899259296009318, 0.4175670512392587, 0.8766447940524537, 0.3018877009835589, 0.9067291713364124, 0.1669682913800358, 0.9635819945837801, 0.3603313130648695, 0.5505536709798218, 0.3353811163244584, 0.6821074153187753, 0.4783214476527858, 0.4444202695545629, 0.7540490655690615, 0.8315309550727408, 0.573323643165291, 0.8220079446867078, 0.3218101694542338, 0.5609552709585535, 0.7592923766015092, 1.0373298079394195, 1.0780820027819915, 0.6225202587578313, 0.3653700686028982, 0.6333801920015018, 1.4478364545320717, 1.0581725374640931, 0.3520931845892329, 0.3432273158032529, 1.3215405837027834, 0.8482167613906819, 0.9454302400886359, 1.1323944546804305, 0.5801659374489774, 0.6291660554839863, 0.5121117116937481, 0.9541587997535296, 1.176487831138048, 1.1666894893786202, 1.16539958907336, 0.6304817310872199, 1.0981275495731544, 0.8523115921603385, 0.8707091013710253, 1.0633538117838188, 1.3150445428749535, 0.9417235380253648, 0.3463509303395609, 1.347944672540283, 1.4122955449788224, 0.9689803998496823, 0.7554075974486316, 0.9410721839691449, 1.6424683491135246, 1.7372431622378064, 1.3629819604413969, 1.0996426460099753, 1.6744721242721121, 1.5210522832743971, 1.157367309128972, 1.3436062127933002, 1.4307981486474497]|-410.1396040704242409|      2.00000000|[645, 0, 5, 15]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       6|[0.2563300569055301, -0.7374517692593718, 0.5516481131754275, -0.1490974422425197, -0.0259540930542957, -0.5913650435245548, -0.4975924168141704, -0.2463424966681524, 0.4576173611935037, -0.0344350980207727, -0.5971005790810386, -0.2336478502406054, 0.4294264004935761, 0.3772275992842807, -0.0158412151183294, -0.7935958558008049, 0.3895695844708983, 0.2020383465627328, -0.670873453317109, 0.0191524822561254, 0.0542482810901656, 0.0207157654086454, 0.3498351008418462, -0.6108531604099284, 0.6837334048359403, 0.6752238902073215, 0.3153572252243453, 0.5701997101748525, 0.7209220434257946, 0.4063324972357088, 1.403781594683156, 0.5580089330943143, 0.3799658658118165, 0.6735928418635756, -0.0819063743793896, 0.9102332129071081, 0.2722338801567175, 0.3920214706947823, 0.1317473098531066, 0.3850633482937197, 0.8133152627647462, 0.589474639565609, 1.137892671406092, -0.1398708156956888, 0.9665600906810121, 0.7350018266225364, 0.7357608555133538, 0.7477847970711611, 0.872328931719732, 0.8314621510614963, 0.5500383409715185, 0.8179745471583573, 0.8324808118655027, 0.9961439393884555, 0.6156374611128432, 0.5625122940634193, 0.2149782246193215, 0.6932589084862267, 0.9886699634446066, 1.1674473452219378, 0.7234388473370993, 0.6154501185562655, 0.2666181338037573, 1.6715229350354857, 1.086503009264506, 0.2568273024498361, 0.3337988831809356, 1.1308605379753713, 0.6879753278432684, 0.7738529693291647, 1.44086083989207, 0.6772352006795521, 0.7317584126001173, 0.4955290627235251, 0.9914035467307386, 1.425762844651588, 1.3354401213514926, 1.0474489122562134, 0.7932402807298403, 1.1948854837040233, 0.9669096675544152, 1.0205012772494075, 1.3717374451124638, 1.7160758207595244, 0.8790202311213757, 0.3265343129808553, 1.8070062362676125, 1.5420206506859917, 1.0663644568219237, 0.714224865950664, 0.9213959242815277, 2.0072741068549944, 1.9249490399755156, 1.5981128261050481, 1.0646650649310767, 1.9189039847342608, 1.5448936835963576, 1.232263203188973, 1.2481301691907578, 1.4792224045781486]|-652.1881764393297090|      4.00000000|[774, 0, 6, 18]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       7|[0.1695956529274335, -0.6212878889651972, 0.771913990827466, -0.0322929081351068, -1.0482660966956967, -0.5754383516885613, -0.7366365704726198, -0.4574509460491089, 0.9685717389934532, -0.4197071689415784, -1.2036917949556765, -0.1988984631593521, 0.0022578210946806, 0.4647729820745401, -0.7174326647034954, -1.2634631101480438, 0.5133396564694863, -0.043693237054719, -0.8062982728606622, 0.1833994291364764, -0.2033431124594778, 0.2267169857581973, 0.1987297283434663, -0.3441932088053089, 1.1870149471594025, 0.6831725292945376, 0.5629406779032482, 1.2010222400566617, 1.039733587460836, 0.0974935307658921, 1.2727910257926278, 0.8367993217440113, 1.4129079460171097, 0.9004407086896836, -0.7483579616638897, 0.7457386845802259, -0.3239641496396378, 0.7848875992851245, -0.1390961398456271, 0.7833468242960103, 0.8604627034283723, 0.8833582135564066, 0.9943489123714075, -0.6794966857197511, 1.3183377554306577, 0.2543848202081477, 1.947055273874089, 0.8270827004765473, 1.0816147726693488, 1.075663156824445, 0.6637987481989851, 0.4189562136893457, 1.377046279849005, 1.0303928547113448, 1.2402652085103616, 0.6157128328975376, -0.2563403135408685, 0.9286871239176393, 1.4363675192327943, 1.6246219415684688, 0.9619542310795551, 0.1332762326344188, 0.3981144089560529, 1.8499069513745692, 1.2893873423885682, -0.0761295119775542, 0.3640695455060273, 1.659054754432412, -0.2217261040979606, 0.4902484028630057, 2.0493239547183073, 0.6243486604613656, 0.5007635312841137, 0.3588263308077613, 1.6402824954236506, 1.657609827701015, 1.2164563009526432, 1.4444945421798439, 0.3510955743518296, 1.4587203351588038, 1.0774488421495338, 1.386484940694074, 1.4121713668503795, 1.8472564114556258, 0.7815838061184093, 0.6955316881846356, 1.696363003239512, 2.043624251960689, 1.3319540546262272, 1.625070322079349, 1.0651127124470092, 1.463332195167422, 2.4140308637967256, 1.564209588089033, 0.8499159611893001, 2.2933431770547914, 1.946666361944326, 1.089340256007964, 1.5792010792092497, 1.5212166745736333]|-973.3629165523944948|      8.00000000|[903, 0, 7, 21]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       8|[0.1695956529274335, -0.6212878889651972, 0.771913990827466, -0.0322929081351068, -1.0482660966956967, -0.5754383516885613, -0.7366365704726198, -0.4574509460491089, 0.9685717389934532, -0.4197071689415784, -1.2036917949556765, -0.1988984631593521, 0.0022578210946806, 0.4647729820745401, -0.7174326647034954, -1.2634631101480438, 0.5133396564694863, -0.043693237054719, -0.8062982728606622, 0.1833994291364764, -0.2033431124594778, 0.2267169857581973, 0.1987297283434663, -0.3441932088053089, 1.1870149471594025, 0.6831725292945376, 0.5629406779032482, 1.2010222400566617, 1.039733587460836, 0.0974935307658921, 1.2727910257926278, 0.8367993217440113, 1.4129079460171097, 0.9004407086896836, -0.7483579616638897, 0.7457386845802259, -0.3239641496396378, 0.7848875992851245, -0.1390961398456271, 0.7833468242960103, 0.8604627034283723, 0.8833582135564066, 0.9943489123714075, -0.6794966857197511, 1.3183377554306577, 0.2543848202081477, 1.947055273874089, 0.8270827004765473, 1.0816147726693488, 1.075663156824445, 0.6637987481989851, 0.4189562136893457, 1.377046279849005, 1.0303928547113448, 1.2402652085103616, 0.6157128328975376, -0.2563403135408685, 0.9286871239176393, 1.4363675192327943, 1.6246219415684688, 0.9619542310795551, 0.1332762326344188, 0.3981144089560529, 1.8499069513745692, 1.2893873423885682, -0.0761295119775542, 0.3640695455060273, 1.659054754432412, -0.2217261040979606, 0.4902484028630057, 2.0493239547183073, 0.6243486604613656, 0.5007635312841137, 0.3588263308077613, 1.6402824954236506, 1.657609827701015, 1.2164563009526432, 1.4444945421798439, 0.3510955743518296, 1.4587203351588038, 1.0774488421495338, 1.386484940694074, 1.4121713668503795, 1.8472564114556258, 0.7815838061184093, 0.6955316881846356, 1.696363003239512, 2.043624251960689, 1.3319540546262272, 1.625070322079349, 1.0651127124470092, 1.463332195167422, 2.4140308637967256, 1.564209588089033, 0.8499159611893001, 2.2933431770547914, 1.946666361944326, 1.089340256007964, 1.5792010792092497, 1.5212166745736333]|-973.3629165523944948|      4.00000000|[1032, 0, 8, 24]                                                           |  | used linear model with 129 points | iterate failure | actual_k=0
       9|[0.2290154048584377, -1.397021041090616, 1.3000264226288656, -0.5559628897993495, -1.4143051340461554, -0.6894637694232785, -1.0193010827836129, -0.8992874631044149, 1.4117639791179035, -0.5516550390396736, -1.0816710809639902, 0.1176189427306584, 0.5150537970633132, 0.8607598751695202, -1.1074374309703605, -1.403878304168657, 0.9687682254773153, 0.2754505076472529, -0.6644381026066205, 0.0855832053282839, -0.0842186040199981, 0.7302666698421633, 0.0665311468776755, -0.8221895363580005, 0.9105380811688125, 1.0649764663660595, 0.4711302585436687, 1.213185019070056, 1.694896954355976, 0.1675000531903835, 1.5679663894814622, 0.9459399092897178, 1.6197165155666824, 1.1166175230774016, -1.0301744799923835, 1.2919667020421604, -0.5260457245317962, 1.0325026431918536, -0.3786163131243059, 0.576299879851838, 1.3084292729795377, 1.0043254358506555, 1.5329159942707402, -1.1336753989681252, 1.0463637180577146, 0.3900323084029662, 2.2110915241331246, 0.9435761034456843, 1.3009259872775307, 1.1903500602740176, 0.5522132374737344, 0.5736990025136881, 0.97647324048568, 1.3525882026144838, 1.2446082009957788, 0.8401446053207549, 0.0276207064784946, 1.1188329907873678, 1.7545353423490633, 0.9642938083779097, 1.3994980532212715, -0.252115367027098, 0.983097554908764, 2.433465608971944, 2.0146077506035, -0.2225290876735458, 1.7547434362918728, 1.8412380984724488, -0.5837458799106239, 0.5570586238358577, 1.6366202093034938, 1.3425673978048374, 0.5834895970121232, 1.2524493393119691, 1.4413552691177645, 1.760427137369837, 1.8860889019102554, 1.4088214749931876, 0.3877994941230809, 1.3083906662678504, 1.3803444710095203, 1.6341222088530538, 1.6471675759274036, 2.2143948171177805, 0.4033451179050947, 0.7794429227543676, 2.076638211544467, 1.472939853831808, 1.567938691831487, 1.466871888273077, 1.1495442960695812, 1.9685141901306702, 1.9599251254387382, 2.1595688573068137, 0.9995656009373058, 1.422899562048081, 2.3407167975165164, 1.840750783404297, 1.9816371477896104, 1.3168173644314463]|-1266.0773525282500032|      8.00000000|[1161, 0, 9, 27]                                                           |  | used linear model with 129 points | iterate success | actual_k=0
      10|[0.2290154048584377, -1.397021041090616, 1.3000264226288656, -0.5559628897993495, -1.4143051340461554, -0.6894637694232785, -1.0193010827836129, -0.8992874631044149, 1.4117639791179035, -0.5516550390396736, -1.0816710809639902, 0.1176189427306584, 0.5150537970633132, 0.8607598751695202, -1.1074374309703605, -1.403878304168657, 0.9687682254773153, 0.2754505076472529, -0.6644381026066205, 0.0855832053282839, -0.0842186040199981, 0.7302666698421633, 0.0665311468776755, -0.8221895363580005, 0.9105380811688125, 1.0649764663660595, 0.4711302585436687, 1.213185019070056, 1.694896954355976, 0.1675000531903835, 1.5679663894814622, 0.9459399092897178, 1.6197165155666824, 1.1166175230774016, -1.0301744799923835, 1.2919667020421604, -0.5260457245317962, 1.0325026431918536, -0.3786163131243059, 0.576299879851838, 1.3084292729795377, 1.0043254358506555, 1.5329159942707402, -1.1336753989681252, 1.0463637180577146, 0.3900323084029662, 2.2110915241331246, 0.9435761034456843, 1.3009259872775307, 1.1903500602740176, 0.5522132374737344, 0.5736990025136881, 0.97647324048568, 1.3525882026144838, 1.2446082009957788, 0.8401446053207549, 0.0276207064784946, 1.1188329907873678, 1.7545353423490633, 0.9642938083779097, 1.3994980532212715, -0.252115367027098, 0.983097554908764, 2.433465608971944, 2.0146077506035, -0.2225290876735458, 1.7547434362918728, 1.8412380984724488, -0.5837458799106239, 0.5570586238358577, 1.6366202093034938, 1.3425673978048374, 0.5834895970121232, 1.2524493393119691, 1.4413552691177645, 1.760427137369837, 1.8860889019102554, 1.4088214749931876, 0.3877994941230809, 1.3083906662678504, 1.3803444710095203, 1.6341222088530538, 1.6471675759274036, 2.2143948171177805, 0.4033451179050947, 0.7794429227543676, 2.076638211544467, 1.472939853831808, 1.567938691831487, 1.466871888273077, 1.1495442960695812, 1.9685141901306702, 1.9599251254387382, 2.1595688573068137, 0.9995656009373058, 1.422899562048081, 2.3407167975165164, 1.840750783404297, 1.9816371477896104, 1.3168173644314463]|-1266.0773525282500032|      4.00000000|[1290, 0, 10, 30]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
      11|[0.2290154048584377, -1.397021041090616, 1.3000264226288656, -0.5559628897993495, -1.4143051340461554, -0.6894637694232785, -1.0193010827836129, -0.8992874631044149, 1.4117639791179035, -0.5516550390396736, -1.0816710809639902, 0.1176189427306584, 0.5150537970633132, 0.8607598751695202, -1.1074374309703605, -1.403878304168657, 0.9687682254773153, 0.2754505076472529, -0.6644381026066205, 0.0855832053282839, -0.0842186040199981, 0.7302666698421633, 0.0665311468776755, -0.8221895363580005, 0.9105380811688125, 1.0649764663660595, 0.4711302585436687, 1.213185019070056, 1.694896954355976, 0.1675000531903835, 1.5679663894814622, 0.9459399092897178, 1.6197165155666824, 1.1166175230774016, -1.0301744799923835, 1.2919667020421604, -0.5260457245317962, 1.0325026431918536, -0.3786163131243059, 0.576299879851838, 1.3084292729795377, 1.0043254358506555, 1.5329159942707402, -1.1336753989681252, 1.0463637180577146, 0.3900323084029662, 2.2110915241331246, 0.9435761034456843, 1.3009259872775307, 1.1903500602740176, 0.5522132374737344, 0.5736990025136881, 0.97647324048568, 1.3525882026144838, 1.2446082009957788, 0.8401446053207549, 0.0276207064784946, 1.1188329907873678, 1.7545353423490633, 0.9642938083779097, 1.3994980532212715, -0.252115367027098, 0.983097554908764, 2.433465608971944, 2.0146077506035, -0.2225290876735458, 1.7547434362918728, 1.8412380984724488, -0.5837458799106239, 0.5570586238358577, 1.6366202093034938, 1.3425673978048374, 0.5834895970121232, 1.2524493393119691, 1.4413552691177645, 1.760427137369837, 1.8860889019102554, 1.4088214749931876, 0.3877994941230809, 1.3083906662678504, 1.3803444710095203, 1.6341222088530538, 1.6471675759274036, 2.2143948171177805, 0.4033451179050947, 0.7794429227543676, 2.076638211544467, 1.472939853831808, 1.567938691831487, 1.466871888273077, 1.1495442960695812, 1.9685141901306702, 1.9599251254387382, 2.1595688573068137, 0.9995656009373058, 1.422899562048081, 2.3407167975165164, 1.840750783404297, 1.9816371477896104, 1.3168173644314463]|-1266.0773525282500032|      2.00000000|[1419, 0, 11, 33]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
