k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[29, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.25000000|[57, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[0.164532400569663, 0.1008856047676711, 0.0963428944565198, 0.0790371104741336, 0.1054820896074021, 0.0658583693993449, 0.0421849013288879, -0.0132977726139561, -0.064441952636069, -0.0160436852041063]|  1.0229469537734985|      0.50000000|[85, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | iterate success | actual_k=2
       4|[0.164532400569663, 0.1008856047676711, 0.0963428944565198, 0.0790371104741336, 0.1054820896074021, 0.0658583693993449, 0.0421849013288879, -0.0132977726139561, -0.064441952636069, -0.0160436852041063]|  1.0229469537734985|      0.25000000|[113, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.164532400569663, 0.1008856047676711, 0.0963428944565198, 0.0790371104741336, 0.1054820896074021, 0.0658583693993449, 0.0421849013288879, -0.0132977726139561, -0.064441952636069, -0.0160436852041063]|  1.0229469537734985|      0.12500000|[141, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[0.1767488095194134, 0.1222656447574317, 0.0899177986921814, 0.0697256030452815, 0.0913138587130928, 0.0658784859020051, 0.0470255498496121, -0.0377924203630666, 0.048975455657983, 0.018640603664028]|  0.7997307181358337|      0.25000000|[169, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       7|[0.1767488095194134, 0.1222656447574317, 0.0899177986921814, 0.0697256030452815, 0.0913138587130928, 0.0658784859020051, 0.0470255498496121, -0.0377924203630666, 0.048975455657983, 0.018640603664028]|  0.7997307181358337|      0.12500000|[197, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[0.1644751872439373, 0.1164834387874609, 0.0469473722818529, 0.0913428297215143, 0.0732140200163892, 0.0065612483778769, 0.0177463708939474, 0.0371724948037136, 0.0127473882435495, -0.019979879658906]|  0.4065080285072327|      0.25000000|[225, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       9|[0.1644751872439373, 0.1164834387874609, 0.0469473722818529, 0.0913428297215143, 0.0732140200163892, 0.0065612483778769, 0.0177463708939474, 0.0371724948037136, 0.0127473882435495, -0.019979879658906]|  0.4065080285072327|      0.12500000|[253, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[0.1644751872439373, 0.1164834387874609, 0.0469473722818529, 0.0913428297215143, 0.0732140200163892, 0.0065612483778769, 0.0177463708939474, 0.0371724948037136, 0.0127473882435495, -0.019979879658906]|  0.4065080285072327|      0.06250000|[281, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      11|[0.1729214087440661, 0.1183669796311292, 0.0492749360860931, 0.0687955318185109, 0.0500323368936261, -0.0101032214093892, 0.0169784194407287, -0.0007625797485686, -0.0089958035606419, 0.0043109501750238]|  0.2017294615507126|      0.12500000|[309, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      12|[0.1729214087440661, 0.1183669796311292, 0.0492749360860931, 0.0687955318185109, 0.0500323368936261, -0.0101032214093892, 0.0169784194407287, -0.0007625797485686, -0.0089958035606419, 0.0043109501750238]|  0.2017294615507126|      0.06250000|[337, 48, 1, 25]                                                           |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[0.1729214087440661, 0.1183669796311292, 0.0492749360860931, 0.0687955318185109, 0.0500323368936261, -0.0101032214093892, 0.0169784194407287, -0.0007625797485686, -0.0089958035606419, 0.0043109501750238]|  0.2017294615507126|      0.03125000|[366, 52, 1, 27]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[0.1701334468829326, 0.1173147084864027, 0.0460283501561187, 0.0502664377994088, 0.0321214651643235, -0.0118219798086844, 0.0077284356137488, -0.0100422123106489, -0.0015269544583269, -0.0036013127118481]|  0.1411835700273514|      0.06250000|[394, 56, 1, 29]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      15|[0.1701334468829326, 0.1173147084864027, 0.0460283501561187, 0.0502664377994088, 0.0321214651643235, -0.0118219798086844, 0.0077284356137488, -0.0100422123106489, -0.0015269544583269, -0.0036013127118481]|  0.1411835700273514|      0.03125000|[422, 60, 1, 31]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[0.1701334468829326, 0.1173147084864027, 0.0460283501561187, 0.0502664377994088, 0.0321214651643235, -0.0118219798086844, 0.0077284356137488, -0.0100422123106489, -0.0015269544583269, -0.0036013127118481]|  0.1411835700273514|      0.01562500|[450, 64, 1, 33]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      17|[0.1713072469182778, 0.1132679217103556, 0.0488455634938958, 0.0441806133112419, 0.0291323600571029, -0.0037423215649199, 0.0092159280665624, -0.0038553966518624, 0.0021926194845129, 0.0036700149377377]|  0.1111025586724281|      0.03125000|[478, 68, 1, 35]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      18|[0.1792320291162672, 0.1080196861706448, 0.0408947334168765, 0.0263415047369159, 0.0201194843247101, 0.010254978528812, -0.0004865928417234, 0.0046541191717429, 0.0072233200848366, -0.002309265809507]|  0.0798385590314865|      0.06250000|[506, 72, 1, 37]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      19|[0.1792320291162672, 0.1080196861706448, 0.0408947334168765, 0.0263415047369159, 0.0201194843247101, 0.010254978528812, -0.0004865928417234, 0.0046541191717429, 0.0072233200848366, -0.002309265809507]|  0.0798385590314865|      0.03125000|[534, 76, 1, 39]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
