k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.994552439996983, -0.6419634226631838, 0.6937235863493955, -0.3726729168302437, 0.1228067408410363, -0.4504601405539733, -0.2912809340614985]|47407.7851562500000000|      2.00000000|[29, 2, 0, 2]                                                              |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       2|[9.994552439996983, -0.6419634226631838, 0.6937235863493955, -0.3726729168302437, 0.1228067408410363, -0.4504601405539733, -0.2912809340614985]|47407.7851562500000000|      1.00000000|[71, 5, 0, 5]                                                              |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[9.994552439996983, -0.6419634226631838, 0.6937235863493955, -0.3726729168302437, 0.1228067408410363, -0.4504601405539733, -0.2912809340614985]|47407.7851562500000000|      0.50000000|[112, 8, 0, 8]                                                             |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[9.709137658920877, -0.437845899109063, 0.5266509198827205, -0.5529718422497881, 0.0763721604077714, -0.2265407365118991, -0.1722960981910703]|36517.8437500000000000|      1.00000000|[155, 11, 0, 11]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | iterate success | actual_k=1
       5|[9.709137658920877, -0.437845899109063, 0.5266509198827205, -0.5529718422497881, 0.0763721604077714, -0.2265407365118991, -0.1722960981910703]|36517.8437500000000000|      0.50000000|[196, 14, 0, 14]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[9.709137658920877, -0.437845899109063, 0.5266509198827205, -0.5529718422497881, 0.0763721604077714, -0.2265407365118991, -0.1722960981910703]|36517.8437500000000000|      0.25000000|[238, 17, 0, 17]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[9.709137658920877, -0.437845899109063, 0.5266509198827205, -0.5529718422497881, 0.0763721604077714, -0.2265407365118991, -0.1722960981910703]|36517.8437500000000000|      0.12500000|[279, 20, 0, 20]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[9.720890375520785, -0.4202032313157661, 0.5255926315185168, -0.5882303056175981, 0.0884333576068302, -0.2277909823895282, -0.0548895603845772]|10238.9501953125000000|      0.25000000|[308, 22, 0, 22]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
       9|[9.720890375520785, -0.4202032313157661, 0.5255926315185168, -0.5882303056175981, 0.0884333576068302, -0.2277909823895282, -0.0548895603845772]|10238.9501953125000000|      0.12500000|[349, 25, 0, 25]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[9.720890375520785, -0.4202032313157661, 0.5255926315185168, -0.5882303056175981, 0.0884333576068302, -0.2277909823895282, -0.0548895603845772]|10238.9501953125000000|      0.06250000|[390, 28, 0, 28]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
