k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]|24876.8647026020043995|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.0173446723682738, 1.1183802202292423, -0.9980000549056054, 0.8511832803938406, -1.1182414463793875, 0.9914915155356221, -1.2211787353023682, 0.8834764169908933, -1.1803447973377683, 0.8963082750418562, -1.143731764263274, 0.9076793240378515, -1.08970865816307, 0.8602140705742248, -1.3134017362330908, 1.1680378645446454, -1.1027602200656905, 0.8996290448458916, -1.178479865962923, 0.9416563091885324, -1.2168133253784865, 0.9988064268131447, -1.4109416044874175, 0.994869361670812, -1.0976867230448333, 0.8560830632935902, -1.3056993649108781, 0.9881129462984704, -0.9874910482335341, 0.759085827163001, -1.3575278247213596, 0.7769838393236269, -1.2519164098547404, 0.900177519361304, -1.1303030454999057, 1.0370965970349602, -1.2228696805029748, 1.0709127197909107, -1.1986697997781133, 1.0175965818255381, -1.0255475990831329, 1.0580871904111004, -1.170607326085569, 0.9170527479995331, -1.3163247941872291, 0.9406044825527917, -1.146859464675302, 0.9142003546760056, -1.0867135385856737, 0.9712508436350592, -1.2008880980595182, 1.0607582401785791, -1.0790278138171867, 0.8923380122961724, -1.1276932025525157, 0.9735921504584897, -1.1363302518822038, 0.9727545640732633, -1.1992314767877243, 1.08808345402563, -1.1893239355438845, 1.0388604954526026, -1.2356066650965098, 0.8941121116927203, -1.2309101239374027, 0.8097359306169618, -1.051792929961254, 0.8544650021086917, -1.227644553497634, 1.0478754730628455, -1.2089410200495385, 1.0486695266102721, -1.300837975583812, 0.9387682059445833, -1.1172190855025177, 1.0379343103241825, -1.1967757328306519, 0.9728053276612747, -1.2285992375720527, 1.012342751173372, -1.092894331575093, 1.0663183103111693, -0.9786142244978179, 1.032822751361787, -1.1098810304478892, 0.9970059766104811, -1.249690675381458, 0.862993365677444, -1.1656521542100478, 0.8603107210366392, -1.1198349769351783, 1.0286072322300794, -1.2892283541846705, 0.9890018711151922, -1.217970114874644, 0.880296236174792, -1.2139616838563057, 1.2367597778929558, -1.2128122703480932, 1.0542601610741034]|23531.6699218750000000|      2.00000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[-1.0173446723682738, 1.1183802202292423, -0.9980000549056054, 0.8511832803938406, -1.1182414463793875, 0.9914915155356221, -1.2211787353023682, 0.8834764169908933, -1.1803447973377683, 0.8963082750418562, -1.143731764263274, 0.9076793240378515, -1.08970865816307, 0.8602140705742248, -1.3134017362330908, 1.1680378645446454, -1.1027602200656905, 0.8996290448458916, -1.178479865962923, 0.9416563091885324, -1.2168133253784865, 0.9988064268131447, -1.4109416044874175, 0.994869361670812, -1.0976867230448333, 0.8560830632935902, -1.3056993649108781, 0.9881129462984704, -0.9874910482335341, 0.759085827163001, -1.3575278247213596, 0.7769838393236269, -1.2519164098547404, 0.900177519361304, -1.1303030454999057, 1.0370965970349602, -1.2228696805029748, 1.0709127197909107, -1.1986697997781133, 1.0175965818255381, -1.0255475990831329, 1.0580871904111004, -1.170607326085569, 0.9170527479995331, -1.3163247941872291, 0.9406044825527917, -1.146859464675302, 0.9142003546760056, -1.0867135385856737, 0.9712508436350592, -1.2008880980595182, 1.0607582401785791, -1.0790278138171867, 0.8923380122961724, -1.1276932025525157, 0.9735921504584897, -1.1363302518822038, 0.9727545640732633, -1.1992314767877243, 1.08808345402563, -1.1893239355438845, 1.0388604954526026, -1.2356066650965098, 0.8941121116927203, -1.2309101239374027, 0.8097359306169618, -1.051792929961254, 0.8544650021086917, -1.227644553497634, 1.0478754730628455, -1.2089410200495385, 1.0486695266102721, -1.300837975583812, 0.9387682059445833, -1.1172190855025177, 1.0379343103241825, -1.1967757328306519, 0.9728053276612747, -1.2285992375720527, 1.012342751173372, -1.092894331575093, 1.0663183103111693, -0.9786142244978179, 1.032822751361787, -1.1098810304478892, 0.9970059766104811, -1.249690675381458, 0.862993365677444, -1.1656521542100478, 0.8603107210366392, -1.1198349769351783, 1.0286072322300794, -1.2892283541846705, 0.9890018711151922, -1.217970114874644, 0.880296236174792, -1.2139616838563057, 1.2367597778929558, -1.2128122703480932, 1.0542601610741034]|23531.6699218750000000|      1.00000000|[145, 0, 0, 9]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[-0.8459017115686823, 0.9302735902364463, -1.0388202731897616, 0.7052109085650957, -0.9457109273010957, 0.9871255084645589, -1.2327069038062939, 0.7401230860944377, -1.1828445575451132, 0.9249985937496499, -1.136207879730437, 0.8531564037563653, -1.1344978746622283, 0.8750051639946633, -1.095296325010803, 1.200589570670424, -1.093989296527099, 0.9648058785643199, -1.143341827044744, 0.8937639184125435, -1.5143219856013126, 0.873078811669362, -1.3376647086756004, 0.9916752834134432, -1.0105875611193342, 0.8201819711618905, -1.1611276871177962, 0.9582880612638112, -0.9912576551018009, 0.6098555826153731, -1.1353776215376794, 0.8463837936528732, -1.058657554504, 0.923261455336874, -1.071998653426611, 1.0820525320232037, -1.1482971100244213, 1.1211021049082739, -1.1609988091332903, 1.024846355291885, -1.2161979957574331, 1.0352014769866218, -1.216850907845246, 0.857944480262664, -1.3413252945942802, 0.7984939776380177, -1.2292421049303754, 0.7316652641094762, -1.1970160776716932, 0.9569026889050927, -1.2813238462486016, 1.1203671973456222, -1.0210751116525973, 0.8517732119495353, -1.1534997440667327, 0.9672855877140554, -0.8915157757069145, 0.8565309366359286, -1.283424364759624, 1.0485961352248012, -1.0211512972793673, 1.1735274445327724, -1.0366394041829723, 0.9363325670350254, -1.1122733455317884, 0.7907127552340285, -1.0054442917189081, 0.9466001306287167, -1.246159760725747, 1.0727356386680835, -1.1352418486211864, 1.1001768226403459, -1.281059368175389, 0.826455044324116, -1.0913270303836429, 1.1376122373419264, -1.2526234037225272, 0.9598947843046624, -1.3199937378664535, 1.0025845372709583, -1.1621580780154288, 1.1020927993118763, -1.084126903350481, 0.9638920208435345, -1.175818386967043, 1.1577191784327252, -1.2290344860354645, 0.9181669278015501, -1.1677082032463135, 0.708686665118044, -1.0755064532350105, 0.9336563157847252, -1.3978669451917924, 0.8912482843827215, -1.0967364499883119, 0.8994688530126469, -1.0616035888467497, 1.1983640862887104, -1.2126023111826882, 1.1435513206035417]|22753.4765625000000000|      2.00000000|[177, 0, 0, 11]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       4|[-0.8459017115686823, 0.9302735902364463, -1.0388202731897616, 0.7052109085650957, -0.9457109273010957, 0.9871255084645589, -1.2327069038062939, 0.7401230860944377, -1.1828445575451132, 0.9249985937496499, -1.136207879730437, 0.8531564037563653, -1.1344978746622283, 0.8750051639946633, -1.095296325010803, 1.200589570670424, -1.093989296527099, 0.9648058785643199, -1.143341827044744, 0.8937639184125435, -1.5143219856013126, 0.873078811669362, -1.3376647086756004, 0.9916752834134432, -1.0105875611193342, 0.8201819711618905, -1.1611276871177962, 0.9582880612638112, -0.9912576551018009, 0.6098555826153731, -1.1353776215376794, 0.8463837936528732, -1.058657554504, 0.923261455336874, -1.071998653426611, 1.0820525320232037, -1.1482971100244213, 1.1211021049082739, -1.1609988091332903, 1.024846355291885, -1.2161979957574331, 1.0352014769866218, -1.216850907845246, 0.857944480262664, -1.3413252945942802, 0.7984939776380177, -1.2292421049303754, 0.7316652641094762, -1.1970160776716932, 0.9569026889050927, -1.2813238462486016, 1.1203671973456222, -1.0210751116525973, 0.8517732119495353, -1.1534997440667327, 0.9672855877140554, -0.8915157757069145, 0.8565309366359286, -1.283424364759624, 1.0485961352248012, -1.0211512972793673, 1.1735274445327724, -1.0366394041829723, 0.9363325670350254, -1.1122733455317884, 0.7907127552340285, -1.0054442917189081, 0.9466001306287167, -1.246159760725747, 1.0727356386680835, -1.1352418486211864, 1.1001768226403459, -1.281059368175389, 0.826455044324116, -1.0913270303836429, 1.1376122373419264, -1.2526234037225272, 0.9598947843046624, -1.3199937378664535, 1.0025845372709583, -1.1621580780154288, 1.1020927993118763, -1.084126903350481, 0.9638920208435345, -1.175818386967043, 1.1577191784327252, -1.2290344860354645, 0.9181669278015501, -1.1677082032463135, 0.708686665118044, -1.0755064532350105, 0.9336563157847252, -1.3978669451917924, 0.8912482843827215, -1.0967364499883119, 0.8994688530126469, -1.0616035888467497, 1.1983640862887104, -1.2126023111826882, 1.1435513206035417]|22753.4765625000000000|      1.00000000|[289, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[-0.9165514773301333, 0.8075864781423425, -1.0329051950068509, 0.5938585946138983, -0.98526492057011, 1.127548721962367, -1.1745342543978619, 0.6641352023879263, -1.1818900229339337, 0.9373579536912796, -1.1280608991826107, 0.8338408261759584, -1.1004665531751128, 0.8718845000753356, -1.0959164678154492, 1.1258697021045472, -0.8526255964087226, 1.1100064746496006, -1.2795620496213809, 0.8464920912674602, -1.3429166251651954, 0.7777408324189801, -1.427340609825442, 0.814763025391825, -0.8154600324589578, 0.7837637888587158, -1.0331345000532046, 1.0013654574883062, -1.0758597313114884, 0.6248966585147965, -1.1128216597718383, 0.7510660964371882, -1.0338065736511244, 0.9583961277418219, -1.10190106761368, 1.0525284920741678, -1.147826770344733, 0.9075786735001288, -1.1852394332707532, 0.9192106057808639, -1.2260124933031948, 1.153094598567687, -1.1461008958258443, 0.8347343888278935, -1.2351060238963387, 0.7206289783720021, -1.335990166548934, 0.7612167757045242, -1.1988604113090684, 0.9923576928741519, -1.0337730984034263, 0.9387930015208776, -1.0569200391104994, 0.9538594971736867, -1.311169751548041, 1.0383555522128018, -0.9407935015815515, 0.6536869198005589, -1.2059885405344015, 0.9292590016080176, -0.9350523969694587, 1.1416539637292837, -0.9494773900187772, 0.7639030294168556, -1.2325474877336182, 0.7278020272786743, -1.02732387909684, 0.9915058286303052, -1.2499116722390733, 1.0610352957014695, -1.0867184748382797, 0.9396583026520307, -1.2907314637620502, 0.773969480532661, -1.2471304124554696, 1.1871929742257665, -1.42432793619281, 1.144004964212221, -1.322340501639944, 1.0447355469735762, -1.2756738124763665, 1.0684573261400474, -1.1526434368939082, 0.8339184704336042, -1.1156939782071431, 1.122070746200573, -1.1949698656735768, 0.7253065256976635, -1.1131807306845245, 0.7630490328934069, -1.162264237534384, 1.0703064248139953, -1.4348959586833747, 0.6812256570874267, -1.1173441273944493, 0.9861477584156394, -1.0547583522012838, 1.1227089235352232, -1.1412676611990864, 1.1779985420810868]|21954.1933593750000000|      2.00000000|[321, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       6|[-0.9165514773301333, 0.8075864781423425, -1.0329051950068509, 0.5938585946138983, -0.98526492057011, 1.127548721962367, -1.1745342543978619, 0.6641352023879263, -1.1818900229339337, 0.9373579536912796, -1.1280608991826107, 0.8338408261759584, -1.1004665531751128, 0.8718845000753356, -1.0959164678154492, 1.1258697021045472, -0.8526255964087226, 1.1100064746496006, -1.2795620496213809, 0.8464920912674602, -1.3429166251651954, 0.7777408324189801, -1.427340609825442, 0.814763025391825, -0.8154600324589578, 0.7837637888587158, -1.0331345000532046, 1.0013654574883062, -1.0758597313114884, 0.6248966585147965, -1.1128216597718383, 0.7510660964371882, -1.0338065736511244, 0.9583961277418219, -1.10190106761368, 1.0525284920741678, -1.147826770344733, 0.9075786735001288, -1.1852394332707532, 0.9192106057808639, -1.2260124933031948, 1.153094598567687, -1.1461008958258443, 0.8347343888278935, -1.2351060238963387, 0.7206289783720021, -1.335990166548934, 0.7612167757045242, -1.1988604113090684, 0.9923576928741519, -1.0337730984034263, 0.9387930015208776, -1.0569200391104994, 0.9538594971736867, -1.311169751548041, 1.0383555522128018, -0.9407935015815515, 0.6536869198005589, -1.2059885405344015, 0.9292590016080176, -0.9350523969694587, 1.1416539637292837, -0.9494773900187772, 0.7639030294168556, -1.2325474877336182, 0.7278020272786743, -1.02732387909684, 0.9915058286303052, -1.2499116722390733, 1.0610352957014695, -1.0867184748382797, 0.9396583026520307, -1.2907314637620502, 0.773969480532661, -1.2471304124554696, 1.1871929742257665, -1.42432793619281, 1.144004964212221, -1.322340501639944, 1.0447355469735762, -1.2756738124763665, 1.0684573261400474, -1.1526434368939082, 0.8339184704336042, -1.1156939782071431, 1.122070746200573, -1.1949698656735768, 0.7253065256976635, -1.1131807306845245, 0.7630490328934069, -1.162264237534384, 1.0703064248139953, -1.4348959586833747, 0.6812256570874267, -1.1173441273944493, 0.9861477584156394, -1.0547583522012838, 1.1227089235352232, -1.1412676611990864, 1.1779985420810868]|21954.1933593750000000|      1.00000000|[433, 0, 0, 27]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[-0.9045527182930305, 0.7120001428758889, -1.0739445545881656, 0.2941022256096186, -0.8253453168846856, 1.120027540466285, -1.1533187853948006, 0.5393250016000267, -1.1576719265217619, 1.0162545314088913, -1.0412668346679055, 0.8237290020331582, -1.2032071510441724, 0.8214247064860117, -1.139838653772844, 1.2040001940772314, -0.8469899448194124, 1.1962949363767748, -1.2450650118534075, 0.7895777997382151, -1.2362097261389957, 0.6568410895005168, -1.3074920051629753, 0.6408363665472501, -0.8147894295450048, 0.7448340647356841, -0.8831147526276807, 1.0042075889623356, -1.2455895190201485, 0.7609574036976692, -1.0831641090761654, 0.7122546671853798, -0.8689792769694604, 0.8026263537677877, -1.0723592618061646, 1.076741286317167, -1.074150716518102, 1.0535335062815896, -1.0333845702789646, 1.0153630928673656, -1.2309343022143029, 0.8859286839177405, -1.0719749534212117, 0.7532652585137658, -1.4014325757950785, 0.6139841488498076, -1.2266263551302505, 0.665865784559595, -1.0587588595642552, 1.0476095861465289, -0.878172508419449, 0.9358853335885252, -1.093800931212006, 0.9247761181974437, -1.3194997404130304, 0.9702766488291407, -1.0106044278400332, 0.7129301223023677, -1.197739390200158, 0.9650799957993249, -0.8916819331046446, 1.1617032741160622, -0.886988686878299, 0.6552943041139369, -1.355920293860975, 0.7735418530651645, -1.046731408732631, 0.8488514978631414, -1.1708716384393179, 1.2068646459450576, -1.1603464352686932, 0.917526090978357, -1.1853206429911882, 0.7993514571216228, -1.2517952896914655, 1.1187383702988782, -1.3618031221275286, 1.1409614384293822, -1.185777169277923, 1.0266260835182257, -1.315757593364757, 1.2025102042816853, -1.1678409419148477, 0.910032166076493, -1.0088439078921423, 1.0952524519101632, -1.4142561476247573, 0.8132046518511322, -1.1556241752496852, 0.60174578542203, -1.1959253172401818, 1.0298683554507344, -1.4547358384528837, 0.8107255612878213, -1.0466529051504097, 0.9397184798460987, -1.0594145896701697, 1.1791870607160555, -0.8859315400587131, 1.1477927083726895]|21316.4648437500000000|      2.00000000|[465, 0, 0, 29]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       8|[-0.79799678714125, 0.4661885276396904, -0.9797094838291376, 0.165538431586447, -0.4037245036210779, 1.35303348205252, -0.9659429637193422, 0.3551567519723891, -0.6726278226075053, 0.9379228128713042, -0.9488489666881896, 0.5076378265871245, -1.2218828338535546, 0.8331202508355018, -1.3049282432954672, 1.342317603796753, -0.856850122897476, 1.2374948541491337, -1.2016502370104691, 0.8445839803502757, -1.1837625591663632, 0.5573189959597343, -1.211772258023343, 0.7757870136448715, -0.8862768445547367, 0.7418711064073091, -0.9969944148066344, 0.5275997611955094, -1.169518714182296, 0.827995580100203, -0.7689177789548685, 0.7813780108473136, -0.8794758769336402, 0.85877682233941, -0.6491317824182035, 0.8712829567596734, -1.2496505186256375, 1.1822431293990072, -0.6860265834694099, 0.7502625243879917, -0.9947814167581981, 0.9183127233501639, -1.1742613644797242, 0.6503777552888493, -1.128407412697198, 0.2633884863327615, -1.1581255567362856, 0.4650183433464067, -0.942679134372316, 0.6917820737342054, -0.9023454938079549, 0.6039876778771488, -0.8162520424387463, 0.9054560465987737, -1.0654227290197982, 0.7236380956396113, -0.7655633758171745, 0.6165951050857348, -1.1661570353501562, 0.8820360388409875, -0.9374729546495549, 0.8879795792780296, -0.9920217385161888, 0.6438474432481257, -1.249493526783761, 0.8196121117729512, -1.0182278187572404, 1.0364337217329527, -1.307529573477716, 1.0883467502150197, -1.3554754664876443, 0.7224934765059163, -1.1048874092245342, 0.8479654725971454, -1.3508400666705782, 0.8154829977684059, -1.3048978303230212, 0.7150689317232954, -1.120262725476603, 1.0364830253614643, -1.1399419013718277, 0.948487589107666, -0.7350806742771011, 0.9241160384806926, -0.893567171450324, 1.2733028339304628, -0.9564373026645978, 0.9074749621062052, -0.8653119223477052, 0.5753574403977024, -1.3527203815621278, 1.1962423942086906, -1.157947302511487, 0.8411538786542164, -0.9367223195182961, 1.0274811132394048, -1.022447682909985, 0.9343716711379765, -0.7603697154726051, 0.884108342684596]|17587.6093750000000000|      4.00000000|[513, 0, 0, 32]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | iterate success | actual_k=0
       9|[-0.79799678714125, 0.4661885276396904, -0.9797094838291376, 0.165538431586447, -0.4037245036210779, 1.35303348205252, -0.9659429637193422, 0.3551567519723891, -0.6726278226075053, 0.9379228128713042, -0.9488489666881896, 0.5076378265871245, -1.2218828338535546, 0.8331202508355018, -1.3049282432954672, 1.342317603796753, -0.856850122897476, 1.2374948541491337, -1.2016502370104691, 0.8445839803502757, -1.1837625591663632, 0.5573189959597343, -1.211772258023343, 0.7757870136448715, -0.8862768445547367, 0.7418711064073091, -0.9969944148066344, 0.5275997611955094, -1.169518714182296, 0.827995580100203, -0.7689177789548685, 0.7813780108473136, -0.8794758769336402, 0.85877682233941, -0.6491317824182035, 0.8712829567596734, -1.2496505186256375, 1.1822431293990072, -0.6860265834694099, 0.7502625243879917, -0.9947814167581981, 0.9183127233501639, -1.1742613644797242, 0.6503777552888493, -1.128407412697198, 0.2633884863327615, -1.1581255567362856, 0.4650183433464067, -0.942679134372316, 0.6917820737342054, -0.9023454938079549, 0.6039876778771488, -0.8162520424387463, 0.9054560465987737, -1.0654227290197982, 0.7236380956396113, -0.7655633758171745, 0.6165951050857348, -1.1661570353501562, 0.8820360388409875, -0.9374729546495549, 0.8879795792780296, -0.9920217385161888, 0.6438474432481257, -1.249493526783761, 0.8196121117729512, -1.0182278187572404, 1.0364337217329527, -1.307529573477716, 1.0883467502150197, -1.3554754664876443, 0.7224934765059163, -1.1048874092245342, 0.8479654725971454, -1.3508400666705782, 0.8154829977684059, -1.3048978303230212, 0.7150689317232954, -1.120262725476603, 1.0364830253614643, -1.1399419013718277, 0.948487589107666, -0.7350806742771011, 0.9241160384806926, -0.893567171450324, 1.2733028339304628, -0.9564373026645978, 0.9074749621062052, -0.8653119223477052, 0.5753574403977024, -1.3527203815621278, 1.1962423942086906, -1.157947302511487, 0.8411538786542164, -0.9367223195182961, 1.0274811132394048, -1.022447682909985, 0.9343716711379765, -0.7603697154726051, 0.884108342684596]|17587.6093750000000000|      2.00000000|[625, 0, 0, 39]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[-0.79799678714125, 0.4661885276396904, -0.9797094838291376, 0.165538431586447, -0.4037245036210779, 1.35303348205252, -0.9659429637193422, 0.3551567519723891, -0.6726278226075053, 0.9379228128713042, -0.9488489666881896, 0.5076378265871245, -1.2218828338535546, 0.8331202508355018, -1.3049282432954672, 1.342317603796753, -0.856850122897476, 1.2374948541491337, -1.2016502370104691, 0.8445839803502757, -1.1837625591663632, 0.5573189959597343, -1.211772258023343, 0.7757870136448715, -0.8862768445547367, 0.7418711064073091, -0.9969944148066344, 0.5275997611955094, -1.169518714182296, 0.827995580100203, -0.7689177789548685, 0.7813780108473136, -0.8794758769336402, 0.85877682233941, -0.6491317824182035, 0.8712829567596734, -1.2496505186256375, 1.1822431293990072, -0.6860265834694099, 0.7502625243879917, -0.9947814167581981, 0.9183127233501639, -1.1742613644797242, 0.6503777552888493, -1.128407412697198, 0.2633884863327615, -1.1581255567362856, 0.4650183433464067, -0.942679134372316, 0.6917820737342054, -0.9023454938079549, 0.6039876778771488, -0.8162520424387463, 0.9054560465987737, -1.0654227290197982, 0.7236380956396113, -0.7655633758171745, 0.6165951050857348, -1.1661570353501562, 0.8820360388409875, -0.9374729546495549, 0.8879795792780296, -0.9920217385161888, 0.6438474432481257, -1.249493526783761, 0.8196121117729512, -1.0182278187572404, 1.0364337217329527, -1.307529573477716, 1.0883467502150197, -1.3554754664876443, 0.7224934765059163, -1.1048874092245342, 0.8479654725971454, -1.3508400666705782, 0.8154829977684059, -1.3048978303230212, 0.7150689317232954, -1.120262725476603, 1.0364830253614643, -1.1399419013718277, 0.948487589107666, -0.7350806742771011, 0.9241160384806926, -0.893567171450324, 1.2733028339304628, -0.9564373026645978, 0.9074749621062052, -0.8653119223477052, 0.5753574403977024, -1.3527203815621278, 1.1962423942086906, -1.157947302511487, 0.8411538786542164, -0.9367223195182961, 1.0274811132394048, -1.022447682909985, 0.9343716711379765, -0.7603697154726051, 0.884108342684596]|17587.6093750000000000|      1.00000000|[737, 0, 0, 46]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
