k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[121, 8, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=4
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.25000000|[242, 16, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=4
       3|[0.0236180415261762, 0.0511816136464794, -0.0141502036733704, -0.0129616228870501, -0.0204460276284274, 0.0101207117052155, 0.0083361562478875, 0.007604730339318, -0.0068007433191316, 0.0036323733162887, 0.0012719905097703, -0.0067440682185379, -0.020602673142127, -0.0183308944801528, 0.0078118101566188, 0.0062001613388626, -0.0054337303051518, -0.0074290931610996, 0.0179104519941941, -0.0306444565323567, -0.0189568100439757, -0.0343864017982074, 0.0168375267650885, -0.0315669748332033, -0.0100215932906867, -0.0215413850869159, -0.0203083401255936, -0.0126522015659236, 0.0138840815052808, -0.0289315968866634, 0.0950930032922313, 0.0108371906638951, -0.064183412001688, -0.0152108244105971, 0.077829287903137, -0.0165063202589188, -0.0414856858317972, -0.0259110702421956, -0.0138537512960454, 0.0862441270215109, 0.0178393207270255, -0.0489406643723002, -0.0106502052674028, 0.0768578941410332, 0.0052567028484196, -0.0148449056100542, -0.0322120994915415, -0.0124522822393658, 0.0658635656228259, 0.0020782605256488, -0.045909504058987, -0.0139953016544639, 0.0559125769355654, -0.0256773120836649, -0.0120460999284984, -0.0159687770114742, -0.0117258182080928]|33861.0727316825286835|      0.50000000|[363, 24, 3, 9]                                                            |  | used linear model with 129 points | iterate success | actual_k=4
       4|[0.0236180415261762, 0.0511816136464794, -0.0141502036733704, -0.0129616228870501, -0.0204460276284274, 0.0101207117052155, 0.0083361562478875, 0.007604730339318, -0.0068007433191316, 0.0036323733162887, 0.0012719905097703, -0.0067440682185379, -0.020602673142127, -0.0183308944801528, 0.0078118101566188, 0.0062001613388626, -0.0054337303051518, -0.0074290931610996, 0.0179104519941941, -0.0306444565323567, -0.0189568100439757, -0.0343864017982074, 0.0168375267650885, -0.0315669748332033, -0.0100215932906867, -0.0215413850869159, -0.0203083401255936, -0.0126522015659236, 0.0138840815052808, -0.0289315968866634, 0.0950930032922313, 0.0108371906638951, -0.064183412001688, -0.0152108244105971, 0.077829287903137, -0.0165063202589188, -0.0414856858317972, -0.0259110702421956, -0.0138537512960454, 0.0862441270215109, 0.0178393207270255, -0.0489406643723002, -0.0106502052674028, 0.0768578941410332, 0.0052567028484196, -0.0148449056100542, -0.0322120994915415, -0.0124522822393658, 0.0658635656228259, 0.0020782605256488, -0.045909504058987, -0.0139953016544639, 0.0559125769355654, -0.0256773120836649, -0.0120460999284984, -0.0159687770114742, -0.0117258182080928]|33861.0727316825286835|      0.25000000|[484, 32, 4, 12]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       5|[-0.0116464715952921, 0.0925321678158949, -0.0105024446481635, -0.0750595586688784, 0.008727930818643, 0.0341652176353298, -0.0150661713685268, 0.007030145902216, -0.0292925692913236, 0.0190105636541437, 0.0335188530744555, -0.0062361431366341, -0.0451975554195867, -0.0007253556774207, 0.002890727949291, -0.0191786330752428, -0.0204651992333879, -0.0117624409566004, 0.0183061039360918, -0.0466639607691064, -0.0501489146764392, -0.0652886134445782, 0.0128537894104472, -0.0863217192393108, -0.0252351048593699, -0.0273698586622657, -0.0089351209544227, -0.0503282096392962, -0.0006514328654262, -0.0585520968343316, 0.155098881045929, 0.0024624311966529, -0.1222470211200181, 0.0164163272096839, 0.1163166497278801, -0.0234380278124161, -0.0295720142837546, -0.0092449233946349, -0.0293570898421033, 0.1556615393469851, 0.0316204685380681, -0.1006440214889031, -0.0373078910956651, 0.1492466324950339, 0.0129896028883216, -0.0027645539835917, -0.0025922685092114, -0.0040610560791318, 0.1353935920677427, 0.0321939224870205, -0.030217595910333, -0.0022648364945361, 0.1248683940305163, 0.0259175637928585, 0.0211803066816343, -0.0117027287857481, 0.036289993434668]|21740.0294100019236794|      0.50000000|[605, 40, 5, 15]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       6|[-0.0116464715952921, 0.0925321678158949, -0.0105024446481635, -0.0750595586688784, 0.008727930818643, 0.0341652176353298, -0.0150661713685268, 0.007030145902216, -0.0292925692913236, 0.0190105636541437, 0.0335188530744555, -0.0062361431366341, -0.0451975554195867, -0.0007253556774207, 0.002890727949291, -0.0191786330752428, -0.0204651992333879, -0.0117624409566004, 0.0183061039360918, -0.0466639607691064, -0.0501489146764392, -0.0652886134445782, 0.0128537894104472, -0.0863217192393108, -0.0252351048593699, -0.0273698586622657, -0.0089351209544227, -0.0503282096392962, -0.0006514328654262, -0.0585520968343316, 0.155098881045929, 0.0024624311966529, -0.1222470211200181, 0.0164163272096839, 0.1163166497278801, -0.0234380278124161, -0.0295720142837546, -0.0092449233946349, -0.0293570898421033, 0.1556615393469851, 0.0316204685380681, -0.1006440214889031, -0.0373078910956651, 0.1492466324950339, 0.0129896028883216, -0.0027645539835917, -0.0025922685092114, -0.0040610560791318, 0.1353935920677427, 0.0321939224870205, -0.030217595910333, -0.0022648364945361, 0.1248683940305163, 0.0259175637928585, 0.0211803066816343, -0.0117027287857481, 0.036289993434668]|21740.0294100019236794|      0.25000000|[726, 48, 6, 18]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       7|[-0.0116464715952921, 0.0925321678158949, -0.0105024446481635, -0.0750595586688784, 0.008727930818643, 0.0341652176353298, -0.0150661713685268, 0.007030145902216, -0.0292925692913236, 0.0190105636541437, 0.0335188530744555, -0.0062361431366341, -0.0451975554195867, -0.0007253556774207, 0.002890727949291, -0.0191786330752428, -0.0204651992333879, -0.0117624409566004, 0.0183061039360918, -0.0466639607691064, -0.0501489146764392, -0.0652886134445782, 0.0128537894104472, -0.0863217192393108, -0.0252351048593699, -0.0273698586622657, -0.0089351209544227, -0.0503282096392962, -0.0006514328654262, -0.0585520968343316, 0.155098881045929, 0.0024624311966529, -0.1222470211200181, 0.0164163272096839, 0.1163166497278801, -0.0234380278124161, -0.0295720142837546, -0.0092449233946349, -0.0293570898421033, 0.1556615393469851, 0.0316204685380681, -0.1006440214889031, -0.0373078910956651, 0.1492466324950339, 0.0129896028883216, -0.0027645539835917, -0.0025922685092114, -0.0040610560791318, 0.1353935920677427, 0.0321939224870205, -0.030217595910333, -0.0022648364945361, 0.1248683940305163, 0.0259175637928585, 0.0211803066816343, -0.0117027287857481, 0.036289993434668]|21740.0294100019236794|      0.12500000|[847, 56, 7, 21]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       8|[0.0012066175922914, 0.0947716847726123, -0.0205804906560099, -0.0522400185997507, -0.0118099228452385, 0.0124857427638706, -0.0127631246647914, 0.0085288570962185, -0.0334386995661951, 0.0124243851923962, 0.0313272264381246, -0.0094337803485663, -0.0462564096760022, -0.0110979899319045, -0.0032989325687458, -0.0179958186816693, -0.0265617300167261, -0.0162715934657136, 0.0074287037326057, -0.0414201414247239, -0.0507543320468075, -0.060585527141631, 0.0226220536332863, -0.096655176613683, -0.035649632275014, -0.0250756046307751, -0.0036362287201427, -0.0498409635294175, 0.0042122056267371, -0.0626456125370724, 0.1234180228330304, -0.0080168492069756, -0.1100465415910989, -0.0093917533444141, 0.0750290423049874, -0.0403173192571229, -0.0462200635274355, -0.0180424919722855, -0.0395622640373428, 0.1205445510099128, -0.0145096142368077, -0.1033037683013432, -0.0465512722243384, 0.1145515820571156, 0.0024433228962796, -0.0216814499099307, -0.0136133805075318, -0.0261938025435268, 0.1196329651649054, 0.0084540301835143, -0.0504773439411826, -0.0133267326140843, 0.1112768689834989, 0.0072922848982673, 0.0104982888965994, -0.0376595570379201, 0.0184059634515053]|7692.6665322194612600|      0.25000000|[968, 64, 8, 24]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       9|[0.0012066175922914, 0.0947716847726123, -0.0205804906560099, -0.0522400185997507, -0.0118099228452385, 0.0124857427638706, -0.0127631246647914, 0.0085288570962185, -0.0334386995661951, 0.0124243851923962, 0.0313272264381246, -0.0094337803485663, -0.0462564096760022, -0.0110979899319045, -0.0032989325687458, -0.0179958186816693, -0.0265617300167261, -0.0162715934657136, 0.0074287037326057, -0.0414201414247239, -0.0507543320468075, -0.060585527141631, 0.0226220536332863, -0.096655176613683, -0.035649632275014, -0.0250756046307751, -0.0036362287201427, -0.0498409635294175, 0.0042122056267371, -0.0626456125370724, 0.1234180228330304, -0.0080168492069756, -0.1100465415910989, -0.0093917533444141, 0.0750290423049874, -0.0403173192571229, -0.0462200635274355, -0.0180424919722855, -0.0395622640373428, 0.1205445510099128, -0.0145096142368077, -0.1033037683013432, -0.0465512722243384, 0.1145515820571156, 0.0024433228962796, -0.0216814499099307, -0.0136133805075318, -0.0261938025435268, 0.1196329651649054, 0.0084540301835143, -0.0504773439411826, -0.0133267326140843, 0.1112768689834989, 0.0072922848982673, 0.0104982888965994, -0.0376595570379201, 0.0184059634515053]|7692.6665322194612600|      0.12500000|[1089, 72, 9, 27]                                                          |  | used linear model with 129 points | iterate failure | actual_k=4
      10|[0.0012066175922914, 0.0947716847726123, -0.0205804906560099, -0.0522400185997507, -0.0118099228452385, 0.0124857427638706, -0.0127631246647914, 0.0085288570962185, -0.0334386995661951, 0.0124243851923962, 0.0313272264381246, -0.0094337803485663, -0.0462564096760022, -0.0110979899319045, -0.0032989325687458, -0.0179958186816693, -0.0265617300167261, -0.0162715934657136, 0.0074287037326057, -0.0414201414247239, -0.0507543320468075, -0.060585527141631, 0.0226220536332863, -0.096655176613683, -0.035649632275014, -0.0250756046307751, -0.0036362287201427, -0.0498409635294175, 0.0042122056267371, -0.0626456125370724, 0.1234180228330304, -0.0080168492069756, -0.1100465415910989, -0.0093917533444141, 0.0750290423049874, -0.0403173192571229, -0.0462200635274355, -0.0180424919722855, -0.0395622640373428, 0.1205445510099128, -0.0145096142368077, -0.1033037683013432, -0.0465512722243384, 0.1145515820571156, 0.0024433228962796, -0.0216814499099307, -0.0136133805075318, -0.0261938025435268, 0.1196329651649054, 0.0084540301835143, -0.0504773439411826, -0.0133267326140843, 0.1112768689834989, 0.0072922848982673, 0.0104982888965994, -0.0376595570379201, 0.0184059634515053]|7692.6665322194612600|      0.06250000|[1210, 80, 10, 30]                                                         |  | used linear model with 129 points | iterate failure | actual_k=4
      11|[-0.0038392292946947, 0.1046190803115768, -0.0145698558915697, -0.0515666350371813, -0.0083308454871723, 0.0141706108155787, -0.0118317148357308, 0.0100821059298208, -0.0313658122732471, 0.0121218959047674, 0.0322883271356945, -0.0071448754133928, -0.0443582759885493, -0.0090511368400262, -0.0019986962811109, -0.019590576124207, -0.0261877371372733, -0.0140852585922245, 0.0078909289090324, -0.043368470307062, -0.0513094259373602, -0.0571758102085395, 0.0268189563439165, -0.096166557837412, -0.0366258152209791, -0.0228760852131835, -0.0014061048310563, -0.0476787535132398, 0.0048602940538149, -0.0611172418822968, 0.1459874638074223, 0.0072125008584258, -0.1136958935515685, -0.0101901993412403, 0.0944235673906169, -0.0343817256184412, -0.0391953621828324, -0.013006035897106, -0.0334981030988501, 0.1324825902490533, 0.0031325450022084, -0.0996178269073045, -0.0450217456809967, 0.1273602313003501, 0.0078772118035914, -0.0168933938115536, -0.0048764060599549, -0.020346158281149, 0.1419720456745318, 0.0212731800520872, -0.0520823688860496, -0.0058297285266627, 0.1318486745755656, 0.0178650670705594, 0.0209155414509882, -0.0258790376591916, 0.0267863223814585]|908.0973081693758786|      0.12500000|[1331, 88, 11, 33]                                                         |  | used linear model with 129 points | iterate success | actual_k=4
