k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[110, 6, 1, 3]                                                             |  | used linear model with 116 points | iterate failure | actual_k=4
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[219, 13, 2, 6]                                                            |  | used linear model with 116 points | iterate failure | actual_k=4
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[327, 21, 3, 9]                                                            |  | used linear model with 116 points | iterate failure | actual_k=4
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[437, 27, 4, 12]                                                           |  | used linear model with 116 points | iterate failure | actual_k=4
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[546, 34, 5, 15]                                                           |  | used linear model with 116 points | iterate failure | actual_k=4
       6|[0.6021170010320173, 0.0249063636584174, 1.8865006418237, 0.651406956546369, 0.0203065840056068, 1.9996529198700863, 1.2994280609059616, 0.0183159508767876, 2.120152129123891, -0.0216098986346988, 0.0233716484106217, 2.1619150801458473, 1.2284342634305547, 0.0175050400056874, 2.216444097235321, 0.220198779564366, 0.0174992166016958, 2.285305772723946, 1.332814342899454, 0.0194077936304951, 2.387971902983176, 4.505354001260026, 0.035156687231264, 2.4914534455981854, 0.6612983413747697, 0.0157493015772201, 2.5594330509287113, 4.386693352445698, 0.0314989098238075, 2.708918198649727, 0.2267391288509785, 0.0204172777619866, 2.942720741969184, 0.2392897155675509, 0.0222267166772091, 2.967606048804868, 0.7083443604770124, 0.0214134530138801, 3.132971819799373, 0.2022426423581489, 0.0214166507119122, 3.23130742800428, -0.0682376956490978, 0.016716806025375, 3.2555046996619246, 1.3807005700211707, 0.0213430292709457, 3.379161792888069, 0.2417762088946557, 0.0209549478679993, 3.6671591567991584, 0.0547475734600502, 0.0196068452203355, 3.718845635996039, 0.0191378324593545, 0.0202167642765495, 3.830772052844973, 0.4183028326214154, 0.0242136941705838, 3.959980554323378, 0.2663329199206111, 0.0250423227332809, 4.045275627797668, 0.8226661903370612, 0.0234075109577836, 4.1730130945751, 0.9671265169476472, 0.0183758416067584, 4.43293578890296, 0.7461672305099823, 0.0214216618375554, 4.558627626074048, 0.2153170140348516, 0.0208406354335141, 4.600253039080402, 0.5000372059601004, 0.0212230938277654, 4.700329201296473, 0.0533010316483166, 0.020293830963139, 4.800206881456583, 0.3670434123715087, 0.0231752674688141, 4.9681703216645685, 0.1606510232125864, 0.0220164804297545, 5.392871364016267, 0.2859750535682619, 0.018784082257461, 5.419501317366765, 0.0920954931812347, 0.0203926314663075, 2.5832833220314244, -0.0014560006653261, 0.021929016789847, 3.8600628422948873, 0.1560272942194091, 0.0179776774521032, 5.198994604491017]|368614.6770477783284150|      0.06250000|[655, 41, 6, 18]                                                           |  | used linear model with 116 points | iterate success | actual_k=4
       7|[0.6021170010320173, 0.0249063636584174, 1.8865006418237, 0.651406956546369, 0.0203065840056068, 1.9996529198700863, 1.2994280609059616, 0.0183159508767876, 2.120152129123891, -0.0216098986346988, 0.0233716484106217, 2.1619150801458473, 1.2284342634305547, 0.0175050400056874, 2.216444097235321, 0.220198779564366, 0.0174992166016958, 2.285305772723946, 1.332814342899454, 0.0194077936304951, 2.387971902983176, 4.505354001260026, 0.035156687231264, 2.4914534455981854, 0.6612983413747697, 0.0157493015772201, 2.5594330509287113, 4.386693352445698, 0.0314989098238075, 2.708918198649727, 0.2267391288509785, 0.0204172777619866, 2.942720741969184, 0.2392897155675509, 0.0222267166772091, 2.967606048804868, 0.7083443604770124, 0.0214134530138801, 3.132971819799373, 0.2022426423581489, 0.0214166507119122, 3.23130742800428, -0.0682376956490978, 0.016716806025375, 3.2555046996619246, 1.3807005700211707, 0.0213430292709457, 3.379161792888069, 0.2417762088946557, 0.0209549478679993, 3.6671591567991584, 0.0547475734600502, 0.0196068452203355, 3.718845635996039, 0.0191378324593545, 0.0202167642765495, 3.830772052844973, 0.4183028326214154, 0.0242136941705838, 3.959980554323378, 0.2663329199206111, 0.0250423227332809, 4.045275627797668, 0.8226661903370612, 0.0234075109577836, 4.1730130945751, 0.9671265169476472, 0.0183758416067584, 4.43293578890296, 0.7461672305099823, 0.0214216618375554, 4.558627626074048, 0.2153170140348516, 0.0208406354335141, 4.600253039080402, 0.5000372059601004, 0.0212230938277654, 4.700329201296473, 0.0533010316483166, 0.020293830963139, 4.800206881456583, 0.3670434123715087, 0.0231752674688141, 4.9681703216645685, 0.1606510232125864, 0.0220164804297545, 5.392871364016267, 0.2859750535682619, 0.018784082257461, 5.419501317366765, 0.0920954931812347, 0.0203926314663075, 2.5832833220314244, -0.0014560006653261, 0.021929016789847, 3.8600628422948873, 0.1560272942194091, 0.0179776774521032, 5.198994604491017]|368614.6770477783284150|      0.03125000|[764, 48, 7, 21]                                                           |  | used linear model with 116 points | iterate failure | actual_k=4
       8|[0.604840366265801, 0.0297263658581871, 1.8880084577475553, 0.6507379512855871, 0.0190538637281354, 1.997205658870225, 1.3002916887959004, 0.0220915813152686, 2.1193812410120887, -0.0258825038451219, 0.026866895841977, 2.1624346090065596, 1.229474717162596, 0.0206606207524112, 2.2161877156842253, 0.2242133932549744, 0.0158594070421122, 2.2841672865563702, 1.331809173636602, 0.0245813789993716, 2.3865538631186825, 4.505705652414913, 0.0431447781311979, 2.4898669032486174, 0.6567955226658212, 0.0176271329969396, 2.5580745569360444, 4.389134476690945, 0.044692792644251, 2.7110284328636496, 0.224600673288, 0.0198851310904807, 2.9432845939346253, 0.2350646372308057, 0.0189014929649165, 2.962635343192705, 0.7076153347347448, 0.0248007327026575, 3.1286689371978706, 0.2028633393756718, 0.0148084773036432, 3.230032035502546, -0.0651810163634304, 0.0180102413322879, 3.255063565848426, 1.3837112353904026, 0.0239820611947179, 3.3718983318056606, 0.2444352135090921, 0.0209756790752401, 3.669509465252472, 0.0522002816937321, 0.0197013082142888, 3.7145169413044368, 0.0200053094724797, 0.0236860762596598, 3.833940358951597, 0.4234021990958315, 0.0234965725796135, 3.961245863685417, 0.2650760256183147, 0.0257916485017707, 4.047697433299472, 0.8187636759965313, 0.0243850858575885, 4.176008965513012, 0.9713906496313008, 0.0217110384783009, 4.428816088765114, 0.7449203904633313, 0.0198481581495873, 4.554034873624209, 0.215811940063074, 0.0209300958694822, 4.599098083547304, 0.5059871486437819, 0.0211021164742282, 4.698642314036712, 0.058957183768403, 0.0211483328651227, 4.796668262550002, 0.3702926770930512, 0.0202186600552558, 4.969437038651887, 0.1645611089067638, 0.0203161139462649, 5.392383807472576, 0.2868089504092699, 0.0187604852057627, 5.420475970264888, 0.090649501707569, 0.0187548424095839, 2.5813873085308736, -0.0014062340279535, 0.0234344305826414, 3.861040442738226, 0.1571544352609974, 0.0168806244879691, 5.200798440758125]|322398.3821648636367172|      0.06250000|[872, 56, 8, 24]                                                           |  | used linear model with 116 points | iterate success | actual_k=4
       9|[0.604840366265801, 0.0297263658581871, 1.8880084577475553, 0.6507379512855871, 0.0190538637281354, 1.997205658870225, 1.3002916887959004, 0.0220915813152686, 2.1193812410120887, -0.0258825038451219, 0.026866895841977, 2.1624346090065596, 1.229474717162596, 0.0206606207524112, 2.2161877156842253, 0.2242133932549744, 0.0158594070421122, 2.2841672865563702, 1.331809173636602, 0.0245813789993716, 2.3865538631186825, 4.505705652414913, 0.0431447781311979, 2.4898669032486174, 0.6567955226658212, 0.0176271329969396, 2.5580745569360444, 4.389134476690945, 0.044692792644251, 2.7110284328636496, 0.224600673288, 0.0198851310904807, 2.9432845939346253, 0.2350646372308057, 0.0189014929649165, 2.962635343192705, 0.7076153347347448, 0.0248007327026575, 3.1286689371978706, 0.2028633393756718, 0.0148084773036432, 3.230032035502546, -0.0651810163634304, 0.0180102413322879, 3.255063565848426, 1.3837112353904026, 0.0239820611947179, 3.3718983318056606, 0.2444352135090921, 0.0209756790752401, 3.669509465252472, 0.0522002816937321, 0.0197013082142888, 3.7145169413044368, 0.0200053094724797, 0.0236860762596598, 3.833940358951597, 0.4234021990958315, 0.0234965725796135, 3.961245863685417, 0.2650760256183147, 0.0257916485017707, 4.047697433299472, 0.8187636759965313, 0.0243850858575885, 4.176008965513012, 0.9713906496313008, 0.0217110384783009, 4.428816088765114, 0.7449203904633313, 0.0198481581495873, 4.554034873624209, 0.215811940063074, 0.0209300958694822, 4.599098083547304, 0.5059871486437819, 0.0211021164742282, 4.698642314036712, 0.058957183768403, 0.0211483328651227, 4.796668262550002, 0.3702926770930512, 0.0202186600552558, 4.969437038651887, 0.1645611089067638, 0.0203161139462649, 5.392383807472576, 0.2868089504092699, 0.0187604852057627, 5.420475970264888, 0.090649501707569, 0.0187548424095839, 2.5813873085308736, -0.0014062340279535, 0.0234344305826414, 3.861040442738226, 0.1571544352609974, 0.0168806244879691, 5.200798440758125]|322398.3821648636367172|      0.03125000|[981, 63, 9, 27]                                                           |  | used linear model with 116 points | iterate failure | actual_k=4
      10|[0.6074149592389898, 0.0343866940669283, 1.89203184351924, 0.646066515911091, 0.0191308897611793, 1.99620667058714, 1.2988049054183717, 0.023962389252797, 2.11970712435376, -0.0285748016159195, 0.0302713502174397, 2.1638031909888524, 1.2338407033167862, 0.0252014064080355, 2.2167519092339503, 0.2232279591353136, 0.0180089045592659, 2.2878512027804114, 1.3305954446841128, 0.0277095590856343, 2.382900531865383, 4.506156514709231, 0.0583724610194978, 2.485838741777596, 0.6536137784968048, 0.0173490211136294, 2.5614097431907896, 4.392532600776168, 0.0542200356974042, 2.7126277310505356, 0.222546379237872, 0.0192117867434934, 2.9414008661942366, 0.2321704038825606, 0.01898063177252, 2.962028714587794, 0.7077459425339317, 0.024050185403421, 3.1289364724409827, 0.1994585731597939, 0.0129005437316809, 3.231683709627668, -0.063220849920841, 0.0200411616573937, 3.257324842955305, 1.385462876821954, 0.0263742179966928, 3.3678218080853384, 0.2444405211422654, 0.0222832072752277, 3.667664693873384, 0.0521590396381334, 0.0233672706899451, 3.7166002218508414, 0.0213275362918046, 0.0277804073026338, 3.833905886728225, 0.4235343857571954, 0.0238662370022259, 3.9615952283095006, 0.2630471226755927, 0.0261722929201689, 4.052034118391084, 0.8172159276499239, 0.0324746146971854, 4.170971599524442, 0.9677122026060085, 0.0229341823745012, 4.430138941897307, 0.7427279012209274, 0.0209199146946515, 4.552644683691196, 0.2143357625254795, 0.0172185581660626, 4.600624917086601, 0.5050310728418665, 0.0260557458501009, 4.699992921581507, 0.0618924798605583, 0.0196399975894234, 4.792235140007331, 0.3697823927330582, 0.0205529105822194, 4.968452811938792, 0.1666808547378844, 0.0211775192364521, 5.389257001758733, 0.2834737973716652, 0.0191447671450291, 5.421755375637684, 0.0872673712104903, 0.0179136910768773, 2.5760592728885485, -0.0018920881011921, 0.0201450106414282, 3.8609782344092856, 0.1559869608131665, 0.0138447222359247, 5.201190167398299]|291894.9317764413426630|      0.06250000|[1091, 69, 10, 30]                                                         |  | used linear model with 116 points | iterate success | actual_k=4
      11|[0.6074149592389898, 0.0343866940669283, 1.89203184351924, 0.646066515911091, 0.0191308897611793, 1.99620667058714, 1.2988049054183717, 0.023962389252797, 2.11970712435376, -0.0285748016159195, 0.0302713502174397, 2.1638031909888524, 1.2338407033167862, 0.0252014064080355, 2.2167519092339503, 0.2232279591353136, 0.0180089045592659, 2.2878512027804114, 1.3305954446841128, 0.0277095590856343, 2.382900531865383, 4.506156514709231, 0.0583724610194978, 2.485838741777596, 0.6536137784968048, 0.0173490211136294, 2.5614097431907896, 4.392532600776168, 0.0542200356974042, 2.7126277310505356, 0.222546379237872, 0.0192117867434934, 2.9414008661942366, 0.2321704038825606, 0.01898063177252, 2.962028714587794, 0.7077459425339317, 0.024050185403421, 3.1289364724409827, 0.1994585731597939, 0.0129005437316809, 3.231683709627668, -0.063220849920841, 0.0200411616573937, 3.257324842955305, 1.385462876821954, 0.0263742179966928, 3.3678218080853384, 0.2444405211422654, 0.0222832072752277, 3.667664693873384, 0.0521590396381334, 0.0233672706899451, 3.7166002218508414, 0.0213275362918046, 0.0277804073026338, 3.833905886728225, 0.4235343857571954, 0.0238662370022259, 3.9615952283095006, 0.2630471226755927, 0.0261722929201689, 4.052034118391084, 0.8172159276499239, 0.0324746146971854, 4.170971599524442, 0.9677122026060085, 0.0229341823745012, 4.430138941897307, 0.7427279012209274, 0.0209199146946515, 4.552644683691196, 0.2143357625254795, 0.0172185581660626, 4.600624917086601, 0.5050310728418665, 0.0260557458501009, 4.699992921581507, 0.0618924798605583, 0.0196399975894234, 4.792235140007331, 0.3697823927330582, 0.0205529105822194, 4.968452811938792, 0.1666808547378844, 0.0211775192364521, 5.389257001758733, 0.2834737973716652, 0.0191447671450291, 5.421755375637684, 0.0872673712104903, 0.0179136910768773, 2.5760592728885485, -0.0018920881011921, 0.0201450106414282, 3.8609782344092856, 0.1559869608131665, 0.0138447222359247, 5.201190167398299]|291894.9317764413426630|      0.03125000|[1200, 76, 11, 33]                                                         |  | used linear model with 116 points | iterate failure | actual_k=4
