k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.50000000|[117, 18, 0, 9]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 54 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 79 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 104 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[99.98643095520278, 0.1045125260983832, 0.3866260208062096, 0.0726708587560409, 99.98605830447418, -0.1160351515468977, 0.2868505345423337, 0.8681642629560875, 99.9192338593691, -0.0721920525371213, 0.2845263429572124, 0.8869694323175131, 99.98841434852551, 0.0178073814588896, 0.41662239255192, 0.7134322339819495, 99.98734770623591, 0.026261803045284, 0.3519673406439791, 0.7531546643310678, 100.13240795964474, -0.0060540808018082, 0.4645139943020861, 0.9030313260536473, 100.06958689801584, 0.0493402719306753, 0.4802263221545862, 0.7062647510511998, 100.00284861783258, 0.0912862889441511, 0.4626785125593964, 0.6839506216309241, 100.00565493278557, 0.1844362672116169, 0.5052070398205413, 0.4643641860212233, 99.95663854383919, 0.173453567732772, 0.4834339621442023, 0.6515028396968652, 99.98040665140205, 0.2333777877648851, 0.6294344097413521, 0.5427361289226222, 100.00495631666527, 0.2948467780587493, 0.605825824214819, 0.4983764026005758, 99.89440708934484, 0.3461353698162137, 0.5975523697295032, 0.4450914167714417, 99.94895642931219, 0.3459014117352371, 0.6322314677527726, 0.4303497260368587, 100.05755024627511, 0.4090959078162126, 0.6673353394545667, 0.3931528338337797, 100.02817033171455, 0.4585777293164996, 0.7771983858460291, 0.357936775930784, 100.05831468380369, 0.3894789443990859, 0.8008486443659758, 0.3173699243345089, 99.96748003573053, 0.4286589721770641, 0.8258752332419997, 0.1505382731586753, 100.0742272169954, 0.5408929926930687, 0.7358822195787912, 0.1171008307595972, 99.9283683475296, 0.5360649716339347, 0.7394939034179806, 0.0285273931867946, 300.02789303314285, 299.9991328345551, 299.9504944213445, 299.96127722939127, 299.9012933139018, 300.0439475745621, 300.0004685438484, 300.03999665239564, 300.0238292327894, 300.03694213373495, 299.98509755530284, 299.900418920308, 300.0001473459329, 299.96619586786096, 299.9821024578891, 300.0135258148108, 299.92693121578986, 299.98130335340085, 300.0149930762261]|820.1366577148437500|      1.00000000|[169, 26, 0, 13]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | iterate success | actual_k=2
       3|[99.98643095520278, 0.1045125260983832, 0.3866260208062096, 0.0726708587560409, 99.98605830447418, -0.1160351515468977, 0.2868505345423337, 0.8681642629560875, 99.9192338593691, -0.0721920525371213, 0.2845263429572124, 0.8869694323175131, 99.98841434852551, 0.0178073814588896, 0.41662239255192, 0.7134322339819495, 99.98734770623591, 0.026261803045284, 0.3519673406439791, 0.7531546643310678, 100.13240795964474, -0.0060540808018082, 0.4645139943020861, 0.9030313260536473, 100.06958689801584, 0.0493402719306753, 0.4802263221545862, 0.7062647510511998, 100.00284861783258, 0.0912862889441511, 0.4626785125593964, 0.6839506216309241, 100.00565493278557, 0.1844362672116169, 0.5052070398205413, 0.4643641860212233, 99.95663854383919, 0.173453567732772, 0.4834339621442023, 0.6515028396968652, 99.98040665140205, 0.2333777877648851, 0.6294344097413521, 0.5427361289226222, 100.00495631666527, 0.2948467780587493, 0.605825824214819, 0.4983764026005758, 99.89440708934484, 0.3461353698162137, 0.5975523697295032, 0.4450914167714417, 99.94895642931219, 0.3459014117352371, 0.6322314677527726, 0.4303497260368587, 100.05755024627511, 0.4090959078162126, 0.6673353394545667, 0.3931528338337797, 100.02817033171455, 0.4585777293164996, 0.7771983858460291, 0.357936775930784, 100.05831468380369, 0.3894789443990859, 0.8008486443659758, 0.3173699243345089, 99.96748003573053, 0.4286589721770641, 0.8258752332419997, 0.1505382731586753, 100.0742272169954, 0.5408929926930687, 0.7358822195787912, 0.1171008307595972, 99.9283683475296, 0.5360649716339347, 0.7394939034179806, 0.0285273931867946, 300.02789303314285, 299.9991328345551, 299.9504944213445, 299.96127722939127, 299.9012933139018, 300.0439475745621, 300.0004685438484, 300.03999665239564, 300.0238292327894, 300.03694213373495, 299.98509755530284, 299.900418920308, 300.0001473459329, 299.96619586786096, 299.9821024578891, 300.0135258148108, 299.92693121578986, 299.98130335340085, 300.0149930762261]|820.1366577148437500|      0.50000000|[283, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 102 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[99.98643095520278, 0.1045125260983832, 0.3866260208062096, 0.0726708587560409, 99.98605830447418, -0.1160351515468977, 0.2868505345423337, 0.8681642629560875, 99.9192338593691, -0.0721920525371213, 0.2845263429572124, 0.8869694323175131, 99.98841434852551, 0.0178073814588896, 0.41662239255192, 0.7134322339819495, 99.98734770623591, 0.026261803045284, 0.3519673406439791, 0.7531546643310678, 100.13240795964474, -0.0060540808018082, 0.4645139943020861, 0.9030313260536473, 100.06958689801584, 0.0493402719306753, 0.4802263221545862, 0.7062647510511998, 100.00284861783258, 0.0912862889441511, 0.4626785125593964, 0.6839506216309241, 100.00565493278557, 0.1844362672116169, 0.5052070398205413, 0.4643641860212233, 99.95663854383919, 0.173453567732772, 0.4834339621442023, 0.6515028396968652, 99.98040665140205, 0.2333777877648851, 0.6294344097413521, 0.5427361289226222, 100.00495631666527, 0.2948467780587493, 0.605825824214819, 0.4983764026005758, 99.89440708934484, 0.3461353698162137, 0.5975523697295032, 0.4450914167714417, 99.94895642931219, 0.3459014117352371, 0.6322314677527726, 0.4303497260368587, 100.05755024627511, 0.4090959078162126, 0.6673353394545667, 0.3931528338337797, 100.02817033171455, 0.4585777293164996, 0.7771983858460291, 0.357936775930784, 100.05831468380369, 0.3894789443990859, 0.8008486443659758, 0.3173699243345089, 99.96748003573053, 0.4286589721770641, 0.8258752332419997, 0.1505382731586753, 100.0742272169954, 0.5408929926930687, 0.7358822195787912, 0.1171008307595972, 99.9283683475296, 0.5360649716339347, 0.7394939034179806, 0.0285273931867946, 300.02789303314285, 299.9991328345551, 299.9504944213445, 299.96127722939127, 299.9012933139018, 300.0439475745621, 300.0004685438484, 300.03999665239564, 300.0238292327894, 300.03694213373495, 299.98509755530284, 299.900418920308, 300.0001473459329, 299.96619586786096, 299.9821024578891, 300.0135258148108, 299.92693121578986, 299.98130335340085, 300.0149930762261]|820.1366577148437500|      0.25000000|[405, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[99.98643095520278, 0.1045125260983832, 0.3866260208062096, 0.0726708587560409, 99.98605830447418, -0.1160351515468977, 0.2868505345423337, 0.8681642629560875, 99.9192338593691, -0.0721920525371213, 0.2845263429572124, 0.8869694323175131, 99.98841434852551, 0.0178073814588896, 0.41662239255192, 0.7134322339819495, 99.98734770623591, 0.026261803045284, 0.3519673406439791, 0.7531546643310678, 100.13240795964474, -0.0060540808018082, 0.4645139943020861, 0.9030313260536473, 100.06958689801584, 0.0493402719306753, 0.4802263221545862, 0.7062647510511998, 100.00284861783258, 0.0912862889441511, 0.4626785125593964, 0.6839506216309241, 100.00565493278557, 0.1844362672116169, 0.5052070398205413, 0.4643641860212233, 99.95663854383919, 0.173453567732772, 0.4834339621442023, 0.6515028396968652, 99.98040665140205, 0.2333777877648851, 0.6294344097413521, 0.5427361289226222, 100.00495631666527, 0.2948467780587493, 0.605825824214819, 0.4983764026005758, 99.89440708934484, 0.3461353698162137, 0.5975523697295032, 0.4450914167714417, 99.94895642931219, 0.3459014117352371, 0.6322314677527726, 0.4303497260368587, 100.05755024627511, 0.4090959078162126, 0.6673353394545667, 0.3931528338337797, 100.02817033171455, 0.4585777293164996, 0.7771983858460291, 0.357936775930784, 100.05831468380369, 0.3894789443990859, 0.8008486443659758, 0.3173699243345089, 99.96748003573053, 0.4286589721770641, 0.8258752332419997, 0.1505382731586753, 100.0742272169954, 0.5408929926930687, 0.7358822195787912, 0.1171008307595972, 99.9283683475296, 0.5360649716339347, 0.7394939034179806, 0.0285273931867946, 300.02789303314285, 299.9991328345551, 299.9504944213445, 299.96127722939127, 299.9012933139018, 300.0439475745621, 300.0004685438484, 300.03999665239564, 300.0238292327894, 300.03694213373495, 299.98509755530284, 299.900418920308, 300.0001473459329, 299.96619586786096, 299.9821024578891, 300.0135258148108, 299.92693121578986, 299.98130335340085, 300.0149930762261]|820.1366577148437500|      0.12500000|[529, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 112 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[99.96715255855689, 0.124209861338658, 0.4128198122605017, 0.0706763746191695, 99.99783138163063, -0.1325841643801845, 0.2951520342570332, 0.8735490920266951, 99.90964041094594, -0.0691715038307463, 0.2800656435261131, 0.8770591446815624, 100.00307925012352, 0.0171869326808064, 0.4010707141665395, 0.7040758461288201, 99.99535055254623, 0.0252796296480528, 0.357413290756863, 0.747580153934274, 100.14693923890843, -0.0085528859880463, 0.4535524528023897, 0.8959596220949356, 100.05637966142264, 0.0460773371627432, 0.4965869675643641, 0.6971123547224204, 100.00463326526581, 0.0984758599779174, 0.4729897326594502, 0.6776520586296503, 100.01239694753417, 0.1767182311080199, 0.503983835049245, 0.4523664807542759, 99.94637606441538, 0.177213483374024, 0.4852690725179487, 0.6533740126529372, 99.98069275484009, 0.232482840829554, 0.6113861656174624, 0.507253955571629, 100.02075160095352, 0.3133520988395603, 0.5980911777840286, 0.4960286976943382, 99.89646129142253, 0.365751061095572, 0.6035129836193325, 0.4438085816507902, 99.94166966512168, 0.3475336026304982, 0.6284640288074905, 0.4282018722008195, 100.05080487705392, 0.401245317135125, 0.6748830095872254, 0.4099054052091992, 100.03123049610343, 0.4457181184502759, 0.758422069645233, 0.3522736253258094, 100.06247433294537, 0.4215973559943094, 0.7810077520055508, 0.3017943010418057, 99.96426785582194, 0.4618319131509905, 0.8302436264065614, 0.1416191085460598, 100.05021923397452, 0.5243586069262078, 0.7110546316472862, 0.1025778998142933, 99.92819000666748, 0.5332747666073172, 0.7557560950090405, 0.0188218153405199, 300.01018772357054, 300.0100211509743, 299.9617969110905, 299.9615372657194, 299.9053572348533, 300.05120135574293, 300.01372208696887, 300.05314171951693, 300.03125200023334, 300.0384153985675, 299.98333331753696, 299.8992034442486, 299.9773337986243, 299.9775188271207, 299.9669922459341, 300.0260272879712, 299.9328709432019, 299.9789776637899, 300.0367691126071]|719.4384765625000000|      0.25000000|[555, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       7|[99.96715255855689, 0.124209861338658, 0.4128198122605017, 0.0706763746191695, 99.99783138163063, -0.1325841643801845, 0.2951520342570332, 0.8735490920266951, 99.90964041094594, -0.0691715038307463, 0.2800656435261131, 0.8770591446815624, 100.00307925012352, 0.0171869326808064, 0.4010707141665395, 0.7040758461288201, 99.99535055254623, 0.0252796296480528, 0.357413290756863, 0.747580153934274, 100.14693923890843, -0.0085528859880463, 0.4535524528023897, 0.8959596220949356, 100.05637966142264, 0.0460773371627432, 0.4965869675643641, 0.6971123547224204, 100.00463326526581, 0.0984758599779174, 0.4729897326594502, 0.6776520586296503, 100.01239694753417, 0.1767182311080199, 0.503983835049245, 0.4523664807542759, 99.94637606441538, 0.177213483374024, 0.4852690725179487, 0.6533740126529372, 99.98069275484009, 0.232482840829554, 0.6113861656174624, 0.507253955571629, 100.02075160095352, 0.3133520988395603, 0.5980911777840286, 0.4960286976943382, 99.89646129142253, 0.365751061095572, 0.6035129836193325, 0.4438085816507902, 99.94166966512168, 0.3475336026304982, 0.6284640288074905, 0.4282018722008195, 100.05080487705392, 0.401245317135125, 0.6748830095872254, 0.4099054052091992, 100.03123049610343, 0.4457181184502759, 0.758422069645233, 0.3522736253258094, 100.06247433294537, 0.4215973559943094, 0.7810077520055508, 0.3017943010418057, 99.96426785582194, 0.4618319131509905, 0.8302436264065614, 0.1416191085460598, 100.05021923397452, 0.5243586069262078, 0.7110546316472862, 0.1025778998142933, 99.92819000666748, 0.5332747666073172, 0.7557560950090405, 0.0188218153405199, 300.01018772357054, 300.0100211509743, 299.9617969110905, 299.9615372657194, 299.9053572348533, 300.05120135574293, 300.01372208696887, 300.05314171951693, 300.03125200023334, 300.0384153985675, 299.98333331753696, 299.8992034442486, 299.9773337986243, 299.9775188271207, 299.9669922459341, 300.0260272879712, 299.9328709432019, 299.9789776637899, 300.0367691126071]|719.4384765625000000|      0.12500000|[668, 106, 0, 53]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[99.97594341632355, 0.1405166400135018, 0.4068680600696182, 0.0857306560622204, 99.99358149890384, -0.1315663337489765, 0.3055168470878468, 0.8658411527333342, 99.91208058304797, -0.0643154412746858, 0.2869931276317915, 0.8790351403091056, 100.0019654794481, 0.0018050932714263, 0.4001880359438283, 0.7247478169157036, 99.98985228174523, 0.0215960178328713, 0.3695118662213577, 0.7837637943709974, 100.14666564398333, -0.0066557075474443, 0.4473918175616254, 0.890097268451721, 100.0669587015147, 0.0398766124999771, 0.4974650475626989, 0.7082042501889106, 100.01753650374648, 0.0940547889118242, 0.4585939382425436, 0.6538559370150444, 100.01991259974729, 0.1766639729574825, 0.5313907557255745, 0.4412697517935787, 99.93763620438172, 0.1835183104067864, 0.4824748842349839, 0.6829094681490089, 99.99126056693594, 0.2290267669565338, 0.6121473303373365, 0.5055327206087535, 100.00458917580093, 0.3035551902720257, 0.602313300943646, 0.5103162102814255, 99.89387726108747, 0.356174870789244, 0.6079276383698057, 0.4472538404316893, 99.94413679501498, 0.3614080771238778, 0.6445337821604761, 0.4272600620853821, 100.04984968069664, 0.387874467885276, 0.6765155819916979, 0.3840559404459382, 100.0262645772975, 0.4259554328295939, 0.7651675413641051, 0.3799666220862201, 100.05689112258337, 0.4132710975213394, 0.80255515533014, 0.2745907180181873, 99.96699109602623, 0.4376470202429772, 0.8442614460209025, 0.141025792420073, 100.04281401371185, 0.5306820019555194, 0.7083859560624086, 0.1017983695479775, 99.92628825665315, 0.5158664033684675, 0.7796802257622334, 0.0161949882902261, 300.01240907287223, 300.02195886670245, 299.9465480827943, 299.9610989298661, 299.9005307929757, 300.0632071184348, 300.0149785314088, 300.07034097349896, 300.0311407899592, 300.0310408708051, 299.98370925592565, 299.88671123857165, 299.96429192068484, 299.95818533743426, 299.9348062403017, 300.0174388362582, 299.9428372815703, 299.97698731767065, 300.0276384823514]|640.6528320312500000|      0.25000000|[694, 110, 0, 55]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
       9|[99.97594341632355, 0.1405166400135018, 0.4068680600696182, 0.0857306560622204, 99.99358149890384, -0.1315663337489765, 0.3055168470878468, 0.8658411527333342, 99.91208058304797, -0.0643154412746858, 0.2869931276317915, 0.8790351403091056, 100.0019654794481, 0.0018050932714263, 0.4001880359438283, 0.7247478169157036, 99.98985228174523, 0.0215960178328713, 0.3695118662213577, 0.7837637943709974, 100.14666564398333, -0.0066557075474443, 0.4473918175616254, 0.890097268451721, 100.0669587015147, 0.0398766124999771, 0.4974650475626989, 0.7082042501889106, 100.01753650374648, 0.0940547889118242, 0.4585939382425436, 0.6538559370150444, 100.01991259974729, 0.1766639729574825, 0.5313907557255745, 0.4412697517935787, 99.93763620438172, 0.1835183104067864, 0.4824748842349839, 0.6829094681490089, 99.99126056693594, 0.2290267669565338, 0.6121473303373365, 0.5055327206087535, 100.00458917580093, 0.3035551902720257, 0.602313300943646, 0.5103162102814255, 99.89387726108747, 0.356174870789244, 0.6079276383698057, 0.4472538404316893, 99.94413679501498, 0.3614080771238778, 0.6445337821604761, 0.4272600620853821, 100.04984968069664, 0.387874467885276, 0.6765155819916979, 0.3840559404459382, 100.0262645772975, 0.4259554328295939, 0.7651675413641051, 0.3799666220862201, 100.05689112258337, 0.4132710975213394, 0.80255515533014, 0.2745907180181873, 99.96699109602623, 0.4376470202429772, 0.8442614460209025, 0.141025792420073, 100.04281401371185, 0.5306820019555194, 0.7083859560624086, 0.1017983695479775, 99.92628825665315, 0.5158664033684675, 0.7796802257622334, 0.0161949882902261, 300.01240907287223, 300.02195886670245, 299.9465480827943, 299.9610989298661, 299.9005307929757, 300.0632071184348, 300.0149785314088, 300.07034097349896, 300.0311407899592, 300.0310408708051, 299.98370925592565, 299.88671123857165, 299.96429192068484, 299.95818533743426, 299.9348062403017, 300.0174388362582, 299.9428372815703, 299.97698731767065, 300.0276384823514]|640.6528320312500000|      0.12500000|[808, 128, 0, 64]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 102 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[99.96574780636168, 0.1614762165068477, 0.3949094509662089, 0.0908906631623052, 99.9868726946327, -0.1175187778401136, 0.3066539717550619, 0.8772028024742877, 99.93973705628387, -0.0664777093513882, 0.3006768687622788, 0.8779019136716222, 99.99946637503083, -0.007765236197617, 0.4049939363351219, 0.7288419635114735, 99.99403519333215, 0.0500642930698124, 0.3590919062436242, 0.7713827362303014, 100.14222232505297, -0.0167621968739553, 0.4543115452087844, 0.9078396751743859, 100.04899416681475, 0.0458389146514736, 0.4977113832746036, 0.7125610495278795, 100.01118104457113, 0.0927748847453751, 0.4690356990388104, 0.6452660298465265, 100.01355655495506, 0.2027639012964746, 0.5440566008252363, 0.4405127761592822, 99.93483172028311, 0.1589658665147946, 0.4952999783120953, 0.693317057541326, 100.00632321066769, 0.2284084376168493, 0.6187945138485946, 0.4984393516620443, 99.99799425742412, 0.2807504386565023, 0.565767228038949, 0.4998647547300714, 99.89068902771183, 0.3602436547641791, 0.601360173122914, 0.4514471539829512, 99.94703098539259, 0.3648960512232713, 0.6553355968835998, 0.4198482711187108, 100.04317192455737, 0.3969237790055609, 0.6819469040373328, 0.4121045555363566, 100.01494591790926, 0.417319908617919, 0.7715465821800148, 0.4072529977814771, 100.07991837279766, 0.4161077311346517, 0.7867431613386164, 0.2668112094308933, 99.9598169115369, 0.4611556440856965, 0.8484073997639252, 0.1277865420956525, 100.04747910918759, 0.5176323540509025, 0.709936279234588, 0.0920264908368196, 99.92594643431497, 0.5149506145429152, 0.768569074714362, 0.0056417070997627, 299.99245805409515, 300.0193682594387, 299.957815313746, 299.9600544930196, 299.90796235769506, 300.04964880009095, 300.03007919785426, 300.04551499089183, 300.0189336697343, 300.03421903879916, 299.9989772602265, 299.8818103197587, 299.9637122497342, 299.95804996875984, 299.9392676086845, 300.00466182226614, 299.94827302033866, 299.99953932657485, 300.02169446622617]|616.0399169921875000|      0.25000000|[834, 132, 0, 66]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
