k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[40, 6, 0, 3]                                                              |  | trying linear partial model with 15 points | trying linear partial model with 27 points | exploitation failed, decreasing delta | actual_k=2
       2|[1.0168284811698698, 0.8588325536393934, 0.8283390204680358, 0.8390647475240407, 0.9800899060016356, 0.9081727145110641, 0.9479459660341208, 0.9804946378983834, 0.9996716944599296, 0.8667334646465094, 0.9607826363714693, 0.6636485625608447, 0.9676549993917488, 1.0059450929874167, 0.9717375517165019, 1.0922351795357634, 0.9314565981117867, 0.9412209594680053, 0.8973228182504187, 0.987746468725127, 0.9721411349067274, 0.9921187121747029]|  1.3988373279571533|      1.00000000|[66, 10, 0, 5]                                                             |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[1.0168284811698698, 0.8588325536393934, 0.8283390204680358, 0.8390647475240407, 0.9800899060016356, 0.9081727145110641, 0.9479459660341208, 0.9804946378983834, 0.9996716944599296, 0.8667334646465094, 0.9607826363714693, 0.6636485625608447, 0.9676549993917488, 1.0059450929874167, 0.9717375517165019, 1.0922351795357634, 0.9314565981117867, 0.9412209594680053, 0.8973228182504187, 0.987746468725127, 0.9721411349067274, 0.9921187121747029]|  1.3988373279571533|      0.50000000|[105, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | trying linear partial model with 27 points | exploitation failed, decreasing delta | actual_k=2
       4|[0.9102539505589536, 0.7536950033579048, 0.7095491528014208, 0.7120479625407173, 0.8638361572112739, 0.7744330602818204, 0.8353601266468197, 0.870702397082838, 0.8791087012087798, 0.7656971071338748, 0.9783073649092688, 0.3338821972480449, 0.9638208558290648, 1.0087176379051792, 0.9372675598944754, 1.0524633742308478, 0.9180123689217017, 0.8938199722052027, 0.8844770209550097, 0.9657897937847342, 0.9498422658878408, 0.959692421755518]|  1.2521443367004395|      1.00000000|[145, 22, 0, 11]                                                           |  | trying linear partial model with 15 points | trying linear partial model with 28 points | iterate success | actual_k=2
       5|[0.9102539505589536, 0.7536950033579048, 0.7095491528014208, 0.7120479625407173, 0.8638361572112739, 0.7744330602818204, 0.8353601266468197, 0.870702397082838, 0.8791087012087798, 0.7656971071338748, 0.9783073649092688, 0.3338821972480449, 0.9638208558290648, 1.0087176379051792, 0.9372675598944754, 1.0524633742308478, 0.9180123689217017, 0.8938199722052027, 0.8844770209550097, 0.9657897937847342, 0.9498422658878408, 0.959692421755518]|  1.2521443367004395|      0.50000000|[185, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | trying linear partial model with 28 points | exploitation failed, decreasing delta | actual_k=2
       6|[0.8118125995018963, 0.6315337471654385, 0.6210300605112474, 0.5878188068280626, 0.7332836957716505, 0.6693110353962552, 0.7216159581612875, 0.7462021368622245, 0.7491024165853695, 0.6683594195697335, 0.9915819901286818, -0.0038887998017389, 0.9300764208190958, 0.9889866719140995, 0.9251206443807712, 1.0529062658082267, 0.8826152480244288, 0.8626335059599205, 0.8607668430447039, 0.9494015233736958, 0.9379752551230793, 0.9513144652513176]|  1.1162366867065430|      1.00000000|[224, 34, 0, 17]                                                           |  | trying linear partial model with 15 points | trying linear partial model with 27 points | iterate success | actual_k=2
       7|[0.8118125995018963, 0.6315337471654385, 0.6210300605112474, 0.5878188068280626, 0.7332836957716505, 0.6693110353962552, 0.7216159581612875, 0.7462021368622245, 0.7491024165853695, 0.6683594195697335, 0.9915819901286818, -0.0038887998017389, 0.9300764208190958, 0.9889866719140995, 0.9251206443807712, 1.0529062658082267, 0.8826152480244288, 0.8626335059599205, 0.8607668430447039, 0.9494015233736958, 0.9379752551230793, 0.9513144652513176]|  1.1162366867065430|      0.50000000|[263, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | trying linear partial model with 27 points | exploitation failed, decreasing delta | actual_k=2
       8|[0.6875349727589366, 0.4910303890418241, 0.5164846807212451, 0.4843674882771797, 0.6124037529656627, 0.5416319796204917, 0.6274274336733463, 0.656127819583081, 0.6214358777234896, 0.5421698415642475, 1.0257786597887752, -0.3109998613850276, 0.9211734409252433, 0.9693767248079054, 0.9171722883968659, 0.9872298293568568, 0.8272723449593881, 0.8161174175294346, 0.8080377860703822, 1.0122513368157398, 0.9174248914132468, 0.9701371979782892]|  0.9955590367317200|      1.00000000|[302, 46, 0, 23]                                                           |  | trying linear partial model with 15 points | trying linear partial model with 28 points | iterate success | actual_k=2
       9|[0.6875349727589366, 0.4910303890418241, 0.5164846807212451, 0.4843674882771797, 0.6124037529656627, 0.5416319796204917, 0.6274274336733463, 0.656127819583081, 0.6214358777234896, 0.5421698415642475, 1.0257786597887752, -0.3109998613850276, 0.9211734409252433, 0.9693767248079054, 0.9171722883968659, 0.9872298293568568, 0.8272723449593881, 0.8161174175294346, 0.8080377860703822, 1.0122513368157398, 0.9174248914132468, 0.9701371979782892]|  0.9955590367317200|      0.50000000|[340, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | trying linear partial model with 27 points | exploitation failed, decreasing delta | actual_k=2
