k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      0.50000000|[13, 0, 1, 4]                                                              |  | used linear model with 13 points | iterate failure | actual_k=0
       2|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      0.25000000|[26, 0, 2, 8]                                                              |  | used linear model with 13 points | iterate failure | actual_k=0
       3|[0.0670171754081481, 0.3504918064854111, 0.3547206021084638, 0.4217688598093889, 0.3783465364843107, 0.6149338072992452, 0.7599291550362302, 0.8814279939314437, 0.9996522501176073, 1.0109975157110633]| 39.7459604930957013|      0.50000000|[39, 0, 3, 12]                                                             |  | used linear model with 13 points | iterate success | actual_k=0
       4|[0.0670171754081481, 0.3504918064854111, 0.3547206021084638, 0.4217688598093889, 0.3783465364843107, 0.6149338072992452, 0.7599291550362302, 0.8814279939314437, 0.9996522501176073, 1.0109975157110633]| 39.7459604930957013|      0.25000000|[52, 0, 4, 16]                                                             |  | used linear model with 13 points | iterate failure | actual_k=0
       5|[0.0670171754081481, 0.3504918064854111, 0.3547206021084638, 0.4217688598093889, 0.3783465364843107, 0.6149338072992452, 0.7599291550362302, 0.8814279939314437, 0.9996522501176073, 1.0109975157110633]| 39.7459604930957013|      0.12500000|[65, 0, 5, 20]                                                             |  | used linear model with 13 points | iterate failure | actual_k=0
       6|[0.1167301495056778, 0.3021641379809065, 0.3011576892993612, 0.3524399148643311, 0.3465318427776183, 0.6224993612021844, 0.7492768554359636, 0.8511187960448535, 0.9949305833086237, 0.9790797622619191]| 19.5087018913298600|      0.25000000|[78, 0, 6, 24]                                                             |  | used linear model with 13 points | iterate success | actual_k=0
       7|[0.1167301495056778, 0.3021641379809065, 0.3011576892993612, 0.3524399148643311, 0.3465318427776183, 0.6224993612021844, 0.7492768554359636, 0.8511187960448535, 0.9949305833086237, 0.9790797622619191]| 19.5087018913298600|      0.12500000|[91, 0, 7, 28]                                                             |  | used linear model with 13 points | iterate failure | actual_k=0
       8|[0.1167301495056778, 0.3021641379809065, 0.3011576892993612, 0.3524399148643311, 0.3465318427776183, 0.6224993612021844, 0.7492768554359636, 0.8511187960448535, 0.9949305833086237, 0.9790797622619191]| 19.5087018913298600|      0.06250000|[104, 0, 8, 32]                                                            |  | used linear model with 13 points | iterate failure | actual_k=0
       9|[0.1555680352076506, 0.2945703363778916, 0.3208038925352372, 0.3512295762864959, 0.3369670646015727, 0.663739079030081, 0.7507081701091289, 0.8449050794817369, 1.003716268473395, 0.9725438550379853]| 13.7379350446457345|      0.12500000|[117, 0, 9, 36]                                                            |  | used linear model with 13 points | iterate success | actual_k=0
      10|[0.2329355907879062, 0.3153657322217402, 0.3267861006436014, 0.3329538900956681, 0.3268567111211087, 0.7435026837058595, 0.7684709937690871, 0.8486605118586525, 0.961919116433177, 0.9897470629329403]|  6.1624252021815584|      0.25000000|[130, 0, 10, 40]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
      11|[0.2329355907879062, 0.3153657322217402, 0.3267861006436014, 0.3329538900956681, 0.3268567111211087, 0.7435026837058595, 0.7684709937690871, 0.8486605118586525, 0.961919116433177, 0.9897470629329403]|  6.1624252021815584|      0.12500000|[143, 0, 11, 44]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      12|[0.2329355907879062, 0.3153657322217402, 0.3267861006436014, 0.3329538900956681, 0.3268567111211087, 0.7435026837058595, 0.7684709937690871, 0.8486605118586525, 0.961919116433177, 0.9897470629329403]|  6.1624252021815584|      0.06250000|[156, 0, 12, 48]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      13|[0.2431799643210939, 0.3175579847763242, 0.3504900857310593, 0.3216996445371169, 0.3005420724560559, 0.7660924783479811, 0.809222337554685, 0.8561489019478085, 0.970638179551433, 1.0003504015282054]|  5.2963249787357629|      0.12500000|[169, 0, 13, 52]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
      14|[0.2431799643210939, 0.3175579847763242, 0.3504900857310593, 0.3216996445371169, 0.3005420724560559, 0.7660924783479811, 0.809222337554685, 0.8561489019478085, 0.970638179551433, 1.0003504015282054]|  5.2963249787357629|      0.06250000|[182, 0, 14, 56]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      15|[0.2017673564678748, 0.332684628871839, 0.3426075091177612, 0.3368129486796441, 0.2814867941437775, 0.7766118416366765, 0.8190899473584243, 0.8704783579323175, 0.9416949365706385, 0.9927537844403176]|  4.6684403754698787|      0.12500000|[195, 0, 15, 60]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
      16|[0.2017673564678748, 0.332684628871839, 0.3426075091177612, 0.3368129486796441, 0.2814867941437775, 0.7766118416366765, 0.8190899473584243, 0.8704783579323175, 0.9416949365706385, 0.9927537844403176]|  4.6684403754698787|      0.06250000|[208, 0, 16, 64]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      17|[0.2017673564678748, 0.332684628871839, 0.3426075091177612, 0.3368129486796441, 0.2814867941437775, 0.7766118416366765, 0.8190899473584243, 0.8704783579323175, 0.9416949365706385, 0.9927537844403176]|  4.6684403754698787|      0.03125000|[221, 0, 17, 68]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
