k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.50000000|[97, 32, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=16
       2|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.25000000|[194, 64, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=16
       3|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.12500000|[291, 96, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=16
       4|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.06250000|[388, 128, 4, 12]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       5|[4.06541056784222, 0.0621650708188231, 4.071823883936591, 0.1651362414213967, 0.0195869723833486, 0.1542910738280063, 1.160832325794517, 0.0199885482553103, 1.1564613452252819, 0.2680276394800066, 0.013193044569984, 0.2566572690561226, 0.3006824743843235, 0.0193890691313805, 0.3163078367375409, 0.0688226492314928, 0.0143566045646139, 0.0850342772328802, 0.224620251127495, 0.0136879089337724, 0.2246843728042675, 1.3632171656187864, 0.0161506048197502, 1.3635563432344993, 0.260297297557083, 0.0193101162930919, 0.2591349784265046, 1.1652631297704377, 0.0211934238153963, 1.1619375257424815, 0.0498666263556338, 0.0209964322528361, 0.0408439525979309, 0.1270046167642562, 0.0147940545289802, 0.1168711764633894, 0.2950223241159298, 0.0210496020658652, 0.2960868611024007, 0.0874846568655936, 0.0158179169658702, 0.0861802326693439, 0.1050664118174921, 0.021218009196542, 0.1053432992450181, 0.537826066257174, 0.0186468354916416, 0.5413544905625413, 0.0057258140124799, 0.0198596016224458, -0.0005841963681634, 0.0859654070465952, 0.0174824389411296, 0.085731317106858, 0.0994278189599627, 0.0270690270325863, 0.1040878553857093, 0.0191430372715663, 0.0217227642434477, 0.0225076541018091, 0.0980615921824454, 0.0205089190975968, 0.0912452755206566, 0.2681370848255489, 0.0188926917956276, 0.2760145483158218, 0.3943451910977089, 0.0286318226955751, 0.3936652197552215, 0.1285699201949962, 0.0241098096577038, 0.1330608792263503, 0.0325613362530317, 0.0192974260743382, 0.0363085292500376, 0.2873558022797335, 0.0209361651571799, 0.2954092888631255, 0.0879806383028672, 0.0254148638222083, 0.0939912393448489, 0.2682011818018508, 0.0144254053352597, 0.2778408969573085, 0.0589556240532782, 0.0229228872391796, 0.0598628711602611, 0.1493577669915335, 0.0193674223489032, 0.1467090251833102, 0.170325399340244, 0.0241369334915281, 0.1711984702900643, 0.1419157012290114, 0.0242829194147319, 0.1460675243865335, 0.3867093617172551, 0.0118498836209057, 0.3871154251420885]|47960.5034604949396453|      0.12500000|[485, 160, 5, 15]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       6|[4.065173997164324, 0.1541286995719963, 4.0747974470856505, 0.177923374229263, 0.0129921049700298, 0.1586307680557496, 1.1611573641295898, 0.0047496267107704, 1.1570394336953507, 0.2667219525518879, 0.013963559631228, 0.2617865872432527, 0.3025686120356431, 0.0267085618034191, 0.325440520238616, 0.0727632182765748, 0.0233818635143089, 0.1131880477843599, 0.2282008929183369, 0.0185362911397536, 0.2186415155673566, 1.3625352940314128, 0.0068388993476534, 1.3725247938743457, 0.2709862781214856, 0.0268427459881375, 0.2539574807655922, 1.1806482093321222, 0.0200876084252436, 1.1545058548947063, 0.0465249313413446, 0.0245001812230799, 0.0418285729429231, 0.1323989404063679, -0.0022022244560945, 0.1192498451135156, 0.2875082161267115, 0.0105778974584882, 0.2945048118655637, 0.0833549285017736, 0.0244138237516979, 0.1019841856842184, 0.108667046512318, 0.0371084811767249, 0.1053535634759685, 0.5271623069366694, 0.0373835755842236, 0.5249011343171065, 0.0134947683055501, 0.0194004317738995, -0.0123285161210786, 0.0894850603774531, 0.0184803213426329, 0.0890971584421044, 0.0983054502603514, 0.0331518778157069, 0.1085046639534736, 0.0072789443570787, 0.0052392019905473, 0.0295511798677478, 0.0920781762277124, 0.0212153390747694, 0.0883408896059479, 0.2634020800806031, 0.0051856673477067, 0.286230402094042, 0.3903372484201263, 0.0319976132041708, 0.4014634025968523, 0.1361386317742239, 0.0387950698961976, 0.1269942987406123, 0.0452464504304864, 0.0306441656912972, 0.0305686261364651, 0.2901819957797367, 0.0212569309346198, 0.2994419029785097, 0.0694493824221961, 0.0266086754023753, 0.0790658652420671, 0.275004965937238, 0.0222017470225392, 0.2858104102922991, 0.0721379958824531, 0.0233909476085077, 0.0593969582520534, 0.1520310352718069, 0.0264515769427842, 0.143029507861921, 0.1710293893603105, 0.0261576052897408, 0.1800266762776912, 0.1344765847997102, 0.0242210027751184, 0.1426256884876167, 0.3832726063032623, 0.0140953403922676, 0.3945250027116864]|18924.8718999461489148|      0.25000000|[582, 192, 6, 18]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       7|[4.023157353468237, 0.3344533360538035, 4.067551457733223, 0.1866680974626734, 0.0316688022592086, 0.1609557153260998, 1.1723893678972785, -0.0236504840855151, 1.1557681496294845, 0.2579697706103654, -0.0291745044921727, 0.269141002854683, 0.29694216685718, 0.046007072283782, 0.3208932296886932, 0.0819544877554881, 0.0454110762551824, 0.1248243497786314, 0.250600364398399, 0.0231323374364396, 0.2070387082311765, 1.3668466249446334, -0.0233304231200827, 1.3926591920917508, 0.3000889861524506, 0.0047005693997653, 0.2578527563947302, 1.1867920205494575, 0.0233052372597128, 1.1447919287966868, 0.0586395083740492, 0.019597870244929, 0.0462424551193676, 0.120444852946728, 0.0071355742498984, 0.1224183627688524, 0.2599993817931108, -0.0251489783582777, 0.2574595016743373, 0.1062944482606207, 0.0358399330365392, 0.1039289671045858, 0.1287942971020731, 0.0242007588781349, 0.0926598721159661, 0.5310619047747234, 0.0146548301282902, 0.5149769514917143, -0.0118729321426035, 0.0085008983219167, -0.0157837468285781, 0.1127046708328352, 0.0348460310067244, 0.0887505426691379, 0.086937452040429, 0.0285271437476825, 0.1057667988599011, 0.001396548656585, -0.0055539783637432, 0.0102753967249382, 0.094445255793561, -0.0023995710890555, 0.0846882968743873, 0.2638891047139897, 0.0332171244838721, 0.2619846963578778, 0.3856426383493831, 0.0480901443660348, 0.4369703265756044, 0.1286717939267252, 0.0171499540381935, 0.1427643011170681, 0.0392103790804941, 0.0061404848280792, 0.0511967354940759, 0.3125621502168657, 0.0147582341988382, 0.3105252750822311, 0.0678940593025902, -0.0007617299622195, 0.0785295933470389, 0.2519861088310502, 0.0215611173800378, 0.3012885717968288, 0.0877782784853871, 0.0639557197245207, 0.0627723004273598, 0.1334752016634519, 0.035033039934226, 0.1557629185066654, 0.1557109915493693, 0.0195193299985712, 0.1678736004346467, 0.1298813315487981, 0.026082621056929, 0.143524409795564, 0.3952651800631282, 0.0474661199025304, 0.3754396655696081]|8207.6497192855385947|      0.50000000|[679, 224, 7, 21]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       8|[3.9553045550609656, 0.7075509178254011, 4.105790113371097, 0.2107630660703129, 0.0290929133659655, 0.1503442284260662, 1.1931074880189503, -0.0680199378498121, 1.1529323435889924, 0.279757306143283, -0.0876153609668315, 0.3239040531045961, 0.3317406788602854, 0.045612301313161, 0.385887888190888, 0.1033754963903082, 0.1028876632508106, 0.1193639522180533, 0.3032517074863041, -0.0197087306324585, 0.2232762045972532, 1.348582760951698, -0.0457341114532164, 1.289173663304398, 0.3238845228362565, 0.0542243725125925, 0.2395561215681385, 1.169744973874782, 0.0187795786871391, 1.142067233893353, 0.0513920843176553, 0.0034350338982201, 0.1009096685431433, 0.1021466445188869, -0.032167976058858, 0.146206939665338, 0.2767956042888918, -0.0557951480779989, 0.2523166550661299, 0.1232917716578687, 0.0324631858317643, 0.0728107368231558, 0.1009145460994158, 0.0221561300587608, 0.1080783142337423, 0.4770879050135353, 0.0539256306798183, 0.5442142536316322, 0.0049198848773179, 0.0040715308890692, -0.0723152605040114, 0.0989731431405018, 0.0652623780384298, 0.0613376896698567, 0.1005416760740059, -0.0072673154102792, 0.092268851954194, -0.034553253165918, -0.0144020459162464, 0.00147872337629, 0.1361217485173428, -0.0175244555402038, 0.0967619577136965, 0.2480361712260991, 0.0417069025764541, 0.254301384139374, 0.4047210442702185, 0.0222305639064673, 0.4848678939050803, 0.209552135810595, 0.0942656831093245, 0.1480987752010269, 0.0003218287563186, 0.0107434474826143, 0.0347283829116348, 0.3326252704928857, 0.0454774885342327, 0.3497551840167477, 0.0257583516433394, -0.0727370782769694, 0.0421729749594212, 0.2817745834616907, 0.0630457635508275, 0.2919804568199835, 0.0830663334019357, 0.0582007253722496, 0.0333919511551425, 0.1159200994580383, 0.071575826891502, 0.1855293004231882, 0.1811159343769698, 0.0381941734807679, 0.1460347197974622, 0.1109442296761221, 0.0685538744142867, 0.1491370163698051, 0.4205318655553452, 0.0661605833020364, 0.3590820371110077]|3428.0100188435199016|      1.00000000|[776, 256, 8, 24]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       9|[3.635704197486548, 1.3964023759927007, 4.11327416168118, 0.2235748081149837, 0.067935944482045, 0.0828678716200063, 1.2479675678663371, -0.0941971419398349, 1.2311965584268676, 0.3010523723640143, -0.1169640634053857, 0.3907027253502212, 0.3125247822911175, 0.067691010708862, 0.3926246189958684, 0.2132213847110008, 0.1446049779659203, 0.1627613229819608, 0.202832956158373, -0.0104059146802566, 0.1560463640762267, 1.3381594347100823, -0.1482087697642387, 1.3350986117065717, 0.2953207517121383, 0.2065289625771579, 0.2452318005239962, 1.1983632716470174, -0.0667832277209859, 1.1830731456533394, 0.0626778173798572, 0.055585704233581, 0.0882256243755112, -0.0476563083075943, 0.1229305780769951, 0.181111099994105, 0.2422497418512363, -0.0848633669461031, 0.2578428150904802, 0.2931265860408393, -0.0653129301375587, 0.0469336057203095, 0.1898229298669583, 0.0384684930977418, 0.0485201454525198, 0.4287129094065356, -0.0213686906712242, 0.5495505431338625, 0.0747661800990186, -0.0436599581063978, -0.0472716785312859, 0.1663078658969201, 0.074901764973995, 0.0632124002171329, 0.0598806776372608, 0.0315106498401085, 0.1920394492607257, -0.050169017184574, 0.0701259276898177, 0.0648091009637722, 0.1921021945744316, 0.0050036253168533, 0.1598783248358811, 0.4351974012995689, 0.0943025674579702, 0.2297188772758481, 0.5067088366193374, -0.0429277386550637, 0.363049661298513, 0.2079814752292871, 0.1428859511638763, 0.188790128124716, -0.0582943005901742, 0.046639346790019, 0.1013320147486599, 0.3355214601427975, 0.1902478477578564, 0.3318372321010026, -0.0100501784200834, -0.069034592948607, 0.0830921928549932, 0.232393390332148, 0.0448095193892946, 0.196496568916127, 0.0324853400291826, 0.0537128443308768, 0.0410338342676562, 0.2195055817510665, 0.1577593408388102, 0.1988932422754851, 0.2213248485236476, 0.0892961267416821, 0.1935035092316125, 0.0816990136890329, 0.0937244694540111, 0.1753891414550612, 0.5482193167897451, 0.0029827516116423, 0.3424161742401312]|1297.8465764886827856|      2.00000000|[873, 288, 9, 27]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
      10|[2.9746454549143877, 2.257634042622184, 4.060313059800772, 0.1893363446626704, 0.0149560677737959, -0.0458954423702574, 0.9967501751810941, 0.0439076615728468, 0.6487530567740037, 0.5516328036652227, -0.3636651746773408, 0.4154965146394055, 0.4529637955568106, 0.0280753019326192, 0.4256794021121623, 0.2183973772739211, 0.042000262221865, 0.2477432687846997, 0.2453770346966336, 0.0261570287093737, 0.2691006586988361, 1.2047617856130317, 0.1631967413340855, 0.783346511497853, 0.3285804316118888, 0.1299327004829477, 0.4660854275539176, 1.1445535560752105, 0.1823265445330143, 1.2455708281626767, -0.0467597427691781, 0.1433606892687704, 0.1224314201491074, -0.2489589131836503, 0.1426681631330908, -0.1197510863377567, -0.119240230689571, -0.2193587961340613, 0.4027697981960559, 0.2593444782683688, -0.0921759082768085, -0.1004902565671263, 0.1389069904022561, -0.0424425653242802, -0.0283058196995285, 0.2106900308133347, -0.3828178172345253, 0.5333508458288125, 0.0392401561782092, -0.0842904373783731, 0.0967420013342313, 0.1703556929761456, 0.102255468553185, 0.1427489347108489, 0.070850274732493, 0.1658136035185887, -0.0539367129109119, 0.0235007363468895, 0.0771454196284524, -0.0690485563253293, 0.2513111125494969, -0.2300158558220363, 0.1192987304064278, 0.4864137770135841, 0.0581553805922124, 0.2772666138259773, 0.3091423457364099, -0.0734678457812395, 0.5778909900400369, -0.0671826036029837, 0.0682380549008597, 0.4005155082770803, 0.145841121333461, 0.0444837160010303, 0.1794552781592493, 0.507837911535796, 0.2602147248808983, 0.524696786499832, 0.0664379362991609, 0.1144652775876994, 0.0435365868298103, 0.3439191413754645, 0.0619757772045688, -0.0959882313068603, -0.100385976770644, -0.052291887900608, 0.0099637191159458, 0.1558493980036631, 0.3028019687343501, 0.1643246096717839, 0.373498570552835, -0.0243041646942164, 0.3880837637262959, 0.0443245802669333, -0.110357623207288, -0.1580860495981844, 0.2825699016130775, -0.2911790541350167, 0.3071819794976799]|548.3594013250886974|      4.00000000|[970, 320, 10, 30]                                                         |  | used linear model with 129 points | iterate success | actual_k=16
      11|[2.9746454549143877, 2.257634042622184, 4.060313059800772, 0.1893363446626704, 0.0149560677737959, -0.0458954423702574, 0.9967501751810941, 0.0439076615728468, 0.6487530567740037, 0.5516328036652227, -0.3636651746773408, 0.4154965146394055, 0.4529637955568106, 0.0280753019326192, 0.4256794021121623, 0.2183973772739211, 0.042000262221865, 0.2477432687846997, 0.2453770346966336, 0.0261570287093737, 0.2691006586988361, 1.2047617856130317, 0.1631967413340855, 0.783346511497853, 0.3285804316118888, 0.1299327004829477, 0.4660854275539176, 1.1445535560752105, 0.1823265445330143, 1.2455708281626767, -0.0467597427691781, 0.1433606892687704, 0.1224314201491074, -0.2489589131836503, 0.1426681631330908, -0.1197510863377567, -0.119240230689571, -0.2193587961340613, 0.4027697981960559, 0.2593444782683688, -0.0921759082768085, -0.1004902565671263, 0.1389069904022561, -0.0424425653242802, -0.0283058196995285, 0.2106900308133347, -0.3828178172345253, 0.5333508458288125, 0.0392401561782092, -0.0842904373783731, 0.0967420013342313, 0.1703556929761456, 0.102255468553185, 0.1427489347108489, 0.070850274732493, 0.1658136035185887, -0.0539367129109119, 0.0235007363468895, 0.0771454196284524, -0.0690485563253293, 0.2513111125494969, -0.2300158558220363, 0.1192987304064278, 0.4864137770135841, 0.0581553805922124, 0.2772666138259773, 0.3091423457364099, -0.0734678457812395, 0.5778909900400369, -0.0671826036029837, 0.0682380549008597, 0.4005155082770803, 0.145841121333461, 0.0444837160010303, 0.1794552781592493, 0.507837911535796, 0.2602147248808983, 0.524696786499832, 0.0664379362991609, 0.1144652775876994, 0.0435365868298103, 0.3439191413754645, 0.0619757772045688, -0.0959882313068603, -0.100385976770644, -0.052291887900608, 0.0099637191159458, 0.1558493980036631, 0.3028019687343501, 0.1643246096717839, 0.373498570552835, -0.0243041646942164, 0.3880837637262959, 0.0443245802669333, -0.110357623207288, -0.1580860495981844, 0.2825699016130775, -0.2911790541350167, 0.3071819794976799]|548.3594013250886974|      2.00000000|[1067, 352, 11, 33]                                                        |  | used linear model with 129 points | iterate failure | actual_k=16
