k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.50000000|[31, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.25000000|[61, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[1.0155145611116105, 2.018551900591492, 1.1443748308895627, 0.8533579582375446, 1.0330374916748055, 1.1359252342839368]|  0.6860649585723877|      0.50000000|[91, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       4|[1.0155145611116105, 2.018551900591492, 1.1443748308895627, 0.8533579582375446, 1.0330374916748055, 1.1359252342839368]|  0.6860649585723877|      0.25000000|[121, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[1.1486748543248044, 2.0021098289401826, 1.0282449591165015, 0.9023379708349878, 1.1536528340150232, 1.0173303565224237]|  0.5900171399116516|      0.50000000|[151, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       6|[1.1486748543248044, 2.0021098289401826, 1.0282449591165015, 0.9023379708349878, 1.1536528340150232, 1.0173303565224237]|  0.5900171399116516|      0.25000000|[181, 12, 1, 13]                                                           |  | trying linear partial model with 16 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[1.1486748543248044, 2.0021098289401826, 1.0282449591165015, 0.9023379708349878, 1.1536528340150232, 1.0173303565224237]|  0.5900171399116516|      0.12500000|[212, 14, 1, 15]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.1373082773629304, 2.0144983589068595, 1.1030956003732593, 0.8391848472447512, 1.1423033573118153, 1.092314215560528]|  0.4114481210708618|      0.25000000|[242, 16, 1, 17]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       9|[1.1373082773629304, 2.0144983589068595, 1.1030956003732593, 0.8391848472447512, 1.1423033573118153, 1.092314215560528]|  0.4114481210708618|      0.12500000|[272, 18, 1, 19]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[1.1373082773629304, 2.0144983589068595, 1.1030956003732593, 0.8391848472447512, 1.1423033573118153, 1.092314215560528]|  0.4114481210708618|      0.06250000|[302, 20, 1, 21]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
