k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       2|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.25000000|[32, 2, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       3|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.12500000|[48, 3, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       4|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.06250000|[64, 4, 4, 8]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       5|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.03125000|[80, 5, 5, 10]                                                             |  | used linear model with 17 points | iterate failure | actual_k=1
       6|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.01562500|[96, 6, 6, 12]                                                             |  | used linear model with 17 points | iterate failure | actual_k=1
       7|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00781250|[112, 7, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
       8|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00390625|[128, 8, 8, 16]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
       9|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00195312|[144, 9, 9, 18]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
      10|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00097656|[160, 10, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      11|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00048828|[176, 11, 11, 22]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      12|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00024414|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00012207|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      14|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00006104|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      15|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00003052|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[1.1222200789e-06, 2.98555348769e-05, 0.9999995757157935, 0.0499980026214828, 17.067937050921607, 7.999996877651938, 13642.299995988194]| 27.4947835873088700|      0.00006104|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      17|[1.1222200789e-06, 2.98555348769e-05, 0.9999995757157935, 0.0499980026214828, 17.067937050921607, 7.999996877651938, 13642.299995988194]| 27.4947835873088700|      0.00003052|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      18|[1.1222200789e-06, 2.98555348769e-05, 0.9999995757157935, 0.0499980026214828, 17.067937050921607, 7.999996877651938, 13642.299995988194]| 27.4947835873088700|      0.00001526|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      19|[1.1222200789e-06, 2.98555348769e-05, 0.9999995757157935, 0.0499980026214828, 17.067937050921607, 7.999996877651938, 13642.299995988194]| 27.4947835873088700|      0.00000763|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[1.1222200789e-06, 2.98555348769e-05, 0.9999995757157935, 0.0499980026214828, 17.067937050921607, 7.999996877651938, 13642.299995988194]| 27.4947835873088700|      0.00000381|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      21|[1.1222200789e-06, 2.98555348769e-05, 0.9999995757157935, 0.0499980026214828, 17.067937050921607, 7.999996877651938, 13642.299995988194]| 27.4947835873088700|      0.00000191|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      22|[1.1222200789e-06, 2.98555348769e-05, 0.9999995757157935, 0.0499980026214828, 17.067937050921607, 7.999996877651938, 13642.299995988194]| 27.4947835873088700|      0.00000095|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      23|[1.1222200789e-06, 2.98555348769e-05, 0.9999995757157935, 0.0499980026214828, 17.067937050921607, 7.999996877651938, 13642.299995988194]| 27.4947835873088700|      0.00000048|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      24|[1.1222200789e-06, 2.98555348769e-05, 0.9999995757157935, 0.0499980026214828, 17.067937050921607, 7.999996877651938, 13642.299995988194]| 27.4947835873088700|      0.00000024|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      25|[1.1222200789e-06, 2.98555348769e-05, 0.9999995757157935, 0.0499980026214828, 17.067937050921607, 7.999996877651938, 13642.299995988194]| 27.4947835873088700|      0.00000012|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      26|[1.099858546e-06, 2.97412438221e-05, 0.9999995692869037, 0.0499980220742328, 17.067937038805763, 7.999996879586291, 13642.299995979358]| 27.4947480114242317|      0.00000024|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      27|[1.099858546e-06, 2.97412438221e-05, 0.9999995692869037, 0.0499980220742328, 17.067937038805763, 7.999996879586291, 13642.299995979358]| 27.4947480114242317|      0.00000012|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      28|[1.099858546e-06, 2.97412438221e-05, 0.9999995692869037, 0.0499980220742328, 17.067937038805763, 7.999996879586291, 13642.299995979358]| 27.4947480114242317|      0.00000006|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      29|[1.099914655e-06, 2.979746685e-05, 0.9999995545304368, 0.049998035160825, 17.067937039418485, 7.999996881080834, 13642.299995979112]| 27.4947289872885428|      0.00000012|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      30|[1.099914655e-06, 2.979746685e-05, 0.9999995545304368, 0.049998035160825, 17.067937039418485, 7.999996881080834, 13642.299995979112]| 27.4947289872885428|      0.00000006|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      31|[1.099914655e-06, 2.979746685e-05, 0.9999995545304368, 0.049998035160825, 17.067937039418485, 7.999996881080834, 13642.299995979112]| 27.4947289872885428|      0.00000003|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      32|[1.099914655e-06, 2.979746685e-05, 0.9999995545304368, 0.049998035160825, 17.067937039418485, 7.999996881080834, 13642.299995979112]| 27.4947289872885428|      0.00000001|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      33|[1.1047731418e-06, 2.97843450186e-05, 0.9999995577691757, 0.0499980354731841, 17.06793703971174, 7.999996882796004, 13642.299995975556]| 27.4947271266969082|      0.00000003|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      34|[1.1158701222e-06, 2.97827120707e-05, 0.9999995771373648, 0.049998041967466, 17.06793703227415, 7.999996897532438, 13642.299995967036]| 27.4947268627055195|      0.00000006|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      35|[1.1158701222e-06, 2.97827120707e-05, 0.9999995771373648, 0.049998041967466, 17.06793703227415, 7.999996897532438, 13642.299995967036]| 27.4947268627055195|      0.00000003|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
