k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       2|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.25000000|[30, 4, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       3|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.12500000|[45, 6, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       4|[0.1078964710018722, 0.0840336329530912, 0.1119349719203837, 0.091870841110607, 0.0760116837964525, 0.0874231774679057, 0.1096014246145213, 0.0482326601569231, 0.0381020579215331, 0.0118967750410959]|  1.2165537029793967|      0.25000000|[60, 8, 4, 8]                                                              |  | used linear model with 17 points | iterate success | actual_k=2
       5|[0.1078964710018722, 0.0840336329530912, 0.1119349719203837, 0.091870841110607, 0.0760116837964525, 0.0874231774679057, 0.1096014246145213, 0.0482326601569231, 0.0381020579215331, 0.0118967750410959]|  1.2165537029793967|      0.12500000|[75, 10, 5, 10]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       6|[0.1434906187634742, 0.0765127999394943, 0.0748155036402981, 0.0691410046751894, -0.0107602141133022, 0.0991215985510769, 0.0812088623505344, -0.0018689715274888, 0.0471058512589697, -0.0247556276033629]|  0.9069294423571445|      0.25000000|[90, 12, 6, 12]                                                            |  | used linear model with 17 points | iterate success | actual_k=2
       7|[0.1434906187634742, 0.0765127999394943, 0.0748155036402981, 0.0691410046751894, -0.0107602141133022, 0.0991215985510769, 0.0812088623505344, -0.0018689715274888, 0.0471058512589697, -0.0247556276033629]|  0.9069294423571445|      0.12500000|[105, 14, 7, 14]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
       8|[0.1434906187634742, 0.0765127999394943, 0.0748155036402981, 0.0691410046751894, -0.0107602141133022, 0.0991215985510769, 0.0812088623505344, -0.0018689715274888, 0.0471058512589697, -0.0247556276033629]|  0.9069294423571445|      0.06250000|[120, 16, 8, 16]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
       9|[0.1581975816797238, 0.0549496042101571, 0.0723189431026773, 0.0687439324345445, -0.02754215392935, 0.0677756987089418, 0.0633360580755609, -0.0082562318232987, 0.0119516506757961, -0.0058256945724856]|  0.4629335992383884|      0.12500000|[135, 18, 9, 18]                                                           |  | used linear model with 17 points | iterate success | actual_k=2
      10|[0.1581975816797238, 0.0549496042101571, 0.0723189431026773, 0.0687439324345445, -0.02754215392935, 0.0677756987089418, 0.0633360580755609, -0.0082562318232987, 0.0119516506757961, -0.0058256945724856]|  0.4629335992383884|      0.06250000|[150, 20, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      11|[0.1581975816797238, 0.0549496042101571, 0.0723189431026773, 0.0687439324345445, -0.02754215392935, 0.0677756987089418, 0.0633360580755609, -0.0082562318232987, 0.0119516506757961, -0.0058256945724856]|  0.4629335992383884|      0.03125000|[165, 22, 11, 22]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      12|[0.1604291147056945, 0.0530031761935419, 0.0664675284207478, 0.0623071648459902, -0.0209927607406335, 0.0520447738953913, 0.0422551204092603, 0.0025321013573186, 0.0055699739494538, -0.0063224212429894]|  0.2770534373639995|      0.06250000|[180, 24, 12, 24]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      13|[0.1604291147056945, 0.0530031761935419, 0.0664675284207478, 0.0623071648459902, -0.0209927607406335, 0.0520447738953913, 0.0422551204092603, 0.0025321013573186, 0.0055699739494538, -0.0063224212429894]|  0.2770534373639995|      0.03125000|[195, 26, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      14|[0.1604291147056945, 0.0530031761935419, 0.0664675284207478, 0.0623071648459902, -0.0209927607406335, 0.0520447738953913, 0.0422551204092603, 0.0025321013573186, 0.0055699739494538, -0.0063224212429894]|  0.2770534373639995|      0.01562500|[210, 28, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      15|[0.162162256884623, 0.0523068142486044, 0.0652407525752182, 0.0560426532724258, -0.0174789919265529, 0.044519922419923, 0.031286247923554, 0.0056872607012504, 0.0060103661600719, -0.0056385070673477]|  0.2068546626720640|      0.03125000|[225, 30, 15, 30]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      16|[0.1680485405453878, 0.0488621761241521, 0.0540657354051191, 0.0535213014263175, -0.0082394890045541, 0.0207343960647755, 0.0250990128352818, -0.0013136395740023, -0.0014637798470337, -0.0035093312881924]|  0.1223882043284225|      0.06250000|[240, 32, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      17|[0.1680485405453878, 0.0488621761241521, 0.0540657354051191, 0.0535213014263175, -0.0082394890045541, 0.0207343960647755, 0.0250990128352818, -0.0013136395740023, -0.0014637798470337, -0.0035093312881924]|  0.1223882043284225|      0.03125000|[255, 34, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      18|[0.1671115836627902, 0.0417173594904232, 0.0442725005598235, 0.0412064960604552, -0.0071926811528195, 0.0068557658396195, 0.0168777010458676, 0.0069134106998234, -0.00621347895234, 0.0145330681695719]|  0.0925480135670151|      0.06250000|[270, 36, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      19|[0.1671115836627902, 0.0417173594904232, 0.0442725005598235, 0.0412064960604552, -0.0071926811528195, 0.0068557658396195, 0.0168777010458676, 0.0069134106998234, -0.00621347895234, 0.0145330681695719]|  0.0925480135670151|      0.03125000|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      20|[0.151846905107842, 0.0399112428570984, 0.0259077176336716, 0.0381868017613706, 0.0019072798689876, 0.0189179766844641, 0.0103716764735848, 0.0013807754147444, -0.0048662936017026, 0.0050017153080621]|  0.0604433431048706|      0.06250000|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      21|[0.151846905107842, 0.0399112428570984, 0.0259077176336716, 0.0381868017613706, 0.0019072798689876, 0.0189179766844641, 0.0103716764735848, 0.0013807754147444, -0.0048662936017026, 0.0050017153080621]|  0.0604433431048706|      0.03125000|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      22|[0.151846905107842, 0.0399112428570984, 0.0259077176336716, 0.0381868017613706, 0.0019072798689876, 0.0189179766844641, 0.0103716764735848, 0.0013807754147444, -0.0048662936017026, 0.0050017153080621]|  0.0604433431048706|      0.01562500|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      23|[0.1537817572015169, 0.0363194676206741, 0.0238047345658098, 0.0275517925749674, -0.0017412533363576, 0.0124331153174158, 0.0048981610521812, -0.0013519962495733, -0.0077846459112663, 0.0020587998985918]|  0.0444253741442137|      0.03125000|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      24|[0.1537817572015169, 0.0363194676206741, 0.0238047345658098, 0.0275517925749674, -0.0017412533363576, 0.0124331153174158, 0.0048981610521812, -0.0013519962495733, -0.0077846459112663, 0.0020587998985918]|  0.0444253741442137|      0.01562500|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      25|[0.1477364117424251, 0.0384557795382567, 0.0176588517413035, 0.0214606622448811, -0.0050155354476142, 0.0129492294233348, 0.0069904084143754, -0.0060438414824747, 0.0017401867888191, 0.0022958747543336]|  0.0371005624968447|      0.03125000|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      26|[0.1477364117424251, 0.0384557795382567, 0.0176588517413035, 0.0214606622448811, -0.0050155354476142, 0.0129492294233348, 0.0069904084143754, -0.0060438414824747, 0.0017401867888191, 0.0022958747543336]|  0.0371005624968447|      0.01562500|[390, 52, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      27|[0.1477364117424251, 0.0384557795382567, 0.0176588517413035, 0.0214606622448811, -0.0050155354476142, 0.0129492294233348, 0.0069904084143754, -0.0060438414824747, 0.0017401867888191, 0.0022958747543336]|  0.0371005624968447|      0.00781250|[405, 54, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
