k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.1, 0.1]                                                                      |48401.1000000000858563|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.1, 0.1]                                                                      |48401.1000000000858563|      0.50000000|[7, 2, 1, 3]                                                               |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.1, 0.1]                                                                      |48401.1000000000858563|      0.25000000|[14, 4, 1, 5]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.8866014214911719, 0.2302345833118513]                                        |25899.3378906250000000|      0.50000000|[20, 6, 1, 7]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[0.8866014214911719, 0.2302345833118513]                                        |25899.3378906250000000|      0.25000000|[26, 8, 2, 10]                                                             |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.8866014214911719, 0.2302345833118513]                                        |25899.3378906250000000|      0.12500000|[33, 10, 2, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.008501327482973, 0.2025684863845643]                                         |3377.6550292968750000|      0.25000000|[39, 12, 2, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[1.008501327482973, 0.2025684863845643]                                         |3377.6550292968750000|      0.12500000|[45, 14, 3, 17]                                                            |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.008501327482973, 0.2025684863845643]                                         |3377.6550292968750000|      0.06250000|[52, 16, 3, 19]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[1.008501327482973, 0.2025684863845643]                                         |3377.6550292968750000|      0.03125000|[58, 18, 3, 21]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
