k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0702426683719876, -0.0934865579045886, 0.0589612084175821, 0.035014349192218, 0.0049064137892143, -0.0055872546620632, 0.0617157722292355, 0.162775887590918, 0.2194509561001241, 0.1182535554532322, 0.0963652854313678, 0.1371692000521588, -0.0576353714996248, 0.1457655728325203, 0.0886134731190382, 0.2791968776258268, 0.1613986658785462, 0.2364650124090287, 0.2825459196206462, 0.165974125865947, 0.1529848229718551, 0.3876871606021661, 0.3508901884482681, 0.4811200465608948, 0.3127418153920074, 0.3216568183053348, 0.2569949488714833, 0.2572304061700149, 0.1068785471185511, 0.2419921488354044, 0.18942204478787, 0.3434706861035528, 0.2130237967620039, 0.2876074598460273, 0.3209234763661153, 0.3742770873541647, 0.396300775234294, 0.3049331439297187, 0.3225784584101178, 0.2971483769505082, 0.4958322623941667, 0.375568852368596, 0.4489345398315573, 0.2525746486686921, 0.4597287691316698, 0.6215373615405162, 0.271718956057553, 0.3576845524569929, 0.4231433830266991, 0.4549899583612995, 0.55043412865514, 0.3889275947267592, 0.5743487892398704, 0.4557108014255448, 0.5850943420754888, 0.650224949765788, 0.8039989629503177, 0.5158240886725183, 0.4482855969307716, 0.5399044170371502, 0.673550450067016, 0.5886390911929802, 0.6664262770994306, 0.5338121445641786, 0.663133363667101, 0.6670480913516695, 0.7387868754064906, 0.5820082736527901, 0.7890577780308368, 0.6550360326514817, 0.7713789793520314, 0.7042919011867776, 0.6991944082855428, 0.757313311317617, 0.9871136609310405, 0.8212343549237734, 0.6754058219699566, 0.8502232092714999, 0.8310942970177003, 0.7682372137438599, 0.8494459235153932, 0.7576178272722485, 1.0233951414813132, 0.9627640780502673, 0.8735903095266614, 0.7980361891891062, 1.064431507450456, 1.0544124974655653, 0.9889215260635201, 0.889266580264337, 1.1012236863510743, 1.1625440875795152, 0.9852663894397811, 0.9380667815474792, 0.9596932001764766, 1.1280434198787368, 1.0871867244427842, 1.0755686312908215, 0.9841818822539226, 0.8915768796209479]|-90.1523533311586220|      2.00000000|[90, 13, 1, 8]                                                             |  | used linear model with 103 points | iterate success | actual_k=2
       2|[-0.0702426683719876, -0.0934865579045886, 0.0589612084175821, 0.035014349192218, 0.0049064137892143, -0.0055872546620632, 0.0617157722292355, 0.162775887590918, 0.2194509561001241, 0.1182535554532322, 0.0963652854313678, 0.1371692000521588, -0.0576353714996248, 0.1457655728325203, 0.0886134731190382, 0.2791968776258268, 0.1613986658785462, 0.2364650124090287, 0.2825459196206462, 0.165974125865947, 0.1529848229718551, 0.3876871606021661, 0.3508901884482681, 0.4811200465608948, 0.3127418153920074, 0.3216568183053348, 0.2569949488714833, 0.2572304061700149, 0.1068785471185511, 0.2419921488354044, 0.18942204478787, 0.3434706861035528, 0.2130237967620039, 0.2876074598460273, 0.3209234763661153, 0.3742770873541647, 0.396300775234294, 0.3049331439297187, 0.3225784584101178, 0.2971483769505082, 0.4958322623941667, 0.375568852368596, 0.4489345398315573, 0.2525746486686921, 0.4597287691316698, 0.6215373615405162, 0.271718956057553, 0.3576845524569929, 0.4231433830266991, 0.4549899583612995, 0.55043412865514, 0.3889275947267592, 0.5743487892398704, 0.4557108014255448, 0.5850943420754888, 0.650224949765788, 0.8039989629503177, 0.5158240886725183, 0.4482855969307716, 0.5399044170371502, 0.673550450067016, 0.5886390911929802, 0.6664262770994306, 0.5338121445641786, 0.663133363667101, 0.6670480913516695, 0.7387868754064906, 0.5820082736527901, 0.7890577780308368, 0.6550360326514817, 0.7713789793520314, 0.7042919011867776, 0.6991944082855428, 0.757313311317617, 0.9871136609310405, 0.8212343549237734, 0.6754058219699566, 0.8502232092714999, 0.8310942970177003, 0.7682372137438599, 0.8494459235153932, 0.7576178272722485, 1.0233951414813132, 0.9627640780502673, 0.8735903095266614, 0.7980361891891062, 1.064431507450456, 1.0544124974655653, 0.9889215260635201, 0.889266580264337, 1.1012236863510743, 1.1625440875795152, 0.9852663894397811, 0.9380667815474792, 0.9596932001764766, 1.1280434198787368, 1.0871867244427842, 1.0755686312908215, 0.9841818822539226, 0.8915768796209479]|-90.1523533311586220|      1.00000000|[181, 25, 2, 16]                                                           |  | used linear model with 103 points | iterate failure | actual_k=2
       3|[-0.1847193981117406, -0.1898505462410124, 0.1956045882568266, 0.0444914255134837, 0.0754959596158478, -0.0135516133463914, 0.1157529934763369, 0.0149723845164599, 0.2071809335824865, 0.1630796047528954, 0.2666872891381764, 0.1099358058840822, -0.1509971030303722, 0.114385638020047, -0.0739996268519473, 0.2837265146499003, 0.2163620032478747, 0.3108105205014984, 0.0450391135349378, 0.1486630177055993, 0.337027116516639, 0.3680608404229819, 0.37867520147704, 0.4786900846956908, 0.3004709720526449, 0.4036363015472965, 0.4984151965727784, 0.2937486120528454, -0.0227024529379885, 0.1906797628175931, 0.203792020908581, 0.3295398514716073, 0.2808891781453305, 0.3008257635771166, 0.4202543132907897, 0.3659954836698416, 0.4843527608764587, 0.2751405084989993, 0.4233387026239012, 0.1286218609785171, 0.451180012593216, 0.4552091730097524, 0.4007355463052188, 0.2860642973817217, 0.4110827642663553, 0.6238038176530581, 0.2163995622887081, 0.4091351643481527, 0.3795799532220336, 0.405456079752406, 0.6638540006462224, 0.2805450648970815, 0.5104731925270565, 0.4598258554334948, 0.620850131655649, 0.6683372749647091, 0.7120830813635828, 0.5580046508837112, 0.5237649580313508, 0.4788116980420912, 0.7244256494299444, 0.5383625354300791, 0.725206916920695, 0.5960714582909162, 0.6189189540537604, 0.5244703862666371, 0.7938211284563941, 0.5563402615388934, 0.8857007597945207, 0.5744657578166534, 0.7602293996142592, 0.9651865602137836, 0.8701452688625556, 0.5598465040249438, 1.1306366598718598, 0.9632742089011467, 0.9002922059121311, 0.7501770194263488, 0.777518754185079, 0.7733332236082479, 0.7186619449139837, 0.5862686961388743, 1.1670899248498834, 0.9801047570330997, 0.7987896067683398, 1.0183127691462368, 1.187732478033706, 1.0550404715541892, 0.9678877174397322, 0.9269648653313778, 1.1412715572399332, 1.3376233918822982, 0.8678096987243599, 1.0542144937479063, 1.0012537969117459, 1.1991168015065008, 1.1399598742653105, 1.1998593589201159, 0.8765269144552283, 0.7987984267360179]|-128.9201972777246397|      2.00000000|[270, 39, 3, 24]                                                           |  | used linear model with 103 points | iterate success | actual_k=2
       4|[0.0992537941372216, -0.1473274566043676, -0.043006617604628, -0.0812418530595654, -0.0700207065058517, 0.4351650188718787, 0.0852152186091295, 0.0691847065569295, 0.2375787331209798, 0.2315626668883456, 0.6900655018649893, 0.4081170306835554, -0.2926518311536909, 0.2438913906593876, 0.199340400046547, 0.0656465084218078, 0.3253287530471518, 0.2797240765641418, -0.0030544871917677, 0.2783966400134313, 0.178716486339491, 0.4258275242150084, 0.5115692803459574, 0.387433048094996, 0.1000337841860118, 0.639295344601715, 0.3381735818156623, 0.3963305288792353, 0.0430082356807328, 0.3999433916753889, 0.2939662862879672, 0.3514586879619224, 0.3562059169421662, 0.5347951295075677, 0.1720671381748204, 0.4370120555072229, 0.2918222586590509, 0.2040368439097662, 0.5943973101642307, 0.3476873583717707, 0.2896230714492995, 0.3908589484521987, 0.0829757594331113, 0.3886183315091538, 0.1661433503426644, 0.29773618104335, 0.4867183959866632, 0.4766628479626979, 0.627750249488956, 0.6164038229555509, 0.745741479302041, 0.5015237011877596, 0.6679028464324397, 0.3583993677497881, 0.7270639224504556, 0.4935817029271882, 0.9683441911252434, 0.6285060105647808, 0.5415372456416795, 0.3837460501242779, 0.6435750824773496, 0.8243675254264606, 0.8427709956227927, 0.2991073380394308, 0.6668203302160294, 0.7072183103331721, 0.8174604522361859, 0.6007403637314719, 0.88447422204449, 0.5170538707374492, 0.8497620304642042, 0.884357703830192, 1.1960690999125592, 0.5721403990284013, 1.136246635623265, 1.2758495681794217, 0.8873526127653559, 0.8599945810571149, 0.4302252125972617, 0.9435116192343163, 0.4946556176188245, 0.9642742763026249, 1.2898323732327435, 0.9182673697292122, 1.044961827093364, 1.0541496480024808, 1.4174468310563655, 1.316035765264633, 1.5657852996660009, 0.952386753717302, 1.3337728776759559, 1.6461424501989903, 0.7228799452262072, 0.9629594338224009, 1.0616800181647723, 1.4698712658860011, 1.2641313861849874, 1.677980999724971, 0.5807219910228049, 0.9558703412470769]|-261.1187941909190613|      4.00000000|[361, 51, 4, 32]                                                           |  | used linear model with 103 points | iterate success | actual_k=2
       5|[0.0992537941372216, -0.1473274566043676, -0.043006617604628, -0.0812418530595654, -0.0700207065058517, 0.4351650188718787, 0.0852152186091295, 0.0691847065569295, 0.2375787331209798, 0.2315626668883456, 0.6900655018649893, 0.4081170306835554, -0.2926518311536909, 0.2438913906593876, 0.199340400046547, 0.0656465084218078, 0.3253287530471518, 0.2797240765641418, -0.0030544871917677, 0.2783966400134313, 0.178716486339491, 0.4258275242150084, 0.5115692803459574, 0.387433048094996, 0.1000337841860118, 0.639295344601715, 0.3381735818156623, 0.3963305288792353, 0.0430082356807328, 0.3999433916753889, 0.2939662862879672, 0.3514586879619224, 0.3562059169421662, 0.5347951295075677, 0.1720671381748204, 0.4370120555072229, 0.2918222586590509, 0.2040368439097662, 0.5943973101642307, 0.3476873583717707, 0.2896230714492995, 0.3908589484521987, 0.0829757594331113, 0.3886183315091538, 0.1661433503426644, 0.29773618104335, 0.4867183959866632, 0.4766628479626979, 0.627750249488956, 0.6164038229555509, 0.745741479302041, 0.5015237011877596, 0.6679028464324397, 0.3583993677497881, 0.7270639224504556, 0.4935817029271882, 0.9683441911252434, 0.6285060105647808, 0.5415372456416795, 0.3837460501242779, 0.6435750824773496, 0.8243675254264606, 0.8427709956227927, 0.2991073380394308, 0.6668203302160294, 0.7072183103331721, 0.8174604522361859, 0.6007403637314719, 0.88447422204449, 0.5170538707374492, 0.8497620304642042, 0.884357703830192, 1.1960690999125592, 0.5721403990284013, 1.136246635623265, 1.2758495681794217, 0.8873526127653559, 0.8599945810571149, 0.4302252125972617, 0.9435116192343163, 0.4946556176188245, 0.9642742763026249, 1.2898323732327435, 0.9182673697292122, 1.044961827093364, 1.0541496480024808, 1.4174468310563655, 1.316035765264633, 1.5657852996660009, 0.952386753717302, 1.3337728776759559, 1.6461424501989903, 0.7228799452262072, 0.9629594338224009, 1.0616800181647723, 1.4698712658860011, 1.2641313861849874, 1.677980999724971, 0.5807219910228049, 0.9558703412470769]|-261.1187941909190613|      2.00000000|[451, 64, 5, 40]                                                           |  | used linear model with 103 points | iterate failure | actual_k=2
       6|[0.1717294529161766, -0.2901172326353833, 0.0879169053328419, -0.0203719337705254, -0.3429211775709292, 0.5522767615766484, -0.1106296175879877, -0.2575225154550291, 0.1488905379126096, 0.0064469602884172, 0.6731724352263194, 0.2458252818085828, -0.1590643069607322, 0.421973053416409, 0.3384415619625639, 0.2979495231305018, 0.5863508093324461, 0.4785004208968383, 0.0680410627050968, 0.4915176782652956, 0.4263879472772332, 0.4666277424351474, 0.6638454471672648, -0.0971049080761991, 0.3945014338588003, 0.6489422533580235, 0.5043269630354857, 0.214855114073115, -0.0668334822548844, 0.5316735512045899, 0.0196331529337337, 0.2754586909845813, 0.3744772554622323, 0.7957863267614083, 0.4693181465339125, 0.469310226349039, 0.3061952340983468, 0.3859228082685893, 0.8010865782001229, 0.4613773059432564, 0.3899118532298224, 0.6311422173779785, 0.166447331540005, 0.370305064766327, -0.150891908823474, 0.2101600967363364, 0.7589408976383776, 0.2039306584507018, 0.6811245153364532, 0.7289559279407254, 0.5182451688642418, 0.4273121655159118, 0.5157169583050776, 0.3992009475438772, 0.6472784717580604, 0.1644242464100572, 1.2476034227873662, 0.4702185071014206, 0.6908313933440102, 0.6640477246660156, 0.693970483653534, 1.4482857369994488, 0.8307272053443211, 0.2679357993956199, 0.7561181858300703, 0.9218178635902156, 1.2112951744342355, 0.6003449775578492, 1.0573494871690017, 0.6600436471050622, 0.9334262092163566, 1.194657072075902, 1.0611927763683284, 0.5741516687873406, 1.4067657998911147, 1.3449044801217755, 0.8673588250142773, 0.9477943799386779, 0.6889216736059134, 0.9337774036114123, 0.6386022140286277, 0.8063971287366969, 1.3498054741952628, 0.7778332132602139, 0.9037728833491744, 1.1240846388095762, 1.4648000596393393, 1.3326848739752415, 1.8299688735126827, 0.8308346110213095, 1.6897271210927578, 1.8798352121692485, 0.7945117383370788, 1.0317612377630474, 0.9968426779859832, 1.3712556550938793, 1.2691063467217734, 2.211718413298152, 0.1713572430747359, 0.8329125435982521]|-369.4548445131831613|      4.00000000|[541, 77, 6, 48]                                                           |  | used linear model with 103 points | iterate success | actual_k=2
       7|[0.1717294529161766, -0.2901172326353833, 0.0879169053328419, -0.0203719337705254, -0.3429211775709292, 0.5522767615766484, -0.1106296175879877, -0.2575225154550291, 0.1488905379126096, 0.0064469602884172, 0.6731724352263194, 0.2458252818085828, -0.1590643069607322, 0.421973053416409, 0.3384415619625639, 0.2979495231305018, 0.5863508093324461, 0.4785004208968383, 0.0680410627050968, 0.4915176782652956, 0.4263879472772332, 0.4666277424351474, 0.6638454471672648, -0.0971049080761991, 0.3945014338588003, 0.6489422533580235, 0.5043269630354857, 0.214855114073115, -0.0668334822548844, 0.5316735512045899, 0.0196331529337337, 0.2754586909845813, 0.3744772554622323, 0.7957863267614083, 0.4693181465339125, 0.469310226349039, 0.3061952340983468, 0.3859228082685893, 0.8010865782001229, 0.4613773059432564, 0.3899118532298224, 0.6311422173779785, 0.166447331540005, 0.370305064766327, -0.150891908823474, 0.2101600967363364, 0.7589408976383776, 0.2039306584507018, 0.6811245153364532, 0.7289559279407254, 0.5182451688642418, 0.4273121655159118, 0.5157169583050776, 0.3992009475438772, 0.6472784717580604, 0.1644242464100572, 1.2476034227873662, 0.4702185071014206, 0.6908313933440102, 0.6640477246660156, 0.693970483653534, 1.4482857369994488, 0.8307272053443211, 0.2679357993956199, 0.7561181858300703, 0.9218178635902156, 1.2112951744342355, 0.6003449775578492, 1.0573494871690017, 0.6600436471050622, 0.9334262092163566, 1.194657072075902, 1.0611927763683284, 0.5741516687873406, 1.4067657998911147, 1.3449044801217755, 0.8673588250142773, 0.9477943799386779, 0.6889216736059134, 0.9337774036114123, 0.6386022140286277, 0.8063971287366969, 1.3498054741952628, 0.7778332132602139, 0.9037728833491744, 1.1240846388095762, 1.4648000596393393, 1.3326848739752415, 1.8299688735126827, 0.8308346110213095, 1.6897271210927578, 1.8798352121692485, 0.7945117383370788, 1.0317612377630474, 0.9968426779859832, 1.3712556550938793, 1.2691063467217734, 2.211718413298152, 0.1713572430747359, 0.8329125435982521]|-369.4548445131831613|      2.00000000|[631, 90, 7, 56]                                                           |  | used linear model with 103 points | iterate failure | actual_k=2
       8|[0.1717294529161766, -0.2901172326353833, 0.0879169053328419, -0.0203719337705254, -0.3429211775709292, 0.5522767615766484, -0.1106296175879877, -0.2575225154550291, 0.1488905379126096, 0.0064469602884172, 0.6731724352263194, 0.2458252818085828, -0.1590643069607322, 0.421973053416409, 0.3384415619625639, 0.2979495231305018, 0.5863508093324461, 0.4785004208968383, 0.0680410627050968, 0.4915176782652956, 0.4263879472772332, 0.4666277424351474, 0.6638454471672648, -0.0971049080761991, 0.3945014338588003, 0.6489422533580235, 0.5043269630354857, 0.214855114073115, -0.0668334822548844, 0.5316735512045899, 0.0196331529337337, 0.2754586909845813, 0.3744772554622323, 0.7957863267614083, 0.4693181465339125, 0.469310226349039, 0.3061952340983468, 0.3859228082685893, 0.8010865782001229, 0.4613773059432564, 0.3899118532298224, 0.6311422173779785, 0.166447331540005, 0.370305064766327, -0.150891908823474, 0.2101600967363364, 0.7589408976383776, 0.2039306584507018, 0.6811245153364532, 0.7289559279407254, 0.5182451688642418, 0.4273121655159118, 0.5157169583050776, 0.3992009475438772, 0.6472784717580604, 0.1644242464100572, 1.2476034227873662, 0.4702185071014206, 0.6908313933440102, 0.6640477246660156, 0.693970483653534, 1.4482857369994488, 0.8307272053443211, 0.2679357993956199, 0.7561181858300703, 0.9218178635902156, 1.2112951744342355, 0.6003449775578492, 1.0573494871690017, 0.6600436471050622, 0.9334262092163566, 1.194657072075902, 1.0611927763683284, 0.5741516687873406, 1.4067657998911147, 1.3449044801217755, 0.8673588250142773, 0.9477943799386779, 0.6889216736059134, 0.9337774036114123, 0.6386022140286277, 0.8063971287366969, 1.3498054741952628, 0.7778332132602139, 0.9037728833491744, 1.1240846388095762, 1.4648000596393393, 1.3326848739752415, 1.8299688735126827, 0.8308346110213095, 1.6897271210927578, 1.8798352121692485, 0.7945117383370788, 1.0317612377630474, 0.9968426779859832, 1.3712556550938793, 1.2691063467217734, 2.211718413298152, 0.1713572430747359, 0.8329125435982521]|-369.4548445131831613|      1.00000000|[722, 102, 8, 64]                                                          |  | used linear model with 103 points | iterate failure | actual_k=2
       9|[0.3089371779682226, -0.3778190269736479, 0.062924664409108, -0.1497525081754294, -0.3152185763891007, 0.5192002648133622, -0.2225295286338838, -0.1988805339453955, 0.2001050399810133, -0.0774389696071063, 0.6706388702900631, 0.4319874249427559, -0.151124260390598, 0.5008653527517964, 0.3879034744036088, 0.3267481019276308, 0.631345754891727, 0.6665001256980583, 0.0299763461982346, 0.4807771367648953, 0.4723585289682041, 0.3637212990071411, 0.5856349934328581, -0.1825850674952836, 0.5973416256575889, 0.6380422819031566, 0.550044191401651, 0.1325412389782922, -0.0580761792097838, 0.5368744302688956, -0.0333793001292352, 0.5209184678675729, 0.3631174337155045, 0.8888072405055432, 0.5160136632322062, 0.5314753811928222, 0.3637091846083402, 0.3879358001055396, 1.001580354233657, 0.4528973516982889, 0.3452336017663654, 0.6188386839582385, 0.2405811436186039, 0.2547263988974853, -0.1438329883607964, 0.2149820633696513, 0.7947811166720034, 0.2357297019867243, 0.7190141491512672, 0.6357377271088818, 0.5092926527365109, 0.3887338659713203, 0.5346044974044508, 0.3919194509952459, 0.7129159256322427, 0.2469104710838602, 1.315351280533394, 0.5311755278243705, 0.68288811101184, 0.7812463587174447, 0.7522346449456379, 1.7068203122199224, 0.8584528873661139, 0.1873375748081771, 0.8296500908422635, 0.9935675917513448, 1.1935701201654616, 0.5984487815574313, 1.1688431484824227, 0.5860963584688276, 0.9037202147628742, 1.2746665456100648, 1.1474601260662558, 0.4849761691754866, 1.4141600165251724, 1.1298537166602787, 0.99342785358623, 0.9679329013159085, 0.7143766038252564, 1.0360178291676014, 0.4024536419006426, 0.7006844285335863, 1.3778666941407764, 0.8076015768999495, 0.9995131926141433, 1.2525635206797874, 1.6434545507182654, 1.321663097941492, 2.0130996261968295, 0.8374810896291545, 1.87520815886243, 2.1924408124749837, 0.6703400507173204, 0.8880368661393461, 0.9491040901802443, 1.5412610345948052, 1.3449115572442571, 2.2579021731725986, 0.1430702665523647, 0.9242327683935172]|-430.4837830003209547|      2.00000000|[812, 115, 9, 72]                                                          |  | used linear model with 103 points | iterate success | actual_k=2
      10|[0.3089371779682226, -0.3778190269736479, 0.062924664409108, -0.1497525081754294, -0.3152185763891007, 0.5192002648133622, -0.2225295286338838, -0.1988805339453955, 0.2001050399810133, -0.0774389696071063, 0.6706388702900631, 0.4319874249427559, -0.151124260390598, 0.5008653527517964, 0.3879034744036088, 0.3267481019276308, 0.631345754891727, 0.6665001256980583, 0.0299763461982346, 0.4807771367648953, 0.4723585289682041, 0.3637212990071411, 0.5856349934328581, -0.1825850674952836, 0.5973416256575889, 0.6380422819031566, 0.550044191401651, 0.1325412389782922, -0.0580761792097838, 0.5368744302688956, -0.0333793001292352, 0.5209184678675729, 0.3631174337155045, 0.8888072405055432, 0.5160136632322062, 0.5314753811928222, 0.3637091846083402, 0.3879358001055396, 1.001580354233657, 0.4528973516982889, 0.3452336017663654, 0.6188386839582385, 0.2405811436186039, 0.2547263988974853, -0.1438329883607964, 0.2149820633696513, 0.7947811166720034, 0.2357297019867243, 0.7190141491512672, 0.6357377271088818, 0.5092926527365109, 0.3887338659713203, 0.5346044974044508, 0.3919194509952459, 0.7129159256322427, 0.2469104710838602, 1.315351280533394, 0.5311755278243705, 0.68288811101184, 0.7812463587174447, 0.7522346449456379, 1.7068203122199224, 0.8584528873661139, 0.1873375748081771, 0.8296500908422635, 0.9935675917513448, 1.1935701201654616, 0.5984487815574313, 1.1688431484824227, 0.5860963584688276, 0.9037202147628742, 1.2746665456100648, 1.1474601260662558, 0.4849761691754866, 1.4141600165251724, 1.1298537166602787, 0.99342785358623, 0.9679329013159085, 0.7143766038252564, 1.0360178291676014, 0.4024536419006426, 0.7006844285335863, 1.3778666941407764, 0.8076015768999495, 0.9995131926141433, 1.2525635206797874, 1.6434545507182654, 1.321663097941492, 2.0130996261968295, 0.8374810896291545, 1.87520815886243, 2.1924408124749837, 0.6703400507173204, 0.8880368661393461, 0.9491040901802443, 1.5412610345948052, 1.3449115572442571, 2.2579021731725986, 0.1430702665523647, 0.9242327683935172]|-430.4837830003209547|      1.00000000|[901, 129, 10, 80]                                                         |  | used linear model with 103 points | iterate failure | actual_k=2
      11|[0.2684317451553943, -0.5344525626570367, 0.004284369744545, -0.3229626538283571, -0.4216711128330412, 0.6059062060584712, -0.359134565798954, -0.2000697683523338, 0.1617620182640196, -0.0886118427217394, 0.9123951584264987, 0.5906802830487347, -0.2822640141418202, 0.4818317418721484, 0.4527034663390457, 0.1933569543857956, 0.5902351507069448, 0.7731424921970139, 0.037675367927086, 0.4676457116002425, 0.6805576105800859, 0.3379940219751555, 0.5290252677943869, -0.3356589537534136, 0.5354876038532611, 0.714299338241915, 0.5786418133677006, 0.1387731135051238, -0.0086817552755412, 0.4592776834750266, -0.0756298154373875, 0.663400011735593, 0.4600661150462223, 0.9047901764282706, 0.5759595436313361, 0.4207273921317187, 0.4418214274514464, 0.4603245628577488, 0.934467629028753, 0.3994042189231299, 0.2906553615825502, 0.5505561096857188, 0.2998229159175599, 0.1452056932961799, -0.2050007422425948, 0.2597118169494379, 0.7536701047590293, 0.2387066914510115, 0.7996086378128123, 0.6216456233812961, 0.5335133493765927, 0.5362143210901413, 0.6079135889027296, 0.3921791433758246, 0.7780116785084102, 0.4667347716562698, 1.476864552183569, 0.5740483457759175, 0.7415106195819566, 0.774680633200067, 0.6992923831857499, 1.7270606049203394, 0.9695296721182463, 0.2979198877058533, 0.8289526485623392, 0.9739017989667822, 1.2348992930403384, 0.6596666587115381, 1.2795323734040882, 0.5245264278819097, 0.8647149374906618, 1.5008015265466204, 1.3968561887487423, 0.4740013785815722, 1.5901334727404701, 1.1800681194926623, 1.160103639962101, 1.1909488048913532, 0.8222673522538785, 1.129643437258578, 0.4836565153060261, 0.5695314585176565, 1.4712780771091039, 0.8556984968133962, 1.1275836715408443, 1.2968558680571654, 1.7624118388651127, 1.395747472624389, 2.077496768852418, 0.8692496362755175, 1.9763018898297682, 1.9906688245978588, 0.6339406685974255, 0.8546547554252261, 0.9484896861405606, 1.596439653279941, 1.440017657492333, 2.165437490900732, 0.0347274347296065, 0.935977538139368]|-549.4213643164022187|      2.00000000|[992, 141, 11, 88]                                                         |  | used linear model with 103 points | iterate success | actual_k=2
