k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.8286149550405846, 0.8382067464129621, 1.127012606489558, 0.7773428493393151, 0.9400506410449461, 0.8857052175030555, 0.7915313390892046, 1.022347850531688, 1.0945341294724213, 0.9081352030448856, 1.0651055375649305, 1.027580679712608, 1.6975966483203773, 1.0244013308889421, 0.9314396876186977, 1.1394270254971268, 0.9557685116435366, 0.8788434300594158, 1.1551911554734628, 1.004327862928944, 1.135812627253868, 0.8008009644292018, 0.7205806689489364, 0.8349400535609891, 0.716821536118541]|  5.1742965607597595|      2.00000000|[29, 4, 1, 3]                                                              |  | used linear model with 33 points | iterate success | actual_k=2
       2|[0.8286149550405846, 0.8382067464129621, 1.127012606489558, 0.7773428493393151, 0.9400506410449461, 0.8857052175030555, 0.7915313390892046, 1.022347850531688, 1.0945341294724213, 0.9081352030448856, 1.0651055375649305, 1.027580679712608, 1.6975966483203773, 1.0244013308889421, 0.9314396876186977, 1.1394270254971268, 0.9557685116435366, 0.8788434300594158, 1.1551911554734628, 1.004327862928944, 1.135812627253868, 0.8008009644292018, 0.7205806689489364, 0.8349400535609891, 0.716821536118541]|  5.1742965607597595|      1.00000000|[58, 8, 2, 6]                                                              |  | used linear model with 33 points | iterate failure | actual_k=2
       3|[0.8286149550405846, 0.8382067464129621, 1.127012606489558, 0.7773428493393151, 0.9400506410449461, 0.8857052175030555, 0.7915313390892046, 1.022347850531688, 1.0945341294724213, 0.9081352030448856, 1.0651055375649305, 1.027580679712608, 1.6975966483203773, 1.0244013308889421, 0.9314396876186977, 1.1394270254971268, 0.9557685116435366, 0.8788434300594158, 1.1551911554734628, 1.004327862928944, 1.135812627253868, 0.8008009644292018, 0.7205806689489364, 0.8349400535609891, 0.716821536118541]|  5.1742965607597595|      0.50000000|[87, 12, 3, 9]                                                             |  | used linear model with 33 points | iterate failure | actual_k=2
       4|[0.8286149550405846, 0.8382067464129621, 1.127012606489558, 0.7773428493393151, 0.9400506410449461, 0.8857052175030555, 0.7915313390892046, 1.022347850531688, 1.0945341294724213, 0.9081352030448856, 1.0651055375649305, 1.027580679712608, 1.6975966483203773, 1.0244013308889421, 0.9314396876186977, 1.1394270254971268, 0.9557685116435366, 0.8788434300594158, 1.1551911554734628, 1.004327862928944, 1.135812627253868, 0.8008009644292018, 0.7205806689489364, 0.8349400535609891, 0.716821536118541]|  5.1742965607597595|      0.25000000|[116, 16, 4, 12]                                                           |  | used linear model with 33 points | iterate failure | actual_k=2
       5|[0.9180669134166621, 0.7918412374026926, 1.1185627257075095, 0.8012746789800781, 0.9080522004109508, 0.8686579452811489, 0.7838812882030896, 0.9920471259870967, 1.074457592885745, 0.9204406915399417, 0.9838452857141584, 0.9928357841869653, 1.8451795990407265, 1.0649050417914485, 0.8689936162814768, 1.1441982932331785, 0.9721235919133175, 0.8898852850274755, 1.168032866205308, 0.9389914808897645, 1.1695450926785471, 0.8448020271322603, 0.7590512597260507, 0.7691777195112434, 0.7150905783188247]|  4.3396071281017869|      0.50000000|[145, 20, 5, 15]                                                           |  | used linear model with 33 points | iterate success | actual_k=2
       6|[0.9180669134166621, 0.7918412374026926, 1.1185627257075095, 0.8012746789800781, 0.9080522004109508, 0.8686579452811489, 0.7838812882030896, 0.9920471259870967, 1.074457592885745, 0.9204406915399417, 0.9838452857141584, 0.9928357841869653, 1.8451795990407265, 1.0649050417914485, 0.8689936162814768, 1.1441982932331785, 0.9721235919133175, 0.8898852850274755, 1.168032866205308, 0.9389914808897645, 1.1695450926785471, 0.8448020271322603, 0.7590512597260507, 0.7691777195112434, 0.7150905783188247]|  4.3396071281017869|      0.25000000|[174, 24, 6, 18]                                                           |  | used linear model with 33 points | iterate failure | actual_k=2
       7|[0.9180669134166621, 0.7918412374026926, 1.1185627257075095, 0.8012746789800781, 0.9080522004109508, 0.8686579452811489, 0.7838812882030896, 0.9920471259870967, 1.074457592885745, 0.9204406915399417, 0.9838452857141584, 0.9928357841869653, 1.8451795990407265, 1.0649050417914485, 0.8689936162814768, 1.1441982932331785, 0.9721235919133175, 0.8898852850274755, 1.168032866205308, 0.9389914808897645, 1.1695450926785471, 0.8448020271322603, 0.7590512597260507, 0.7691777195112434, 0.7150905783188247]|  4.3396071281017869|      0.12500000|[203, 28, 7, 21]                                                           |  | used linear model with 33 points | iterate failure | actual_k=2
       8|[0.9180669134166621, 0.7918412374026926, 1.1185627257075095, 0.8012746789800781, 0.9080522004109508, 0.8686579452811489, 0.7838812882030896, 0.9920471259870967, 1.074457592885745, 0.9204406915399417, 0.9838452857141584, 0.9928357841869653, 1.8451795990407265, 1.0649050417914485, 0.8689936162814768, 1.1441982932331785, 0.9721235919133175, 0.8898852850274755, 1.168032866205308, 0.9389914808897645, 1.1695450926785471, 0.8448020271322603, 0.7590512597260507, 0.7691777195112434, 0.7150905783188247]|  4.3396071281017869|      0.06250000|[232, 32, 8, 24]                                                           |  | used linear model with 33 points | iterate failure | actual_k=2
       9|[0.9257465318093046, 0.774327252187657, 1.1072772459974742, 0.8048913378766147, 0.90946593427044, 0.8663535728798263, 0.7906546046071703, 0.9925470527394202, 1.0710662680567526, 0.9135603400499851, 1.0076265378135358, 0.9646683469772257, 1.8451003696379484, 1.0487751208848248, 0.8929459545632951, 1.1238866975651456, 0.9668887670132499, 0.9011064872043825, 1.164320947400096, 0.9283976146057054, 1.1578754682743613, 0.8453275030692463, 0.7674666996667778, 0.7692414885258028, 0.7010977559214175]|  4.0211905005570436|      0.12500000|[261, 36, 9, 27]                                                           |  | used linear model with 33 points | iterate success | actual_k=2
      10|[0.9038126416753024, 0.7410715711635721, 1.123686431729824, 0.8590736452497101, 0.91449265877534, 0.886814870444243, 0.818428998864935, 0.9837610864704954, 1.0613199386705354, 0.8691513104082813, 1.0191190104206795, 0.9259504796509114, 1.8889854487282853, 1.0150354225189342, 0.8942314870520596, 1.1433415789328374, 0.9622623455549758, 0.9127828069887304, 1.1615594861267606, 0.8926484277117578, 1.1562031347680182, 0.8412640856653837, 0.7699439812407363, 0.7503159639587481, 0.6772077718398175]|  3.7942982852536367|      0.25000000|[290, 40, 10, 30]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
      11|[0.9038126416753024, 0.7410715711635721, 1.123686431729824, 0.8590736452497101, 0.91449265877534, 0.886814870444243, 0.818428998864935, 0.9837610864704954, 1.0613199386705354, 0.8691513104082813, 1.0191190104206795, 0.9259504796509114, 1.8889854487282853, 1.0150354225189342, 0.8942314870520596, 1.1433415789328374, 0.9622623455549758, 0.9127828069887304, 1.1615594861267606, 0.8926484277117578, 1.1562031347680182, 0.8412640856653837, 0.7699439812407363, 0.7503159639587481, 0.6772077718398175]|  3.7942982852536367|      0.12500000|[319, 44, 11, 33]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
