k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.1453192347175516, -0.1689043005193678, -0.1640436362006583, -0.2278408548228621, 0.8003666125897989, 0.3328397416499426, 0.0887938249262473, 0.2209522332258974, 0.2519099972216419]|192952.6406250000000000|      2.00000000|[31, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[-0.1453192347175516, -0.1689043005193678, -0.1640436362006583, -0.2278408548228621, 0.8003666125897989, 0.3328397416499426, 0.0887938249262473, 0.2209522332258974, 0.2519099972216419]|192952.6406250000000000|      1.00000000|[61, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[-0.1453192347175516, -0.1689043005193678, -0.1640436362006583, -0.2278408548228621, 0.8003666125897989, 0.3328397416499426, 0.0887938249262473, 0.2209522332258974, 0.2519099972216419]|192952.6406250000000000|      0.50000000|[91, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[-0.1128454853351734, -0.1860819151201082, -0.3073697043304476, 0.139030252289117, 1.0722232173827857, 0.2173073645875548, 0.0346657304291021, 0.1710892276137464, 0.2228634749385961]|49579.0234375000000000|      1.00000000|[121, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | iterate success | actual_k=0
       5|[-0.1128454853351734, -0.1860819151201082, -0.3073697043304476, 0.139030252289117, 1.0722232173827857, 0.2173073645875548, 0.0346657304291021, 0.1710892276137464, 0.2228634749385961]|49579.0234375000000000|      0.50000000|[151, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[-0.1128454853351734, -0.1860819151201082, -0.3073697043304476, 0.139030252289117, 1.0722232173827857, 0.2173073645875548, 0.0346657304291021, 0.1710892276137464, 0.2228634749385961]|49579.0234375000000000|      0.25000000|[181, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[-0.1041786512296955, -0.1801407880777079, -0.28631886856206, -0.0809181414645527, 1.0975987129629008, 0.1164043191380895, 0.0288487763980667, 0.1471160190941376, 0.2690723848678525]|9708.7656250000000000|      0.50000000|[211, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       8|[-0.1041786512296955, -0.1801407880777079, -0.28631886856206, -0.0809181414645527, 1.0975987129629008, 0.1164043191380895, 0.0288487763980667, 0.1471160190941376, 0.2690723848678525]|9708.7656250000000000|      0.25000000|[241, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[-0.1041786512296955, -0.1801407880777079, -0.28631886856206, -0.0809181414645527, 1.0975987129629008, 0.1164043191380895, 0.0288487763980667, 0.1471160190941376, 0.2690723848678525]|9708.7656250000000000|      0.12500000|[271, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[-0.1011476306839078, -0.1640348472181091, -0.2915165730690266, 0.0302596804109309, 1.1122451730316614, 0.0747965438109209, 0.0020512748681998, 0.1342551384732571, 0.2808898835689279]|2914.0620117187500000|      0.25000000|[301, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
