k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[66, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.25000000|[130, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[0.0147821695959949, 0.0252197974475156, 0.0135495138774126, 0.0479562655363392, -0.0172842553848561, -0.0039453931770786, -0.0071311100664252, 0.0230464464727315, -0.0420203474485322, -0.0554424392445954, -0.0190328201282304, 0.0176663387708091, -0.0314231270940369, -0.031501252524485, 0.0359241379015387, 0.025979585945864, -0.0621930998272496, 0.0373333007706169, -0.0469689997845294, -0.0090130292751479, -0.0060460030116662, 0.0362369127819145, 0.0613398919825812, 0.0344353594333492, -0.0641170810124999, 0.015875812720626, -0.0103383357469427, -0.0260073008569523, 0.0544678125230018, 0.035261038430415, 0.0272253017361374, 0.0143265914336002, 0.0119564112184448, 0.0248368634378047, 0.0719199007474124, -0.0458696898145387, 0.001571321068291, -0.0357118914061098, -0.0426397809558095, 0.029882086473838, 0.0084887498702592, 0.0201011449441471, 0.0488523184560409, 0.0003198872823402, 0.0466525640506487, -0.0275107327275613, -0.0271034272629308, -0.0009510390664165, 0.0301482383174122, 0.0190053129152586, -0.0332155705650724, -0.041515838377569, 0.0186882353832435, 0.0200030673818289, -0.0301404018177393, 0.0129535425585631, -0.0133142591495544]|113078.5937500000000000|      0.50000000|[154, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       4|[-0.075695185710152, 0.0579172102984228, 0.0306969039388817, 0.0517448368531108, -0.0732253755819819, 0.0657629215742448, -0.0818740188743092, -0.0340706214220305, -0.0025133134471709, -0.074276639598451, -0.1296314738930416, -0.0555903663374281, -0.0750224352120062, -0.0719159863723659, 0.0754548794371681, -0.0829470526843974, 0.0243677999210811, 0.0205886588658008, -0.022624179418254, -0.0133856926237398, -0.0806857671127544, 0.0069092090272625, 0.1399919332878028, -0.0070142829617321, -0.1009566944052469, 0.0600718879957204, -0.0578756496310104, -0.0238874054379288, -0.0211350117476695, -0.0046663508816502, 0.0782619397730146, 0.010230336642972, -0.0740649343171971, 0.0726851678881359, 0.0130480013197444, -0.0521150437745996, 0.0399059249938226, -0.0642187502192939, -0.2105243579943344, 0.1555039867312183, -0.0278217161207667, 0.0072889782166857, 0.0623181650397507, 0.0181278631367271, -0.0068793079850702, 0.0567397046861138, 0.0239352002092528, 0.0236104225297894, 0.0554758104778657, 0.1053531155210656, -0.2179803949352345, 0.076202558446352, 0.0202564273091461, 0.115017398023174, -0.1091719977326737, -0.0206259241776887, 0.0291579803059679]|81236.1640625000000000|      1.00000000|[178, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       5|[-0.075695185710152, 0.0579172102984228, 0.0306969039388817, 0.0517448368531108, -0.0732253755819819, 0.0657629215742448, -0.0818740188743092, -0.0340706214220305, -0.0025133134471709, -0.074276639598451, -0.1296314738930416, -0.0555903663374281, -0.0750224352120062, -0.0719159863723659, 0.0754548794371681, -0.0829470526843974, 0.0243677999210811, 0.0205886588658008, -0.022624179418254, -0.0133856926237398, -0.0806857671127544, 0.0069092090272625, 0.1399919332878028, -0.0070142829617321, -0.1009566944052469, 0.0600718879957204, -0.0578756496310104, -0.0238874054379288, -0.0211350117476695, -0.0046663508816502, 0.0782619397730146, 0.010230336642972, -0.0740649343171971, 0.0726851678881359, 0.0130480013197444, -0.0521150437745996, 0.0399059249938226, -0.0642187502192939, -0.2105243579943344, 0.1555039867312183, -0.0278217161207667, 0.0072889782166857, 0.0623181650397507, 0.0181278631367271, -0.0068793079850702, 0.0567397046861138, 0.0239352002092528, 0.0236104225297894, 0.0554758104778657, 0.1053531155210656, -0.2179803949352345, 0.076202558446352, 0.0202564273091461, 0.115017398023174, -0.1091719977326737, -0.0206259241776887, 0.0291579803059679]|81236.1640625000000000|      0.50000000|[245, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 36 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[-0.075695185710152, 0.0579172102984228, 0.0306969039388817, 0.0517448368531108, -0.0732253755819819, 0.0657629215742448, -0.0818740188743092, -0.0340706214220305, -0.0025133134471709, -0.074276639598451, -0.1296314738930416, -0.0555903663374281, -0.0750224352120062, -0.0719159863723659, 0.0754548794371681, -0.0829470526843974, 0.0243677999210811, 0.0205886588658008, -0.022624179418254, -0.0133856926237398, -0.0806857671127544, 0.0069092090272625, 0.1399919332878028, -0.0070142829617321, -0.1009566944052469, 0.0600718879957204, -0.0578756496310104, -0.0238874054379288, -0.0211350117476695, -0.0046663508816502, 0.0782619397730146, 0.010230336642972, -0.0740649343171971, 0.0726851678881359, 0.0130480013197444, -0.0521150437745996, 0.0399059249938226, -0.0642187502192939, -0.2105243579943344, 0.1555039867312183, -0.0278217161207667, 0.0072889782166857, 0.0623181650397507, 0.0181278631367271, -0.0068793079850702, 0.0567397046861138, 0.0239352002092528, 0.0236104225297894, 0.0554758104778657, 0.1053531155210656, -0.2179803949352345, 0.076202558446352, 0.0202564273091461, 0.115017398023174, -0.1091719977326737, -0.0206259241776887, 0.0291579803059679]|81236.1640625000000000|      0.25000000|[319, 116, 0, 29]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 54 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[-0.078334840373161, 0.053992774493441, 0.0282104779548605, 0.0932799238778331, -0.0615856553268193, 0.051728154956076, -0.0559929685505692, -0.0323447670603581, 0.0170951127311406, -0.1130022294175971, -0.1473477171504652, -0.0078294054383313, -0.0563951321248639, -0.0772263642242814, 0.006942854320611, -0.0769434252037062, 0.0218379421240478, -0.0079852409147772, -0.0096677292565018, -0.0158920021510731, -0.0294087215308475, -0.0343757516972693, 0.1365846213047927, 0.0363769143183165, -0.0792777928242763, 0.0167314939095186, -0.1016267439676575, -0.0899451835545126, -0.0152743558680893, 0.0710576110812907, 0.1172440748030844, -0.0053542653752297, -0.031313431049449, 0.0019213589031398, 0.0893391057882413, -0.0399065756213298, 0.0315712213863782, -0.0814713485769224, -0.2305257363335925, 0.1958510971258325, -0.0578599460560565, -0.0216972446115617, 0.0792321905562534, 0.0378465036437227, -0.0114393399445654, 0.0543686631392178, 0.0268514455128153, -0.0098281224916611, 0.030853822263775, 0.1550718955792343, -0.218319581521016, 0.033729267424206, 0.0502510292534023, 0.1476117625298082, -0.1185195408458152, -0.0533759627882076, 0.0289719366304772]|59108.5703125000000000|      0.50000000|[342, 124, 0, 31]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
       8|[-0.078334840373161, 0.053992774493441, 0.0282104779548605, 0.0932799238778331, -0.0615856553268193, 0.051728154956076, -0.0559929685505692, -0.0323447670603581, 0.0170951127311406, -0.1130022294175971, -0.1473477171504652, -0.0078294054383313, -0.0563951321248639, -0.0772263642242814, 0.006942854320611, -0.0769434252037062, 0.0218379421240478, -0.0079852409147772, -0.0096677292565018, -0.0158920021510731, -0.0294087215308475, -0.0343757516972693, 0.1365846213047927, 0.0363769143183165, -0.0792777928242763, 0.0167314939095186, -0.1016267439676575, -0.0899451835545126, -0.0152743558680893, 0.0710576110812907, 0.1172440748030844, -0.0053542653752297, -0.031313431049449, 0.0019213589031398, 0.0893391057882413, -0.0399065756213298, 0.0315712213863782, -0.0814713485769224, -0.2305257363335925, 0.1958510971258325, -0.0578599460560565, -0.0216972446115617, 0.0792321905562534, 0.0378465036437227, -0.0114393399445654, 0.0543686631392178, 0.0268514455128153, -0.0098281224916611, 0.030853822263775, 0.1550718955792343, -0.218319581521016, 0.033729267424206, 0.0502510292534023, 0.1476117625298082, -0.1185195408458152, -0.0533759627882076, 0.0289719366304772]|59108.5703125000000000|      0.25000000|[409, 148, 0, 37]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[-0.0900119798482905, 0.0870752366883386, 0.029020224092306, 0.0987852602744505, -0.0852651115485338, -0.0134967490818701, -0.0559927408489104, -0.0791736143105439, 0.0284390405595395, -0.1042974325977433, -0.1864994236242575, -0.0010415435372914, -0.0385587945806462, -0.100769782123593, -0.0101370055858908, -0.0741312863208879, 0.0176647086855079, -0.0385681502656651, 0.0255474851634137, -0.0066631560768984, 0.0169442324306631, -0.0402776755020573, 0.0514344364326392, 0.0256464382800464, -0.0698586062204172, 0.0342674508994833, -0.1435461858753611, -0.1335362406594274, -0.0137546383305239, 0.0696275949365589, 0.0999601584784295, 0.0203302183296249, -0.0882519151464607, -0.0821640806672058, 0.1050898045857101, -0.0330783230524025, 0.0438711574957657, -0.1413680449220034, -0.2803646224879245, 0.1987509882230019, -0.1064483028729114, 0.0271642184491437, 0.050269380700106, 0.0233823016013181, -0.0226594053051932, 0.0259080720173584, 0.0194567401662897, 0.0097028990994253, 0.0414914524728207, 0.1312727848479324, -0.2850441177360362, -0.0006609305898309, 0.0809875663863236, 0.1175804798305232, -0.1151273275886757, -0.0987844375729812, 0.0151821775547967]|45879.0660729034934775|      0.50000000|[444, 160, 1, 41]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      10|[-0.0008387364297068, 0.0754300051687099, 0.0506008040609302, 0.1803520195492931, 0.0434976495252894, 0.0169010437345116, -0.0843907804596427, -0.0597832715771071, -0.0694986425414212, -0.1464578128175918, -0.1521822185608973, -0.0061167849160231, 0.0676352257269413, -0.0873961372439449, 0.0777168642276846, -0.0687246428054619, -0.0565198827836979, 0.04143033345151, -0.0576392221133409, 0.0755569453784902, -0.0066492999785118, 0.0461004543376865, 0.0149663987159767, 0.0928450357929379, -0.0119749195851924, 0.0856626318383622, -0.1217884708345476, -0.1860586974967634, 0.0414814155977644, 0.0075792598904824, 0.0865633312897737, -0.0142331460290256, -0.0320822880141834, -0.1406170107922279, 0.2089293917978232, -0.0222825712318741, -0.0668314420283344, -0.2249802765469016, -0.178313393443528, 0.3317306350089666, -0.0332473927622009, -0.0484135444112465, -0.03620169338814, 0.0243906218588621, 0.0029344974587257, 0.0772514618475875, 0.0039472494711089, 0.0190324835779271, 0.1333352216637213, 0.0186620094997015, -0.2502386872055572, 0.0025734251597147, -0.035803538373736, 0.06859356475334, -0.0918871150579866, -0.0782081289655063, 0.0477561137784225]|28442.7187500000000000|      1.00000000|[489, 176, 1, 45]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | iterate success | actual_k=4
