k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.50000000|[31, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.25000000|[61, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.12500000|[91, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[1.0146647019094783, 2.0142046024278177, 1.0872689739728876, 0.9235653725100567, 0.9980273446487908, 1.0417870592508278]|  0.6065501570701599|      0.25000000|[121, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | iterate success | actual_k=0
       5|[1.0146647019094783, 2.0142046024278177, 1.0872689739728876, 0.9235653725100567, 0.9980273446487908, 1.0417870592508278]|  0.6065501570701599|      0.12500000|[151, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[1.0146647019094783, 2.0142046024278177, 1.0872689739728876, 0.9235653725100567, 0.9980273446487908, 1.0417870592508278]|  0.6065501570701599|      0.06250000|[181, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[1.0509508031833281, 1.9982933981168942, 1.0816585287249554, 0.912196721248437, 1.0441297509457241, 1.0346985306331185]|  0.5483841300010681|      0.12500000|[211, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       8|[1.1093540788919007, 1.9916474065079417, 1.144432501028757, 0.8588753237667158, 1.101427517201344, 1.0805582202957882]|  0.4528324902057648|      0.25000000|[241, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       9|[1.1093540788919007, 1.9916474065079417, 1.144432501028757, 0.8588753237667158, 1.101427517201344, 1.0805582202957882]|  0.4528324902057648|      0.12500000|[271, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[1.1770211730053526, 1.9644259159241328, 1.1117010508847351, 0.7846543371482684, 1.145898826061087, 1.0387568467562518]|  0.3868562877178192|      0.25000000|[301, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      11|[1.2607322374863899, 1.9096496178199085, 1.1019961503839886, 0.6793053022760093, 1.3475425094434392, 1.0640399549354416]|  0.3292740285396576|      0.50000000|[331, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
