k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |772166.1146731314947829|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.334961994497982, 0.7338282153780846, 0.8861242234899642, 1.2492693030998694, 0.6749220660540436, 1.3392602311337174, 0.3759026336041209, 0.637261147573474]|303144.7500000000000000|      2.00000000|[5, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[0.3639502015759991, -0.1076139851382005, 1.4156516740008738, 0.7882153179770597, 0.5871170445336964, 1.5750875098128696, 1.1912783212211038, -0.4248025435600986]|22595.9433593750000000|      4.00000000|[10, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[0.3639502015759991, -0.1076139851382005, 1.4156516740008738, 0.7882153179770597, 0.5871170445336964, 1.5750875098128696, 1.1912783212211038, -0.4248025435600986]|22595.9433593750000000|      2.00000000|[22, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.3639502015759991, -0.1076139851382005, 1.4156516740008738, 0.7882153179770597, 0.5871170445336964, 1.5750875098128696, 1.1912783212211038, -0.4248025435600986]|22595.9433593750000000|      1.00000000|[34, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.6847419139310715, -0.0811319595738494, 1.6562817297691146, 1.0034924000614338, 1.0148848026036863, 1.8238626612350055, 0.4817245039451679, -0.634095121967304]|8258.0781250000000000|      2.00000000|[44, 21, 0, 21]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | iterate success | actual_k=1
       6|[0.6847419139310715, -0.0811319595738494, 1.6562817297691146, 1.0034924000614338, 1.0148848026036863, 1.8238626612350055, 0.4817245039451679, -0.634095121967304]|8258.0781250000000000|      1.00000000|[57, 27, 0, 27]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.6847419139310715, -0.0811319595738494, 1.6562817297691146, 1.0034924000614338, 1.0148848026036863, 1.8238626612350055, 0.4817245039451679, -0.634095121967304]|8258.0781250000000000|      0.50000000|[69, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.4988825569266582, -0.065677465611804, 1.5552174261875102, 0.9161920576871743, 1.0109645047191236, 2.2440204526628116, 0.3968034409381035, -0.5173792729238244]|537.1201782226562500|      1.00000000|[76, 37, 0, 37]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | iterate success | actual_k=1
       9|[0.4988825569266582, -0.065677465611804, 1.5552174261875102, 0.9161920576871743, 1.0109645047191236, 2.2440204526628116, 0.3968034409381035, -0.5173792729238244]|537.1201782226562500|      0.50000000|[89, 43, 0, 43]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.4988825569266582, -0.065677465611804, 1.5552174261875102, 0.9161920576871743, 1.0109645047191236, 2.2440204526628116, 0.3968034409381035, -0.5173792729238244]|537.1201782226562500|      0.25000000|[102, 49, 0, 49]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[0.4988825569266582, -0.065677465611804, 1.5552174261875102, 0.9161920576871743, 1.0109645047191236, 2.2440204526628116, 0.3968034409381035, -0.5173792729238244]|537.1201782226562500|      0.12500000|[114, 55, 0, 55]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[0.4988825569266582, -0.065677465611804, 1.5552174261875102, 0.9161920576871743, 1.0109645047191236, 2.2440204526628116, 0.3968034409381035, -0.5173792729238244]|537.1201782226562500|      0.06250000|[127, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[0.4988825569266582, -0.065677465611804, 1.5552174261875102, 0.9161920576871743, 1.0109645047191236, 2.2440204526628116, 0.3968034409381035, -0.5173792729238244]|537.1201782226562500|      0.03125000|[139, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[0.4801774650078392, -0.0815993719885965, 1.555593499646042, 0.908714268036048, 1.0131308402706796, 2.2399863229629764, 0.3904947218973171, -0.5013683698814637]|518.8417358398437500|      0.06250000|[151, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | iterate success | actual_k=1
      15|[0.4801774650078392, -0.0815993719885965, 1.555593499646042, 0.908714268036048, 1.0131308402706796, 2.2399863229629764, 0.3904947218973171, -0.5013683698814637]|518.8417358398437500|      0.03125000|[163, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
