k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.50000000|[121, 8, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=4
       2|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.25000000|[242, 16, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=4
       3|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.12500000|[363, 24, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=4
       4|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.06250000|[484, 32, 4, 12]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       5|[4.067246600114061, 0.0647739259460837, 4.070212183418111, 0.1625383886504689, 0.0169694695748512, 0.1563056720354419, 1.1598556489636003, 0.0188118464999089, 1.157328785954532, 0.2702606853934703, 0.0161952741002195, 0.2567789871253495, 0.3045507604351592, 0.0196224981001396, 0.3115662209733613, 0.0670574869256443, 0.0174990896506477, 0.0822835681627678, 0.2238641203310941, 0.0126325333063329, 0.2227970041971568, 1.3670529155806483, 0.017317545103121, 1.3638481025303268, 0.2567682309552445, 0.0190245281568737, 0.2546183375210291, 1.160019950279287, 0.0207761241287091, 1.15757145073426, 0.0466316606819733, 0.0218993661190168, 0.0394699792677089, 0.1258279658686753, 0.0167651893067051, 0.1188287151733181, 0.2960314793856524, 0.0162029302496106, 0.2935844434149569, 0.0897701277112508, 0.0160250367536697, 0.0846347252218573, 0.1082541835363721, 0.0235803269787568, 0.1058306797014641, 0.5390304723322584, 0.0211727239488529, 0.5406995063241992, 0.0099109437302698, 0.0226395429237612, -0.0002118883444281, 0.0873163567535381, 0.0189446841223381, 0.0848519448625628, 0.0953564142974687, 0.0278782645888724, 0.1055111117456245, 0.0184530790994484, 0.0213894159583519, 0.0229033545554384, 0.1007216491565541, 0.0258622787685697, 0.0936332420133452, 0.269786179108607, 0.0170314973750771, 0.2785482527576241, 0.3951957449056734, 0.0267445338969711, 0.3950166422310007, 0.1282459525736267, 0.024500299597154, 0.1306948459986207, 0.0301749246339245, 0.0193118293455616, 0.0366963789785009, 0.290255087258088, 0.0196078285789118, 0.2916403743157528, 0.0893144182835683, 0.023371112998574, 0.0901633517886683, 0.2656313303760129, 0.0144052092637291, 0.2799924280165687, 0.0575874660043042, 0.018478149446004, 0.0583388197951354, 0.1524317589075223, 0.0213229944744173, 0.147822426409972, 0.1690326747406094, 0.0239448488725042, 0.172514640500832, 0.1417014972284807, 0.0220860607254545, 0.1444993465086543, 0.3859172353947277, 0.0138624607904503, 0.3844065606304479]|46045.2681632896346855|      0.12500000|[605, 40, 5, 15]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       6|[4.066544503265064, 0.1591763033983178, 4.073230892572994, 0.1775082112677089, 0.011565508623655, 0.1622998369868575, 1.158972612219447, 0.0071309702334396, 1.1596059020459795, 0.2717899854008892, 0.0171049869755683, 0.2592520900024914, 0.3067922791182328, 0.0253061514856101, 0.3204930545634099, 0.0697541869449662, 0.0311629986399282, 0.1054865524521897, 0.2274852248748035, 0.0199379842215932, 0.2154251443273825, 1.3712665597996463, 0.006839813550134, 1.3731910921581787, 0.2671332411499013, 0.0243352787562004, 0.2520175127894956, 1.1808191206868361, 0.0167022552098398, 1.1488279597898967, 0.0431432398522241, 0.0247587947509055, 0.0414866702653455, 0.1316348636193863, 0.004768350461039, 0.118795634024395, 0.2881045325128991, 0.0042330442869863, 0.2913281457435274, 0.0828714619735904, 0.0237145553518745, 0.0991401235276875, 0.1129929404226693, 0.0422946390837453, 0.1107700522325943, 0.5293436718871991, 0.0383938108820474, 0.5243548323219593, 0.0177964736884734, 0.0254122471914155, -0.0120628224317723, 0.093044090632586, 0.0195757381738503, 0.0871455012647173, 0.0962095196545903, 0.033326022360757, 0.1096121119054153, 0.0085602403038619, 0.0048335260035981, 0.0290419705978533, 0.0926574603417512, 0.0235007171151284, 0.089300746471651, 0.2648238819592355, 0.0080390244528388, 0.2890593797247065, 0.393451656929191, 0.0327792714155676, 0.4036411557674019, 0.1343062689749726, 0.0338761682783306, 0.1216501663541202, 0.0424368228174913, 0.028310446874542, 0.0297552240237605, 0.2966323334994658, 0.0230823864722888, 0.2885607500120603, 0.0718462933654425, 0.0215701919880955, 0.0774336140269777, 0.2669923132914463, 0.0189922504640915, 0.2906014125794637, 0.0674134490543976, 0.0185981584488162, 0.0550130991475596, 0.1583369824045405, 0.0253414373524836, 0.1422056234644949, 0.1689410818528891, 0.030363853796209, 0.1812104872679012, 0.1380729962527821, 0.021122746054855, 0.1422219577751033, 0.3857093416527594, 0.0108358635174662, 0.3875965135783036]|18318.3092068272162578|      0.25000000|[726, 48, 6, 18]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       7|[4.026563504586981, 0.3500179397918542, 4.076906212177501, 0.172627860930865, 0.023435477013231, 0.1717599257976002, 1.1734283228036695, -0.0175797499988783, 1.1585212982790154, 0.2589455569765421, -0.0134138125007912, 0.2749865699847162, 0.312244683659043, 0.0316666992410186, 0.3006956652040208, 0.0719352375860496, 0.0578524855972725, 0.1047800078996328, 0.2506007064784692, 0.0072050312197871, 0.2201815070193002, 1.3769432735771003, -0.0207610866425856, 1.3732156831396614, 0.2899364716727665, 0.0111396433437574, 0.2505325094281207, 1.1899396978254173, 0.0135177538807261, 1.1429120939375734, 0.0605920270810937, 0.0244820732738157, 0.0447940769456154, 0.1211698448253246, 0.0212475670824298, 0.1267192325230574, 0.2677886194657366, -0.0199461598366296, 0.2604898387997825, 0.1089133591528957, 0.0418845140211585, 0.1028075077927913, 0.1337897210242249, 0.0258909489623935, 0.1059393463162531, 0.5209545913151641, 0.0127757217741127, 0.5248227843107656, -0.0046525144853853, 0.0196190234304974, -0.0156127478320364, 0.1131234206885721, 0.0358735151826641, 0.0735391079336047, 0.0864877796952616, 0.0265513265363038, 0.1113264823632265, 0.0076683426194714, -0.023444301098675, 0.0165774200153532, 0.088837973258716, 0.0087966496877378, 0.0922968114787546, 0.260793327158361, 0.0323714284091008, 0.272185208002023, 0.3975446747836173, 0.0389984547338954, 0.4296321881911443, 0.1150565562529756, 0.0304997735510231, 0.1371555340604862, 0.0436122947382449, 0.0014459305673325, 0.0574040810742325, 0.3176413650173515, 0.0187574538312649, 0.2893936200199136, 0.0679273312864307, -0.0015278235587675, 0.0780635384213528, 0.2498527087706905, 0.0274695526527856, 0.3014512387301287, 0.0706904295488048, 0.0581563317340258, 0.0504216299004407, 0.1330073192600795, 0.0404774885223278, 0.1455357405846438, 0.1532994948868908, 0.0285584442275323, 0.1675360701932734, 0.1277366484322964, 0.0312541981236806, 0.1472958725535575, 0.3965693111629719, 0.054292278844581, 0.3726124622448755]|7823.0164124107386669|      0.50000000|[847, 56, 7, 21]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       8|[3.953267404957756, 0.7457926884695767, 4.125966599765505, 0.194490637734552, 0.0306885272076747, 0.1615007489511396, 1.2083548055679547, -0.0419946118037993, 1.136599301046764, 0.2737040157198961, -0.0592071433630323, 0.3074983826209601, 0.3253830815040274, 0.0243446755563608, 0.343599584791913, 0.1064648506893458, 0.0891816613827108, 0.1038441862875705, 0.2793645107336676, -0.0299561631732891, 0.2422624092740045, 1.3453610095279989, -0.0189629579182558, 1.2742288913963318, 0.2957266996829993, 0.0507954272089761, 0.2327118937444221, 1.2002429913547816, 0.0298606642129601, 1.1447455887574545, 0.0486981645230981, 0.0047212587465325, 0.1068898263413946, 0.0961191865082018, -0.0284020640506805, 0.1407991270122958, 0.3105957427168109, -0.0263541745174578, 0.2456602412749024, 0.1246043046790129, 0.0586321904615277, 0.0905658703408828, 0.0949018455393335, 0.0041788620647661, 0.130554211934364, 0.4870046208023518, 0.0243740531935713, 0.57153838785193, -0.0045604284501612, 0.0353118376453963, -0.0587423625977535, 0.1227656918086653, 0.0569068883899962, 0.0329688944622275, 0.1095469505276472, -0.0017611584364357, 0.1209267349248695, 0.0001798529595839, -0.0129250137949529, 0.0102587168803845, 0.1621422322721643, -0.0011512246104537, 0.103569071411541, 0.2440342706999183, 0.0203405773794726, 0.2476943107698859, 0.4215897162138416, 0.0173149731935749, 0.4491996496872921, 0.1751593955667541, 0.1001870432705817, 0.1023092327530862, 0.0152201243511113, -0.0127137260815192, 0.0532830324208993, 0.3420770161897456, 0.0470408010603249, 0.3167798682665492, 0.0708282432694132, -0.0573658651105979, 0.0438029330766019, 0.2909220624580951, 0.0258829615557299, 0.2800446319723782, 0.0735120295324487, 0.0526080297711913, 0.0450012606529724, 0.1133438832051944, 0.0937429899620706, 0.1712861244268859, 0.1821842353817665, 0.0446254300746077, 0.1810730408263344, 0.0864757863629952, 0.0634344329360939, 0.1552677272942658, 0.4147561961537113, 0.0640436847943213, 0.3410077829831652]|3218.8594857031557694|      1.00000000|[968, 64, 8, 24]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       9|[3.6227872644706247, 1.4416979289273604, 4.13518262238864, 0.2052479850238804, 0.0825405664551768, 0.097918022188758, 1.2542666050120048, -0.0590992342804862, 1.2267999783050432, 0.2743960350121871, -0.0896431079561961, 0.3543821826811259, 0.3227521377471264, 0.028131665478055, 0.385069348468977, 0.2119500870762108, 0.1109751908373504, 0.1126188154848005, 0.1641399355046245, -0.0217989167988795, 0.2135341841588908, 1.3639095110521458, -0.1186919708079474, 1.322383388127169, 0.2567994837855436, 0.1824943695408797, 0.2343821072842415, 1.2229156238947447, -0.0224136940950042, 1.1707443882008755, 0.0651617773101553, 0.062807449471809, 0.1102213933507361, -0.0415623924213672, 0.1417608365305271, 0.1798496966382683, 0.3049770556427514, -0.0609267323810157, 0.2675981638122441, 0.2821324566234621, -0.036424001493257, 0.0952755432315801, 0.1977740013270207, 0.0108639342717415, 0.0716880442172141, 0.4328556862146236, -0.0368381522080151, 0.5678601849133711, 0.0559918433208179, -0.0097149920619954, -0.0407872399184018, 0.1927189397617701, 0.0773027997027025, 0.0529303583990122, 0.1027016793840743, 0.0273440014955542, 0.2212041162658061, -0.0091784276163886, 0.0637269462383675, 0.081318770053589, 0.1915075513530036, 0.0103613768110939, 0.1876479480397837, 0.4296385841867094, 0.0651161689585089, 0.2110030114225595, 0.5110338454863728, -0.0429955082384909, 0.3363206262136645, 0.1569276379730964, 0.1561698819429326, 0.1446197825122358, -0.0681082135264545, 0.0249391718247392, 0.119869574515226, 0.3313176834770525, 0.2049001483274364, 0.3330811966462429, 0.0619450864752001, -0.0685018649167537, 0.0683316064578949, 0.2334047394468373, -0.0045422760520099, 0.1693882994558606, 0.0322522906074074, 0.0391005537796365, 0.0462431376003218, 0.2041921737853182, 0.19078391468745, 0.170548138297094, 0.2051148250927113, 0.1097410867823436, 0.2152557630383082, 0.0670010854391653, 0.0946073361919811, 0.1632346032701594, 0.530750156548238, -0.0269950473320123, 0.3252393762905887]|1225.7344734231974144|      2.00000000|[1089, 72, 9, 27]                                                          |  | used linear model with 129 points | iterate success | actual_k=4
      10|[2.914569126571574, 2.232974114713089, 3.9989882200064857, 0.1555377503042482, 0.0172646105396152, -0.0525002837683644, 1.0542495356605928, 0.0707294353089071, 0.6072099765301129, 0.5817263182960283, -0.3964253072968718, 0.4616126277741598, 0.5172872056177579, -0.0448427141449779, 0.4269967405727171, 0.1563101368085462, 0.0536386913357912, 0.2185601725588347, 0.1914168930498631, 0.0633968930832115, 0.4088244042117511, 1.328002078805939, 0.112494952081955, 0.9155694558541416, 0.3090083331328876, 0.1467453902935025, 0.3003148484945731, 1.1768529074079592, 0.2241175734875783, 1.3403211640260406, 0.1054248946517553, 0.1091379930210966, 0.1132206893424896, -0.339579121531163, 0.1358711488569812, -0.090040369639619, 0.0017876690851985, -0.3172206581131255, 0.3818974252501003, 0.2008558697160863, -0.0110619788675173, -0.0563850238987737, 0.1695891604093086, -0.0335160878628398, 0.075803416348857, 0.1862146611843462, -0.365308105323529, 0.701575752636029, -0.1248979006945932, -0.0068334421097374, 0.1967248372529569, 0.2099729725066874, 0.1477092526630862, 0.1895903933046105, 0.030983635087566, 0.1711516363919626, -0.0676124699668004, 0.1249488796217577, 0.0612528400091508, 0.0387254046657717, 0.2830759396280567, -0.2854070224084014, 0.1462769475416164, 0.508045062829094, 0.0066744427234676, 0.3693775954870242, 0.3608466512484628, -0.0302965754973823, 0.5744666129696755, 0.0205709446233139, 0.2323332152892263, 0.302215823178834, 0.0964155037962205, -0.0106271105697109, 0.1937152867239323, 0.5001362206128414, 0.2546641016853146, 0.5261750151584308, 0.1007343693131717, 0.0823595039733707, 0.069584194757843, 0.3033013432175493, 0.0524606282343163, -0.1179943701613111, -0.172186846428334, 0.0583988142552006, -0.0175469412159321, 0.2768505651587135, 0.3487015837343072, 0.1473840878612292, 0.319924423273219, -0.0937682135659831, 0.4270876479187554, 0.0909244364013556, -0.1267906485420164, -0.1534288547586393, 0.2338652911469217, -0.2784878648941262, 0.3589410912733729]|538.8358940389225609|      4.00000000|[1210, 80, 10, 30]                                                         |  | used linear model with 129 points | iterate success | actual_k=4
      11|[2.914569126571574, 2.232974114713089, 3.9989882200064857, 0.1555377503042482, 0.0172646105396152, -0.0525002837683644, 1.0542495356605928, 0.0707294353089071, 0.6072099765301129, 0.5817263182960283, -0.3964253072968718, 0.4616126277741598, 0.5172872056177579, -0.0448427141449779, 0.4269967405727171, 0.1563101368085462, 0.0536386913357912, 0.2185601725588347, 0.1914168930498631, 0.0633968930832115, 0.4088244042117511, 1.328002078805939, 0.112494952081955, 0.9155694558541416, 0.3090083331328876, 0.1467453902935025, 0.3003148484945731, 1.1768529074079592, 0.2241175734875783, 1.3403211640260406, 0.1054248946517553, 0.1091379930210966, 0.1132206893424896, -0.339579121531163, 0.1358711488569812, -0.090040369639619, 0.0017876690851985, -0.3172206581131255, 0.3818974252501003, 0.2008558697160863, -0.0110619788675173, -0.0563850238987737, 0.1695891604093086, -0.0335160878628398, 0.075803416348857, 0.1862146611843462, -0.365308105323529, 0.701575752636029, -0.1248979006945932, -0.0068334421097374, 0.1967248372529569, 0.2099729725066874, 0.1477092526630862, 0.1895903933046105, 0.030983635087566, 0.1711516363919626, -0.0676124699668004, 0.1249488796217577, 0.0612528400091508, 0.0387254046657717, 0.2830759396280567, -0.2854070224084014, 0.1462769475416164, 0.508045062829094, 0.0066744427234676, 0.3693775954870242, 0.3608466512484628, -0.0302965754973823, 0.5744666129696755, 0.0205709446233139, 0.2323332152892263, 0.302215823178834, 0.0964155037962205, -0.0106271105697109, 0.1937152867239323, 0.5001362206128414, 0.2546641016853146, 0.5261750151584308, 0.1007343693131717, 0.0823595039733707, 0.069584194757843, 0.3033013432175493, 0.0524606282343163, -0.1179943701613111, -0.172186846428334, 0.0583988142552006, -0.0175469412159321, 0.2768505651587135, 0.3487015837343072, 0.1473840878612292, 0.319924423273219, -0.0937682135659831, 0.4270876479187554, 0.0909244364013556, -0.1267906485420164, -0.1534288547586393, 0.2338652911469217, -0.2784878648941262, 0.3589410912733729]|538.8358940389225609|      2.00000000|[1331, 88, 11, 33]                                                         |  | used linear model with 129 points | iterate failure | actual_k=4
