k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0591718628361602, -0.0553899466255037, 1.8968195878449094, -0.1042601746374454, 0.1177258148012374, 1.8245568624229958, 0.3530337844513063, 0.0111543339045848, 2.109918410870647, 0.7077824088787543, -0.0472314441759312, 2.183571149309601, 0.2872665226849163, -0.0891070154888427, 2.1525995047539555, 2.82489346431813, 0.2033163241862561, 2.3942622955962944, 0.805550668975921, -0.0656079753678623, 2.4171878470437913, 2.2368100683196155, 0.0715393170246145, 2.3139088064006277, 14.397979862213699, 0.1512095976464154, 2.47681612450496, 12.294181156986802, 0.1007583647764204, 2.5684940931322413, 0.2686958330576726, -0.1902971838227333, 2.8839124214371603, 0.4726162399824477, -0.0201762515451307, 2.8706515983188177, 1.2389406725349386, 0.1479465925229558, 3.112155499289672, 0.2187340495456519, 0.1582660215271479, 3.1677904594386375, 0.1093684428808348, 0.224760394053282, 3.0844738504682025, 3.802550735379492, 0.101329228943966, 3.4282826130942436, 0.6467011994055833, -0.0471543042517252, 3.7489044555272466, 0.1605219382485716, 0.1618161143313443, 3.907356502053248, 0.2293147690625353, 0.006895991400012, 3.9347539136408587, 0.8882930775241652, 0.0169216443288314, 3.8922813712673907, 0.3141275598917345, 0.0079656830880438, 3.9644599563355998, 2.151871006647491, 0.0639507238251069, 4.036076697950219, 1.9215980076850823, 0.0102937800506999, 4.554163792142067, 1.474205825796705, -0.1433505063151766, 4.399913994071055, 0.4312952812314434, -0.1776571659183406, 4.555989236019508, 0.5840814611134311, 0.0239233656926263, 4.668774965592224, 0.3488816550909483, 0.0107598152975024, 4.9470436724683955, 0.7571941694141402, -0.0372474910696068, 4.729657265999483, 0.3953750425569341, 0.1673568468285997, 5.366759743019498, 0.3706643635656118, -0.0931973250909384, 5.4849458822240456, 0.8962449283613649, 0.1160027846988028, 2.6120769505735826, 0.0916596772624153, -0.0059084021985111, 3.88216554832994, 0.2237301263027825, 0.0335732805733887, 5.194285180752616]|1248160.2405976692680269|      2.00000000|[3799, 1267, 1, 81]                                                        |  | used quadratic model with 5066 points | iterate success | actual_k=16
       2|[1.0591718628361602, -0.0553899466255037, 1.8968195878449094, -0.1042601746374454, 0.1177258148012374, 1.8245568624229958, 0.3530337844513063, 0.0111543339045848, 2.109918410870647, 0.7077824088787543, -0.0472314441759312, 2.183571149309601, 0.2872665226849163, -0.0891070154888427, 2.1525995047539555, 2.82489346431813, 0.2033163241862561, 2.3942622955962944, 0.805550668975921, -0.0656079753678623, 2.4171878470437913, 2.2368100683196155, 0.0715393170246145, 2.3139088064006277, 14.397979862213699, 0.1512095976464154, 2.47681612450496, 12.294181156986802, 0.1007583647764204, 2.5684940931322413, 0.2686958330576726, -0.1902971838227333, 2.8839124214371603, 0.4726162399824477, -0.0201762515451307, 2.8706515983188177, 1.2389406725349386, 0.1479465925229558, 3.112155499289672, 0.2187340495456519, 0.1582660215271479, 3.1677904594386375, 0.1093684428808348, 0.224760394053282, 3.0844738504682025, 3.802550735379492, 0.101329228943966, 3.4282826130942436, 0.6467011994055833, -0.0471543042517252, 3.7489044555272466, 0.1605219382485716, 0.1618161143313443, 3.907356502053248, 0.2293147690625353, 0.006895991400012, 3.9347539136408587, 0.8882930775241652, 0.0169216443288314, 3.8922813712673907, 0.3141275598917345, 0.0079656830880438, 3.9644599563355998, 2.151871006647491, 0.0639507238251069, 4.036076697950219, 1.9215980076850823, 0.0102937800506999, 4.554163792142067, 1.474205825796705, -0.1433505063151766, 4.399913994071055, 0.4312952812314434, -0.1776571659183406, 4.555989236019508, 0.5840814611134311, 0.0239233656926263, 4.668774965592224, 0.3488816550909483, 0.0107598152975024, 4.9470436724683955, 0.7571941694141402, -0.0372474910696068, 4.729657265999483, 0.3953750425569341, 0.1673568468285997, 5.366759743019498, 0.3706643635656118, -0.0931973250909384, 5.4849458822240456, 0.8962449283613649, 0.1160027846988028, 2.6120769505735826, 0.0916596772624153, -0.0059084021985111, 3.88216554832994, 0.2237301263027825, 0.0335732805733887, 5.194285180752616]|1248160.2405976692680269|      1.00000000|[7597, 2535, 2, 162]                                                       |  | used quadratic model with 5066 points | iterate failure | actual_k=16
       3|[1.0591718628361602, -0.0553899466255037, 1.8968195878449094, -0.1042601746374454, 0.1177258148012374, 1.8245568624229958, 0.3530337844513063, 0.0111543339045848, 2.109918410870647, 0.7077824088787543, -0.0472314441759312, 2.183571149309601, 0.2872665226849163, -0.0891070154888427, 2.1525995047539555, 2.82489346431813, 0.2033163241862561, 2.3942622955962944, 0.805550668975921, -0.0656079753678623, 2.4171878470437913, 2.2368100683196155, 0.0715393170246145, 2.3139088064006277, 14.397979862213699, 0.1512095976464154, 2.47681612450496, 12.294181156986802, 0.1007583647764204, 2.5684940931322413, 0.2686958330576726, -0.1902971838227333, 2.8839124214371603, 0.4726162399824477, -0.0201762515451307, 2.8706515983188177, 1.2389406725349386, 0.1479465925229558, 3.112155499289672, 0.2187340495456519, 0.1582660215271479, 3.1677904594386375, 0.1093684428808348, 0.224760394053282, 3.0844738504682025, 3.802550735379492, 0.101329228943966, 3.4282826130942436, 0.6467011994055833, -0.0471543042517252, 3.7489044555272466, 0.1605219382485716, 0.1618161143313443, 3.907356502053248, 0.2293147690625353, 0.006895991400012, 3.9347539136408587, 0.8882930775241652, 0.0169216443288314, 3.8922813712673907, 0.3141275598917345, 0.0079656830880438, 3.9644599563355998, 2.151871006647491, 0.0639507238251069, 4.036076697950219, 1.9215980076850823, 0.0102937800506999, 4.554163792142067, 1.474205825796705, -0.1433505063151766, 4.399913994071055, 0.4312952812314434, -0.1776571659183406, 4.555989236019508, 0.5840814611134311, 0.0239233656926263, 4.668774965592224, 0.3488816550909483, 0.0107598152975024, 4.9470436724683955, 0.7571941694141402, -0.0372474910696068, 4.729657265999483, 0.3953750425569341, 0.1673568468285997, 5.366759743019498, 0.3706643635656118, -0.0931973250909384, 5.4849458822240456, 0.8962449283613649, 0.1160027846988028, 2.6120769505735826, 0.0916596772624153, -0.0059084021985111, 3.88216554832994, 0.2237301263027825, 0.0335732805733887, 5.194285180752616]|1248160.2405976692680269|      0.50000000|[11397, 3801, 3, 243]                                                      |  | used quadratic model with 5066 points | iterate failure | actual_k=16
       4|[1.0591718628361602, -0.0553899466255037, 1.8968195878449094, -0.1042601746374454, 0.1177258148012374, 1.8245568624229958, 0.3530337844513063, 0.0111543339045848, 2.109918410870647, 0.7077824088787543, -0.0472314441759312, 2.183571149309601, 0.2872665226849163, -0.0891070154888427, 2.1525995047539555, 2.82489346431813, 0.2033163241862561, 2.3942622955962944, 0.805550668975921, -0.0656079753678623, 2.4171878470437913, 2.2368100683196155, 0.0715393170246145, 2.3139088064006277, 14.397979862213699, 0.1512095976464154, 2.47681612450496, 12.294181156986802, 0.1007583647764204, 2.5684940931322413, 0.2686958330576726, -0.1902971838227333, 2.8839124214371603, 0.4726162399824477, -0.0201762515451307, 2.8706515983188177, 1.2389406725349386, 0.1479465925229558, 3.112155499289672, 0.2187340495456519, 0.1582660215271479, 3.1677904594386375, 0.1093684428808348, 0.224760394053282, 3.0844738504682025, 3.802550735379492, 0.101329228943966, 3.4282826130942436, 0.6467011994055833, -0.0471543042517252, 3.7489044555272466, 0.1605219382485716, 0.1618161143313443, 3.907356502053248, 0.2293147690625353, 0.006895991400012, 3.9347539136408587, 0.8882930775241652, 0.0169216443288314, 3.8922813712673907, 0.3141275598917345, 0.0079656830880438, 3.9644599563355998, 2.151871006647491, 0.0639507238251069, 4.036076697950219, 1.9215980076850823, 0.0102937800506999, 4.554163792142067, 1.474205825796705, -0.1433505063151766, 4.399913994071055, 0.4312952812314434, -0.1776571659183406, 4.555989236019508, 0.5840814611134311, 0.0239233656926263, 4.668774965592224, 0.3488816550909483, 0.0107598152975024, 4.9470436724683955, 0.7571941694141402, -0.0372474910696068, 4.729657265999483, 0.3953750425569341, 0.1673568468285997, 5.366759743019498, 0.3706643635656118, -0.0931973250909384, 5.4849458822240456, 0.8962449283613649, 0.1160027846988028, 2.6120769505735826, 0.0916596772624153, -0.0059084021985111, 3.88216554832994, 0.2237301263027825, 0.0335732805733887, 5.194285180752616]|1248160.2405976692680269|      0.25000000|[15199, 5065, 4, 324]                                                      |  | used quadratic model with 5066 points | iterate failure | actual_k=16
       5|[1.0630102653116964, -0.0477842407520307, 1.8823279965130295, -0.0987131756235777, 0.1059354770433109, 1.8352847143908353, 0.3601337493562791, 0.0066505445981123, 2.1297601155076245, 0.7137059040414995, -0.0548951670066614, 2.192858302220952, 0.2645350718128954, -0.0927758452580434, 2.1416348533658236, 2.7861698316007155, 0.2480032812474086, 2.366209257642567, 0.7776295868837995, -0.0710562536600745, 2.4388776734550035, 2.2274700896600037, 0.085553391712402, 2.3009181701916663, 14.398494781631882, 0.2472660505727954, 2.4680685647584557, 12.287834121709011, 0.2332512601570858, 2.613175219807736, 0.2571779389778704, -0.1739089966353227, 2.8805428783844893, 0.4728438520344583, -0.0561494859085075, 2.8850036499047835, 1.300149282312741, 0.1468332601791218, 3.099729510729218, 0.20283760446629, 0.1778459326189857, 3.1503225623574016, 0.1311237336995696, 0.2177650079798973, 3.090308424868174, 3.781037505335378, 0.1138921588243558, 3.453834966097741, 0.6238981580334807, -0.0584677883374126, 3.7140930042576716, 0.1615434990325109, 0.1557501213920626, 3.8860738846927925, 0.2325092700548867, -0.0050632773121959, 3.9391639058853576, 0.869091622731037, 0.0127062071008029, 3.8818021167910444, 0.3092763908972064, 0.0140019630548603, 4.0089856726791435, 2.169475239268261, 0.0999249317821762, 4.025780030414417, 1.90504155541509, 0.060509616066809, 4.572974195348706, 1.494027749879188, -0.1449374775077448, 4.394738125090893, 0.4505737417444539, -0.1858389123412689, 4.557691006826179, 0.5897691238023446, 0.0477089365330576, 4.694103257354833, 0.3853506269295587, 0.0252328325113595, 4.929018131819002, 0.7594546722594264, -0.0262683115986904, 4.736806643661802, 0.4090122095980228, 0.1833085378240722, 5.361573957296638, 0.3483758140834666, -0.0908265916154306, 5.494452260803959, 0.9025836145149428, 0.1364616901391802, 2.6197127584813633, 0.1099605810477591, 0.0115145407938957, 3.8784636243585036, 0.2006393050024174, 0.0493337004442656, 5.186253666723833]|708370.4335838565602899|      0.50000000|[18998, 6332, 5, 405]                                                      |  | used quadratic model with 5066 points | iterate success | actual_k=16
       6|[1.0442857066988946, -0.0362922673891207, 1.9314805101163008, -0.0974045481222425, 0.1124108585447026, 1.8555019541783568, 0.3653170606872556, -0.0468201596776145, 2.1021028174295098, 0.5637337781393129, -0.0768337843758867, 2.11275616317393, 0.2182378038431083, -0.012735418982349, 2.196453720309785, 2.772341072016658, 0.2392253354076804, 2.3384598489505333, 0.7905723552778101, -0.0788274609924026, 2.5062955955615207, 2.159159072536765, 0.1589391432417299, 2.2417789991375585, 14.411992749349388, 0.4222176507687864, 2.4321568623853382, 12.308507970053965, 0.3007933810654564, 2.6541460925565548, 0.2926442796538494, -0.1528979743917286, 2.840946979511902, 0.4708561684723774, -0.0840206367379678, 2.8714029912393713, 1.297513006776149, 0.211375162861352, 3.019115819122158, 0.2365534732269384, 0.1459297119936843, 3.1391328459588204, 0.1143530390520941, 0.2221127591685722, 3.056373564976992, 3.827585849006373, 0.2353001384384283, 3.4752672687193717, 0.6685583054990563, -0.1406820400165927, 3.7796542427807918, 0.159883552048174, 0.1787160466694396, 3.9283294801064463, 0.2983069663501276, -0.0217936544261965, 3.953525461350353, 0.7996973722690575, -0.0039607114379569, 3.8696745443382157, 0.3790489388970796, -0.0210895373839688, 4.071669513702009, 2.17157880583052, 0.1421139589605003, 4.104848665005098, 1.8847606000451733, 0.1277753806587861, 4.447125729673476, 1.579297523459724, -0.0864580312675932, 4.4554029055077145, 0.4643887514676114, -0.2542287723217063, 4.577423153410684, 0.5962245980793881, 0.029176135093449, 4.656533128513188, 0.3762002035275175, 0.0543165258706763, 4.897214428362643, 0.7500837670831108, -0.0535945653171217, 4.803790480605911, 0.34475633506078, 0.2139834567583532, 5.344700744121448, 0.4111066490680223, -0.0940657153279512, 5.531537873828921, 0.8960204631422812, 0.1512238034737971, 2.6444961321989244, 0.0800462190544086, -0.0152981780255363, 3.8719799318413655, 0.226070422407939, 0.067521201139616, 5.157815413618191]|469743.9858660540194251|      1.00000000|[22795, 7601, 6, 486]                                                      |  | used quadratic model with 5066 points | iterate success | actual_k=16
       7|[1.0945325565495778, -0.1561821598220815, 1.8502001001757726, -0.1908320021268679, 0.1841107139752061, 1.820374003488864, 0.27707432468349, -0.1164239367369098, 2.0423305389985726, 0.5727180870692944, -0.1165563130734885, 2.1325598936953942, 0.2563073151587901, -0.0229646705061813, 2.198019071185049, 2.8289235998226063, 0.3175001443213857, 2.384542121859612, 0.8617468094450244, -0.3595212473578678, 2.51431177745468, 2.2018430703019103, 0.2628713778578657, 2.2149056447612656, 14.34429705693624, 0.7505460066546707, 2.3153710154504985, 12.332442119697317, 0.8712637869536344, 2.734027388430196, 0.3753190434660676, -0.094756578314486, 2.8770165631742883, 0.5356848734079384, -0.2541612487001075, 2.8351902259447215, 1.3868022115845968, 0.1876339820816716, 2.998967603357241, 0.2466329778741297, 0.099863941064269, 3.283433812362862, -0.0354740819973452, 0.2577043856049629, 3.082123356934878, 3.833868713971623, 0.3499453187270123, 3.578848463182915, 0.658876218982358, -0.1700891506758731, 3.8149854672883974, 0.258533749338164, 0.1270208457594335, 3.976186926595363, 0.3557538385275068, -0.0643515402380944, 3.9352987869616465, 0.7252028090375635, -0.0399023505702162, 3.9947711073836363, 0.3873420247585182, -0.029580126611702, 4.139691344270953, 2.1944120025325327, 0.2505240770858402, 4.113303856029909, 1.7609143038130255, 0.2231539884663389, 4.454736898820851, 1.5097750452944736, -0.2174233671681322, 4.4177096764242085, 0.3482574772494196, -0.2331748446083496, 4.505607468947806, 0.619134710699008, 0.1060273349922543, 4.58251744911572, 0.3362896423544562, 0.1241708810331864, 4.82119873644605, 0.7919806391487837, -0.1019194563087694, 4.732901091782592, 0.3597685631932067, 0.2952469561280412, 5.4520188320399825, 0.4402484369220499, -0.0031247237506662, 5.4267756263777756, 0.8292614696920992, 0.0766927154663412, 2.727088584849692, 0.2113626058416033, -0.0449035598023853, 3.9348662324118178, 0.1949007250447032, 0.1548696634183289, 5.163544966117531]|219647.8376154593424872|      2.00000000|[26595, 8867, 7, 567]                                                      |  | used quadratic model with 5066 points | iterate success | actual_k=16
       8|[1.0945325565495778, -0.1561821598220815, 1.8502001001757726, -0.1908320021268679, 0.1841107139752061, 1.820374003488864, 0.27707432468349, -0.1164239367369098, 2.0423305389985726, 0.5727180870692944, -0.1165563130734885, 2.1325598936953942, 0.2563073151587901, -0.0229646705061813, 2.198019071185049, 2.8289235998226063, 0.3175001443213857, 2.384542121859612, 0.8617468094450244, -0.3595212473578678, 2.51431177745468, 2.2018430703019103, 0.2628713778578657, 2.2149056447612656, 14.34429705693624, 0.7505460066546707, 2.3153710154504985, 12.332442119697317, 0.8712637869536344, 2.734027388430196, 0.3753190434660676, -0.094756578314486, 2.8770165631742883, 0.5356848734079384, -0.2541612487001075, 2.8351902259447215, 1.3868022115845968, 0.1876339820816716, 2.998967603357241, 0.2466329778741297, 0.099863941064269, 3.283433812362862, -0.0354740819973452, 0.2577043856049629, 3.082123356934878, 3.833868713971623, 0.3499453187270123, 3.578848463182915, 0.658876218982358, -0.1700891506758731, 3.8149854672883974, 0.258533749338164, 0.1270208457594335, 3.976186926595363, 0.3557538385275068, -0.0643515402380944, 3.9352987869616465, 0.7252028090375635, -0.0399023505702162, 3.9947711073836363, 0.3873420247585182, -0.029580126611702, 4.139691344270953, 2.1944120025325327, 0.2505240770858402, 4.113303856029909, 1.7609143038130255, 0.2231539884663389, 4.454736898820851, 1.5097750452944736, -0.2174233671681322, 4.4177096764242085, 0.3482574772494196, -0.2331748446083496, 4.505607468947806, 0.619134710699008, 0.1060273349922543, 4.58251744911572, 0.3362896423544562, 0.1241708810331864, 4.82119873644605, 0.7919806391487837, -0.1019194563087694, 4.732901091782592, 0.3597685631932067, 0.2952469561280412, 5.4520188320399825, 0.4402484369220499, -0.0031247237506662, 5.4267756263777756, 0.8292614696920992, 0.0766927154663412, 2.727088584849692, 0.2113626058416033, -0.0449035598023853, 3.9348662324118178, 0.1949007250447032, 0.1548696634183289, 5.163544966117531]|219647.8376154593424872|      1.00000000|[30395, 10133, 8, 648]                                                     |  | used quadratic model with 5066 points | iterate failure | actual_k=16
       9|[1.0945325565495778, -0.1561821598220815, 1.8502001001757726, -0.1908320021268679, 0.1841107139752061, 1.820374003488864, 0.27707432468349, -0.1164239367369098, 2.0423305389985726, 0.5727180870692944, -0.1165563130734885, 2.1325598936953942, 0.2563073151587901, -0.0229646705061813, 2.198019071185049, 2.8289235998226063, 0.3175001443213857, 2.384542121859612, 0.8617468094450244, -0.3595212473578678, 2.51431177745468, 2.2018430703019103, 0.2628713778578657, 2.2149056447612656, 14.34429705693624, 0.7505460066546707, 2.3153710154504985, 12.332442119697317, 0.8712637869536344, 2.734027388430196, 0.3753190434660676, -0.094756578314486, 2.8770165631742883, 0.5356848734079384, -0.2541612487001075, 2.8351902259447215, 1.3868022115845968, 0.1876339820816716, 2.998967603357241, 0.2466329778741297, 0.099863941064269, 3.283433812362862, -0.0354740819973452, 0.2577043856049629, 3.082123356934878, 3.833868713971623, 0.3499453187270123, 3.578848463182915, 0.658876218982358, -0.1700891506758731, 3.8149854672883974, 0.258533749338164, 0.1270208457594335, 3.976186926595363, 0.3557538385275068, -0.0643515402380944, 3.9352987869616465, 0.7252028090375635, -0.0399023505702162, 3.9947711073836363, 0.3873420247585182, -0.029580126611702, 4.139691344270953, 2.1944120025325327, 0.2505240770858402, 4.113303856029909, 1.7609143038130255, 0.2231539884663389, 4.454736898820851, 1.5097750452944736, -0.2174233671681322, 4.4177096764242085, 0.3482574772494196, -0.2331748446083496, 4.505607468947806, 0.619134710699008, 0.1060273349922543, 4.58251744911572, 0.3362896423544562, 0.1241708810331864, 4.82119873644605, 0.7919806391487837, -0.1019194563087694, 4.732901091782592, 0.3597685631932067, 0.2952469561280412, 5.4520188320399825, 0.4402484369220499, -0.0031247237506662, 5.4267756263777756, 0.8292614696920992, 0.0766927154663412, 2.727088584849692, 0.2113626058416033, -0.0449035598023853, 3.9348662324118178, 0.1949007250447032, 0.1548696634183289, 5.163544966117531]|219647.8376154593424872|      0.50000000|[34192, 11402, 9, 729]                                                     |  | used quadratic model with 5066 points | iterate failure | actual_k=16
      10|[1.1071483562152837, -0.1351430027388993, 1.8994299987442607, -0.1975683294805822, 0.2376587304455785, 1.9168613446296727, 0.2639009880972349, -0.1606296834940684, 1.9945697964751041, 0.594218074731493, -0.125570208162089, 2.0998891494328804, 0.2838799654238893, -0.0941577331013481, 2.229524443656489, 2.859956792424541, 0.378473911309718, 2.358090145349112, 0.8960556617329551, -0.3113543125647589, 2.5020778329218647, 2.16135844773955, 0.3291249786884684, 2.170195101246044, 14.348522880058765, 0.9610382198631222, 2.3100924851954425, 12.338181371726884, 0.9602488599529817, 2.750628362145316, 0.4358119305117916, -0.1852847289446481, 2.893862203726604, 0.5816186378377911, -0.2312535889714429, 2.803966431208118, 1.3855967551975974, 0.2046934573364128, 3.049000262762975, 0.2516119949101786, 0.1045866618823332, 3.355796550229157, -0.0742182408277656, 0.2653286408533497, 3.0906459912823867, 3.8358721318908553, 0.3484656081775004, 3.6433499109230154, 0.684754615281223, -0.1739549513183138, 3.8715761836255203, 0.2137103033712351, 0.2039485610209308, 3.990859457115839, 0.3413849165841902, -0.1305105558936535, 3.9791235660994624, 0.6415722449365413, -0.2579685330545985, 3.925450526886174, 0.4307236536811913, -0.0487237539962975, 4.142050876895228, 2.1993033301723837, 0.2416858409323114, 4.15612284592403, 1.8137692477347864, 0.2151800517617057, 4.490428467522554, 1.5706634633838945, -0.2479877050037655, 4.39394409912665, 0.3860708029031708, -0.2661728446695379, 4.516153675619042, 0.6441809157622528, 0.1373500751547833, 4.61161046768842, 0.338106450650826, 0.1086941188390326, 4.817921660540766, 0.7773342758621758, -0.20987683852897, 4.687842146559418, 0.3844673084070293, 0.2843773072738492, 5.430966555591017, 0.4344384963150965, -0.0333250728981179, 5.391673660347403, 0.8473916871739826, 0.1080536212563812, 2.7066986794578574, 0.2403931926117829, -0.0778274622365895, 3.944620307990537, 0.1495512491281456, 0.1266085391317348, 5.2087720183917705]|163496.3369082363205962|      1.00000000|[37990, 12670, 10, 810]                                                    |  | used quadratic model with 5066 points | iterate success | actual_k=16
      11|[1.0137299535310151, -0.3174833525372268, 1.8325884812074555, -0.1835371603149708, 0.3382043920589936, 1.92688216311928, 0.2958674169079635, -0.0751422925480132, 2.0135843739026487, 0.565522047581501, -0.2986888803938067, 2.1413400075929037, 0.3372432623793879, -0.2687047258667069, 2.2463276596122355, 2.8416561546927124, 0.4985986737380775, 2.328206623672181, 0.9437119425091952, -0.2397856497308994, 2.5069431145412158, 2.104749885413339, 0.5230700644130947, 1.997610305107074, 14.184170456776759, 1.2595555993386593, 2.095183396511191, 12.238458824633897, 1.2280413861965933, 2.6189520127576404, 0.4708941573074645, -0.3523983994497, 2.982486614791198, 0.7101494165153367, -0.3164893635857585, 2.717169937090054, 1.2412065926685656, 0.3071893473195681, 3.086496030413721, 0.2297458918424729, 0.1933372012446042, 3.401746034144145, -0.1240704012406085, 0.2761191756627673, 3.1334326398134262, 3.692798855831814, 0.5939976138105665, 3.7451621561190165, 0.6882660721767255, -0.3560503834118972, 3.821745180439, 0.0977814978573154, 0.1904214402972912, 3.9266174509403338, 0.2862936143225615, -0.197943252108724, 3.8520323412595, 0.7571913704534886, -0.353444278210755, 3.97963087522659, 0.3417466504429071, -0.0471642823924374, 4.03007504774601, 2.155564788164122, 0.3697910327192526, 4.237899517775655, 1.8223407408248324, 0.3785219429323641, 4.529734241996012, 1.5840505869315828, -0.2364954404465115, 4.3890990297935675, 0.3216812538501708, -0.248044158137825, 4.615712652067515, 0.6309885014440919, 0.1370038176654191, 4.707878366088178, 0.3369210114030355, 0.090047980991425, 4.857971223864745, 0.869650438245602, -0.306332300314908, 4.716238665925909, 0.3487600013756442, 0.3224764694010051, 5.325619482707843, 0.4021435617401118, -0.1228200182337391, 5.4185491026222685, 0.719494415747679, 0.1858822516669578, 2.6593378052646686, 0.4050293244987869, -0.0871987368993376, 3.9173368260234542, 0.2321925140122976, 0.1119193064598071, 5.252819472945747]|95079.3036934052361175|      2.00000000|[41788, 13938, 11, 891]                                                    |  | used quadratic model with 5066 points | iterate success | actual_k=16
