k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.50000000|[115, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.25000000|[229, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[100.04312464220762, 0.0304067164221668, 0.2769093011474446, 0.1240425763538707, 99.97893707375829, -0.0215203468644275, 0.2962303730627314, 0.8718731256363789, 100.01050458614073, -0.0085119691683245, 0.3468427889141298, 0.846068858737198, 100.02045137068713, 0.0425537359574363, 0.4116668076754005, 0.7901788259987303, 100.01207995612447, 0.0229054820857259, 0.4182991087119418, 0.7954758699861199, 100.01932056535499, 0.0484378977643931, 0.4331299461749504, 0.8277912115489449, 99.97308774513381, 0.1027873727428182, 0.5316137932444212, 0.7152030518810103, 100.04388211700571, 0.086984095450232, 0.4533251209227483, 0.7058987258633412, 99.9925004239883, 0.1500335505288222, 0.5369444803057206, 0.5753097662671613, 100.01859061921047, 0.2046546466011235, 0.5206025519674305, 0.6168459313125472, 100.03653250469635, 0.2365135803214543, 0.573987474356586, 0.4862677995491874, 99.95037356309503, 0.3243932932890216, 0.6365880981411554, 0.5009839427187205, 99.99568759677463, 0.3228857612049354, 0.6029742677604998, 0.5356795003067971, 99.979516697014, 0.4074875219987807, 0.580132003774273, 0.4050528522858224, 100.00946893988012, 0.414153403055299, 0.6865490909155252, 0.3995966534135172, 99.98905362453594, 0.4488008632981467, 0.6879907636110397, 0.2692472069993457, 99.98771704226954, 0.4220483533894961, 0.7673361526973261, 0.2908298902671526, 99.96124122389017, 0.4336224148857481, 0.7305066797527542, 0.1926226096547866, 99.95440361663634, 0.5072786647674952, 0.7556127514333478, 0.0910075920721328, 100.06085137239032, 0.4829931155559168, 0.7930541577936767, -0.0570223016380425, 299.98251153985365, 299.98943220206354, 299.9907178069538, 300.0153969039849, 299.97735048512044, 299.97201917835866, 300.0315613194603, 299.9894111635866, 300.0394968031639, 300.0196467345578, 299.98215903687816, 300.016655806929, 300.0048461968133, 299.95241900240774, 300.01137498571273, 300.0084696717315, 299.99057251783734, 299.95936433015464, 300.0195029769839]|1235.9713134765625000|      0.50000000|[259, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       4|[100.05974152618658, 0.1781376245424171, 0.3040556827572945, 0.1272458295507599, 99.92855162469816, -0.0132415708730774, 0.3024658189748463, 0.8679800810243378, 99.99401588735186, 0.0597134150696421, 0.2878623432038448, 0.8741084768712916, 99.94478901064828, 0.0577558253977086, 0.337918399992769, 0.7512007667835991, 100.05396122516001, 0.0532978188929429, 0.4994875074762656, 0.7999845510358631, 99.96230155839929, 0.0739575940743962, 0.3838659495578748, 0.806489333898854, 99.95241800410865, 0.1659181468832943, 0.5254716438759539, 0.6247458456607178, 100.06706172720486, 0.0986054357252442, 0.5273935112219398, 0.7419435151474272, 100.05493900982286, 0.1932904850318304, 0.5346918334803619, 0.6447233925096251, 100.16247682382844, 0.1291364850779597, 0.4909448360705427, 0.6241524986454112, 100.02312182958106, 0.2301034649491805, 0.5399408266404732, 0.4212207504485741, 99.93280715183114, 0.2686202232157619, 0.6056792739465511, 0.4417268770485395, 99.98692779230662, 0.3463297108637626, 0.6576152697906533, 0.4764932169031785, 100.06631298987722, 0.3948447931090761, 0.5859792256275088, 0.3512091320235277, 99.97952841479045, 0.4387504084761097, 0.6490270075444406, 0.374904365354494, 99.98327772007217, 0.4789980957982928, 0.7386370362760784, 0.3160004614886334, 100.10221051597003, 0.4474792152794989, 0.7597870422139079, 0.3385734097752198, 99.95911529217952, 0.4721995130962059, 0.7500793911657726, 0.1263532665932506, 99.92131975349996, 0.4550190361576855, 0.6925495681290808, 0.1000521174211667, 100.02677966570717, 0.4883542014289516, 0.8773109784397675, -0.045872220599734, 299.97283314582546, 299.9308682278207, 299.88470813448214, 300.078797112834, 299.98623414279297, 299.9923629612786, 300.0532114932346, 299.9033120927971, 300.0390700813627, 300.02693652744136, 300.0168550793645, 300.0447867106214, 299.95631069530623, 299.9641634896355, 300.1050215718931, 300.04823510882875, 300.0720110568745, 299.9709912216875, 300.0385454941999]|800.7902221679687500|      1.00000000|[289, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       5|[100.05974152618658, 0.1781376245424171, 0.3040556827572945, 0.1272458295507599, 99.92855162469816, -0.0132415708730774, 0.3024658189748463, 0.8679800810243378, 99.99401588735186, 0.0597134150696421, 0.2878623432038448, 0.8741084768712916, 99.94478901064828, 0.0577558253977086, 0.337918399992769, 0.7512007667835991, 100.05396122516001, 0.0532978188929429, 0.4994875074762656, 0.7999845510358631, 99.96230155839929, 0.0739575940743962, 0.3838659495578748, 0.806489333898854, 99.95241800410865, 0.1659181468832943, 0.5254716438759539, 0.6247458456607178, 100.06706172720486, 0.0986054357252442, 0.5273935112219398, 0.7419435151474272, 100.05493900982286, 0.1932904850318304, 0.5346918334803619, 0.6447233925096251, 100.16247682382844, 0.1291364850779597, 0.4909448360705427, 0.6241524986454112, 100.02312182958106, 0.2301034649491805, 0.5399408266404732, 0.4212207504485741, 99.93280715183114, 0.2686202232157619, 0.6056792739465511, 0.4417268770485395, 99.98692779230662, 0.3463297108637626, 0.6576152697906533, 0.4764932169031785, 100.06631298987722, 0.3948447931090761, 0.5859792256275088, 0.3512091320235277, 99.97952841479045, 0.4387504084761097, 0.6490270075444406, 0.374904365354494, 99.98327772007217, 0.4789980957982928, 0.7386370362760784, 0.3160004614886334, 100.10221051597003, 0.4474792152794989, 0.7597870422139079, 0.3385734097752198, 99.95911529217952, 0.4721995130962059, 0.7500793911657726, 0.1263532665932506, 99.92131975349996, 0.4550190361576855, 0.6925495681290808, 0.1000521174211667, 100.02677966570717, 0.4883542014289516, 0.8773109784397675, -0.045872220599734, 299.97283314582546, 299.9308682278207, 299.88470813448214, 300.078797112834, 299.98623414279297, 299.9923629612786, 300.0532114932346, 299.9033120927971, 300.0390700813627, 300.02693652744136, 300.0168550793645, 300.0447867106214, 299.95631069530623, 299.9641634896355, 300.1050215718931, 300.04823510882875, 300.0720110568745, 299.9709912216875, 300.0385454941999]|800.7902221679687500|      0.50000000|[403, 0, 0, 28]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[100.05974152618658, 0.1781376245424171, 0.3040556827572945, 0.1272458295507599, 99.92855162469816, -0.0132415708730774, 0.3024658189748463, 0.8679800810243378, 99.99401588735186, 0.0597134150696421, 0.2878623432038448, 0.8741084768712916, 99.94478901064828, 0.0577558253977086, 0.337918399992769, 0.7512007667835991, 100.05396122516001, 0.0532978188929429, 0.4994875074762656, 0.7999845510358631, 99.96230155839929, 0.0739575940743962, 0.3838659495578748, 0.806489333898854, 99.95241800410865, 0.1659181468832943, 0.5254716438759539, 0.6247458456607178, 100.06706172720486, 0.0986054357252442, 0.5273935112219398, 0.7419435151474272, 100.05493900982286, 0.1932904850318304, 0.5346918334803619, 0.6447233925096251, 100.16247682382844, 0.1291364850779597, 0.4909448360705427, 0.6241524986454112, 100.02312182958106, 0.2301034649491805, 0.5399408266404732, 0.4212207504485741, 99.93280715183114, 0.2686202232157619, 0.6056792739465511, 0.4417268770485395, 99.98692779230662, 0.3463297108637626, 0.6576152697906533, 0.4764932169031785, 100.06631298987722, 0.3948447931090761, 0.5859792256275088, 0.3512091320235277, 99.97952841479045, 0.4387504084761097, 0.6490270075444406, 0.374904365354494, 99.98327772007217, 0.4789980957982928, 0.7386370362760784, 0.3160004614886334, 100.10221051597003, 0.4474792152794989, 0.7597870422139079, 0.3385734097752198, 99.95911529217952, 0.4721995130962059, 0.7500793911657726, 0.1263532665932506, 99.92131975349996, 0.4550190361576855, 0.6925495681290808, 0.1000521174211667, 100.02677966570717, 0.4883542014289516, 0.8773109784397675, -0.045872220599734, 299.97283314582546, 299.9308682278207, 299.88470813448214, 300.078797112834, 299.98623414279297, 299.9923629612786, 300.0532114932346, 299.9033120927971, 300.0390700813627, 300.02693652744136, 300.0168550793645, 300.0447867106214, 299.95631069530623, 299.9641634896355, 300.1050215718931, 300.04823510882875, 300.0720110568745, 299.9709912216875, 300.0385454941999]|800.7902221679687500|      0.25000000|[517, 0, 0, 36]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[100.05621421269983, 0.1735042809889657, 0.3829252006526109, 0.1457713971689992, 99.93919433335927, 0.0014062744205456, 0.2802968360857634, 0.8670993215009806, 99.99913368313948, 0.0252259531914984, 0.2560511962655826, 0.8890852908678408, 99.93679868922679, 0.0942547160388509, 0.3820815473717835, 0.771545310662608, 100.03688263964327, 0.070426474886241, 0.4700858958864071, 0.8020453937349585, 100.01717040175203, 0.0732276200356259, 0.4025968103168617, 0.8234755118474187, 99.9561374194385, 0.1321808750469683, 0.5330611378115898, 0.6346402428948646, 100.08365957158928, 0.1184226082198691, 0.5252614834135144, 0.7605762314963919, 100.09670162263953, 0.1212123159656638, 0.5291718769206153, 0.6824694035699107, 100.14982093591385, 0.1756982432004719, 0.4971668893831297, 0.5975390634632007, 100.03806543389034, 0.2609064192260319, 0.5366297761108654, 0.3745028751856213, 99.93650884236581, 0.3126587002038242, 0.6025498759926096, 0.3907571398024393, 99.9938485739268, 0.3190278391816748, 0.6566050203456135, 0.4725508393894503, 100.08504967624502, 0.4357221119839603, 0.6095024637297568, 0.333266886611878, 99.97321446709147, 0.4440131058178922, 0.6274284680682336, 0.3907146808369362, 99.95922695224631, 0.4677612323325147, 0.7349284032392528, 0.3161698326689292, 100.09898615214149, 0.4769186525192777, 0.7470065471662225, 0.3245901444689759, 100.00799070451632, 0.5102344011252244, 0.7378339839383995, 0.1075260758368973, 99.93804374553395, 0.4267143603926595, 0.7010407522716354, 0.1173531008959597, 100.01076004184183, 0.4796208643921203, 0.889530015290536, -0.0263608758058519, 299.98819313440407, 299.9621971258631, 299.8703582749515, 300.06722736370875, 299.9621438525646, 299.97108104331386, 300.0127800214876, 299.8922770655292, 300.04362361048356, 300.050453212765, 300.02242684438966, 299.9995255599596, 299.97694092832324, 299.98073327958826, 300.12201940667563, 300.0324810736519, 300.04597705242526, 299.9660758100219, 300.0370772233825]|550.7111816406250000|      0.50000000|[547, 0, 0, 38]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       8|[100.05621421269983, 0.1735042809889657, 0.3829252006526109, 0.1457713971689992, 99.93919433335927, 0.0014062744205456, 0.2802968360857634, 0.8670993215009806, 99.99913368313948, 0.0252259531914984, 0.2560511962655826, 0.8890852908678408, 99.93679868922679, 0.0942547160388509, 0.3820815473717835, 0.771545310662608, 100.03688263964327, 0.070426474886241, 0.4700858958864071, 0.8020453937349585, 100.01717040175203, 0.0732276200356259, 0.4025968103168617, 0.8234755118474187, 99.9561374194385, 0.1321808750469683, 0.5330611378115898, 0.6346402428948646, 100.08365957158928, 0.1184226082198691, 0.5252614834135144, 0.7605762314963919, 100.09670162263953, 0.1212123159656638, 0.5291718769206153, 0.6824694035699107, 100.14982093591385, 0.1756982432004719, 0.4971668893831297, 0.5975390634632007, 100.03806543389034, 0.2609064192260319, 0.5366297761108654, 0.3745028751856213, 99.93650884236581, 0.3126587002038242, 0.6025498759926096, 0.3907571398024393, 99.9938485739268, 0.3190278391816748, 0.6566050203456135, 0.4725508393894503, 100.08504967624502, 0.4357221119839603, 0.6095024637297568, 0.333266886611878, 99.97321446709147, 0.4440131058178922, 0.6274284680682336, 0.3907146808369362, 99.95922695224631, 0.4677612323325147, 0.7349284032392528, 0.3161698326689292, 100.09898615214149, 0.4769186525192777, 0.7470065471662225, 0.3245901444689759, 100.00799070451632, 0.5102344011252244, 0.7378339839383995, 0.1075260758368973, 99.93804374553395, 0.4267143603926595, 0.7010407522716354, 0.1173531008959597, 100.01076004184183, 0.4796208643921203, 0.889530015290536, -0.0263608758058519, 299.98819313440407, 299.9621971258631, 299.8703582749515, 300.06722736370875, 299.9621438525646, 299.97108104331386, 300.0127800214876, 299.8922770655292, 300.04362361048356, 300.050453212765, 300.02242684438966, 299.9995255599596, 299.97694092832324, 299.98073327958826, 300.12201940667563, 300.0324810736519, 300.04597705242526, 299.9660758100219, 300.0370772233825]|550.7111816406250000|      0.25000000|[661, 0, 0, 46]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[100.05621421269983, 0.1735042809889657, 0.3829252006526109, 0.1457713971689992, 99.93919433335927, 0.0014062744205456, 0.2802968360857634, 0.8670993215009806, 99.99913368313948, 0.0252259531914984, 0.2560511962655826, 0.8890852908678408, 99.93679868922679, 0.0942547160388509, 0.3820815473717835, 0.771545310662608, 100.03688263964327, 0.070426474886241, 0.4700858958864071, 0.8020453937349585, 100.01717040175203, 0.0732276200356259, 0.4025968103168617, 0.8234755118474187, 99.9561374194385, 0.1321808750469683, 0.5330611378115898, 0.6346402428948646, 100.08365957158928, 0.1184226082198691, 0.5252614834135144, 0.7605762314963919, 100.09670162263953, 0.1212123159656638, 0.5291718769206153, 0.6824694035699107, 100.14982093591385, 0.1756982432004719, 0.4971668893831297, 0.5975390634632007, 100.03806543389034, 0.2609064192260319, 0.5366297761108654, 0.3745028751856213, 99.93650884236581, 0.3126587002038242, 0.6025498759926096, 0.3907571398024393, 99.9938485739268, 0.3190278391816748, 0.6566050203456135, 0.4725508393894503, 100.08504967624502, 0.4357221119839603, 0.6095024637297568, 0.333266886611878, 99.97321446709147, 0.4440131058178922, 0.6274284680682336, 0.3907146808369362, 99.95922695224631, 0.4677612323325147, 0.7349284032392528, 0.3161698326689292, 100.09898615214149, 0.4769186525192777, 0.7470065471662225, 0.3245901444689759, 100.00799070451632, 0.5102344011252244, 0.7378339839383995, 0.1075260758368973, 99.93804374553395, 0.4267143603926595, 0.7010407522716354, 0.1173531008959597, 100.01076004184183, 0.4796208643921203, 0.889530015290536, -0.0263608758058519, 299.98819313440407, 299.9621971258631, 299.8703582749515, 300.06722736370875, 299.9621438525646, 299.97108104331386, 300.0127800214876, 299.8922770655292, 300.04362361048356, 300.050453212765, 300.02242684438966, 299.9995255599596, 299.97694092832324, 299.98073327958826, 300.12201940667563, 300.0324810736519, 300.04597705242526, 299.9660758100219, 300.0370772233825]|550.7111816406250000|      0.12500000|[775, 0, 0, 54]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[100.06785770572168, 0.201335935455091, 0.4063165907162589, 0.1307456619340096, 99.9404487315407, -0.0136012597257796, 0.2846808553907472, 0.8745722524929919, 99.99816903703629, 0.0275038153110997, 0.248805793949702, 0.8728171783771382, 99.93091704478891, 0.0730946684592253, 0.3913905117280356, 0.7614347480877005, 100.05043308035602, 0.0445995344839612, 0.4554371867665211, 0.7983577150661274, 100.02472021478964, 0.0597476314245315, 0.4054669730517281, 0.8168178884765285, 99.95917668988538, 0.146238143713067, 0.5193628344820483, 0.6276779046804601, 100.0867123499556, 0.1163380135884025, 0.5056503134215334, 0.7545269155924497, 100.10213021145069, 0.1138460048520836, 0.5362954909918698, 0.7115075843508946, 100.15923074993036, 0.1683427671467458, 0.4927604938056266, 0.5895075677815322, 100.0558110656048, 0.25028574663209, 0.5497462765459101, 0.3796032025330272, 99.94741502810395, 0.3220322792434195, 0.5770904731781764, 0.3843884615700553, 99.9983028374352, 0.3092499208604276, 0.6528770081186628, 0.4770968038707854, 100.08093317615322, 0.4202084368089576, 0.6108120261537727, 0.3255921428219972, 99.98494050102016, 0.462516783695986, 0.6473118086542948, 0.3939783257313214, 99.93147915476861, 0.470712015057372, 0.7237289914711315, 0.2880252822651768, 100.07570874635248, 0.4747812171207704, 0.762985272074363, 0.3501611403792246, 100.00283437101942, 0.5034685409708632, 0.7368370000032254, 0.0935252324974054, 99.92499736278116, 0.4396165973547068, 0.7188325249596239, 0.1222691422865456, 100.01476618764437, 0.4780705207955683, 0.8787585295389405, -0.0463500404951266, 299.9788352157025, 299.9572361211238, 299.87782964430386, 300.0613283809701, 299.9676502398679, 299.9484430284734, 300.01363097222816, 299.89972850387113, 300.03181772490444, 300.050766482264, 300.0205161887961, 299.9780829928291, 299.9798047451144, 299.9748304910574, 300.1310954231815, 300.03678401470154, 300.05709098156825, 299.967696728677, 300.0403127468972]|488.6005554199218750|      0.25000000|[805, 0, 0, 56]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
