k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |772166.1146731314947829|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9970229730403073, 1.0143567590626936, 1.0207096116634666, 1.0094107417901337, 0.8948574586196514, 0.8313205959995538, 0.6326688689399702, 0.0917997382098484]|66906.6374848526465939|      2.00000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=2
       2|[2.0584983758807596, 1.7295987232610173, 1.1442699751663843, 0.0858647358002845, -0.0122575148866986, 0.5604860907544984, -0.119619904155995, -0.0852516969400988]|8418.3496326644672081|      4.00000000|[30, 4, 2, 4]                                                              |  | used linear model with 17 points | iterate success | actual_k=2
       3|[2.0584983758807596, 1.7295987232610173, 1.1442699751663843, 0.0858647358002845, -0.0122575148866986, 0.5604860907544984, -0.119619904155995, -0.0852516969400988]|8418.3496326644672081|      2.00000000|[45, 6, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       4|[2.0584983758807596, 1.7295987232610173, 1.1442699751663843, 0.0858647358002845, -0.0122575148866986, 0.5604860907544984, -0.119619904155995, -0.0852516969400988]|8418.3496326644672081|      1.00000000|[60, 8, 4, 8]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       5|[2.0584983758807596, 1.7295987232610173, 1.1442699751663843, 0.0858647358002845, -0.0122575148866986, 0.5604860907544984, -0.119619904155995, -0.0852516969400988]|8418.3496326644672081|      0.50000000|[75, 10, 5, 10]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       6|[2.0584983758807596, 1.7295987232610173, 1.1442699751663843, 0.0858647358002845, -0.0122575148866986, 0.5604860907544984, -0.119619904155995, -0.0852516969400988]|8418.3496326644672081|      0.25000000|[90, 12, 6, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       7|[2.0585255719730955, 1.7429950132527596, 1.1700956946780714, 0.1098352017500292, -0.0083886797954288, 0.5971899056646878, -0.0196449975498222, 0.1377323109704409]|4609.4922470754418100|      0.50000000|[105, 14, 7, 14]                                                           |  | used linear model with 17 points | iterate success | actual_k=2
       8|[2.0585255719730955, 1.7429950132527596, 1.1700956946780714, 0.1098352017500292, -0.0083886797954288, 0.5971899056646878, -0.0196449975498222, 0.1377323109704409]|4609.4922470754418100|      0.25000000|[120, 16, 8, 16]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
       9|[2.0585255719730955, 1.7429950132527596, 1.1700956946780714, 0.1098352017500292, -0.0083886797954288, 0.5971899056646878, -0.0196449975498222, 0.1377323109704409]|4609.4922470754418100|      0.12500000|[135, 18, 9, 18]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
      10|[2.0488517855448465, 1.7438759557077546, 1.159928897066048, 0.1153664951100137, -0.0150623434638972, 0.5786070205976244, -0.0796682004188216, 0.0309426273404901]|579.8458337100092876|      0.25000000|[150, 20, 10, 20]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      11|[2.0488517855448465, 1.7438759557077546, 1.159928897066048, 0.1153664951100137, -0.0150623434638972, 0.5786070205976244, -0.0796682004188216, 0.0309426273404901]|579.8458337100092876|      0.12500000|[165, 22, 11, 22]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
