k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1131187291577794, 0.1395613908721982, 0.2179501499710638, 0.1343402610135458, 0.1666500216936104, 0.1114289857443384, 0.2094679376478042, 0.1166143342368443, 0.0959649672822068, 0.1106768410719347, 0.1235068000223699, 0.1522539152783522, 0.1250874635635565, 0.0991053186535348, 0.106588064634324, 0.1023601666636878, 0.1303688267690279, 0.0301287865281193, 0.0373679496822489, 0.1131528002124932, 0.169163798261756, 0.0496908647068773, 0.1400519644373509, 0.1347433310750718, 0.1461230336282577, 0.1770593920087835, 0.1078643959824189, 0.1373003014136389, 0.1282306216153807, 0.2457200579320773, 0.1113389029848216, 0.1177811472154322, 0.0980442535151129, 0.2811924846682566, 0.1370158509879662, 0.1826826994012174, 0.1128894486417108, 0.1210652614771689, 0.1674294725074524, 0.1363354061220835, 0.2035318271300121, 0.1116453539160571, 0.154102698920855, 0.1266231074566923, 0.1795271718953994, 0.1507083109754049, 0.0957169844351756, 0.1285988991089157, 0.0396556449766914, 0.1390642887656967]|1721.2477154447451539|      2.00000000|[129, 0, 1, 3]                                                             |  | used linear model with 129 points | iterate success | actual_k=0
       2|[0.3652161515178803, 0.3688448001409137, 0.5959416333422619, 0.3988610685013297, 0.5085871276228648, 0.3838667783336478, 0.6695021391438705, 0.3164422523868015, 0.3020990985240203, 0.3445550288703753, 0.4272664715211323, 0.4851738031553994, 0.3208685814777421, 0.2682561979227087, 0.290628728377805, 0.3137789325924649, 0.3318636029876656, 0.1204664805540926, 0.1348945268225757, 0.2747463420573833, 0.5580096759510114, 0.1959773577380456, 0.4257726969146504, 0.3638702187643182, 0.45179014186591, 0.5975483247268851, 0.2425268643417764, 0.4663501813069061, 0.4000586550089944, 0.6866778623804197, 0.3135386922304886, 0.2815784725059149, 0.312743245137159, 0.7794695151854931, 0.4469991086186225, 0.5642132334109127, 0.3752172368096242, 0.3784292484489974, 0.5346946289728114, 0.3902592907308933, 0.5922656029611012, 0.3099612507528616, 0.3913724087722945, 0.3559366947484321, 0.5585820578459206, 0.4357577605851922, 0.3155101086016506, 0.4815597250905611, 0.1349698934768805, 0.4254443010757982]|1520.4534888114717432|      4.00000000|[258, 0, 2, 6]                                                             |  | used linear model with 129 points | iterate success | actual_k=0
       3|[0.8668678440896316, 0.7059511608866573, 1.34956791013107, 0.7804538284273455, 1.1303707830277872, 0.8124838991772991, 1.7008019268965187, 0.7335956862555325, 0.8724202149566571, 0.8499884394015641, 0.98659398114631, 0.8210401662704394, 1.1001950052463756, 0.7643707563962641, 0.9721963675191491, 0.7565503311764717, 1.2092230338732255, 0.6584731171695227, 0.288181581502465, 0.8056344635925794, 1.047499009144295, 0.3911884739871989, 0.8614898629324919, 0.9552120028870186, 1.1480200408232766, 1.0377901959745335, 0.6617417557374369, 1.0310116177459092, 0.8933923998156604, 1.6640436288579752, 0.7837479285650344, 0.8161903162177799, 0.7444782564280816, 1.62854334362452, 0.936550521236769, 1.102147008709327, 0.6749820130782139, 0.8518833626514393, 0.9345401874797727, 1.0015794866203414, 1.4377509646106623, 0.8031500100313405, 1.0693418389555496, 0.8703354170735085, 1.056931059022785, 1.1687651833064026, 0.9078990711437197, 0.8248958909184412, 0.4556236312810721, 0.8823407485219505]|1169.7970212429468120|      8.00000000|[387, 0, 3, 9]                                                             |  | used linear model with 129 points | iterate success | actual_k=0
       4|[1.9049956067424252, 2.3331492331606722, 3.2265542591551792, 1.528398102222659, 2.583377927946742, 1.3900531292414822, 1.360411287581754, 1.6842417655231676, 1.634614656908477, 0.5173083895718444, 0.835411291083578, 1.677869162194511, 0.7306480394893626, 1.3611649405984292, -1.663955700106858, 1.9893526010094753, 0.8185406044497876, 1.205101295651803, 0.7472533200854253, 1.6129294881259102, 2.9000795303826004, 0.2871686778888474, -0.3574062669834364, -0.4398373341578032, 1.9565626527108475, 0.3051244306157896, 1.9385236801205, 1.5928027657666948, 1.5293929477960935, 1.5180088597367092, 2.8431149209352817, 0.8107238324090406, 1.6437142315943096, 0.6879726187306413, 1.7586413689873246, 3.4908883272726356, 1.8336725148450865, 1.3130626313895815, 2.5889889981584515, 1.020837413381886, 3.615039613890369, 2.8647155689488635, 0.2109718203602617, 0.5691630643838269, 2.6078792860962974, 1.5815796835003757, -0.103132521022096, 0.8763001587076618, 1.1815835132744423, 0.7753285875590805]|977.5962758385461484|     16.00000000|[516, 0, 4, 12]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       5|[1.9049956067424252, 2.3331492331606722, 3.2265542591551792, 1.528398102222659, 2.583377927946742, 1.3900531292414822, 1.360411287581754, 1.6842417655231676, 1.634614656908477, 0.5173083895718444, 0.835411291083578, 1.677869162194511, 0.7306480394893626, 1.3611649405984292, -1.663955700106858, 1.9893526010094753, 0.8185406044497876, 1.205101295651803, 0.7472533200854253, 1.6129294881259102, 2.9000795303826004, 0.2871686778888474, -0.3574062669834364, -0.4398373341578032, 1.9565626527108475, 0.3051244306157896, 1.9385236801205, 1.5928027657666948, 1.5293929477960935, 1.5180088597367092, 2.8431149209352817, 0.8107238324090406, 1.6437142315943096, 0.6879726187306413, 1.7586413689873246, 3.4908883272726356, 1.8336725148450865, 1.3130626313895815, 2.5889889981584515, 1.020837413381886, 3.615039613890369, 2.8647155689488635, 0.2109718203602617, 0.5691630643838269, 2.6078792860962974, 1.5815796835003757, -0.103132521022096, 0.8763001587076618, 1.1815835132744423, 0.7753285875590805]|977.5962758385461484|      8.00000000|[645, 0, 5, 15]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       6|[1.9049956067424252, 2.3331492331606722, 3.2265542591551792, 1.528398102222659, 2.583377927946742, 1.3900531292414822, 1.360411287581754, 1.6842417655231676, 1.634614656908477, 0.5173083895718444, 0.835411291083578, 1.677869162194511, 0.7306480394893626, 1.3611649405984292, -1.663955700106858, 1.9893526010094753, 0.8185406044497876, 1.205101295651803, 0.7472533200854253, 1.6129294881259102, 2.9000795303826004, 0.2871686778888474, -0.3574062669834364, -0.4398373341578032, 1.9565626527108475, 0.3051244306157896, 1.9385236801205, 1.5928027657666948, 1.5293929477960935, 1.5180088597367092, 2.8431149209352817, 0.8107238324090406, 1.6437142315943096, 0.6879726187306413, 1.7586413689873246, 3.4908883272726356, 1.8336725148450865, 1.3130626313895815, 2.5889889981584515, 1.020837413381886, 3.615039613890369, 2.8647155689488635, 0.2109718203602617, 0.5691630643838269, 2.6078792860962974, 1.5815796835003757, -0.103132521022096, 0.8763001587076618, 1.1815835132744423, 0.7753285875590805]|977.5962758385461484|      4.00000000|[774, 0, 6, 18]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       7|[2.327745538315233, 2.4082587216709483, 3.8964000914132004, 1.9389715359706148, 2.386238818119581, 2.3692882552150376, 2.0753625959095876, 2.066853748056554, 1.783601946369315, 1.0622424849789098, 1.7839414656045818, 2.447144214827594, 1.448051827484273, 1.718474877424711, -0.7041635371906195, 1.88456373801289, 1.094460773893059, 1.213958450309884, 0.7384864420519864, 1.3828810543351013, 2.6114080250546876, 0.5821489447009888, 0.6402103802955678, 0.2996622455482578, 2.550661733259261, 1.2780893511543807, 2.423651847767458, 2.322443704572346, 2.1532057935649873, 2.6761553004525434, 2.8343652097349397, 1.2303262146502876, 2.102749141251179, 1.6465073737220992, 1.9545808948816001, 3.995723996614844, 2.1818015142190954, 1.8711610081053829, 2.522098045175573, 1.1925075143595252, 3.7356571432529195, 3.623724367175959, 0.9916613889088696, 1.103898445232928, 2.8598888133949454, 1.9452595917796756, 0.1144370676829934, 1.3903725812509888, 1.5016836183313744, 1.3728648262494099]|738.7849386117807171|      8.00000000|[903, 0, 7, 21]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       8|[2.327745538315233, 2.4082587216709483, 3.8964000914132004, 1.9389715359706148, 2.386238818119581, 2.3692882552150376, 2.0753625959095876, 2.066853748056554, 1.783601946369315, 1.0622424849789098, 1.7839414656045818, 2.447144214827594, 1.448051827484273, 1.718474877424711, -0.7041635371906195, 1.88456373801289, 1.094460773893059, 1.213958450309884, 0.7384864420519864, 1.3828810543351013, 2.6114080250546876, 0.5821489447009888, 0.6402103802955678, 0.2996622455482578, 2.550661733259261, 1.2780893511543807, 2.423651847767458, 2.322443704572346, 2.1532057935649873, 2.6761553004525434, 2.8343652097349397, 1.2303262146502876, 2.102749141251179, 1.6465073737220992, 1.9545808948816001, 3.995723996614844, 2.1818015142190954, 1.8711610081053829, 2.522098045175573, 1.1925075143595252, 3.7356571432529195, 3.623724367175959, 0.9916613889088696, 1.103898445232928, 2.8598888133949454, 1.9452595917796756, 0.1144370676829934, 1.3903725812509888, 1.5016836183313744, 1.3728648262494099]|738.7849386117807171|      4.00000000|[1032, 0, 8, 24]                                                           |  | used linear model with 129 points | iterate failure | actual_k=0
       9|[2.327745538315233, 2.4082587216709483, 3.8964000914132004, 1.9389715359706148, 2.386238818119581, 2.3692882552150376, 2.0753625959095876, 2.066853748056554, 1.783601946369315, 1.0622424849789098, 1.7839414656045818, 2.447144214827594, 1.448051827484273, 1.718474877424711, -0.7041635371906195, 1.88456373801289, 1.094460773893059, 1.213958450309884, 0.7384864420519864, 1.3828810543351013, 2.6114080250546876, 0.5821489447009888, 0.6402103802955678, 0.2996622455482578, 2.550661733259261, 1.2780893511543807, 2.423651847767458, 2.322443704572346, 2.1532057935649873, 2.6761553004525434, 2.8343652097349397, 1.2303262146502876, 2.102749141251179, 1.6465073737220992, 1.9545808948816001, 3.995723996614844, 2.1818015142190954, 1.8711610081053829, 2.522098045175573, 1.1925075143595252, 3.7356571432529195, 3.623724367175959, 0.9916613889088696, 1.103898445232928, 2.8598888133949454, 1.9452595917796756, 0.1144370676829934, 1.3903725812509888, 1.5016836183313744, 1.3728648262494099]|738.7849386117807171|      2.00000000|[1161, 0, 9, 27]                                                           |  | used linear model with 129 points | iterate failure | actual_k=0
      10|[2.5547135563968144, 2.625263176126982, 4.135673192512795, 2.1260502570884885, 2.752461785567252, 2.622956555227848, 2.4841952861803858, 2.18095570280027, 1.9606063193105767, 1.3478590000873203, 1.9583012450448336, 2.5426251310114454, 1.6571115532025145, 2.070839508957436, -0.3229061704986787, 2.1022454035390434, 1.387356011412982, 1.2406273798261178, 0.9571953692151143, 1.6805942636952214, 2.946531671857585, 0.7229840811668136, 0.7792339128453876, 0.7658314032958033, 2.854000553596852, 1.6590926199525609, 2.724733634945654, 2.615707391919514, 2.355430505844309, 2.936143502114285, 2.9646683004868777, 1.4863176456591902, 2.315222914538064, 2.3306804945978135, 2.249403836865906, 3.9804974241248225, 2.2621831412162146, 1.7932834442899066, 2.556123218397141, 1.8967549488465925, 3.8597700205612644, 3.7234963751142427, 1.4886979569382375, 1.3071980967179693, 2.9980162151096117, 2.1742012920871847, 0.2991061856618913, 1.6562390444397628, 1.5794878707047555, 1.711673921087643]|621.9301830788517691|      4.00000000|[1290, 0, 10, 30]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
      11|[2.5547135563968144, 2.625263176126982, 4.135673192512795, 2.1260502570884885, 2.752461785567252, 2.622956555227848, 2.4841952861803858, 2.18095570280027, 1.9606063193105767, 1.3478590000873203, 1.9583012450448336, 2.5426251310114454, 1.6571115532025145, 2.070839508957436, -0.3229061704986787, 2.1022454035390434, 1.387356011412982, 1.2406273798261178, 0.9571953692151143, 1.6805942636952214, 2.946531671857585, 0.7229840811668136, 0.7792339128453876, 0.7658314032958033, 2.854000553596852, 1.6590926199525609, 2.724733634945654, 2.615707391919514, 2.355430505844309, 2.936143502114285, 2.9646683004868777, 1.4863176456591902, 2.315222914538064, 2.3306804945978135, 2.249403836865906, 3.9804974241248225, 2.2621831412162146, 1.7932834442899066, 2.556123218397141, 1.8967549488465925, 3.8597700205612644, 3.7234963751142427, 1.4886979569382375, 1.3071980967179693, 2.9980162151096117, 2.1742012920871847, 0.2991061856618913, 1.6562390444397628, 1.5794878707047555, 1.711673921087643]|621.9301830788517691|      2.00000000|[1419, 0, 11, 33]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
