k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[98.0, 36.0, 270.0]                                                             |235144.3534117177186999|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[98.68763155362588, 36.15344966032542, 269.2903408929605]                       |231811.0937500000000000|      2.00000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[100.05365596376883, 36.457177849069296, 267.8614509397955]                     |225215.4458029358356725|      4.00000000|[13, 4, 1, 5]                                                              |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=1
       3|[102.79583952218721, 37.14451455596654, 265.03161038186795]                     |212308.9375000000000000|      8.00000000|[20, 6, 1, 7]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[108.20578940712494, 38.5436579586583, 259.3066789428753]                       |187633.6250000000000000|     16.00000000|[26, 8, 1, 9]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[118.63010937002065, 42.14973594590709, 247.71660755133271]                     |142942.1718750000000000|     32.00000000|[32, 10, 1, 11]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[141.44612749240298, 49.728374864663394, 226.59804819757392]                    |71796.5859375000000000|     64.00000000|[38, 12, 1, 13]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[162.01765903553937, 54.90326620286305, 166.2156617789537]                      |4790.0703125000000000|    128.00000000|[44, 14, 1, 15]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[162.01765903553937, 54.90326620286305, 166.2156617789537]                      |4790.0703125000000000|     64.00000000|[50, 16, 1, 17]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[162.01765903553937, 54.90326620286305, 166.2156617789537]                      |4790.0703125000000000|     32.00000000|[56, 18, 1, 19]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[183.31428746693956, 64.01463601704879, 144.13769634814412]                     |1954.8994140625000000|     64.00000000|[62, 20, 1, 21]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[183.31428746693956, 64.01463601704879, 144.13769634814412]                     |1954.8994140625000000|     32.00000000|[68, 22, 1, 23]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[183.31428746693956, 64.01463601704879, 144.13769634814412]                     |1954.8994140625000000|     16.00000000|[74, 24, 1, 25]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[174.79899477818216, 52.233051716793206, 150.82231015903594]                    |206.2960815429687500|     32.00000000|[80, 26, 1, 27]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[174.79899477818216, 52.233051716793206, 150.82231015903594]                    |206.2960815429687500|     16.00000000|[86, 28, 1, 29]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[174.79899477818216, 52.233051716793206, 150.82231015903594]                    |206.2960815429687500|      8.00000000|[92, 30, 1, 31]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
