k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.211006223574316, -0.7423434357821375, -0.1001729483020022, 0.4008901654756396, -0.243549013943624, -0.0132870825860135, -0.8174062054647516]|58853.3867187500000000|      2.00000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | iterate success | actual_k=0
       2|[10.232113791609647, -0.7060214471564191, -0.0425770254908182, -1.449575398991605, -0.6480135086742886, -0.3435290066427016, -1.3633401137429986]|48648.0820312500000000|      4.00000000|[17, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       3|[10.232113791609647, -0.7060214471564191, -0.0425770254908182, -1.449575398991605, -0.6480135086742886, -0.3435290066427016, -1.3633401137429986]|48648.0820312500000000|      2.00000000|[25, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[10.224260227600427, 0.3494092784617057, 0.5027280083199708, -2.5076474306404624, -0.8758033188308982, -1.4225917685538794, -0.860482619872159]|38048.7031250000000000|      4.00000000|[33, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       5|[10.224260227600427, 0.3494092784617057, 0.5027280083199708, -2.5076474306404624, -0.8758033188308982, -1.4225917685538794, -0.860482619872159]|38048.7031250000000000|      2.00000000|[41, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[10.224260227600427, 0.3494092784617057, 0.5027280083199708, -2.5076474306404624, -0.8758033188308982, -1.4225917685538794, -0.860482619872159]|38048.7031250000000000|      1.00000000|[49, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[10.18840251858383, 0.2010433657101969, 0.4115448979660762, -3.289659311592797, -0.9253547458313974, -1.0718500849521846, -0.3794735071315194]|14991.2490234375000000|      2.00000000|[57, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       8|[10.18840251858383, 0.2010433657101969, 0.4115448979660762, -3.289659311592797, -0.9253547458313974, -1.0718500849521846, -0.3794735071315194]|14991.2490234375000000|      1.00000000|[65, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[10.18840251858383, 0.2010433657101969, 0.4115448979660762, -3.289659311592797, -0.9253547458313974, -1.0718500849521846, -0.3794735071315194]|14991.2490234375000000|      0.50000000|[73, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[10.10616270988194, 0.3411480679872135, 0.4395130277491531, -3.5954201060834023, -1.1921710884243906, -1.201458465614713, -0.1761360695535092]|11515.6298828125000000|      1.00000000|[81, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      11|[10.10616270988194, 0.3411480679872135, 0.4395130277491531, -3.5954201060834023, -1.1921710884243906, -1.201458465614713, -0.1761360695535092]|11515.6298828125000000|      0.50000000|[89, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[10.10616270988194, 0.3411480679872135, 0.4395130277491531, -3.5954201060834023, -1.1921710884243906, -1.201458465614713, -0.1761360695535092]|11515.6298828125000000|      0.25000000|[97, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[10.10616270988194, 0.3411480679872135, 0.4395130277491531, -3.5954201060834023, -1.1921710884243906, -1.201458465614713, -0.1761360695535092]|11515.6298828125000000|      0.12500000|[105, 0, 0, 26]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[10.10616270988194, 0.3411480679872135, 0.4395130277491531, -3.5954201060834023, -1.1921710884243906, -1.201458465614713, -0.1761360695535092]|11515.6298828125000000|      0.06250000|[113, 0, 0, 28]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[10.113281501991683, 0.3040784654277794, 0.4344254060286085, -3.5897077215029447, -1.2004483461963809, -1.1884155174132418, -0.2228722508117934]|6374.3720703125000000|      0.12500000|[121, 0, 0, 30]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      16|[10.113281501991683, 0.3040784654277794, 0.4344254060286085, -3.5897077215029447, -1.2004483461963809, -1.1884155174132418, -0.2228722508117934]|6374.3720703125000000|      0.06250000|[129, 0, 0, 32]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[10.113281501991683, 0.3040784654277794, 0.4344254060286085, -3.5897077215029447, -1.2004483461963809, -1.1884155174132418, -0.2228722508117934]|6374.3720703125000000|      0.03125000|[137, 0, 0, 34]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[10.113281501991683, 0.3040784654277794, 0.4344254060286085, -3.5897077215029447, -1.2004483461963809, -1.1884155174132418, -0.2228722508117934]|6374.3720703125000000|      0.01562500|[145, 0, 0, 36]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      19|[10.111168888635419, 0.3082230027471625, 0.4431208211326894, -3.593058365406063, -1.2024137616551098, -1.1897620398614084, -0.2342734464152626]|6213.6816406250000000|      0.03125000|[153, 0, 0, 38]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      20|[10.111168888635419, 0.3082230027471625, 0.4431208211326894, -3.593058365406063, -1.2024137616551098, -1.1897620398614084, -0.2342734464152626]|6213.6816406250000000|      0.01562500|[161, 0, 0, 40]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[10.111168888635419, 0.3082230027471625, 0.4431208211326894, -3.593058365406063, -1.2024137616551098, -1.1897620398614084, -0.2342734464152626]|6213.6816406250000000|      0.00781250|[169, 0, 0, 42]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
