k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[76, 5, 1, 6]                                                              |  | used linear model with 81 points | iterate failure | actual_k=1
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[152, 10, 2, 12]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[228, 15, 3, 18]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[304, 20, 4, 24]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[380, 25, 5, 30]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       6|[0.6814061298296843, 0.0183960219593371, 0.6621877762076295, 0.0197643418377228, 0.6210831298231482, 0.0201900364181514, 1.3241339196246482, 0.0224150510927904, 0.0064567737016013, 0.0160110740889416, 1.2555072148066415, 0.0189629042548615, 0.226830989354234, 0.0217506317191023, 1.2291820466926662, 0.0247869023676716, 4.598559333485278, 0.0350783314091114, 4.452988747195074, 0.0320565363929829, 0.0872210703686248, 0.0213400424542947, 0.2468783385952238, 0.0148837923366173, 0.7145456382043842, 0.0236857457260267, 0.2085966113192271, 0.0196810674956582, -0.0664325748048495, 0.0224262277776777, 1.4026836341930695, 0.020323610830852, 0.2440707489391411, 0.0206360281416484, 0.0628140747077417, 0.0242333874343374, 0.0257567770944112, 0.0220602970409223, 0.4272904167121074, 0.0224370814032157, 0.2696332188882304, 0.0225995438617172, 0.8393524017583462, 0.0247698670309553, 1.0262133881553743, 0.0165179072360492, 0.7940247384465984, 0.020258919831752, 0.2534912782109723, 0.019042601675121, 0.4984686699748135, 0.0166428998388643, 0.2761947865364974, 0.0215625595706141, 0.3830766569248916, 0.0155146618053196, 0.1667352755836944, 0.0226701775654464, 0.2927736061712839, 0.0186589259590558, 0.1872869058682763, 0.0188751333606238, 0.0091495142540624, 0.0242738731674491, 0.1623743904671371, 0.020007684905062]|367354.4905045013292693|      0.06250000|[456, 30, 6, 36]                                                           |  | used linear model with 81 points | iterate success | actual_k=1
       7|[0.6814061298296843, 0.0183960219593371, 0.6621877762076295, 0.0197643418377228, 0.6210831298231482, 0.0201900364181514, 1.3241339196246482, 0.0224150510927904, 0.0064567737016013, 0.0160110740889416, 1.2555072148066415, 0.0189629042548615, 0.226830989354234, 0.0217506317191023, 1.2291820466926662, 0.0247869023676716, 4.598559333485278, 0.0350783314091114, 4.452988747195074, 0.0320565363929829, 0.0872210703686248, 0.0213400424542947, 0.2468783385952238, 0.0148837923366173, 0.7145456382043842, 0.0236857457260267, 0.2085966113192271, 0.0196810674956582, -0.0664325748048495, 0.0224262277776777, 1.4026836341930695, 0.020323610830852, 0.2440707489391411, 0.0206360281416484, 0.0628140747077417, 0.0242333874343374, 0.0257567770944112, 0.0220602970409223, 0.4272904167121074, 0.0224370814032157, 0.2696332188882304, 0.0225995438617172, 0.8393524017583462, 0.0247698670309553, 1.0262133881553743, 0.0165179072360492, 0.7940247384465984, 0.020258919831752, 0.2534912782109723, 0.019042601675121, 0.4984686699748135, 0.0166428998388643, 0.2761947865364974, 0.0215625595706141, 0.3830766569248916, 0.0155146618053196, 0.1667352755836944, 0.0226701775654464, 0.2927736061712839, 0.0186589259590558, 0.1872869058682763, 0.0188751333606238, 0.0091495142540624, 0.0242738731674491, 0.1623743904671371, 0.020007684905062]|367354.4905045013292693|      0.03125000|[532, 35, 7, 42]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       8|[0.6787188994040985, 0.0211566880325851, 0.6604995628187627, 0.0211437402217288, 0.6194407890855637, 0.0208757799295644, 1.326058084443221, 0.0236373453116017, -0.0009107125089694, 0.0165129439023261, 1.2557435342778085, 0.0232099144456113, 0.2273810313087519, 0.0218650126061166, 1.2255924741334308, 0.0282201936030262, 4.602320538065214, 0.045836885588406, 4.451186818818463, 0.0503287640209572, 0.0967474283020968, 0.021599152317391, 0.2442767695775747, 0.0140834480204167, 0.7142287698706576, 0.023784398747763, 0.2108581178533872, 0.0236385428623082, -0.0647422868339189, 0.0228974534172908, 1.4018191497478332, 0.0255360582679472, 0.2376283274300113, 0.0162653616102949, 0.0585044829518088, 0.0247711013919486, 0.0257299621759736, 0.0249790101205893, 0.4257997515117347, 0.0226278089336759, 0.2691011526511479, 0.0246334603251367, 0.8391193304188789, 0.0268340443629173, 1.0237812400675816, 0.0204283079770757, 0.7901290683692402, 0.0231368534708609, 0.2533214375565294, 0.0168686413281458, 0.4970072654520706, 0.0162076169160841, 0.2754861037685149, 0.0161223481757937, 0.3850395384569468, 0.0122619890507516, 0.1631186561669857, 0.0239394292795716, 0.2938686640704999, 0.0169934259136305, 0.1891230983516578, 0.0177615756128282, 0.0107067918600019, 0.0266514343442509, 0.164688038118445, 0.0186288143021621]|311072.6095564653514884|      0.06250000|[608, 40, 8, 48]                                                           |  | used linear model with 81 points | iterate success | actual_k=1
       9|[0.6787188994040985, 0.0211566880325851, 0.6604995628187627, 0.0211437402217288, 0.6194407890855637, 0.0208757799295644, 1.326058084443221, 0.0236373453116017, -0.0009107125089694, 0.0165129439023261, 1.2557435342778085, 0.0232099144456113, 0.2273810313087519, 0.0218650126061166, 1.2255924741334308, 0.0282201936030262, 4.602320538065214, 0.045836885588406, 4.451186818818463, 0.0503287640209572, 0.0967474283020968, 0.021599152317391, 0.2442767695775747, 0.0140834480204167, 0.7142287698706576, 0.023784398747763, 0.2108581178533872, 0.0236385428623082, -0.0647422868339189, 0.0228974534172908, 1.4018191497478332, 0.0255360582679472, 0.2376283274300113, 0.0162653616102949, 0.0585044829518088, 0.0247711013919486, 0.0257299621759736, 0.0249790101205893, 0.4257997515117347, 0.0226278089336759, 0.2691011526511479, 0.0246334603251367, 0.8391193304188789, 0.0268340443629173, 1.0237812400675816, 0.0204283079770757, 0.7901290683692402, 0.0231368534708609, 0.2533214375565294, 0.0168686413281458, 0.4970072654520706, 0.0162076169160841, 0.2754861037685149, 0.0161223481757937, 0.3850395384569468, 0.0122619890507516, 0.1631186561669857, 0.0239394292795716, 0.2938686640704999, 0.0169934259136305, 0.1891230983516578, 0.0177615756128282, 0.0107067918600019, 0.0266514343442509, 0.164688038118445, 0.0186288143021621]|311072.6095564653514884|      0.03125000|[684, 45, 9, 54]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
      10|[0.6780424629306216, 0.0203290963156985, 0.660533080398658, 0.0288579377576323, 0.6223056331117252, 0.0258935865237753, 1.3226302767170788, 0.0234549197596417, 0.001424850411322, 0.0240434610138079, 1.2525690748038323, 0.0288876682144178, 0.2277638405009991, 0.0214976221118421, 1.2258127924084816, 0.0370423812140919, 4.602385003606969, 0.0552461326083455, 4.450373208400574, 0.0615557592995074, 0.0964262293274499, 0.017503118723919, 0.2486512791323995, 0.0126380749253184, 0.718425283951301, 0.0219540758774112, 0.2162921974934117, 0.0225695891518083, -0.0696498190790853, 0.0212785963637924, 1.4018161733471288, 0.0314154394552831, 0.2341146212858916, 0.012978774555665, 0.0561912704649195, 0.024033771541258, 0.023292466883917, 0.0253080430865579, 0.426392823785001, 0.0241755751026691, 0.2684941363178093, 0.022065743483682, 0.8390324585334604, 0.0304375920056712, 1.021053387274005, 0.0242938802969318, 0.7885786862914871, 0.0327198236228953, 0.2569749264094854, 0.0157499176815724, 0.4983434660874196, 0.0195884981576074, 0.2767734681623261, 0.0105161296152967, 0.385119481198785, 0.0098880274650355, 0.1608239626655978, 0.0224776815949508, 0.2961719736186398, 0.0186903009835016, 0.1856480122732452, 0.0213088583339084, 0.0045889864667405, 0.0273490461154127, 0.165579286333904, 0.0172387320108676]|287082.7625487963669002|      0.06250000|[760, 50, 10, 60]                                                          |  | used linear model with 81 points | iterate success | actual_k=1
      11|[0.6780424629306216, 0.0203290963156985, 0.660533080398658, 0.0288579377576323, 0.6223056331117252, 0.0258935865237753, 1.3226302767170788, 0.0234549197596417, 0.001424850411322, 0.0240434610138079, 1.2525690748038323, 0.0288876682144178, 0.2277638405009991, 0.0214976221118421, 1.2258127924084816, 0.0370423812140919, 4.602385003606969, 0.0552461326083455, 4.450373208400574, 0.0615557592995074, 0.0964262293274499, 0.017503118723919, 0.2486512791323995, 0.0126380749253184, 0.718425283951301, 0.0219540758774112, 0.2162921974934117, 0.0225695891518083, -0.0696498190790853, 0.0212785963637924, 1.4018161733471288, 0.0314154394552831, 0.2341146212858916, 0.012978774555665, 0.0561912704649195, 0.024033771541258, 0.023292466883917, 0.0253080430865579, 0.426392823785001, 0.0241755751026691, 0.2684941363178093, 0.022065743483682, 0.8390324585334604, 0.0304375920056712, 1.021053387274005, 0.0242938802969318, 0.7885786862914871, 0.0327198236228953, 0.2569749264094854, 0.0157499176815724, 0.4983434660874196, 0.0195884981576074, 0.2767734681623261, 0.0105161296152967, 0.385119481198785, 0.0098880274650355, 0.1608239626655978, 0.0224776815949508, 0.2961719736186398, 0.0186903009835016, 0.1856480122732452, 0.0213088583339084, 0.0045889864667405, 0.0273490461154127, 0.165579286333904, 0.0172387320108676]|287082.7625487963669002|      0.03125000|[836, 55, 11, 66]                                                          |  | used linear model with 81 points | iterate failure | actual_k=1
