k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.50000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.25000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[100.02873043027805, 0.0801096558931603, 0.3475964787019598, 0.1148661582281109, 99.97945000475576, -0.0463063084034136, 0.2588343217353999, 0.8814874637981709, 100.00975301911042, 0.0362129342773897, 0.3076752235458529, 0.9125725081448987, 99.96775267439283, 0.0068762677427762, 0.4090269402505751, 0.8045587433430923, 99.99025075825242, 0.0764117517065649, 0.4220788685692625, 0.7790851760842752, 99.99143761318248, 0.1118969293926258, 0.4621296738628022, 0.836203816927491, 100.00583167686685, 0.0458068735197496, 0.5049004315498734, 0.7147121085367707, 99.97689174220255, 0.0981571968963714, 0.4889171217063276, 0.6981157058435432, 99.99781322024285, 0.1707312679703552, 0.5123754332910717, 0.6198414662955688, 99.95066777434391, 0.2377500948307503, 0.491089956831206, 0.595361320296851, 99.98795713564199, 0.2270340912285889, 0.5991147671028199, 0.5205735304667514, 99.99692885446606, 0.2936999162578639, 0.6103920113235197, 0.536963023585184, 100.0092720918457, 0.3755074134721711, 0.6392346847057017, 0.5031003149056883, 99.98187910476774, 0.3872599217718946, 0.5660545654858113, 0.3877367653823141, 99.9872475666024, 0.4268667537828343, 0.7242858672881454, 0.3999282022034824, 99.99674606035366, 0.4637870350732652, 0.6516339986796448, 0.2907455871716054, 100.01478364730895, 0.4862342728837927, 0.7783428305267336, 0.322926971637102, 99.9918469642013, 0.5001501624258576, 0.7506086728995701, 0.1832956707765253, 99.98945973195228, 0.4514713924105531, 0.768460585860413, 0.0872216345951795, 99.97618011577052, 0.489936924023051, 0.7912733015952054, 0.0019840718310127, 300.0081415843711, 300.01467099259264, 299.9561230521957, 300.01692967002094, 299.98637265444313, 299.98618959612054, 300.0593080960863, 300.0341710173209, 300.0184569621761, 300.0091217874003, 299.99496265425944, 299.99079115142246, 299.97870915841673, 300.0129602249134, 299.992645873644, 300.0308829411907, 300.00967395066453, 300.0190057027298, 299.9850416491035]|1042.2863769531250000|      0.50000000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       4|[100.02873043027805, 0.0801096558931603, 0.3475964787019598, 0.1148661582281109, 99.97945000475576, -0.0463063084034136, 0.2588343217353999, 0.8814874637981709, 100.00975301911042, 0.0362129342773897, 0.3076752235458529, 0.9125725081448987, 99.96775267439283, 0.0068762677427762, 0.4090269402505751, 0.8045587433430923, 99.99025075825242, 0.0764117517065649, 0.4220788685692625, 0.7790851760842752, 99.99143761318248, 0.1118969293926258, 0.4621296738628022, 0.836203816927491, 100.00583167686685, 0.0458068735197496, 0.5049004315498734, 0.7147121085367707, 99.97689174220255, 0.0981571968963714, 0.4889171217063276, 0.6981157058435432, 99.99781322024285, 0.1707312679703552, 0.5123754332910717, 0.6198414662955688, 99.95066777434391, 0.2377500948307503, 0.491089956831206, 0.595361320296851, 99.98795713564199, 0.2270340912285889, 0.5991147671028199, 0.5205735304667514, 99.99692885446606, 0.2936999162578639, 0.6103920113235197, 0.536963023585184, 100.0092720918457, 0.3755074134721711, 0.6392346847057017, 0.5031003149056883, 99.98187910476774, 0.3872599217718946, 0.5660545654858113, 0.3877367653823141, 99.9872475666024, 0.4268667537828343, 0.7242858672881454, 0.3999282022034824, 99.99674606035366, 0.4637870350732652, 0.6516339986796448, 0.2907455871716054, 100.01478364730895, 0.4862342728837927, 0.7783428305267336, 0.322926971637102, 99.9918469642013, 0.5001501624258576, 0.7506086728995701, 0.1832956707765253, 99.98945973195228, 0.4514713924105531, 0.768460585860413, 0.0872216345951795, 99.97618011577052, 0.489936924023051, 0.7912733015952054, 0.0019840718310127, 300.0081415843711, 300.01467099259264, 299.9561230521957, 300.01692967002094, 299.98637265444313, 299.98618959612054, 300.0593080960863, 300.0341710173209, 300.0184569621761, 300.0091217874003, 299.99496265425944, 299.99079115142246, 299.97870915841673, 300.0129602249134, 299.992645873644, 300.0308829411907, 300.00967395066453, 300.0190057027298, 299.9850416491035]|1042.2863769531250000|      0.25000000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[100.02873043027805, 0.0801096558931603, 0.3475964787019598, 0.1148661582281109, 99.97945000475576, -0.0463063084034136, 0.2588343217353999, 0.8814874637981709, 100.00975301911042, 0.0362129342773897, 0.3076752235458529, 0.9125725081448987, 99.96775267439283, 0.0068762677427762, 0.4090269402505751, 0.8045587433430923, 99.99025075825242, 0.0764117517065649, 0.4220788685692625, 0.7790851760842752, 99.99143761318248, 0.1118969293926258, 0.4621296738628022, 0.836203816927491, 100.00583167686685, 0.0458068735197496, 0.5049004315498734, 0.7147121085367707, 99.97689174220255, 0.0981571968963714, 0.4889171217063276, 0.6981157058435432, 99.99781322024285, 0.1707312679703552, 0.5123754332910717, 0.6198414662955688, 99.95066777434391, 0.2377500948307503, 0.491089956831206, 0.595361320296851, 99.98795713564199, 0.2270340912285889, 0.5991147671028199, 0.5205735304667514, 99.99692885446606, 0.2936999162578639, 0.6103920113235197, 0.536963023585184, 100.0092720918457, 0.3755074134721711, 0.6392346847057017, 0.5031003149056883, 99.98187910476774, 0.3872599217718946, 0.5660545654858113, 0.3877367653823141, 99.9872475666024, 0.4268667537828343, 0.7242858672881454, 0.3999282022034824, 99.99674606035366, 0.4637870350732652, 0.6516339986796448, 0.2907455871716054, 100.01478364730895, 0.4862342728837927, 0.7783428305267336, 0.322926971637102, 99.9918469642013, 0.5001501624258576, 0.7506086728995701, 0.1832956707765253, 99.98945973195228, 0.4514713924105531, 0.768460585860413, 0.0872216345951795, 99.97618011577052, 0.489936924023051, 0.7912733015952054, 0.0019840718310127, 300.0081415843711, 300.01467099259264, 299.9561230521957, 300.01692967002094, 299.98637265444313, 299.98618959612054, 300.0593080960863, 300.0341710173209, 300.0184569621761, 300.0091217874003, 299.99496265425944, 299.99079115142246, 299.97870915841673, 300.0129602249134, 299.992645873644, 300.0308829411907, 300.00967395066453, 300.0190057027298, 299.9850416491035]|1042.2863769531250000|      0.12500000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[100.01415525242635, 0.1175129442944945, 0.3676821694565541, 0.1299902404026501, 99.97289597876275, -0.0510635166444485, 0.2497245156372548, 0.8841830627929165, 99.99844916096934, 0.0281018718617987, 0.2897623883692959, 0.9109098244300984, 99.96975758302862, 0.0097747737093241, 0.3971867649454067, 0.8083104317891687, 99.98831865265967, 0.0836114944034723, 0.4278833622149235, 0.7879085102056991, 99.99207850844975, 0.0929891438021229, 0.4514467142779942, 0.8425206391986924, 100.0110289149559, 0.0594918293121759, 0.5224337963574635, 0.7243662771832792, 99.9573151397512, 0.0864838184464132, 0.4910331038428795, 0.6887737022477505, 99.98245433228031, 0.1726726657949791, 0.5087356588665262, 0.6253056199312061, 99.93719938423055, 0.228181950706216, 0.4847040699581586, 0.5906232944341734, 99.99176467320133, 0.221873579936376, 0.5976191272415164, 0.5330977023791126, 99.999599031211, 0.3160760784407493, 0.6072869884414662, 0.5426076442562794, 100.00587287947265, 0.3586855497867695, 0.6327641369087024, 0.5047509888201718, 99.9913901957994, 0.4078009336727405, 0.6005544372758496, 0.4088738653843503, 99.97955344747639, 0.4206123880281926, 0.7145622581320332, 0.4052764890597483, 100.01519451234688, 0.5128862808986239, 0.6483305530799638, 0.289087230964779, 100.02758486230226, 0.4737902939202436, 0.7729395196857187, 0.304281141047857, 99.98518538225865, 0.4995911286979542, 0.7347768087972851, 0.1736955540555048, 99.99803166534304, 0.4744174856980452, 0.7741467663742225, 0.0943220665882281, 99.97775027418484, 0.483650222254858, 0.8073798278284776, 0.010702610383902, 300.00494665386753, 300.0205672165906, 299.9643283014109, 300.03387401136473, 299.99716139720744, 299.9814927441003, 300.06253756806086, 300.04764262400033, 300.0235569652662, 300.0225926524405, 299.9915722053599, 299.989308438197, 299.96702488141597, 300.0117166791226, 300.00441860404663, 300.02703526144427, 299.9901118045263, 300.01982785661096, 299.98012624917993]|708.2863769531250000|      0.25000000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       7|[100.01415525242635, 0.1175129442944945, 0.3676821694565541, 0.1299902404026501, 99.97289597876275, -0.0510635166444485, 0.2497245156372548, 0.8841830627929165, 99.99844916096934, 0.0281018718617987, 0.2897623883692959, 0.9109098244300984, 99.96975758302862, 0.0097747737093241, 0.3971867649454067, 0.8083104317891687, 99.98831865265967, 0.0836114944034723, 0.4278833622149235, 0.7879085102056991, 99.99207850844975, 0.0929891438021229, 0.4514467142779942, 0.8425206391986924, 100.0110289149559, 0.0594918293121759, 0.5224337963574635, 0.7243662771832792, 99.9573151397512, 0.0864838184464132, 0.4910331038428795, 0.6887737022477505, 99.98245433228031, 0.1726726657949791, 0.5087356588665262, 0.6253056199312061, 99.93719938423055, 0.228181950706216, 0.4847040699581586, 0.5906232944341734, 99.99176467320133, 0.221873579936376, 0.5976191272415164, 0.5330977023791126, 99.999599031211, 0.3160760784407493, 0.6072869884414662, 0.5426076442562794, 100.00587287947265, 0.3586855497867695, 0.6327641369087024, 0.5047509888201718, 99.9913901957994, 0.4078009336727405, 0.6005544372758496, 0.4088738653843503, 99.97955344747639, 0.4206123880281926, 0.7145622581320332, 0.4052764890597483, 100.01519451234688, 0.5128862808986239, 0.6483305530799638, 0.289087230964779, 100.02758486230226, 0.4737902939202436, 0.7729395196857187, 0.304281141047857, 99.98518538225865, 0.4995911286979542, 0.7347768087972851, 0.1736955540555048, 99.99803166534304, 0.4744174856980452, 0.7741467663742225, 0.0943220665882281, 99.97775027418484, 0.483650222254858, 0.8073798278284776, 0.010702610383902, 300.00494665386753, 300.0205672165906, 299.9643283014109, 300.03387401136473, 299.99716139720744, 299.9814927441003, 300.06253756806086, 300.04764262400033, 300.0235569652662, 300.0225926524405, 299.9915722053599, 299.989308438197, 299.96702488141597, 300.0117166791226, 300.00441860404663, 300.02703526144427, 299.9901118045263, 300.01982785661096, 299.98012624917993]|708.2863769531250000|      0.12500000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[100.02992344953357, 0.1458089954289683, 0.4010215780661475, 0.1585438139440696, 99.97107418874144, -0.0545106810767176, 0.2653702088145476, 0.8939947085152307, 100.00000178533584, -0.0104931393941166, 0.2727048461769785, 0.9102691211980696, 99.97425092573404, 0.0168260992855308, 0.3965754433190459, 0.8212549347707587, 99.98384154229767, 0.0728939398735146, 0.4187033610234048, 0.7579073758091374, 99.98555012476645, 0.0967809221490471, 0.4620548463039827, 0.8430751177030162, 100.01741326441324, 0.0589587817765211, 0.5370722057625054, 0.7298203989986454, 99.96947879177118, 0.0970918489169568, 0.502143450090798, 0.6767111899685635, 99.99070748247105, 0.1557040473020369, 0.4941846846227915, 0.6168067732883868, 99.94867067231118, 0.213418256213889, 0.465661508389351, 0.578060857290388, 99.99758848800779, 0.2205067577046173, 0.5972533734464839, 0.5297868713739651, 100.00677878282164, 0.3160220262996586, 0.6120659106556224, 0.5339862263293624, 100.02220298487713, 0.3520339776258636, 0.6258037253759233, 0.4883023105166184, 99.98587458581925, 0.4288975944246155, 0.6182766920611923, 0.4256588607858558, 99.98699109690929, 0.4160747553245491, 0.708457576586699, 0.3975013436265709, 100.01332601699545, 0.5400743783614349, 0.6374435306562909, 0.2878965721015275, 100.00655870066608, 0.4709138849216078, 0.7826387831223405, 0.3138748535554081, 100.00429684098995, 0.5066341176982075, 0.7446263335423705, 0.178787776234839, 100.00435144104483, 0.4632373359289241, 0.7783624845420877, 0.0740005594280271, 99.98773870631639, 0.4854752256547966, 0.8102160038241063, 0.0161780877520521, 300.01494163053934, 300.00248327138627, 299.9695806356055, 300.02208013550114, 300.00352651369656, 299.980749236229, 300.0672738310302, 300.05172901708096, 300.0223147638794, 300.01764397565813, 299.99012916975914, 299.998243366466, 299.98680036119623, 300.02298384795455, 300.01505341080036, 300.0148780558928, 300.00465516659796, 300.01339153284624, 299.9798987121662]|568.6479492187500000|      0.25000000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       9|[100.02992344953357, 0.1458089954289683, 0.4010215780661475, 0.1585438139440696, 99.97107418874144, -0.0545106810767176, 0.2653702088145476, 0.8939947085152307, 100.00000178533584, -0.0104931393941166, 0.2727048461769785, 0.9102691211980696, 99.97425092573404, 0.0168260992855308, 0.3965754433190459, 0.8212549347707587, 99.98384154229767, 0.0728939398735146, 0.4187033610234048, 0.7579073758091374, 99.98555012476645, 0.0967809221490471, 0.4620548463039827, 0.8430751177030162, 100.01741326441324, 0.0589587817765211, 0.5370722057625054, 0.7298203989986454, 99.96947879177118, 0.0970918489169568, 0.502143450090798, 0.6767111899685635, 99.99070748247105, 0.1557040473020369, 0.4941846846227915, 0.6168067732883868, 99.94867067231118, 0.213418256213889, 0.465661508389351, 0.578060857290388, 99.99758848800779, 0.2205067577046173, 0.5972533734464839, 0.5297868713739651, 100.00677878282164, 0.3160220262996586, 0.6120659106556224, 0.5339862263293624, 100.02220298487713, 0.3520339776258636, 0.6258037253759233, 0.4883023105166184, 99.98587458581925, 0.4288975944246155, 0.6182766920611923, 0.4256588607858558, 99.98699109690929, 0.4160747553245491, 0.708457576586699, 0.3975013436265709, 100.01332601699545, 0.5400743783614349, 0.6374435306562909, 0.2878965721015275, 100.00655870066608, 0.4709138849216078, 0.7826387831223405, 0.3138748535554081, 100.00429684098995, 0.5066341176982075, 0.7446263335423705, 0.178787776234839, 100.00435144104483, 0.4632373359289241, 0.7783624845420877, 0.0740005594280271, 99.98773870631639, 0.4854752256547966, 0.8102160038241063, 0.0161780877520521, 300.01494163053934, 300.00248327138627, 299.9695806356055, 300.02208013550114, 300.00352651369656, 299.980749236229, 300.0672738310302, 300.05172901708096, 300.0223147638794, 300.01764397565813, 299.99012916975914, 299.998243366466, 299.98680036119623, 300.02298384795455, 300.01505341080036, 300.0148780558928, 300.00465516659796, 300.01339153284624, 299.9798987121662]|568.6479492187500000|      0.12500000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[100.02992344953357, 0.1458089954289683, 0.4010215780661475, 0.1585438139440696, 99.97107418874144, -0.0545106810767176, 0.2653702088145476, 0.8939947085152307, 100.00000178533584, -0.0104931393941166, 0.2727048461769785, 0.9102691211980696, 99.97425092573404, 0.0168260992855308, 0.3965754433190459, 0.8212549347707587, 99.98384154229767, 0.0728939398735146, 0.4187033610234048, 0.7579073758091374, 99.98555012476645, 0.0967809221490471, 0.4620548463039827, 0.8430751177030162, 100.01741326441324, 0.0589587817765211, 0.5370722057625054, 0.7298203989986454, 99.96947879177118, 0.0970918489169568, 0.502143450090798, 0.6767111899685635, 99.99070748247105, 0.1557040473020369, 0.4941846846227915, 0.6168067732883868, 99.94867067231118, 0.213418256213889, 0.465661508389351, 0.578060857290388, 99.99758848800779, 0.2205067577046173, 0.5972533734464839, 0.5297868713739651, 100.00677878282164, 0.3160220262996586, 0.6120659106556224, 0.5339862263293624, 100.02220298487713, 0.3520339776258636, 0.6258037253759233, 0.4883023105166184, 99.98587458581925, 0.4288975944246155, 0.6182766920611923, 0.4256588607858558, 99.98699109690929, 0.4160747553245491, 0.708457576586699, 0.3975013436265709, 100.01332601699545, 0.5400743783614349, 0.6374435306562909, 0.2878965721015275, 100.00655870066608, 0.4709138849216078, 0.7826387831223405, 0.3138748535554081, 100.00429684098995, 0.5066341176982075, 0.7446263335423705, 0.178787776234839, 100.00435144104483, 0.4632373359289241, 0.7783624845420877, 0.0740005594280271, 99.98773870631639, 0.4854752256547966, 0.8102160038241063, 0.0161780877520521, 300.01494163053934, 300.00248327138627, 299.9695806356055, 300.02208013550114, 300.00352651369656, 299.980749236229, 300.0672738310302, 300.05172901708096, 300.0223147638794, 300.01764397565813, 299.99012916975914, 299.998243366466, 299.98680036119623, 300.02298384795455, 300.01505341080036, 300.0148780558928, 300.00465516659796, 300.01339153284624, 299.9798987121662]|568.6479492187500000|      0.06250000|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
