k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.281423333190082, -0.8153607186487254, -0.4127430394336299, 0.7165810927444886, 0.2676640518036845, 0.1404494157562619, 0.196769778344153]|34268.7578125000000000|      2.00000000|[29, 4, 0, 2]                                                              |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       2|[10.281423333190082, -0.8153607186487254, -0.4127430394336299, 0.7165810927444886, 0.2676640518036845, 0.1404494157562619, 0.196769778344153]|34268.7578125000000000|      1.00000000|[71, 10, 0, 5]                                                             |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[10.281423333190082, -0.8153607186487254, -0.4127430394336299, 0.7165810927444886, 0.2676640518036845, 0.1404494157562619, 0.196769778344153]|34268.7578125000000000|      0.50000000|[113, 16, 0, 8]                                                            |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[10.281423333190082, -0.8153607186487254, -0.4127430394336299, 0.7165810927444886, 0.2676640518036845, 0.1404494157562619, 0.196769778344153]|34268.7578125000000000|      0.25000000|[155, 22, 0, 11]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[10.281423333190082, -0.8153607186487254, -0.4127430394336299, 0.7165810927444886, 0.2676640518036845, 0.1404494157562619, 0.196769778344153]|34268.7578125000000000|      0.12500000|[197, 28, 0, 14]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[10.255521483143013, -0.8069157857454384, -0.4122897568151438, 0.7501233899329476, 0.2541198564953033, 0.1018231258704732, 0.0868513967617514]|15090.9492187500000000|      0.25000000|[225, 32, 0, 16]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
       7|[10.255521483143013, -0.8069157857454384, -0.4122897568151438, 0.7501233899329476, 0.2541198564953033, 0.1018231258704732, 0.0868513967617514]|15090.9492187500000000|      0.12500000|[267, 38, 0, 19]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[10.255521483143013, -0.8069157857454384, -0.4122897568151438, 0.7501233899329476, 0.2541198564953033, 0.1018231258704732, 0.0868513967617514]|15090.9492187500000000|      0.06250000|[309, 44, 0, 22]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[10.255521483143013, -0.8069157857454384, -0.4122897568151438, 0.7501233899329476, 0.2541198564953033, 0.1018231258704732, 0.0868513967617514]|15090.9492187500000000|      0.03125000|[351, 50, 0, 25]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[10.255362418437594, -0.8069930177519532, -0.4121201256740703, 0.7533014554094848, 0.2541460457412286, 0.1019580877146845, 0.0557646880558834]|7226.1035156250000000|      0.06250000|[379, 54, 0, 27]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      11|[10.255362418437594, -0.8069930177519532, -0.4121201256740703, 0.7533014554094848, 0.2541460457412286, 0.1019580877146845, 0.0557646880558834]|7226.1035156250000000|      0.03125000|[421, 60, 0, 30]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[10.255362418437594, -0.8069930177519532, -0.4121201256740703, 0.7533014554094848, 0.2541460457412286, 0.1019580877146845, 0.0557646880558834]|7226.1035156250000000|      0.01562500|[463, 66, 0, 33]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[10.255362418437594, -0.8069930177519532, -0.4121201256740703, 0.7533014554094848, 0.2541460457412286, 0.1019580877146845, 0.0557646880558834]|7226.1035156250000000|      0.00781250|[505, 72, 0, 36]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[10.255083727235284, -0.806642423498589, -0.4116140939057583, 0.7540691022408714, 0.2535711108071889, 0.1028429846551375, 0.04809164247076]|7079.9453125000000000|      0.01562500|[533, 76, 0, 38]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      15|[10.255083727235284, -0.806642423498589, -0.4116140939057583, 0.7540691022408714, 0.2535711108071889, 0.1028429846551375, 0.04809164247076]|7079.9453125000000000|      0.00781250|[575, 82, 0, 41]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[10.255083727235284, -0.806642423498589, -0.4116140939057583, 0.7540691022408714, 0.2535711108071889, 0.1028429846551375, 0.04809164247076]|7079.9453125000000000|      0.00390625|[617, 88, 0, 44]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      17|[10.255182207081099, -0.8076049421599625, -0.4115773454728533, 0.754250920105217, 0.2528164369610749, 0.1026208988758828, 0.0517888557075783]|6899.1391601562500000|      0.00781250|[645, 92, 0, 46]                                                           |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
      18|[10.255182207081099, -0.8076049421599625, -0.4115773454728533, 0.754250920105217, 0.2528164369610749, 0.1026208988758828, 0.0517888557075783]|6899.1391601562500000|      0.00390625|[687, 98, 0, 49]                                                           |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[10.252487929845568, -0.8079607778479412, -0.4123645505536571, 0.7544844277162733, 0.2526331827152701, 0.1051646710634267, 0.0509555109413667]|6877.3754882812500000|      0.00781250|[729, 104, 0, 52]                                                          |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | iterate success | actual_k=2
      20|[10.25039099518367, -0.8100597167930105, -0.4102922897261209, 0.7534251736203366, 0.2553727350285922, 0.1114315763025321, 0.0511477198073174]|6838.8041992187500000|      0.01562500|[772, 110, 1, 56]                                                          |  | trying quadratic partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | iterate success | actual_k=2
      21|[10.25039099518367, -0.8100597167930105, -0.4102922897261209, 0.7534251736203366, 0.2553727350285922, 0.1114315763025321, 0.0511477198073174]|6838.8041992187500000|      0.00781250|[815, 116, 3, 61]                                                          |  | trying quadratic partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      22|[10.25039099518367, -0.8100597167930105, -0.4102922897261209, 0.7534251736203366, 0.2553727350285922, 0.1114315763025321, 0.0511477198073174]|6838.8041992187500000|      0.00390625|[858, 122, 4, 65]                                                          |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      23|[10.25039099518367, -0.8100597167930105, -0.4102922897261209, 0.7534251736203366, 0.2553727350285922, 0.1114315763025321, 0.0511477198073174]|6838.8041992187500000|      0.00195312|[901, 128, 5, 69]                                                          |  | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      24|[10.249940733505793, -0.8104088654105152, -0.4093990076681797, 0.7525805449505278, 0.255615058036906, 0.1127900294471879, 0.0514208335537097]|6834.2202148437500000|      0.00390625|[930, 132, 5, 71]                                                          |  | trying quadratic partial model with 15 points | iterate success | actual_k=2
