k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|110181.7759999999834690|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.7937730184397369, -1.1888890211340248, -0.6585629072354653, -1.106440950438927, -0.9050618870873993, -0.9319951698310717, -0.964943044144477, -1.1023425934177005, -0.9744014682769211, -1.1492576013316589, -0.9621771131527779, -0.9408118533258409, -1.1169314755799598, -1.0224781263017353, -0.9074416608225513, -0.8858886480657915, -1.1169249407865183, -0.9615018101366765, -0.977897007658294, -0.8800539648988711, -0.9263706803395251, -1.0354821249238075, -0.8642702878268909, -1.047572355464431, -0.9648259715481177, -0.7987895636713682, -0.8858070912256436, -0.9393820874337718, -0.9310708126170855, -0.6757478302591374, -0.9939353146557094, -1.0805661749398494, -0.8670463480463331, -0.5403061371036353, -1.1252579546968564, -0.9000853866827411, -0.8766947692127991, -0.8539026259905483, -1.0715628222364508, -0.968163062207368, -1.0413079696078968, -1.0731013256710866, -1.1429769626744182, -1.1161519938413063, -0.7760100614743725, -0.8176855278706066, -0.8139223464849166, -1.0075732428103805, -0.9371791877785335, -0.8891697267728083]|65653.4218750000000000|      2.00000000|[97, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | iterate success | actual_k=16
       2|[-0.7937730184397369, -1.1888890211340248, -0.6585629072354653, -1.106440950438927, -0.9050618870873993, -0.9319951698310717, -0.964943044144477, -1.1023425934177005, -0.9744014682769211, -1.1492576013316589, -0.9621771131527779, -0.9408118533258409, -1.1169314755799598, -1.0224781263017353, -0.9074416608225513, -0.8858886480657915, -1.1169249407865183, -0.9615018101366765, -0.977897007658294, -0.8800539648988711, -0.9263706803395251, -1.0354821249238075, -0.8642702878268909, -1.047572355464431, -0.9648259715481177, -0.7987895636713682, -0.8858070912256436, -0.9393820874337718, -0.9310708126170855, -0.6757478302591374, -0.9939353146557094, -1.0805661749398494, -0.8670463480463331, -0.5403061371036353, -1.1252579546968564, -0.9000853866827411, -0.8766947692127991, -0.8539026259905483, -1.0715628222364508, -0.968163062207368, -1.0413079696078968, -1.0731013256710866, -1.1429769626744182, -1.1161519938413063, -0.7760100614743725, -0.8176855278706066, -0.8139223464849166, -1.0075732428103805, -0.9371791877785335, -0.8891697267728083]|65653.4218750000000000|      1.00000000|[193, 64, 1, 5]                                                            |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       3|[-0.9525238025361864, -1.0514613781725388, -0.6500114178733309, -1.0275097049519148, -0.9153213647712799, -0.8165920518010776, -0.7297519132741696, -1.1700226827645863, -0.9219900670507845, -1.0478944919711464, -1.0802044107944104, -0.6980761575294473, -1.0800947709990187, -1.0611996578776977, -0.9686830704043142, -0.780629346760481, -1.128984408069587, -0.8126971606091951, -1.0642076191978938, -0.8123766646573944, -0.9880551011856425, -1.2394444110778657, -0.6667108670529243, -0.9634757842192199, -0.7636033160435742, -0.5412782799151727, -0.8005001574936247, -1.0371947744894663, -0.9082716830773144, -0.4514472297096661, -0.8843321595206445, -1.0930375465699003, -0.849146719723058, -0.4689565378391413, -1.0472224128576477, -0.6396610169093961, -0.8644036742768566, -0.6699155009839548, -1.1157446544577447, -0.8524936754478014, -0.7237645948018205, -1.2649390185069382, -0.9438971126207556, -1.0081365536225873, -0.924968023985548, -0.5724902512058168, -0.9537613204513766, -1.002671651360096, -0.7463020818824916, -0.8232435573398]|47182.8203125000000000|      2.00000000|[290, 96, 1, 7]                                                            |  | trying linear partial model with 49 points | iterate success | actual_k=16
       4|[-0.9525238025361864, -1.0514613781725388, -0.6500114178733309, -1.0275097049519148, -0.9153213647712799, -0.8165920518010776, -0.7297519132741696, -1.1700226827645863, -0.9219900670507845, -1.0478944919711464, -1.0802044107944104, -0.6980761575294473, -1.0800947709990187, -1.0611996578776977, -0.9686830704043142, -0.780629346760481, -1.128984408069587, -0.8126971606091951, -1.0642076191978938, -0.8123766646573944, -0.9880551011856425, -1.2394444110778657, -0.6667108670529243, -0.9634757842192199, -0.7636033160435742, -0.5412782799151727, -0.8005001574936247, -1.0371947744894663, -0.9082716830773144, -0.4514472297096661, -0.8843321595206445, -1.0930375465699003, -0.849146719723058, -0.4689565378391413, -1.0472224128576477, -0.6396610169093961, -0.8644036742768566, -0.6699155009839548, -1.1157446544577447, -0.8524936754478014, -0.7237645948018205, -1.2649390185069382, -0.9438971126207556, -1.0081365536225873, -0.924968023985548, -0.5724902512058168, -0.9537613204513766, -1.002671651360096, -0.7463020818824916, -0.8232435573398]|47182.8203125000000000|      1.00000000|[386, 128, 1, 9]                                                           |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       5|[-0.8551241516758479, -0.9751312985169192, -0.3613946471936735, -0.9642795083043357, -0.9120201033603791, -0.759090064407898, -0.3608285598397055, -1.1018525499971132, -0.718303765742712, -1.0203789301500201, -1.115233698785026, -0.5840083328099297, -1.0549993499875403, -0.9829854839257548, -0.8175280097220465, -0.9197554374950186, -1.1213950063406368, -0.7175143381897524, -1.0615053271164976, -0.6874934319512218, -0.9360308375766513, -1.2131870402583096, -0.5155770689200767, -0.6953590775350509, -0.5897525573842133, -0.3628060373521524, -0.8291834999737538, -0.8863704277661048, -0.8192603335734258, -0.261358419454766, -1.009214464454858, -1.011463250147683, -0.7350903673840197, -0.2954256711491284, -1.0329277844797935, -0.4443085032956768, -0.7806573103889864, -0.7302415313831955, -0.7582606761369304, -0.9927952045332364, -0.6353183970198664, -1.1654118873750896, -0.7703232932493596, -0.7791686774718976, -0.7662862460406688, -0.6158273494794776, -0.9500044159638951, -1.0378984327075689, -0.8158961212397745, -0.8284820295700485]|30380.9414062500000000|      2.00000000|[482, 160, 1, 11]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       6|[-0.8551241516758479, -0.9751312985169192, -0.3613946471936735, -0.9642795083043357, -0.9120201033603791, -0.759090064407898, -0.3608285598397055, -1.1018525499971132, -0.718303765742712, -1.0203789301500201, -1.115233698785026, -0.5840083328099297, -1.0549993499875403, -0.9829854839257548, -0.8175280097220465, -0.9197554374950186, -1.1213950063406368, -0.7175143381897524, -1.0615053271164976, -0.6874934319512218, -0.9360308375766513, -1.2131870402583096, -0.5155770689200767, -0.6953590775350509, -0.5897525573842133, -0.3628060373521524, -0.8291834999737538, -0.8863704277661048, -0.8192603335734258, -0.261358419454766, -1.009214464454858, -1.011463250147683, -0.7350903673840197, -0.2954256711491284, -1.0329277844797935, -0.4443085032956768, -0.7806573103889864, -0.7302415313831955, -0.7582606761369304, -0.9927952045332364, -0.6353183970198664, -1.1654118873750896, -0.7703232932493596, -0.7791686774718976, -0.7662862460406688, -0.6158273494794776, -0.9500044159638951, -1.0378984327075689, -0.8158961212397745, -0.8284820295700485]|30380.9414062500000000|      1.00000000|[578, 192, 1, 13]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       7|[-0.8773971304673033, -1.0773942535608527, -0.3000302970233653, -0.8745933261524179, -0.6319280908666559, -0.7575781705472653, -0.2076268433285618, -1.06865471693536, -0.8255692874190894, -0.9771031857170136, -1.0032787634277112, -0.6385934316904175, -1.0790346241045352, -0.8733554918255482, -0.6773982286871666, -0.7877730031894925, -1.237265816803162, -0.9236611633936098, -0.8975001657143284, -0.8428451232789931, -0.7657241905334395, -1.181102978656535, -0.3977216195370951, -0.6804128463656908, -0.6776605462874866, -0.2418870402884025, -0.662781436482835, -0.7586916474401965, -0.6017402088963053, -0.4123192154892188, -0.7348561385776926, -0.872374533126997, -0.8123976966213637, -0.357838071102513, -0.9294104655087546, -0.3000838785461372, -0.8526854843976454, -0.7018853351181024, -0.6033093479399482, -0.8952225025641257, -0.4871536558853975, -0.9790160299393991, -0.795460054531967, -0.7377865138428916, -0.4075209154184907, -0.4474309354281074, -0.7518869655668267, -0.7845809718478365, -0.9266334601650613, -0.8567182766296181]|20972.6289062500000000|      2.00000000|[674, 224, 1, 15]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       8|[-0.8773971304673033, -1.0773942535608527, -0.3000302970233653, -0.8745933261524179, -0.6319280908666559, -0.7575781705472653, -0.2076268433285618, -1.06865471693536, -0.8255692874190894, -0.9771031857170136, -1.0032787634277112, -0.6385934316904175, -1.0790346241045352, -0.8733554918255482, -0.6773982286871666, -0.7877730031894925, -1.237265816803162, -0.9236611633936098, -0.8975001657143284, -0.8428451232789931, -0.7657241905334395, -1.181102978656535, -0.3977216195370951, -0.6804128463656908, -0.6776605462874866, -0.2418870402884025, -0.662781436482835, -0.7586916474401965, -0.6017402088963053, -0.4123192154892188, -0.7348561385776926, -0.872374533126997, -0.8123976966213637, -0.357838071102513, -0.9294104655087546, -0.3000838785461372, -0.8526854843976454, -0.7018853351181024, -0.6033093479399482, -0.8952225025641257, -0.4871536558853975, -0.9790160299393991, -0.795460054531967, -0.7377865138428916, -0.4075209154184907, -0.4474309354281074, -0.7518869655668267, -0.7845809718478365, -0.9266334601650613, -0.8567182766296181]|20972.6289062500000000|      1.00000000|[770, 256, 2, 18]                                                          |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       9|[-0.9801585603227041, -0.81591854539657, -0.266069854827916, -0.9018308253697176, -0.4020338211142638, -0.6266252279603837, -0.3590714108532446, -0.9698413942397441, -0.6935716661902557, -1.0413244949304692, -0.8675976601651545, -0.5119829155138071, -0.868222255093816, -0.7948899485657226, -0.5839050095924421, -0.7810265992277577, -1.001111466772156, -0.9197389346939363, -0.9794158680746713, -0.8844964246115606, -0.5032809547382444, -1.2362957367796323, -0.4206217040050915, -0.5296617388819622, -0.7031919008822557, -0.2105306284437667, -0.6896984886398663, -0.6588805552864659, -0.6002224497838964, -0.3366387731808738, -0.7132464921602338, -0.463773957829357, -0.687700199305606, -0.3473584912667566, -0.6450860581549098, -0.2155358531747843, -0.8794044899469753, -0.6538331646132418, -0.5795555812505541, -0.6166040027000519, -0.4538582444530506, -0.7880288629137512, -0.6670154686416581, -0.847695839321419, -0.5682593180545764, -0.411430363079476, -0.7939624234890357, -0.7911610701847309, -1.019557091251907, -0.5966791460776861]|12460.1321872722182889|      2.00000000|[867, 288, 3, 21]                                                          |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
      10|[-0.9801585603227041, -0.81591854539657, -0.266069854827916, -0.9018308253697176, -0.4020338211142638, -0.6266252279603837, -0.3590714108532446, -0.9698413942397441, -0.6935716661902557, -1.0413244949304692, -0.8675976601651545, -0.5119829155138071, -0.868222255093816, -0.7948899485657226, -0.5839050095924421, -0.7810265992277577, -1.001111466772156, -0.9197389346939363, -0.9794158680746713, -0.8844964246115606, -0.5032809547382444, -1.2362957367796323, -0.4206217040050915, -0.5296617388819622, -0.7031919008822557, -0.2105306284437667, -0.6896984886398663, -0.6588805552864659, -0.6002224497838964, -0.3366387731808738, -0.7132464921602338, -0.463773957829357, -0.687700199305606, -0.3473584912667566, -0.6450860581549098, -0.2155358531747843, -0.8794044899469753, -0.6538331646132418, -0.5795555812505541, -0.6166040027000519, -0.4538582444530506, -0.7880288629137512, -0.6670154686416581, -0.847695839321419, -0.5682593180545764, -0.411430363079476, -0.7939624234890357, -0.7911610701847309, -1.019557091251907, -0.5966791460776861]|12460.1321872722182889|      1.00000000|[964, 320, 3, 23]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
