k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|110181.7759999999834690|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8849055872862228, -1.078318306224906, -0.6577755444702231, -1.154730143342447, -0.8780135098909123, -0.9079900943783769, -0.9086375067381797, -1.1328589086293892, -0.9213605427840859, -1.1628688236454288, -0.9209129629973454, -0.9694410514747029, -1.0444957314820624, -0.9680430741666991, -0.8658510098429092, -0.9959829324508784, -1.1399781747370306, -1.0288680078661756, -1.0315646665121474, -0.9065885496499565, -0.8713331647912852, -1.0656546190161518, -0.8775301018697632, -1.0734299712183806, -0.9195257938040362, -0.8494025010097828, -0.8879306406414321, -0.9610134257171101, -1.011854344020612, -0.6584131273872024, -1.0470813030759265, -1.073650298769548, -0.9835889314817133, -0.4773957842814013, -1.1647308799468499, -0.8993820939195853, -0.903490731226082, -0.9800577367466239, -1.101339267449267, -0.9633499491300515, -0.950290929610384, -1.1327771556916697, -1.0692408435247431, -1.108430638449463, -0.8544793444910643, -0.8737876693249016, -0.7374020675111621, -1.044493027241734, -0.9640721275906088, -0.8893495189769681]|63161.3606923387633287|      2.00000000|[65, 0, 1, 5]                                                              |  | used linear model with 65 points | iterate success | actual_k=0
       2|[-0.8310966002633297, -0.9145677687175091, -0.3470567154039954, -1.024955466049305, -0.803740896123406, -0.6875613609343659, -0.3382576649450036, -1.0540435130362995, -0.9179952858972579, -0.8815082941404191, -0.8605522939998289, -0.7592051952436116, -0.8293631697348164, -1.0041146583908571, -0.8889555633428221, -0.9151174275051936, -0.8010720339874167, -1.0195668754952896, -1.2114219154541652, -1.0087899776170375, -0.5550929108319276, -0.786617870671572, -0.8141326516841552, -0.9227307087274904, -0.8411116922831802, -0.4112371342946593, -1.0837100527893901, -0.7171282550846588, -0.6820674688496966, 0.1421622234389317, -0.9580778338860172, -1.1219763649334626, -0.9407590502601387, -0.2345589282067096, -0.9360931978192739, -0.7044265353075284, -1.2989461313706576, -0.995394261521588, -0.5582517214700856, -0.89898104301037, -0.1455404779235998, -1.0231166231618691, -0.6101461868813312, -1.0364618007550048, -0.565376595412155, -0.5725704255258492, -0.7301479437356527, -0.6243839878757703, -1.0133483305766906, -0.7004522857846366]|24136.7475612137604912|      4.00000000|[130, 0, 2, 10]                                                            |  | used linear model with 65 points | iterate success | actual_k=0
       3|[-0.8310966002633297, -0.9145677687175091, -0.3470567154039954, -1.024955466049305, -0.803740896123406, -0.6875613609343659, -0.3382576649450036, -1.0540435130362995, -0.9179952858972579, -0.8815082941404191, -0.8605522939998289, -0.7592051952436116, -0.8293631697348164, -1.0041146583908571, -0.8889555633428221, -0.9151174275051936, -0.8010720339874167, -1.0195668754952896, -1.2114219154541652, -1.0087899776170375, -0.5550929108319276, -0.786617870671572, -0.8141326516841552, -0.9227307087274904, -0.8411116922831802, -0.4112371342946593, -1.0837100527893901, -0.7171282550846588, -0.6820674688496966, 0.1421622234389317, -0.9580778338860172, -1.1219763649334626, -0.9407590502601387, -0.2345589282067096, -0.9360931978192739, -0.7044265353075284, -1.2989461313706576, -0.995394261521588, -0.5582517214700856, -0.89898104301037, -0.1455404779235998, -1.0231166231618691, -0.6101461868813312, -1.0364618007550048, -0.565376595412155, -0.5725704255258492, -0.7301479437356527, -0.6243839878757703, -1.0133483305766906, -0.7004522857846366]|24136.7475612137604912|      2.00000000|[195, 0, 3, 15]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
       4|[-0.9625047519991604, -0.6084043604522729, -0.115521749013805, -0.76384534383209, -0.3863752799829724, -0.8957782196988445, 0.1033745160400809, -0.6393674054177454, -0.9221378679983747, -0.8769212418084091, -0.3753794202805278, -0.293129136903896, -0.6581298540605567, -0.6418961093574869, -0.7308177186258094, -0.6044774054389417, -0.9182276845129332, -1.1870674310166456, -1.0470331503274801, -0.8174477031907812, -0.4974808961094054, -0.7614912128122115, -0.774535682961354, -0.6961309467352648, -0.3034844864313179, -0.2705132284194182, -0.8097155588612346, -0.2880561956280984, -0.3959245612580091, 0.17452024759918, -0.9432922953167907, -0.5503903334751072, -0.7405978562068839, 0.0387435492662113, -0.6206058588040935, -0.0786692373614732, -0.9174299846116427, -0.679719818634115, -0.1968435838353644, -0.6884477262964452, -0.2856015199273249, -0.8217604263690109, -0.5927547374606619, -1.1539495196627014, -0.609609733624098, -0.1588380693655864, -0.7477652005213503, -0.4673962539056252, -1.1105293042597402, -0.6966970902174207]|9263.8014884584044921|      4.00000000|[260, 0, 4, 20]                                                            |  | used linear model with 65 points | iterate success | actual_k=0
       5|[-0.9625047519991604, -0.6084043604522729, -0.115521749013805, -0.76384534383209, -0.3863752799829724, -0.8957782196988445, 0.1033745160400809, -0.6393674054177454, -0.9221378679983747, -0.8769212418084091, -0.3753794202805278, -0.293129136903896, -0.6581298540605567, -0.6418961093574869, -0.7308177186258094, -0.6044774054389417, -0.9182276845129332, -1.1870674310166456, -1.0470331503274801, -0.8174477031907812, -0.4974808961094054, -0.7614912128122115, -0.774535682961354, -0.6961309467352648, -0.3034844864313179, -0.2705132284194182, -0.8097155588612346, -0.2880561956280984, -0.3959245612580091, 0.17452024759918, -0.9432922953167907, -0.5503903334751072, -0.7405978562068839, 0.0387435492662113, -0.6206058588040935, -0.0786692373614732, -0.9174299846116427, -0.679719818634115, -0.1968435838353644, -0.6884477262964452, -0.2856015199273249, -0.8217604263690109, -0.5927547374606619, -1.1539495196627014, -0.609609733624098, -0.1588380693655864, -0.7477652005213503, -0.4673962539056252, -1.1105293042597402, -0.6966970902174207]|9263.8014884584044921|      2.00000000|[325, 0, 5, 25]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
       6|[-0.9827846446727071, -0.3605748312471488, 0.0726333318046917, -0.5882623409182102, -0.1381542895343593, -0.7805763562724263, 0.0361660367192204, -0.3923756276677917, -0.7981174635971444, -0.5175049409487205, -0.1556627347366736, -0.4129725345923996, -0.3824373196232116, -0.5240489722591204, -0.3797311755773966, -0.5952354710758347, -0.7609208805792286, -1.273412463186176, -1.0457870378183056, -0.7369601994186418, 0.0168766398606011, -1.0206933074835478, -0.4993699845006643, -0.5491549387290314, -0.1071348723642054, -0.1531273775312212, -0.7295808212451431, -0.1064659314060455, -0.5025169149192005, -0.2142457396777599, -0.4973464998998323, -0.0444037103444357, -0.5146701359093635, 0.0427111421096763, -0.3775109960562831, 0.2087041204936342, -0.6956952035983529, -0.1812092328618558, -0.1320167385826477, -0.4070324695484092, -0.1893127416154869, -0.329204349639473, -0.2045710709902036, -0.6108705387601276, 0.0486714055757, -0.0670669166134985, -0.4567418377589106, -0.5986127058601616, -1.2613120499955635, -0.1521793491697533]|2554.4075833664442143|      4.00000000|[390, 0, 6, 30]                                                            |  | used linear model with 65 points | iterate success | actual_k=0
       7|[-0.9827846446727071, -0.3605748312471488, 0.0726333318046917, -0.5882623409182102, -0.1381542895343593, -0.7805763562724263, 0.0361660367192204, -0.3923756276677917, -0.7981174635971444, -0.5175049409487205, -0.1556627347366736, -0.4129725345923996, -0.3824373196232116, -0.5240489722591204, -0.3797311755773966, -0.5952354710758347, -0.7609208805792286, -1.273412463186176, -1.0457870378183056, -0.7369601994186418, 0.0168766398606011, -1.0206933074835478, -0.4993699845006643, -0.5491549387290314, -0.1071348723642054, -0.1531273775312212, -0.7295808212451431, -0.1064659314060455, -0.5025169149192005, -0.2142457396777599, -0.4973464998998323, -0.0444037103444357, -0.5146701359093635, 0.0427111421096763, -0.3775109960562831, 0.2087041204936342, -0.6956952035983529, -0.1812092328618558, -0.1320167385826477, -0.4070324695484092, -0.1893127416154869, -0.329204349639473, -0.2045710709902036, -0.6108705387601276, 0.0486714055757, -0.0670669166134985, -0.4567418377589106, -0.5986127058601616, -1.2613120499955635, -0.1521793491697533]|2554.4075833664442143|      2.00000000|[455, 0, 7, 35]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
       8|[-0.9827846446727071, -0.3605748312471488, 0.0726333318046917, -0.5882623409182102, -0.1381542895343593, -0.7805763562724263, 0.0361660367192204, -0.3923756276677917, -0.7981174635971444, -0.5175049409487205, -0.1556627347366736, -0.4129725345923996, -0.3824373196232116, -0.5240489722591204, -0.3797311755773966, -0.5952354710758347, -0.7609208805792286, -1.273412463186176, -1.0457870378183056, -0.7369601994186418, 0.0168766398606011, -1.0206933074835478, -0.4993699845006643, -0.5491549387290314, -0.1071348723642054, -0.1531273775312212, -0.7295808212451431, -0.1064659314060455, -0.5025169149192005, -0.2142457396777599, -0.4973464998998323, -0.0444037103444357, -0.5146701359093635, 0.0427111421096763, -0.3775109960562831, 0.2087041204936342, -0.6956952035983529, -0.1812092328618558, -0.1320167385826477, -0.4070324695484092, -0.1893127416154869, -0.329204349639473, -0.2045710709902036, -0.6108705387601276, 0.0486714055757, -0.0670669166134985, -0.4567418377589106, -0.5986127058601616, -1.2613120499955635, -0.1521793491697533]|2554.4075833664442143|      1.00000000|[520, 0, 8, 40]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
       9|[-1.0936954179043266, -0.3310863491445464, -0.0208212453953882, -0.5900435811990664, -0.1615881523386645, -0.7096557863034011, 0.19830369944632, -0.4192676913393145, -0.6580392144062883, -0.6439844484471069, -0.1073654033231728, -0.0387715648352631, -0.1976707033723953, -0.3853454473869029, -0.3958340296923722, -0.5210608646881593, -0.477911976653999, -1.1774651588856995, -1.077611981607191, -0.4332104279341366, -0.0260221769059615, -0.9288147535984602, -0.4316560060506649, -0.3355520311572429, -0.1415697517175221, -0.1211577630959405, -0.6759689503432009, -0.0492157589819835, -0.3791574041607866, 0.1353718263450662, -0.4710511824922886, 0.0139830874988666, -0.6321178800365097, 0.019911532559371, -0.3962087388656893, 0.2714652955978712, -0.6194329421783284, -0.1133969890112274, -0.0781854407314105, -0.0641293608366013, -0.0830708251006794, -0.2586149263285034, -0.1224988224478274, -0.5223846666212427, 0.046218087343048, -0.0715822208037733, -0.2336495560710288, -0.4557542667275059, -1.1838733694765862, 0.0904523345845594]|1412.2093185523456214|      2.00000000|[585, 0, 9, 45]                                                            |  | used linear model with 65 points | iterate success | actual_k=0
      10|[-1.0936954179043266, -0.3310863491445464, -0.0208212453953882, -0.5900435811990664, -0.1615881523386645, -0.7096557863034011, 0.19830369944632, -0.4192676913393145, -0.6580392144062883, -0.6439844484471069, -0.1073654033231728, -0.0387715648352631, -0.1976707033723953, -0.3853454473869029, -0.3958340296923722, -0.5210608646881593, -0.477911976653999, -1.1774651588856995, -1.077611981607191, -0.4332104279341366, -0.0260221769059615, -0.9288147535984602, -0.4316560060506649, -0.3355520311572429, -0.1415697517175221, -0.1211577630959405, -0.6759689503432009, -0.0492157589819835, -0.3791574041607866, 0.1353718263450662, -0.4710511824922886, 0.0139830874988666, -0.6321178800365097, 0.019911532559371, -0.3962087388656893, 0.2714652955978712, -0.6194329421783284, -0.1133969890112274, -0.0781854407314105, -0.0641293608366013, -0.0830708251006794, -0.2586149263285034, -0.1224988224478274, -0.5223846666212427, 0.046218087343048, -0.0715822208037733, -0.2336495560710288, -0.4557542667275059, -1.1838733694765862, 0.0904523345845594]|1412.2093185523456214|      1.00000000|[650, 0, 10, 50]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      11|[-1.0926819431542663, -0.3219985177281309, -0.0603949893357704, -0.4690750343283581, 0.0357269443266495, -0.3877717875603045, 0.0885202261308092, -0.2548072445142859, -0.529938212782671, -0.5475595805328974, 0.0018834778052904, -0.1591580435026211, -0.1801337346665433, -0.3012342059313549, -0.2306166171453484, -0.4002359461043283, -0.3440205519870336, -1.2007722255473643, -1.1686347171774016, -0.3529923120620614, -0.053546135063115, -0.7478041910832929, -0.3092453660402203, -0.311393201080694, -0.2133708404457974, 0.1239925167311108, -0.6064980798001228, -0.0820130324921204, -0.3945588002449415, 0.0071749187129272, -0.5196570505411533, -0.0358353072818337, -0.333730329181631, -0.0373837937124776, -0.1770837286892929, -0.0409332391200813, -0.3356067183065971, -0.0964931072599905, -0.0317883769255764, -0.0523794173542302, 0.1862661713397878, -0.1535573209004457, -0.1988512927392955, -0.4286981762063308, -0.0167272281754233, 0.0289131703932598, -0.0133639987703625, -0.3488744919976149, -1.0068163584823622, 0.0572522980258263]|626.2750626018279263|      2.00000000|[715, 0, 11, 55]                                                           |  | used linear model with 65 points | iterate success | actual_k=0
