k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8]|626.0639857227841958|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8]|626.0639857227841958|      0.50000000|[169, 24, 0, 3]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       2|[-0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8]|626.0639857227841958|      0.25000000|[337, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[-0.7666447612106453, -0.7931912008114951, -0.8298035105668088, -0.7663777321974734, -0.8081250717100362, -0.8261377507317021, -0.8145676168930269, -0.8101859055688511, -0.793746785729853, -0.839930616803022, -0.8121713714801866, -0.7830913017025276, -0.7686884502624698, -0.7812249940329642, -0.8288709198441795, -0.8266680497867671, -0.8181596848977176, -0.8310759473113435, -0.8235019623026397, -0.8241199894669232, -0.8609454664279117, -0.841613225107975, -0.8112510329521361, -0.8254801562058126, -0.7993342302183999, -0.7998507654996795, -0.7905175224341351, -0.7632147854743723, -0.8194828343535754, -0.7682204561450472, -0.7953525393748333, -0.8452843645863983, -0.7974525361985276, -0.7955175512685978, -0.8084297226189691, -0.7985937494752015, -0.8220598407556413, -0.8186293680230147, -0.8043681365772081, -0.8357824861859272, -0.7824501634147751, -0.7898913068429753, -0.7977459908628877, -0.7908088391985922, -0.7857245801816145, -0.8301526462215604, -0.8212462204121332, -0.8024753179608043, -0.8073288567676564, -0.8196353304187713, -0.8204299368729316, -0.766437677054445, -0.8433671514134841, -0.8015650392096441, -0.7972830662864633, -0.8828268947747758, -0.8150167774609557, -0.7942749315424487, -0.7973495624756419, -0.8508264276168795, -0.8231554229479858, -0.8379157232094541, -0.8593046999994614, -0.8242807720785371, -0.7947975597626223, -0.7840610905328799, -0.8396356631702747, -0.826638704165698, -0.8098344143565456, -0.8217014112876142, -0.7754800673600306, -0.7931480750989267, -0.8175972491273615, -0.7847955678429228, -0.8273729696808243, -0.8171570881839691, -0.8250407242367712, -0.8335694489375551, -0.8151114842309836, -0.7826038676445427, -0.8137999262606269, -0.7833663899032102, -0.8057701192555412, -0.8028521021322238, -0.8137986673465739, -0.7995413445338212, -0.8392674723990063, -0.799209547790841, -0.8057944357907045, -0.8074702860017743, -0.7702954541948858, -0.8083560657466531, -0.8139732856211658, -0.8427108182948424, -0.8048537269692084, -0.8291584778751364, -0.8111102038665984, -0.8015808470886295, -0.7966503344117105, -0.8427622647718575]|605.7066040039062500|      0.50000000|[449, 64, 0, 8]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       4|[-0.7666447612106453, -0.7931912008114951, -0.8298035105668088, -0.7663777321974734, -0.8081250717100362, -0.8261377507317021, -0.8145676168930269, -0.8101859055688511, -0.793746785729853, -0.839930616803022, -0.8121713714801866, -0.7830913017025276, -0.7686884502624698, -0.7812249940329642, -0.8288709198441795, -0.8266680497867671, -0.8181596848977176, -0.8310759473113435, -0.8235019623026397, -0.8241199894669232, -0.8609454664279117, -0.841613225107975, -0.8112510329521361, -0.8254801562058126, -0.7993342302183999, -0.7998507654996795, -0.7905175224341351, -0.7632147854743723, -0.8194828343535754, -0.7682204561450472, -0.7953525393748333, -0.8452843645863983, -0.7974525361985276, -0.7955175512685978, -0.8084297226189691, -0.7985937494752015, -0.8220598407556413, -0.8186293680230147, -0.8043681365772081, -0.8357824861859272, -0.7824501634147751, -0.7898913068429753, -0.7977459908628877, -0.7908088391985922, -0.7857245801816145, -0.8301526462215604, -0.8212462204121332, -0.8024753179608043, -0.8073288567676564, -0.8196353304187713, -0.8204299368729316, -0.766437677054445, -0.8433671514134841, -0.8015650392096441, -0.7972830662864633, -0.8828268947747758, -0.8150167774609557, -0.7942749315424487, -0.7973495624756419, -0.8508264276168795, -0.8231554229479858, -0.8379157232094541, -0.8593046999994614, -0.8242807720785371, -0.7947975597626223, -0.7840610905328799, -0.8396356631702747, -0.826638704165698, -0.8098344143565456, -0.8217014112876142, -0.7754800673600306, -0.7931480750989267, -0.8175972491273615, -0.7847955678429228, -0.8273729696808243, -0.8171570881839691, -0.8250407242367712, -0.8335694489375551, -0.8151114842309836, -0.7826038676445427, -0.8137999262606269, -0.7833663899032102, -0.8057701192555412, -0.8028521021322238, -0.8137986673465739, -0.7995413445338212, -0.8392674723990063, -0.799209547790841, -0.8057944357907045, -0.8074702860017743, -0.7702954541948858, -0.8083560657466531, -0.8139732856211658, -0.8427108182948424, -0.8048537269692084, -0.8291584778751364, -0.8111102038665984, -0.8015808470886295, -0.7966503344117105, -0.8427622647718575]|605.7066040039062500|      0.25000000|[617, 88, 0, 11]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[-0.796753904765611, -0.8312661324242892, -0.8475310276984035, -0.7682448969474462, -0.8461745039358235, -0.8241039966777296, -0.8745508426578318, -0.8239176630233931, -0.7899689304429663, -0.8775039660468861, -0.8211528186165042, -0.8006045907044161, -0.7904422487882629, -0.8298046351697019, -0.8596769123799524, -0.8276071606388437, -0.8492656299974047, -0.8392073866135801, -0.8282736493229897, -0.8312319829384595, -0.8876571860417362, -0.8472945119882348, -0.846142550822478, -0.8287090096705981, -0.7877323496822778, -0.7886882166067785, -0.7817927060211549, -0.7981452564689951, -0.8176233101527005, -0.76942757488839, -0.7831325475984057, -0.8578343825483931, -0.80107445449951, -0.8071599893877006, -0.7827177139005835, -0.8441170767817067, -0.8155955419971271, -0.8295762443915906, -0.8344674039492653, -0.8739020923096443, -0.8079913629803654, -0.8134751671633466, -0.8270175196309282, -0.8143993271056076, -0.7766139492251829, -0.8378627677745688, -0.8293737102590543, -0.8135483780847246, -0.7865558048213689, -0.8043917464964977, -0.8262830636574142, -0.8178901681804182, -0.8228611069603629, -0.8399148054886789, -0.7652740713908049, -0.906461114141362, -0.8165717147134186, -0.7931096498282231, -0.8542400033128731, -0.8333169854936938, -0.8279759381736802, -0.854700073318642, -0.8554947298523277, -0.822741428745126, -0.8221948520218564, -0.8312873108858999, -0.8594700427503197, -0.8432539186891241, -0.8390958764830178, -0.8116606592346525, -0.7413883678871346, -0.789734536434997, -0.8541843731270403, -0.8027610691498033, -0.8814154085589381, -0.8118975458728942, -0.8338937324955328, -0.861811518886263, -0.839597901612935, -0.7543569298829745, -0.8204026194131175, -0.7743170646394241, -0.8282518044560168, -0.8537522804888045, -0.7623424933300808, -0.7982326404310937, -0.8391543854959463, -0.8391285832164561, -0.8159816247000801, -0.8362954260181155, -0.8104745315527269, -0.832422915661132, -0.8261937295505611, -0.8333104456353765, -0.794134010826715, -0.8511106522446876, -0.8264814998583317, -0.8122326678452836, -0.8004337899662606, -0.8194653157909088]|584.7940319385980956|      0.50000000|[729, 104, 1, 14]                                                          |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=8
       6|[-0.796753904765611, -0.8312661324242892, -0.8475310276984035, -0.7682448969474462, -0.8461745039358235, -0.8241039966777296, -0.8745508426578318, -0.8239176630233931, -0.7899689304429663, -0.8775039660468861, -0.8211528186165042, -0.8006045907044161, -0.7904422487882629, -0.8298046351697019, -0.8596769123799524, -0.8276071606388437, -0.8492656299974047, -0.8392073866135801, -0.8282736493229897, -0.8312319829384595, -0.8876571860417362, -0.8472945119882348, -0.846142550822478, -0.8287090096705981, -0.7877323496822778, -0.7886882166067785, -0.7817927060211549, -0.7981452564689951, -0.8176233101527005, -0.76942757488839, -0.7831325475984057, -0.8578343825483931, -0.80107445449951, -0.8071599893877006, -0.7827177139005835, -0.8441170767817067, -0.8155955419971271, -0.8295762443915906, -0.8344674039492653, -0.8739020923096443, -0.8079913629803654, -0.8134751671633466, -0.8270175196309282, -0.8143993271056076, -0.7766139492251829, -0.8378627677745688, -0.8293737102590543, -0.8135483780847246, -0.7865558048213689, -0.8043917464964977, -0.8262830636574142, -0.8178901681804182, -0.8228611069603629, -0.8399148054886789, -0.7652740713908049, -0.906461114141362, -0.8165717147134186, -0.7931096498282231, -0.8542400033128731, -0.8333169854936938, -0.8279759381736802, -0.854700073318642, -0.8554947298523277, -0.822741428745126, -0.8221948520218564, -0.8312873108858999, -0.8594700427503197, -0.8432539186891241, -0.8390958764830178, -0.8116606592346525, -0.7413883678871346, -0.789734536434997, -0.8541843731270403, -0.8027610691498033, -0.8814154085589381, -0.8118975458728942, -0.8338937324955328, -0.861811518886263, -0.839597901612935, -0.7543569298829745, -0.8204026194131175, -0.7743170646394241, -0.8282518044560168, -0.8537522804888045, -0.7623424933300808, -0.7982326404310937, -0.8391543854959463, -0.8391285832164561, -0.8159816247000801, -0.8362954260181155, -0.8104745315527269, -0.832422915661132, -0.8261937295505611, -0.8333104456353765, -0.794134010826715, -0.8511106522446876, -0.8264814998583317, -0.8122326678452836, -0.8004337899662606, -0.8194653157909088]|584.7940319385980956|      0.25000000|[898, 128, 1, 17]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       7|[-0.8219457523261344, -0.8868918640034837, -0.8267508084058584, -0.8067784218205086, -0.8222095069046499, -0.8559721942441202, -0.8919767608045437, -0.8226973028606689, -0.771754279996673, -0.8939226153215559, -0.848027913469135, -0.830489540890502, -0.8048904299615512, -0.8462741684556938, -0.8492787325885126, -0.8442326942070635, -0.8805981846478086, -0.8433164217400645, -0.8402878073187142, -0.8255017431342793, -0.9217598545229961, -0.8397401080966426, -0.8235426774090342, -0.8504280693495017, -0.8201647632774113, -0.7320686426926963, -0.7698797882110701, -0.815781722566774, -0.8218216613677674, -0.7755646494064136, -0.8168301996858057, -0.8667332532716657, -0.8054444010057831, -0.8331675812455643, -0.8148593629840207, -0.855805081543814, -0.8549620336803543, -0.855742239403422, -0.8212803599604085, -0.8813438694307398, -0.815714919627405, -0.8288258043115888, -0.8877893494271311, -0.8256442403873121, -0.7919480905994611, -0.8485670818167406, -0.8733640484018071, -0.8043780618752044, -0.7996061199855143, -0.8002888633714003, -0.8356647651613476, -0.8797781644509819, -0.8095753531316568, -0.8366446178099692, -0.8208980790118316, -0.9322708643387146, -0.8263823925786383, -0.788713577944219, -0.8427995784164987, -0.7899625590688681, -0.8579286399628099, -0.8753496251352315, -0.8906607984061938, -0.8186866247354235, -0.8175633089342097, -0.8561272809381733, -0.8922805046339762, -0.8610770668062541, -0.8342639974374391, -0.8100468543389628, -0.7208560080590186, -0.8123963768716453, -0.8178928632907212, -0.823531732942156, -0.8603533585097434, -0.8333497502465438, -0.8516814287601936, -0.8866726505836117, -0.874535333023325, -0.7398439419941116, -0.8217420012438797, -0.8158545219364539, -0.8244461255116181, -0.875480263250132, -0.7694380774138889, -0.8072311742417192, -0.8645813678232246, -0.8442386133888358, -0.8338453567480931, -0.8567353454043215, -0.832457556425576, -0.8455302829832413, -0.8491698248481021, -0.7865429658840015, -0.8206309668939097, -0.8395771827231763, -0.799681180476242, -0.8494076314735005, -0.8184704722886633, -0.8430000827294911]|565.4591674804687500|      0.50000000|[1010, 144, 1, 19]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
       8|[-0.8219457523261344, -0.8868918640034837, -0.8267508084058584, -0.8067784218205086, -0.8222095069046499, -0.8559721942441202, -0.8919767608045437, -0.8226973028606689, -0.771754279996673, -0.8939226153215559, -0.848027913469135, -0.830489540890502, -0.8048904299615512, -0.8462741684556938, -0.8492787325885126, -0.8442326942070635, -0.8805981846478086, -0.8433164217400645, -0.8402878073187142, -0.8255017431342793, -0.9217598545229961, -0.8397401080966426, -0.8235426774090342, -0.8504280693495017, -0.8201647632774113, -0.7320686426926963, -0.7698797882110701, -0.815781722566774, -0.8218216613677674, -0.7755646494064136, -0.8168301996858057, -0.8667332532716657, -0.8054444010057831, -0.8331675812455643, -0.8148593629840207, -0.855805081543814, -0.8549620336803543, -0.855742239403422, -0.8212803599604085, -0.8813438694307398, -0.815714919627405, -0.8288258043115888, -0.8877893494271311, -0.8256442403873121, -0.7919480905994611, -0.8485670818167406, -0.8733640484018071, -0.8043780618752044, -0.7996061199855143, -0.8002888633714003, -0.8356647651613476, -0.8797781644509819, -0.8095753531316568, -0.8366446178099692, -0.8208980790118316, -0.9322708643387146, -0.8263823925786383, -0.788713577944219, -0.8427995784164987, -0.7899625590688681, -0.8579286399628099, -0.8753496251352315, -0.8906607984061938, -0.8186866247354235, -0.8175633089342097, -0.8561272809381733, -0.8922805046339762, -0.8610770668062541, -0.8342639974374391, -0.8100468543389628, -0.7208560080590186, -0.8123963768716453, -0.8178928632907212, -0.823531732942156, -0.8603533585097434, -0.8333497502465438, -0.8516814287601936, -0.8866726505836117, -0.874535333023325, -0.7398439419941116, -0.8217420012438797, -0.8158545219364539, -0.8244461255116181, -0.875480263250132, -0.7694380774138889, -0.8072311742417192, -0.8645813678232246, -0.8442386133888358, -0.8338453567480931, -0.8567353454043215, -0.832457556425576, -0.8455302829832413, -0.8491698248481021, -0.7865429658840015, -0.8206309668939097, -0.8395771827231763, -0.799681180476242, -0.8494076314735005, -0.8184704722886633, -0.8430000827294911]|565.4591674804687500|      0.25000000|[1178, 168, 1, 22]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       9|[-0.8031472292262654, -0.882407566309183, -0.8573351759311973, -0.8144220913873996, -0.7937636182967173, -0.8044087023866179, -0.888861199760336, -0.852471359390215, -0.8405535450023104, -0.9237903924053004, -0.8103988673616772, -0.8636225334622109, -0.8237593899039254, -0.807375165671073, -0.8727833464666582, -0.8487560882026611, -0.8635752565184901, -0.8383874208168379, -0.8643626446154512, -0.8333575495969693, -0.8866425234192472, -0.8217761934421641, -0.822073424838985, -0.8632572822235827, -0.7998648020362086, -0.8062212004579198, -0.7912913385236154, -0.8249694022466446, -0.8310052470268154, -0.7816526176274237, -0.8079329812681034, -0.9058959987010893, -0.7777467483608191, -0.8835336474070443, -0.7897229096069013, -0.8387916928264557, -0.8285372697176879, -0.8436588405643712, -0.804639753412442, -0.8675505394950345, -0.8359235779385119, -0.872846490790562, -0.8954443527417083, -0.8420027155160253, -0.7927813489514776, -0.8534381618216828, -0.8674146222662625, -0.8294214845773479, -0.819178707625, -0.8228081183340383, -0.8911229979153222, -0.8847451283771376, -0.8437622017681897, -0.8059042913013048, -0.8118833055582775, -0.9255224782473, -0.8487990600975863, -0.7835444705682619, -0.8171521027328723, -0.8404896450581474, -0.8765094281834988, -0.8724524855910963, -0.9082835490709107, -0.8126181863098426, -0.8380135625780707, -0.8853696649447154, -0.8963809743497181, -0.8839323733447758, -0.870220125496286, -0.7992573134290946, -0.7315616018461494, -0.8141301889856385, -0.8216077782770003, -0.8604849487812032, -0.8645289451243624, -0.8560557355092399, -0.8357005280083243, -0.9052991218261763, -0.865913570508344, -0.7503151097833289, -0.8223875562956163, -0.845138495179459, -0.8235497519420589, -0.8796560235751506, -0.7944456832567147, -0.8022165184893525, -0.8563144837876844, -0.8597986424369685, -0.8851888624436154, -0.8750521351860593, -0.8730786849566458, -0.8248311670824343, -0.8457181822878805, -0.7806779826371207, -0.8268830624217464, -0.8401677311824102, -0.8275295017368455, -0.8846226073265018, -0.8009532498241128, -0.8634849580305424]|550.9718017578125000|      0.50000000|[1290, 184, 1, 24]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      10|[-0.8031472292262654, -0.882407566309183, -0.8573351759311973, -0.8144220913873996, -0.7937636182967173, -0.8044087023866179, -0.888861199760336, -0.852471359390215, -0.8405535450023104, -0.9237903924053004, -0.8103988673616772, -0.8636225334622109, -0.8237593899039254, -0.807375165671073, -0.8727833464666582, -0.8487560882026611, -0.8635752565184901, -0.8383874208168379, -0.8643626446154512, -0.8333575495969693, -0.8866425234192472, -0.8217761934421641, -0.822073424838985, -0.8632572822235827, -0.7998648020362086, -0.8062212004579198, -0.7912913385236154, -0.8249694022466446, -0.8310052470268154, -0.7816526176274237, -0.8079329812681034, -0.9058959987010893, -0.7777467483608191, -0.8835336474070443, -0.7897229096069013, -0.8387916928264557, -0.8285372697176879, -0.8436588405643712, -0.804639753412442, -0.8675505394950345, -0.8359235779385119, -0.872846490790562, -0.8954443527417083, -0.8420027155160253, -0.7927813489514776, -0.8534381618216828, -0.8674146222662625, -0.8294214845773479, -0.819178707625, -0.8228081183340383, -0.8911229979153222, -0.8847451283771376, -0.8437622017681897, -0.8059042913013048, -0.8118833055582775, -0.9255224782473, -0.8487990600975863, -0.7835444705682619, -0.8171521027328723, -0.8404896450581474, -0.8765094281834988, -0.8724524855910963, -0.9082835490709107, -0.8126181863098426, -0.8380135625780707, -0.8853696649447154, -0.8963809743497181, -0.8839323733447758, -0.870220125496286, -0.7992573134290946, -0.7315616018461494, -0.8141301889856385, -0.8216077782770003, -0.8604849487812032, -0.8645289451243624, -0.8560557355092399, -0.8357005280083243, -0.9052991218261763, -0.865913570508344, -0.7503151097833289, -0.8223875562956163, -0.845138495179459, -0.8235497519420589, -0.8796560235751506, -0.7944456832567147, -0.8022165184893525, -0.8563144837876844, -0.8597986424369685, -0.8851888624436154, -0.8750521351860593, -0.8730786849566458, -0.8248311670824343, -0.8457181822878805, -0.7806779826371207, -0.8268830624217464, -0.8401677311824102, -0.8275295017368455, -0.8846226073265018, -0.8009532498241128, -0.8634849580305424]|550.9718017578125000|      0.25000000|[1458, 208, 1, 27]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
