k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0]                                    |1607.3529257951240652|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.549129459384558, 9.550723619641301, 9.48433173071623, 9.479197515068034, 0.1157610997330171, 0.131959456507361, 0.1362389734414368, 0.0913373370643232]|1564.4993707063572401|      2.00000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=2
       2|[8.706322655968778, 8.325104350062038, 8.614988810858, 8.784644793140616, 0.644813489662264, 0.3485137259716554, 0.506046677767471, 0.3842939570879967]|1459.7918134645665305|      4.00000000|[30, 4, 2, 4]                                                              |  | used linear model with 17 points | iterate success | actual_k=2
       3|[6.761612821701782, 6.065349312622265, 6.836022417772529, 7.069907393489588, 0.9344612957115327, 1.1334805307051523, 0.4109711094770148, 0.9296901012005838]|718.3724772929746223|      8.00000000|[45, 6, 3, 6]                                                              |  | used linear model with 17 points | iterate success | actual_k=2
       4|[3.4777217344278695, 2.1313656315702687, 3.2769687674863, 2.903915470557168, 1.5938403033111022, 2.1178490739604805, 2.4979440616458746, 2.3290692238430646]|125.4968215875023105|     16.00000000|[60, 8, 4, 8]                                                              |  | used linear model with 17 points | iterate success | actual_k=2
       5|[3.4777217344278695, 2.1313656315702687, 3.2769687674863, 2.903915470557168, 1.5938403033111022, 2.1178490739604805, 2.4979440616458746, 2.3290692238430646]|125.4968215875023105|      8.00000000|[75, 10, 5, 10]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       6|[3.4777217344278695, 2.1313656315702687, 3.2769687674863, 2.903915470557168, 1.5938403033111022, 2.1178490739604805, 2.4979440616458746, 2.3290692238430646]|125.4968215875023105|      4.00000000|[90, 12, 6, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       7|[3.4777217344278695, 2.1313656315702687, 3.2769687674863, 2.903915470557168, 1.5938403033111022, 2.1178490739604805, 2.4979440616458746, 2.3290692238430646]|125.4968215875023105|      2.00000000|[105, 14, 7, 14]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
       8|[2.6477425135040873, 1.7340812159842192, 1.674364961907136, 2.5687466699145602, 1.9795311706090244, 2.6226894124051574, 2.5201841098017668, 2.0673314329028885]|117.0302595477024141|      4.00000000|[120, 16, 8, 16]                                                           |  | used linear model with 17 points | iterate success | actual_k=2
       9|[2.6477425135040873, 1.7340812159842192, 1.674364961907136, 2.5687466699145602, 1.9795311706090244, 2.6226894124051574, 2.5201841098017668, 2.0673314329028885]|117.0302595477024141|      2.00000000|[135, 18, 9, 18]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
      10|[2.6477425135040873, 1.7340812159842192, 1.674364961907136, 2.5687466699145602, 1.9795311706090244, 2.6226894124051574, 2.5201841098017668, 2.0673314329028885]|117.0302595477024141|      1.00000000|[150, 20, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      11|[2.6990488197003035, 2.2718507741665883, 2.340552235300472, 2.302643720134795, 1.7660159035605723, 2.278883017284275, 2.4819637184319214, 1.8990967836214536]|107.3663790019947868|      2.00000000|[165, 22, 11, 22]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      12|[2.6990488197003035, 2.2718507741665883, 2.340552235300472, 2.302643720134795, 1.7660159035605723, 2.278883017284275, 2.4819637184319214, 1.8990967836214536]|107.3663790019947868|      1.00000000|[180, 24, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
