k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[76, 5, 1, 6]                                                              |  | used linear model with 81 points | iterate failure | actual_k=1
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[152, 10, 2, 12]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[228, 15, 3, 18]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[304, 20, 4, 24]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[380, 25, 5, 30]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       6|[0.686187982060767, 0.0199803440709404, 0.6681864046629513, 0.0193373040192771, 0.6163568745643182, 0.0237869306363518, 1.327926238676287, 0.0216544347123747, 0.0026456053428759, 0.0149044600299787, 1.2506984700008124, 0.0170002986011724, 0.2345135036431197, 0.0179727624671251, 1.2327676687353681, 0.0198171529796552, 4.594970302536902, 0.0377394253971838, 4.450834047990376, 0.039258271541602, 0.0812933185560769, 0.0164938404742736, 0.246752619038669, 0.0210628919952376, 0.7183429876663916, 0.0199696959650664, 0.2069565925479658, 0.016515394639478, -0.0650291465370042, 0.0201977410580001, 1.4018610629855393, 0.0196734967512139, 0.2447461840299111, 0.0192380559165311, 0.0658157370289359, 0.0206826034347993, 0.0215128972647018, 0.017111687277177, 0.4245014708010141, 0.0222642872997688, 0.2689295721966217, 0.0232158153956538, 0.8384133450732257, 0.0221375827002562, 1.0316141230571558, 0.0207949745169898, 0.7998888547422409, 0.0211566074105608, 0.2445091971120509, 0.0184833242541453, 0.5023365901262958, 0.0190633773219871, 0.2762609135949477, 0.0212756568667938, 0.3866889951393092, 0.017427378342042, 0.1675453145717743, 0.0191141353138091, 0.2953932035800082, 0.0208901964749137, 0.1835911207711565, 0.0208088951643191, 0.0056673785006565, 0.0203503145351985, 0.1625919504562995, 0.0221037933291263]|347285.9392483085393906|      0.06250000|[456, 30, 6, 36]                                                           |  | used linear model with 81 points | iterate success | actual_k=1
       7|[0.686187982060767, 0.0199803440709404, 0.6681864046629513, 0.0193373040192771, 0.6163568745643182, 0.0237869306363518, 1.327926238676287, 0.0216544347123747, 0.0026456053428759, 0.0149044600299787, 1.2506984700008124, 0.0170002986011724, 0.2345135036431197, 0.0179727624671251, 1.2327676687353681, 0.0198171529796552, 4.594970302536902, 0.0377394253971838, 4.450834047990376, 0.039258271541602, 0.0812933185560769, 0.0164938404742736, 0.246752619038669, 0.0210628919952376, 0.7183429876663916, 0.0199696959650664, 0.2069565925479658, 0.016515394639478, -0.0650291465370042, 0.0201977410580001, 1.4018610629855393, 0.0196734967512139, 0.2447461840299111, 0.0192380559165311, 0.0658157370289359, 0.0206826034347993, 0.0215128972647018, 0.017111687277177, 0.4245014708010141, 0.0222642872997688, 0.2689295721966217, 0.0232158153956538, 0.8384133450732257, 0.0221375827002562, 1.0316141230571558, 0.0207949745169898, 0.7998888547422409, 0.0211566074105608, 0.2445091971120509, 0.0184833242541453, 0.5023365901262958, 0.0190633773219871, 0.2762609135949477, 0.0212756568667938, 0.3866889951393092, 0.017427378342042, 0.1675453145717743, 0.0191141353138091, 0.2953932035800082, 0.0208901964749137, 0.1835911207711565, 0.0208088951643191, 0.0056673785006565, 0.0203503145351985, 0.1625919504562995, 0.0221037933291263]|347285.9392483085393906|      0.03125000|[532, 35, 7, 42]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
       8|[0.6855535821428367, 0.0208970027327388, 0.6705894334086434, 0.0194845906607266, 0.6173887727463341, 0.0195575363352425, 1.3259370941944142, 0.0254349719403619, 0.005192925253464, 0.0159450204960239, 1.2566997756665348, 0.0237506977586371, 0.2364646281611693, 0.0163888743532147, 1.2320930304284892, 0.0192824878460826, 4.59553751175217, 0.0522891332660434, 4.4557999526052905, 0.0534793650653984, 0.0827240443900835, 0.0185308791513097, 0.243430140747547, 0.0199375042109748, 0.7161565078543084, 0.0229802481728865, 0.2072300221464952, 0.0179112361183351, -0.0638782267975147, 0.0189292216461651, 1.403485476108966, 0.0274851589374408, 0.2457615875865716, 0.0197252619440102, 0.0633372988580357, 0.0195485275437105, 0.0280842299670057, 0.0217720951478016, 0.420245770116965, 0.0201348365309265, 0.2689806251451742, 0.0199250893466596, 0.8388375874433155, 0.0235517158553802, 1.0343254741593693, 0.0226102764345173, 0.8067014185301795, 0.0192893017293234, 0.2448166747186762, 0.0191116988332817, 0.5006992664319754, 0.0234856257846708, 0.2788563954234429, 0.0200131748793116, 0.3857816138778253, 0.0175067868242479, 0.173039236224257, 0.0235013144396978, 0.2963126958073904, 0.0181603635336466, 0.1875658132574631, 0.0227064181115031, 0.0028028140830111, 0.02146061300514, 0.1643546639705336, 0.0243109630117983]|303540.5615084934979677|      0.06250000|[608, 40, 8, 48]                                                           |  | used linear model with 81 points | iterate success | actual_k=1
       9|[0.6855535821428367, 0.0208970027327388, 0.6705894334086434, 0.0194845906607266, 0.6173887727463341, 0.0195575363352425, 1.3259370941944142, 0.0254349719403619, 0.005192925253464, 0.0159450204960239, 1.2566997756665348, 0.0237506977586371, 0.2364646281611693, 0.0163888743532147, 1.2320930304284892, 0.0192824878460826, 4.59553751175217, 0.0522891332660434, 4.4557999526052905, 0.0534793650653984, 0.0827240443900835, 0.0185308791513097, 0.243430140747547, 0.0199375042109748, 0.7161565078543084, 0.0229802481728865, 0.2072300221464952, 0.0179112361183351, -0.0638782267975147, 0.0189292216461651, 1.403485476108966, 0.0274851589374408, 0.2457615875865716, 0.0197252619440102, 0.0633372988580357, 0.0195485275437105, 0.0280842299670057, 0.0217720951478016, 0.420245770116965, 0.0201348365309265, 0.2689806251451742, 0.0199250893466596, 0.8388375874433155, 0.0235517158553802, 1.0343254741593693, 0.0226102764345173, 0.8067014185301795, 0.0192893017293234, 0.2448166747186762, 0.0191116988332817, 0.5006992664319754, 0.0234856257846708, 0.2788563954234429, 0.0200131748793116, 0.3857816138778253, 0.0175067868242479, 0.173039236224257, 0.0235013144396978, 0.2963126958073904, 0.0181603635336466, 0.1875658132574631, 0.0227064181115031, 0.0028028140830111, 0.02146061300514, 0.1643546639705336, 0.0243109630117983]|303540.5615084934979677|      0.03125000|[684, 45, 9, 54]                                                           |  | used linear model with 81 points | iterate failure | actual_k=1
      10|[0.6855596633330809, 0.0212479117198438, 0.6738449726078095, 0.0214313834749888, 0.6213995511541469, 0.0207992681101629, 1.3302007844706711, 0.0344762004203948, 0.0022073100915746, 0.0149970086259052, 1.2563951287671145, 0.0316051064715436, 0.2359662514043436, 0.0149026105801895, 1.2249767992397915, 0.0327765886479168, 4.592066012724852, 0.0595566532886676, 4.455067741357096, 0.0649223813501962, 0.0815277443219463, 0.0188122514401321, 0.2387831190447674, 0.0224755009591878, 0.7171470051770951, 0.0302173360711341, 0.2049877586436259, 0.0192113667990371, -0.0659917311910517, 0.0168033788688594, 1.4058609081232851, 0.03013444158498, 0.2442400004948402, 0.0199077887799909, 0.0616485499080166, 0.0171455432615949, 0.0288039700025706, 0.0203899690227271, 0.4215913295710423, 0.0219760604576625, 0.2726957337771284, 0.0200997717587752, 0.8366240776098673, 0.0256225561003416, 1.0355096453382924, 0.0271773038990045, 0.8042785871538244, 0.0239234256586281, 0.2430736961387926, 0.0246467999390865, 0.4988360204988269, 0.0257113251890407, 0.2751302364850068, 0.0267727359947009, 0.3830219575080985, 0.0196668447158893, 0.1734578701387935, 0.023006765529712, 0.2995005948309594, 0.0178303198436622, 0.1883028128362091, 0.0204158625932279, 0.0023264035270046, 0.0211916768285748, 0.165241362801071, 0.0270208749727585]|278710.2575854017632082|      0.06250000|[760, 50, 10, 60]                                                          |  | used linear model with 81 points | iterate success | actual_k=1
      11|[0.6855596633330809, 0.0212479117198438, 0.6738449726078095, 0.0214313834749888, 0.6213995511541469, 0.0207992681101629, 1.3302007844706711, 0.0344762004203948, 0.0022073100915746, 0.0149970086259052, 1.2563951287671145, 0.0316051064715436, 0.2359662514043436, 0.0149026105801895, 1.2249767992397915, 0.0327765886479168, 4.592066012724852, 0.0595566532886676, 4.455067741357096, 0.0649223813501962, 0.0815277443219463, 0.0188122514401321, 0.2387831190447674, 0.0224755009591878, 0.7171470051770951, 0.0302173360711341, 0.2049877586436259, 0.0192113667990371, -0.0659917311910517, 0.0168033788688594, 1.4058609081232851, 0.03013444158498, 0.2442400004948402, 0.0199077887799909, 0.0616485499080166, 0.0171455432615949, 0.0288039700025706, 0.0203899690227271, 0.4215913295710423, 0.0219760604576625, 0.2726957337771284, 0.0200997717587752, 0.8366240776098673, 0.0256225561003416, 1.0355096453382924, 0.0271773038990045, 0.8042785871538244, 0.0239234256586281, 0.2430736961387926, 0.0246467999390865, 0.4988360204988269, 0.0257113251890407, 0.2751302364850068, 0.0267727359947009, 0.3830219575080985, 0.0196668447158893, 0.1734578701387935, 0.023006765529712, 0.2995005948309594, 0.0178303198436622, 0.1883028128362091, 0.0204158625932279, 0.0023264035270046, 0.0211916768285748, 0.165241362801071, 0.0270208749727585]|278710.2575854017632082|      0.03125000|[836, 55, 11, 66]                                                          |  | used linear model with 81 points | iterate failure | actual_k=1
