k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]|24876.8647026020043995|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.277271615309, 0.8332394300329722, -1.0022863966219657, 0.8568523553675939, -1.1443281178395466, 1.0216456463600492, -1.0136869745011658, 0.9449905063399541, -1.2685029126058254, 0.9076004626297065, -1.2170018975604728, 0.9714882210805622, -1.1854771945145768, 1.0198272270657696, -1.1650742788970598, 0.8560996922659867, -1.0411660237801932, 0.8994586065652956, -1.280010086459822, 0.8893076629124987, -1.1948494511446714, 0.9499247364939051, -1.2394542824219361, 0.9544084030790222, -1.1012134863741658, 0.9439861780273278, -1.132384813049437, 0.8770937237324166, -1.1686959155983028, 0.9616329289625765, -1.196822283356597, 0.9000715518961182, -1.1588062876342067, 0.851083193606641, -1.2324781004111087, 0.8395907291922184, -1.307524377821679, 0.9773199859509529, -1.2610546786944368, 0.9689844722547964, -1.1362464475441096, 0.9851053455824289, -1.2654509338485833, 0.8659509920790818, -1.0827157144416915, 1.063943533429173, -1.2047416805081195, 1.1134084853239847, -1.20379643352626, 0.8924915977073766, -1.1509649452718351, 1.0506114396763397, -0.9759482039090983, 1.0168343567510743, -1.0520057665811628, 1.0968839957086998, -1.0651654544113711, 1.0032117719062, -1.1542101977785715, 0.9345004625463417, -1.2053492614660948, 1.0058870241170297, -1.0127213380607398, 1.1245480841673654, -1.0913648110959122, 0.9942787025172484, -1.066938164626974, 1.0510344543368284, -1.2854741349999443, 0.8777517838178923, -0.9755175973120026, 1.0457929551320517, -1.2823846360281443, 0.9473888021486208, -1.2570244758278224, 0.9418307615838376, -1.0642262230998334, 0.9686377047154381, -1.0072840457685297, 0.9710793439174139, -0.9762230534107496, 1.0802424658185512, -1.0176286314243455, 0.9832402619603425, -1.180822930173622, 0.8651843005695672, -1.328518796254309, 1.0063746331887746, -1.3331098864587185, 0.9003547370600463, -1.131074626381902, 0.8591798709091394, -1.1137280000087144, 0.9124864652319253, -1.0755316376685202, 0.9246311295420214, -1.1708473228031582, 0.866928303880125, -1.137362785855678, 1.091916237425531]|22303.9616476701667125|      2.00000000|[129, 0, 1, 3]                                                             |  | used linear model with 129 points | iterate success | actual_k=0
       2|[-1.277271615309, 0.8332394300329722, -1.0022863966219657, 0.8568523553675939, -1.1443281178395466, 1.0216456463600492, -1.0136869745011658, 0.9449905063399541, -1.2685029126058254, 0.9076004626297065, -1.2170018975604728, 0.9714882210805622, -1.1854771945145768, 1.0198272270657696, -1.1650742788970598, 0.8560996922659867, -1.0411660237801932, 0.8994586065652956, -1.280010086459822, 0.8893076629124987, -1.1948494511446714, 0.9499247364939051, -1.2394542824219361, 0.9544084030790222, -1.1012134863741658, 0.9439861780273278, -1.132384813049437, 0.8770937237324166, -1.1686959155983028, 0.9616329289625765, -1.196822283356597, 0.9000715518961182, -1.1588062876342067, 0.851083193606641, -1.2324781004111087, 0.8395907291922184, -1.307524377821679, 0.9773199859509529, -1.2610546786944368, 0.9689844722547964, -1.1362464475441096, 0.9851053455824289, -1.2654509338485833, 0.8659509920790818, -1.0827157144416915, 1.063943533429173, -1.2047416805081195, 1.1134084853239847, -1.20379643352626, 0.8924915977073766, -1.1509649452718351, 1.0506114396763397, -0.9759482039090983, 1.0168343567510743, -1.0520057665811628, 1.0968839957086998, -1.0651654544113711, 1.0032117719062, -1.1542101977785715, 0.9345004625463417, -1.2053492614660948, 1.0058870241170297, -1.0127213380607398, 1.1245480841673654, -1.0913648110959122, 0.9942787025172484, -1.066938164626974, 1.0510344543368284, -1.2854741349999443, 0.8777517838178923, -0.9755175973120026, 1.0457929551320517, -1.2823846360281443, 0.9473888021486208, -1.2570244758278224, 0.9418307615838376, -1.0642262230998334, 0.9686377047154381, -1.0072840457685297, 0.9710793439174139, -0.9762230534107496, 1.0802424658185512, -1.0176286314243455, 0.9832402619603425, -1.180822930173622, 0.8651843005695672, -1.328518796254309, 1.0063746331887746, -1.3331098864587185, 0.9003547370600463, -1.131074626381902, 0.8591798709091394, -1.1137280000087144, 0.9124864652319253, -1.0755316376685202, 0.9246311295420214, -1.1708473228031582, 0.866928303880125, -1.137362785855678, 1.091916237425531]|22303.9616476701667125|      1.00000000|[258, 0, 2, 6]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       3|[-1.277271615309, 0.8332394300329722, -1.0022863966219657, 0.8568523553675939, -1.1443281178395466, 1.0216456463600492, -1.0136869745011658, 0.9449905063399541, -1.2685029126058254, 0.9076004626297065, -1.2170018975604728, 0.9714882210805622, -1.1854771945145768, 1.0198272270657696, -1.1650742788970598, 0.8560996922659867, -1.0411660237801932, 0.8994586065652956, -1.280010086459822, 0.8893076629124987, -1.1948494511446714, 0.9499247364939051, -1.2394542824219361, 0.9544084030790222, -1.1012134863741658, 0.9439861780273278, -1.132384813049437, 0.8770937237324166, -1.1686959155983028, 0.9616329289625765, -1.196822283356597, 0.9000715518961182, -1.1588062876342067, 0.851083193606641, -1.2324781004111087, 0.8395907291922184, -1.307524377821679, 0.9773199859509529, -1.2610546786944368, 0.9689844722547964, -1.1362464475441096, 0.9851053455824289, -1.2654509338485833, 0.8659509920790818, -1.0827157144416915, 1.063943533429173, -1.2047416805081195, 1.1134084853239847, -1.20379643352626, 0.8924915977073766, -1.1509649452718351, 1.0506114396763397, -0.9759482039090983, 1.0168343567510743, -1.0520057665811628, 1.0968839957086998, -1.0651654544113711, 1.0032117719062, -1.1542101977785715, 0.9345004625463417, -1.2053492614660948, 1.0058870241170297, -1.0127213380607398, 1.1245480841673654, -1.0913648110959122, 0.9942787025172484, -1.066938164626974, 1.0510344543368284, -1.2854741349999443, 0.8777517838178923, -0.9755175973120026, 1.0457929551320517, -1.2823846360281443, 0.9473888021486208, -1.2570244758278224, 0.9418307615838376, -1.0642262230998334, 0.9686377047154381, -1.0072840457685297, 0.9710793439174139, -0.9762230534107496, 1.0802424658185512, -1.0176286314243455, 0.9832402619603425, -1.180822930173622, 0.8651843005695672, -1.328518796254309, 1.0063746331887746, -1.3331098864587185, 0.9003547370600463, -1.131074626381902, 0.8591798709091394, -1.1137280000087144, 0.9124864652319253, -1.0755316376685202, 0.9246311295420214, -1.1708473228031582, 0.866928303880125, -1.137362785855678, 1.091916237425531]|22303.9616476701667125|      0.50000000|[387, 0, 3, 9]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       4|[-1.2869426287533845, 0.8107639943155448, -0.955693220386072, 0.8525319654008562, -1.1037028854268411, 0.9822578117235796, -1.010793280340423, 0.8975715595516199, -1.1984978573649332, 0.9081989921332424, -1.1904071405036964, 0.9648994255306115, -1.2013194590558791, 0.9665963587080965, -1.1159823810861538, 0.8184332170168497, -1.041302304394341, 0.8059063472336558, -1.255119740272267, 0.8785386793881214, -1.1814487318796454, 0.8946794450608585, -1.2243210401984956, 0.8801956372500845, -1.1510559351490233, 0.8831239614792925, -1.0621509515048089, 0.8478150830156033, -1.1070584887356836, 0.8932467670092354, -1.1566429056714087, 0.8885276464680165, -1.2133603976377554, 0.8200830961967686, -1.1633838314003653, 0.7927753172714079, -1.307689161658489, 0.9818914432520092, -1.221098393820834, 0.9465386776680871, -1.0558723007948445, 0.9682008818431029, -1.2428272064001011, 0.8431713445948602, -1.0122443822654423, 1.0190809185984253, -1.100948871337982, 1.0416193349009575, -1.1451565904803904, 0.8913639640848247, -1.1847739980297873, 0.9815197528930188, -0.9263167701737469, 1.0247920942853153, -1.0258617428701486, 0.999939462956185, -0.9508976138218038, 0.9737583197899194, -1.1397576115753665, 0.9114406413614238, -1.1978521212471906, 0.9861403580082178, -0.9582615302683566, 1.1126838886909316, -1.091313690190522, 1.0008423567139197, -1.0903635668470129, 0.9139666989968676, -1.2248099776035515, 0.8422861061072968, -0.9084256876264774, 0.9685178182500196, -1.1817805891578814, 0.8746950984790997, -1.1988781026082507, 0.9405459186446519, -1.0588633768594646, 0.9228688022978773, -0.9452585555048285, 0.9124319865074978, -0.9589231754367503, 0.9778608488614151, -0.9895571181653405, 0.9216804741884748, -1.1664315138802428, 0.8343600222509489, -1.293210808123401, 0.9688421824225573, -1.313510232716415, 0.8542451934576423, -1.0722741825487616, 0.7897327017157275, -1.0789437450760793, 0.8927351519340095, -1.0458684290638818, 0.8855598425497072, -1.106518256547291, 0.8855069434273961, -1.0808223476878231, 1.0938385753527382]|19970.6871382964855002|      1.00000000|[516, 0, 4, 12]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       5|[-1.3443788477944452, 0.7918982985171583, -0.8446647107446517, 0.9217485942808138, -1.0325715801405027, 0.768103036820522, -1.0451705276829852, 1.0140843899857892, -1.1355733512358355, 1.0751125182577794, -1.1875322441003717, 0.9058391693168549, -1.2897004709259885, 0.8246232590251535, -0.9975080033190847, 0.8991544814111018, -1.2394347515922366, 0.837134500969598, -1.1929366797184622, 0.8481940753036856, -1.2514427588427468, 0.7409852591485395, -0.979817945760156, 0.6279267871515134, -1.1400731378070756, 0.7338172816507555, -1.0009920515328286, 0.6891899399533509, -1.073804075572378, 0.7857345948099206, -1.1487968591548008, 0.79349789891955, -1.1031318525805736, 0.7962139933749084, -1.1935834123607942, 0.7129084184543133, -1.2541182464508143, 0.8934855578302777, -1.0310554270050725, 0.9009628490853301, -1.0864180615873114, 0.9279879546076056, -1.243592608755665, 0.7457233125445235, -1.0571569502488694, 0.902372878245473, -1.2199726460533558, 0.9412545295046095, -1.1782439665219984, 0.7853210017338319, -1.2306919580984825, 0.8031287805425298, -0.9252105182489947, 1.0293884236538404, -0.9955771990904306, 1.1302549514322662, -0.8799592690611976, 0.8786914128953264, -1.0413178592948744, 0.7974092400390814, -1.1696203978521127, 0.9530015179642044, -0.8450279175702541, 1.1068371887518493, -0.9158937940776868, 0.8357995194730032, -1.0316512669041196, 0.7944761639417117, -1.1998031196105596, 0.9438805663673241, -0.9927771576794708, 0.9746026151034889, -1.0128789661253206, 0.8701997464444591, -1.101883673617876, 0.9288739026779866, -0.9994574898480855, 0.8985769995967356, -0.9141552517174052, 0.8061987048665553, -0.741190644591842, 0.9176001362135305, -0.8900721894745084, 0.9039728093444984, -0.9431177931022497, 0.7181860610648334, -1.307039975059924, 1.0222788144465824, -1.2846160161514302, 0.8550746738661158, -1.1361015131678478, 0.7228702948716971, -1.0479852336317426, 0.8675047279585276, -0.9376297709261967, 0.7425538288132244, -1.071315853587009, 0.9000134677205417, -1.0487111496426058, 1.133493245459967]|17780.1287165173635003|      2.00000000|[645, 0, 5, 15]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       6|[-1.3443788477944452, 0.7918982985171583, -0.8446647107446517, 0.9217485942808138, -1.0325715801405027, 0.768103036820522, -1.0451705276829852, 1.0140843899857892, -1.1355733512358355, 1.0751125182577794, -1.1875322441003717, 0.9058391693168549, -1.2897004709259885, 0.8246232590251535, -0.9975080033190847, 0.8991544814111018, -1.2394347515922366, 0.837134500969598, -1.1929366797184622, 0.8481940753036856, -1.2514427588427468, 0.7409852591485395, -0.979817945760156, 0.6279267871515134, -1.1400731378070756, 0.7338172816507555, -1.0009920515328286, 0.6891899399533509, -1.073804075572378, 0.7857345948099206, -1.1487968591548008, 0.79349789891955, -1.1031318525805736, 0.7962139933749084, -1.1935834123607942, 0.7129084184543133, -1.2541182464508143, 0.8934855578302777, -1.0310554270050725, 0.9009628490853301, -1.0864180615873114, 0.9279879546076056, -1.243592608755665, 0.7457233125445235, -1.0571569502488694, 0.902372878245473, -1.2199726460533558, 0.9412545295046095, -1.1782439665219984, 0.7853210017338319, -1.2306919580984825, 0.8031287805425298, -0.9252105182489947, 1.0293884236538404, -0.9955771990904306, 1.1302549514322662, -0.8799592690611976, 0.8786914128953264, -1.0413178592948744, 0.7974092400390814, -1.1696203978521127, 0.9530015179642044, -0.8450279175702541, 1.1068371887518493, -0.9158937940776868, 0.8357995194730032, -1.0316512669041196, 0.7944761639417117, -1.1998031196105596, 0.9438805663673241, -0.9927771576794708, 0.9746026151034889, -1.0128789661253206, 0.8701997464444591, -1.101883673617876, 0.9288739026779866, -0.9994574898480855, 0.8985769995967356, -0.9141552517174052, 0.8061987048665553, -0.741190644591842, 0.9176001362135305, -0.8900721894745084, 0.9039728093444984, -0.9431177931022497, 0.7181860610648334, -1.307039975059924, 1.0222788144465824, -1.2846160161514302, 0.8550746738661158, -1.1361015131678478, 0.7228702948716971, -1.0479852336317426, 0.8675047279585276, -0.9376297709261967, 0.7425538288132244, -1.071315853587009, 0.9000134677205417, -1.0487111496426058, 1.133493245459967]|17780.1287165173635003|      1.00000000|[774, 0, 6, 18]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       7|[-1.3443788477944452, 0.7918982985171583, -0.8446647107446517, 0.9217485942808138, -1.0325715801405027, 0.768103036820522, -1.0451705276829852, 1.0140843899857892, -1.1355733512358355, 1.0751125182577794, -1.1875322441003717, 0.9058391693168549, -1.2897004709259885, 0.8246232590251535, -0.9975080033190847, 0.8991544814111018, -1.2394347515922366, 0.837134500969598, -1.1929366797184622, 0.8481940753036856, -1.2514427588427468, 0.7409852591485395, -0.979817945760156, 0.6279267871515134, -1.1400731378070756, 0.7338172816507555, -1.0009920515328286, 0.6891899399533509, -1.073804075572378, 0.7857345948099206, -1.1487968591548008, 0.79349789891955, -1.1031318525805736, 0.7962139933749084, -1.1935834123607942, 0.7129084184543133, -1.2541182464508143, 0.8934855578302777, -1.0310554270050725, 0.9009628490853301, -1.0864180615873114, 0.9279879546076056, -1.243592608755665, 0.7457233125445235, -1.0571569502488694, 0.902372878245473, -1.2199726460533558, 0.9412545295046095, -1.1782439665219984, 0.7853210017338319, -1.2306919580984825, 0.8031287805425298, -0.9252105182489947, 1.0293884236538404, -0.9955771990904306, 1.1302549514322662, -0.8799592690611976, 0.8786914128953264, -1.0413178592948744, 0.7974092400390814, -1.1696203978521127, 0.9530015179642044, -0.8450279175702541, 1.1068371887518493, -0.9158937940776868, 0.8357995194730032, -1.0316512669041196, 0.7944761639417117, -1.1998031196105596, 0.9438805663673241, -0.9927771576794708, 0.9746026151034889, -1.0128789661253206, 0.8701997464444591, -1.101883673617876, 0.9288739026779866, -0.9994574898480855, 0.8985769995967356, -0.9141552517174052, 0.8061987048665553, -0.741190644591842, 0.9176001362135305, -0.8900721894745084, 0.9039728093444984, -0.9431177931022497, 0.7181860610648334, -1.307039975059924, 1.0222788144465824, -1.2846160161514302, 0.8550746738661158, -1.1361015131678478, 0.7228702948716971, -1.0479852336317426, 0.8675047279585276, -0.9376297709261967, 0.7425538288132244, -1.071315853587009, 0.9000134677205417, -1.0487111496426058, 1.133493245459967]|17780.1287165173635003|      0.50000000|[903, 0, 7, 21]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       8|[-1.3261291377211584, 0.820921638513027, -0.845930082844287, 0.8561678867194012, -0.979425024607923, 0.7827676075679338, -1.1461316079184236, 0.9658873252487875, -1.1592059838536488, 1.1104905099020892, -1.1085349401966154, 0.8457105643524335, -1.3144692205803499, 0.8132124936582878, -0.9298743731320962, 0.9016773079406831, -1.2509661781144295, 0.8680804423383621, -1.101450051197888, 0.90133396266573, -1.1252761257655282, 0.7200445440167562, -1.0123208900822553, 0.6038915624369081, -1.1532861743699665, 0.7208821279969873, -1.0319089430724997, 0.7186247907309093, -1.0485599474690284, 0.796747609140054, -1.0336266749074312, 0.9134119854254356, -1.1112658833688254, 0.7903254524586072, -1.1677550859023111, 0.6546198947402158, -1.2305644939232765, 0.9428425897404932, -1.0522777436843946, 0.8441668726245748, -1.1031987505998497, 0.8936554500784414, -1.253567569451987, 0.72692886701909, -1.078120410580372, 0.8332935259969312, -1.130364572122412, 0.9658393073500617, -1.225792180361881, 0.7839117794703572, -1.2189609741168588, 0.8178717023726005, -0.9478449378993379, 0.971511601083205, -0.9399773725012602, 1.0466475534110928, -0.8340574483700443, 0.8202709840183933, -1.0150320655321867, 0.7359271630321959, -1.109986733690661, 0.9352147191201982, -0.7928891405628531, 1.0741531676126939, -0.9055137777445177, 0.7962808226250858, -0.9679091415197212, 0.7918207107648391, -1.1574868957918039, 0.9173333551616965, -1.0343390968670783, 0.8949693628234877, -1.0231757719767542, 0.844799405954152, -1.104848675478823, 0.974024383350389, -1.035151162900359, 0.789561868094338, -0.9813036012397774, 0.7546136859837836, -0.7215035625719175, 0.8949928091735476, -0.8212067836626656, 0.8455334929258953, -0.9036255690467998, 0.7647119003139884, -1.3020484351302977, 1.0713845917576936, -1.19982218020148, 0.8380129798189374, -1.1055599157165583, 0.613411488262346, -1.0080264921950288, 0.7982715919878453, -0.9276116728311118, 0.690817048998074, -1.0142157125484708, 0.9257152963723494, -1.0247634814109368, 1.1738425190850486]|16809.4763060887271422|      1.00000000|[1032, 0, 8, 24]                                                           |  | used linear model with 129 points | iterate success | actual_k=0
       9|[-1.287676820218207, 0.7832960762009249, -0.6775199927067084, 0.8745810141838509, -0.9559797115958819, 0.6861535940665369, -1.2709621197935648, 0.7779544343577995, -1.0559651537688748, 1.1052775387444673, -1.0133339638832202, 0.8268023764550758, -1.2166587615643862, 0.721747324812156, -0.8166057930498459, 0.8026487624831755, -1.1411863890777363, 0.8980151411611405, -1.1858063268531198, 1.0006608891944353, -1.127604318116221, 0.7518121551916839, -0.9868231390153992, 0.5297858581574751, -1.1546607705874585, 0.8940945082858118, -1.185549852482511, 0.8365859743153146, -0.9729407668402322, 0.8908970387904388, -1.0105104217305045, 0.9640318736734816, -1.1768658964673788, 0.5253758062927075, -1.1309144493385286, 0.6060281594370346, -1.0682339744588472, 0.9154081467439813, -0.8779300134177148, 0.7146310664677573, -1.0736637705373209, 0.8398365714879414, -1.1932872078294, 0.6468887546032163, -0.9523745498626298, 0.691378228908942, -1.0203163370137593, 0.8739049957188019, -1.2663319170363159, 0.62359581226326, -1.2149785007039955, 0.7186464468106192, -0.8532192244176979, 0.992889510785254, -0.9623365590518804, 0.9368726389681294, -0.7923820882840542, 0.817555869590476, -1.0307572821930795, 0.755850909640537, -1.1934198225460773, 0.9492599899573081, -0.738863025334665, 1.0317907027751838, -0.9205434094624051, 0.7892364376197768, -0.9865731359326206, 0.719513615309978, -1.185994155240743, 0.9252768195621164, -0.9660563111301654, 0.932569709289141, -1.0694456662710246, 0.7621887746665799, -1.1132171093200447, 0.917872328661872, -0.9533813078438853, 0.738167849397902, -0.9390425403839316, 0.5956130134778805, -0.6146889072141561, 0.5993516815399083, -0.9080789784433974, 0.6116139007687373, -0.8735424352205369, 0.850564175954628, -1.1860699875747607, 0.8604054587220158, -1.248883256352918, 0.7512333265400959, -0.9418835175276274, 0.4779100448019321, -1.0687269582205843, 0.7005835535540992, -0.998192483919599, 0.5529190387609049, -0.9471755479632662, 0.9010003658750234, -0.8202558413824328, 1.1951815550336606]|15004.7030307900840853|      2.00000000|[1161, 0, 9, 27]                                                           |  | used linear model with 129 points | iterate success | actual_k=0
      10|[-1.287676820218207, 0.7832960762009249, -0.6775199927067084, 0.8745810141838509, -0.9559797115958819, 0.6861535940665369, -1.2709621197935648, 0.7779544343577995, -1.0559651537688748, 1.1052775387444673, -1.0133339638832202, 0.8268023764550758, -1.2166587615643862, 0.721747324812156, -0.8166057930498459, 0.8026487624831755, -1.1411863890777363, 0.8980151411611405, -1.1858063268531198, 1.0006608891944353, -1.127604318116221, 0.7518121551916839, -0.9868231390153992, 0.5297858581574751, -1.1546607705874585, 0.8940945082858118, -1.185549852482511, 0.8365859743153146, -0.9729407668402322, 0.8908970387904388, -1.0105104217305045, 0.9640318736734816, -1.1768658964673788, 0.5253758062927075, -1.1309144493385286, 0.6060281594370346, -1.0682339744588472, 0.9154081467439813, -0.8779300134177148, 0.7146310664677573, -1.0736637705373209, 0.8398365714879414, -1.1932872078294, 0.6468887546032163, -0.9523745498626298, 0.691378228908942, -1.0203163370137593, 0.8739049957188019, -1.2663319170363159, 0.62359581226326, -1.2149785007039955, 0.7186464468106192, -0.8532192244176979, 0.992889510785254, -0.9623365590518804, 0.9368726389681294, -0.7923820882840542, 0.817555869590476, -1.0307572821930795, 0.755850909640537, -1.1934198225460773, 0.9492599899573081, -0.738863025334665, 1.0317907027751838, -0.9205434094624051, 0.7892364376197768, -0.9865731359326206, 0.719513615309978, -1.185994155240743, 0.9252768195621164, -0.9660563111301654, 0.932569709289141, -1.0694456662710246, 0.7621887746665799, -1.1132171093200447, 0.917872328661872, -0.9533813078438853, 0.738167849397902, -0.9390425403839316, 0.5956130134778805, -0.6146889072141561, 0.5993516815399083, -0.9080789784433974, 0.6116139007687373, -0.8735424352205369, 0.850564175954628, -1.1860699875747607, 0.8604054587220158, -1.248883256352918, 0.7512333265400959, -0.9418835175276274, 0.4779100448019321, -1.0687269582205843, 0.7005835535540992, -0.998192483919599, 0.5529190387609049, -0.9471755479632662, 0.9010003658750234, -0.8202558413824328, 1.1951815550336606]|15004.7030307900840853|      1.00000000|[1290, 0, 10, 30]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
      11|[-1.2867580857339305, 0.78614277374553, -0.5882322779004379, 0.6247676564946811, -0.8932032804899404, 0.6421216875758631, -1.2106747519790304, 0.657484248538758, -1.1781255063315954, 1.1510421240468323, -0.8826024806140633, 0.7044313740965147, -1.1236647768661492, 0.6922064191950044, -0.789182543768869, 0.6240984323014499, -1.1526280384312872, 0.744432170863482, -1.1271990213126042, 0.8420258784853033, -0.8730248503846607, 0.6149335081805628, -0.8025896032758943, 0.5814139478528417, -1.0960253561528497, 0.8895393720320908, -1.2284826963596, 0.8712414168050088, -0.9669407503547013, 0.6935298481039899, -1.0757655720384867, 0.8689189433261395, -1.1260488166900644, 0.4349112309363513, -1.0641703508663518, 0.5563428764869616, -0.8429677710609358, 1.0306789215280683, -0.8916471469254071, 0.7650015004002575, -1.0118476920783166, 0.7009578270361029, -1.2129113933572016, 0.5461055721225946, -0.8452251469510277, 0.5882962683114326, -1.1032598511803748, 0.9171289290409257, -1.249401588281011, 0.5179391002067891, -1.1063292842578905, 0.9097040951431873, -0.8608262792593597, 0.9271423132145835, -0.8545451206285618, 0.7708454524301991, -0.6660943985454737, 0.8031886960314708, -0.9339718487425928, 0.7588249627376221, -1.1548655359088928, 1.042336219865296, -0.8074865579898886, 0.9916800706915053, -0.9667636747125371, 0.6704465703242046, -1.0545439892535164, 0.6212498537047143, -1.2962932684514377, 0.8932350037610393, -0.8546615435836803, 0.8481981024761165, -1.0044467379684858, 0.6889597244452419, -1.0682413495269196, 0.8936588369463139, -0.9531644613632175, 0.8277347462958309, -1.0008804889582235, 0.6531186927837749, -0.549370983155734, 0.3991486479947587, -0.7881827894573754, 0.8016664465101472, -0.951646008315072, 0.7293374137613094, -1.278909075238551, 0.8505716378146743, -1.4207308666062755, 0.7879507516169502, -0.8340636633264343, 0.4541861153053772, -0.9541649102753472, 0.5737472837131685, -1.0082650282001302, 0.5285157396824174, -0.942011922959413, 0.9235107561151755, -0.808480631914868, 1.1807265962078155]|13579.2641795777763036|      2.00000000|[1419, 0, 11, 33]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
